Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value
ENSG00000069431,ABCC9,0.37213670910614305,1.1508742747140224,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008419048111950952,0.08463472963620311,-1.7703893913204345,0,0.10194124222257009,-1.456310101257329,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001530060771298221,0.16072830311500874,-0.6205723954320574,0.00000000000000000016425969281765407,0.6499584204931207,1.6082528060575387,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012308032081284959,0.22902626705136878,-0.07727213869640837,0.3064248264689168
ENSG00000123612,ACVR1C,0.3286476196339511,-0.8994247468070629,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007272532236052005,0.8681645490934705,1.1117164964075188,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002036090518661368,0.6127357939997184,0.3451042521402432,0.0000000000000000000000020230027365825554,0.40710497597212486,-0.34921991654010964,0.0000000014506109680110237,0.2026036487088909,-1.3909561292786121,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000035220920179338674,0.26526648051475005,-0.9824212127108456,0.00000000000000000000000000000000000000000070290449677366076
ENSG00000151388,ADAMTS12,0.04199703191209657,0.6599407098866505,0.0000000000000000000023392917638089753,0.02614017587327263,-0.37456358461327444,0.000016788177221213266,0.017123226451620316,-1.0788407394268074,0.0000000000000000000000000006999006109780867,0.0367693515345294,0.21840061676659328,0.107031020322256,0.03426022770138179,0.1085118534039502,0.48051388047212357,0.04426058857412963,0.5015729405004299,0.0006108955166260772
ENSG00000145536,ADAMTS16,0.04160207549913014,1.3039497757736989,0.00000000000000000000000000000000000000000000000000000000000000019948843414833327,0.01877769739733796,-0.5659914551087448,0.0000000055597688130638,0.01255219566156913,-1.2216234691771914,0.0000000000000000000000000000847571140747825,0.016953533342268044,-0.6231625984227254,0.00019021525056610943,0.024894122286615545,-0.03910042565783378,0.8237055462991408,0.016040750221496643,-0.6878888188838044,0.0004241776567405074
ENSG00000156140,ADAMTS3,0.08408183191596345,0.9846285762175389,0.00000000000000000000000000000000000000000000000000000000000000000000000001718076835518356,0.03708257507603791,-0.7776708738091367,0.00000000000000000000000000005002860995095812,0.045565195811938804,-0.41339264490066796,0.000000001374568181948087,0.038310581838371945,-0.6137107795948493,0.00000014632556386592246,0.056936061863447435,-0.008419089141915137,0.9541342238971875,0.041884181133907905,-0.4683468721301729,0.0003643839487170564
ENSG00000197381,ADARB1,0.3387848342334227,-0.8726769485192393,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040102356562741665,0.7969038629273139,0.8756205443561347,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003788558294352527,0.5840761565065404,0.2214109394332303,0.000000000000007402525273605473,0.42119622446439964,-0.321888253786189,0.0000000000195809096006686,0.4843262405267282,-0.10619231167570797,0.03479137555793949,0.42537693179968883,-0.30117892025387705,0.000000049493600877265
ENSG00000141433,ADCYAP1,0.3941226160946074,-1.2982864228855349,0,0.4946369713694456,-0.770929726053645,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007700854555496292,1.95865041551479,2.1882926420802926,0,0.4322050123489892,-0.8659146599935861,0.00000000000000000000000000000000000000000000000000000002647479977135422,0.3711935461746833,-1.0875927678855055,0.00000000000000000000000000000000000000000000000000000000000000000000000000041659911452722725,0.45240856643221095,-0.7849848162876446,0.000000000000000000000000000000000007277273186854307
ENSG00000120907,ADRA1A,0.7491884313514239,0.4183395948603728,0.000000000000000000000000000000000000000000000000000000000000000000006843899430914051,0.6266887642176316,-0.0052398378763028886,0.8547139348465363,0.46196433397231584,-0.5464654035326254,0.000000000000000000000000000000000000000000000000000000000000000000000000000001711382805659114,0.6686737761099747,0.09679864614441647,0.03245728911666964,0.3462994238880677,-0.9027801499628868,0.0000000000000000000000000000000000000000000000000000000000000000000410020750318252,0.7862938117833633,0.34385748314219694,0.000000000007144144016620614
ENSG00000170214,ADRA1B,0.0635879824875945,-0.6962571295033539,0.000000000000000000000000000000002514855952443654,0.18304877678699955,1.6057560007073968,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001445058787683938,0.047233984830528916,-1.0867149429430008,0.000000000000000000000000000000000000000000000000007517256663921799,0.04645708487296828,-0.9817564294898387,0.0000000000000002860027967284507,0.08651323685744611,-0.037884532162871576,0.7648529503771981,0.07634208901712292,-0.22565190967886872,0.07595581959157727
ENSG00000159723,AGRP,0.01808022690468525,-2.2174006966182067,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005152893616349059,0.2039879357552541,3.6119316275930182,0,0.01661533414161463,-2.122494630353934,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010714903593046027,0.015192127280733703,-2.0534835263623483,0.00000000000000000000000000000000835593065102609,0.014049158122149368,-2.1547825898120783,0.00000000000000000000000000000022078532683095603,0.012476139061164057,-2.306322903161292,0.00000000000000000000000000018547699153530834
