Barcode,Cluster
aaabifpn-1,2
aaadilog-1,1
aaaigmbm-1,2
aaajahmi-1,2
aaakiogg-1,1
aaakjejg-1,1
aaakngkb-1,2
aaalejpj-1,2
aaalkjdc-1,2
aaalnmgj-1,1
aaamcffb-1,1
aaammaod-1,1
aabcbinh-1,1
aabdlkao-1,1
aabdniho-1,2
aabecekd-1,2
aabfancl-1,1
aabgebgl-1,2
aabhiiag-1,1
aabjkfcf-1,2
aabldbhi-1,1
aablmcmd-1,2
aabmdjae-1,1
aabnmcpm-1,1
aacaempp-1,2
aacbhhfe-1,2
aacblipf-1,1
aacbppbf-1,2
aacddihg-1,1
aacdkhgh-1,1
aacdkhog-1,1
aacdpobp-1,2
aacegogn-1,1
aacehoid-1,2
aacepclb-1,1
aacfjpfh-1,2
aacgjjah-1,1
aachclfb-1,2
aachfdnb-1,2
aachidef-1,2
aachjgmm-1,2
aacidfdm-1,2
aaciokgf-1,2
aacmchck-1,1
aacmohfn-1,2
aacmplce-1,1
aacnonmj-1,2
aacocign-1,1
aadafhda-1,1
aadaknhf-1,1
aadamgap-1,1
aadbahab-1,1
aadcbooh-1,2
aaddcaeb-1,2
aaddnfjn-1,2
aaddpkhg-1,1
aadepalf-1,1
aadfeiia-1,1
aadfhifi-1,1
aadghemp-1,2
aadhkakn-1,1
aadibleb-1,1
aadijhfg-1,2
aadilmpc-1,1
aadkaeam-1,1
aadohlnb-1,1
aadpbggp-1,2
aadpejip-1,1
aadpheec-1,1
aadpkjcb-1,2
aaeakkel-1,1
aaebanmg-1,1
aaecbnop-1,1
aaecjonh-1,1
aaedbdne-1,1
aaeefnjm-1,1
aaeegedm-1,1
aaefclno-1,2
aaegjoei-1,2
aaeiikik-1,2
aaelciom-1,1
aaemejke-1,2
aaemkmni-1,2
aaendfid-1,2
aaeojbmc-1,1
aaeplcdp-1,2
aafbbdlo-1,1
aafbhndp-1,1
aafbiacd-1,2
aafbkiam-1,2
aafdfggl-1,1
aafdolek-1,1
aafejomj-1,1
aafggflp-1,1
aafhkhlf-1,1
aafhoaka-1,1
aafhonji-1,1
aafilllc-1,2
aafjdaoi-1,1
aafndoab-1,1
aafobfkm-1,1
aafpfief-1,2
aagbjdhf-1,1
aagbopik-1,2
aagcelhh-1,1
aagdmbfb-1,2
aagdndal-1,1
aagflcnj-1,2
aagfolbh-1,1
aagghaii-1,1
aaghcfmf-1,1
aagkenmk-1,2
aagkkbob-1,1
aagkmjpg-1,2
aagmdend-1,2
aagmeebc-1,1
aagnhffb-1,2
aagominj-1,1
aagphhoe-1,1
aagpmgdd-1,2
aahahmlp-1,1
aahajkdh-1,2
aahbhfcn-1,1
aahcebci-1,1
aahcnlbg-1,2
aahdfeph-1,2
aahebeig-1,1
aahflgff-1,2
aahkcfmk-1,1
aahknncd-1,1
aahmilmk-1,1
aahoimem-1,2
aahpmedd-1,1
aaiacaoa-1,1
aaiakeof-1,1
aaibckic-1,1
aaicfogc-1,1
aaiecadm-1,1
aaifdcfg-1,1
aaihdjcm-1,1
aaihpfpg-1,1
aaiickjc-1,2
aaiidpdi-1,1
aaiigdfb-1,1
aaiilecj-1,2
aaijbeph-1,1
aaijefpg-1,1
aaijmgdk-1,1
aaijocac-1,1
aaikjlbk-1,2
aaiknieh-1,2
aailfdkl-1,1
aaimoojc-1,2
aainojdh-1,2
aaiocmef-1,2
aajahggl-1,1
aajbibng-1,1
aajcpnck-1,1
aajgfpnd-1,1
aajhnmbc-1,1
aajifeag-1,1
aajighnn-1,1
aajipijp-1,2
aajkdahl-1,1
aajkdbln-1,1
aajkkhji-1,2
aajkkpko-1,2
aajlkppc-1,1
aajllaoh-1,1
aajmgbeg-1,1
aakagkhf-1,2
aakbkhen-1,1
aakbpbce-1,1
aakcdimf-1,1
aakcepgp-1,1
aakdhkph-1,1
aakdmnjh-1,1
aakdpona-1,1
aakffmcc-1,1
aakgjbkh-1,1
aakhcemg-1,1
aakiogdb-1,2
aakjcdjn-1,1
aakjfeni-1,1
aakjmjbk-1,1
aakjpfbj-1,2
aakklkjl-1,1
aakkmfnh-1,1
aakmbehg-1,1
aakmnjkc-1,1
aakobdll-1,1
aakoefeb-1,1
aalaacda-1,1
aalbjncd-1,1
aaldimih-1,1
aalfmepm-1,1
aalgbide-1,1
aalgeoka-1,1
aalhmjpl-1,1
aalhplea-1,2
aalifkdk-1,1
aalimiki-1,1
aalkbckb-1,1
aalkffca-1,2
aallepfd-1,1
aalmdjhd-1,1
aalnckem-1,1
aalnkfci-1,1
aamcejnn-1,1
aamckjcn-1,1
aamddaif-1,1
aamdoakl-1,1
aameinol-1,2
aamfhcba-1,1
aamgjmdj-1,1
aamhpbnm-1,1
aamjcadm-1,1
aamjhhck-1,1
aamkjpde-1,1
aamlpdjb-1,1
aamlpoba-1,2
aammcheh-1,1
aammolgh-1,2
aamnhech-1,1
aamnkien-1,1
aamppnlp-1,1
aanacmna-1,2
aanaihgj-1,2
aanckien-1,1
aancpbgk-1,1
aandifce-1,1
aandkfig-1,2
aanefmcl-1,1
aaneibim-1,1
aangfdoe-1,1
aanhcdkd-1,1
aanipggd-1,1
aanjgglj-1,1
aanmimkp-1,1
aannnejb-1,1
aanpcbcl-1,1
aaoahidm-1,1
aaociekc-1,1
aaodpdim-1,1
aaoeajok-1,2
aaoefedg-1,1
aaofdmed-1,1
aaofdoja-1,1
aaojakng-1,2
aaojlldp-1,1
aaokgcch-1,1
aaolclpf-1,1
aaomcjag-1,1
aaomjpdh-1,1
aaonkidg-1,2
aaopjcci-1,1
aapabbem-1,1
aapacbic-1,1
aapbgclg-1,1
aapbloca-1,1
aapboanh-1,2
aapdahfe-1,1
aapfgkib-1,1
aapfljoj-1,1
aaphkmoc-1,1
aaphppil-1,1
aapihhme-1,1
aapipemn-1,1
aapledao-1,1
aapmfolo-1,2
aapojbin-1,1
abaadnem-1,1
abacaefk-1,1
abacapbk-1,2
abahkmen-1,1
abahnmik-1,1
abahpkeg-1,1
abajojcd-1,1
abakankc-1,1
abakdfkc-1,2
abalbmlb-1,2
abalepmh-1,1
abanafed-1,2
abanjgog-1,1
abaocngb-1,2
abbablka-1,1
abbbmdbo-1,2
abbbmhpf-1,1
abbcleak-1,1
abbcoeio-1,1
abbdfclk-1,2
abbdlinf-1,1
abbfhmcm-1,2
abbfnmoh-1,1
abbgicoo-1,1
abbjdmmi-1,1
abbjjajl-1,1
abbkdmgp-1,2
abbkfiil-1,1
abbkhhdi-1,2
abblfpcb-1,1
abblimbi-1,1
abbljake-1,1
abblkpme-1,1
abblpepg-1,1
abbmfmkc-1,1
abbmmhnf-1,1
abbndnjc-1,1
abboejio-1,1
abccgimo-1,1
abcclcke-1,1
abcfjgcl-1,1
abcgjgih-1,2
abcgkkih-1,1
abcipefj-1,1
abcipoig-1,1
abcjbkjd-1,1
abckabij-1,1
abclgbdj-1,1
abcmfbeh-1,1
abcnamfg-1,2
abcnjnlj-1,1
abcocgji-1,1
abcpdjdi-1,1
abdahfij-1,1
abdbhnpe-1,2
abddgcdo-1,2
abdfdndm-1,1
abdgdnif-1,1
abdhephk-1,1
abdjhghe-1,2
abdkolga-1,1
abdlkmie-1,1
abdobnmi-1,1
abedmfnd-1,1
abednokd-1,1
abedocei-1,2
abedpgad-1,1
abeeambb-1,1
abeeeope-1,1
abegginp-1,1
abeginjm-1,1
abejohfp-1,1
abekamke-1,1
abeldlpe-1,1
abeljdei-1,1
abemjpad-1,1
abenepoh-1,2
abengaci-1,1
abenglia-1,1
abepgfgp-1,1
abepgkaa-1,1
abepmpjl-1,1
abfadiep-1,1
abfapmep-1,1
abfblmbe-1,1
abfdanln-1,2
abfdmjbe-1,1
abfeljfk-1,1
