Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000069431,ABCC9,0.2983735386291594,1.9067889805631466,0,0.08759824576195835,-0.9817128053594226,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000881615102652828,0.05934750815472435,-1.7048635664785383,0,0.13310049656537082,-0.1846472832091628,0.001085019585553609
ENSG00000123612,ACVR1C,0.23924071247178,-0.5395556630496636,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002184210423735643,0.432810039583156,0.6898902612146245,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013998694587385188,0.2942284860320184,-0.12955004636876133,0.00000005250900513023116,0.27931238532971847,-0.17710548178151475,0.0000210085361460065
ENSG00000151388,ADAMTS12,0.028313311951643272,0.20411521645722797,0.004520324134848452,0.02642808148159954,0.05011242281770922,0.5214832619350735,0.02361856863429278,-0.18295412255835242,0.012419948472318079,0.022382073551788725,-0.21359543431276062,0.1009503988433281
ENSG00000145536,ADAMTS16,0.01869491411161135,0.6696135888013117,0.0000000000008712232803441181,0.01293289093780403,-0.15005422732523233,0.1517785042045015,0.009467499891649939,-0.7684395803341575,0.0000000000001181504644441454,0.016952103045141758,0.31476477687511295,0.05231821270145694
ENSG00000156140,ADAMTS3,0.032716099695319856,0.44666434242790753,0.000000000005955820591147608,0.02602643890589134,-0.05702906508097172,0.4542280514536078,0.021009151703025305,-0.49351494576117805,0.00000000001551203586055265,0.029268865413877562,0.1441590207049286,0.24084801506533948
ENSG00000197381,ADARB1,0.2757161155482391,-0.41239163889744335,0.00000000000000000000000000000000000000000000000000000000000016344861068550662,0.1538291064962405,-1.3997854055355687,0,0.5654071225045074,1.3115774339239743,0,0.28421260261620473,-0.26836986038820454,0.0000000004831813010808157
ENSG00000141433,ADCYAP1,0.25834203775973075,-0.8704896155629811,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003196663438990714,0.22455836407845445,-1.065783647314432,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030340640047591675,0.7138762550809825,1.49131882594006,0,0.3333472137861078,-0.29775422463858914,0.00000000003419707647087372
ENSG00000120907,ADRA1A,0.7927388670479834,0.6955027022357749,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003188928613467672,0.47787433657761597,-0.3929970607282893,0.00000000000000000000000000000000000000000000000000000000000000000000000011081960101593385,0.4774898443587264,-0.4220483828515885,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001410672897716185,0.5754444353995385,-0.03101203373149164,0.3843120175038649
ENSG00000170214,ADRA1B,0.06597408095909223,-0.5157037742455977,0.0000000000000000000000000007522764286882086,0.04060606440409899,-1.3251176950064205,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005361657839996963,0.14358483934615385,1.330563601795935,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004706385914405551,0.07668177861825841,-0.1632970602881283,0.035754620263252095
ENSG00000159723,AGRP,0.007687944752419884,-0.4531304694334928,0.00003961910754942531,0.006546773984043654,-0.7128550781222298,0.000000003119363826799656,0.014619425627742131,1.0161346156333675,0.0000000000000000000000014220661911883477,0.007681421692329858,-0.32988684869638885,0.08600194657170963
