Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value,Cluster 10 Mean Counts,Cluster 10 Log2 fold change,Cluster 10 Adjusted p value,Cluster 11 Mean Counts,Cluster 11 Log2 fold change,Cluster 11 Adjusted p value,Cluster 12 Mean Counts,Cluster 12 Log2 fold change,Cluster 12 Adjusted p value,Cluster 13 Mean Counts,Cluster 13 Log2 fold change,Cluster 13 Adjusted p value,Cluster 14 Mean Counts,Cluster 14 Log2 fold change,Cluster 14 Adjusted p value,Cluster 15 Mean Counts,Cluster 15 Log2 fold change,Cluster 15 Adjusted p value,Cluster 16 Mean Counts,Cluster 16 Log2 fold change,Cluster 16 Adjusted p value,Cluster 17 Mean Counts,Cluster 17 Log2 fold change,Cluster 17 Adjusted p value,Cluster 18 Mean Counts,Cluster 18 Log2 fold change,Cluster 18 Adjusted p value,Cluster 19 Mean Counts,Cluster 19 Log2 fold change,Cluster 19 Adjusted p value,Cluster 20 Mean Counts,Cluster 20 Log2 fold change,Cluster 20 Adjusted p value,Cluster 21 Mean Counts,Cluster 21 Log2 fold change,Cluster 21 Adjusted p value,Cluster 22 Mean Counts,Cluster 22 Log2 fold change,Cluster 22 Adjusted p value,Cluster 23 Mean Counts,Cluster 23 Log2 fold change,Cluster 23 Adjusted p value,Cluster 24 Mean Counts,Cluster 24 Log2 fold change,Cluster 24 Adjusted p value,Cluster 25 Mean Counts,Cluster 25 Log2 fold change,Cluster 25 Adjusted p value,Cluster 26 Mean Counts,Cluster 26 Log2 fold change,Cluster 26 Adjusted p value
ENSG00000069431,ABCC9,0.06543153084792067,-1.814033398525536,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011585199582893206,0.19644947098895071,-0.04708615772272173,0.447402780827033,0.11531660923667401,-0.8680234080482112,0.0000000000000000000000000000000000000000000000011772728678819443,0.4218613682782846,1.21429105440009,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000056766696653218125,0.17817840091087017,-0.19448289245403894,0.003941416630279634,0.08606810798566088,-1.3285850091783127,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001532466646642068,0.2670495320835075,0.433065275871767,0.00000000000000008034371177114667,0.1124614897937241,-0.8837310468753548,0.000000000000000000000000000000003224777805744139,0.5633561156016663,1.5638343808763142,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014156052986501124,0.18586648271633346,-0.1273147072329679,0.13949091386412021,0.2897937042554569,0.5337954366458366,0.00000000010224521691767778,0.6832743030135154,1.8217005927624772,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019615564528470777,0.4620693418590244,1.266720652598096,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012532718269003408,0.24317731820611468,0.27067606548306467,0.013554807227114524,0.07650637914297594,-1.4252773384454027,0.000000000000000000000000000000000000010904440227638726,0.1269149900584306,-0.6823137114051923,0.0000000007207565578811067,0.052985853780428485,-1.9448642394004536,0.000000000000000000000000000000000000000000018752783505672459,0.1682266341690446,-0.2683305960211495,0.02491690679357588,0.5497481108312343,1.4608421544903716,0.00000000000000000000000000000007915507260076657,0.09033177376103765,-1.1595835553287155,0.000000000007613272421482889,0.3569718635425298,0.8299614741065175,0.0000000001895282523949743,0.11564029354976636,-0.8021795221583568,0.0000034798812164160227,0.2292662429749459,0.18793815411313375,0.30954187948348033,0.04439861798781384,-2.1568828860499347,0.000000000000000000012612408326226536,0.28473836817867626,0.5022763879278502,0.013170441448415476,0.2190267810257308,0.13770009787842818,0.6666029061267078
ENSG00000123612,ACVR1C,0.3668996243183739,-0.6568337132202021,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009918795119671846,0.46406176055042947,-0.24022748767344648,0.000001113025826864351,0.4056569045736807,-0.45367668019931995,0.000000000000000000000000039408552835109607,0.2288133255848506,-1.3238368880385925,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003601133351770041,0.3903392803459785,-0.49871765406155366,0.000000000000000000012956281410401868,1.7384826087983218,2.110116004217552,0,0.27125779785501386,-1.0541630782886393,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045051710199260644,0.2661890907617583,-1.0693254208844882,0.000000000000000000000000000000000000000000000000000000000000000000000000000000002518268526695609,0.3172881935361893,-0.7943259875162221,0.00000000000000000000000000017498903948996995,0.3625281491457628,-0.59937412750534,0.0000000000000000004912049040317037,0.34728123583133613,-0.6577112115946789,0.00000000000000008057002883271837,0.2930146355619757,-0.9009886643790779,0.0000000000000000000017432504474111404,0.4156755871844997,-0.3989826914484216,0.00000000007074935644503817,0.611229475491045,0.17419448217051536,0.04864697504383432,1.5969655734294812,1.6422996062025386,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002220716028574987,0.6539724378556686,0.27504338601992895,0.0002888065795082988,0.284658044245919,-0.945174267142674,0.000000000000000000000000034983256000596096,0.5880803948706008,0.11754407423594315,0.17594511304098887,0.5466421893011144,0.011247181267218465,0.9123276426280064,0.1316884894588621,-2.046228116659598,0.00000000000000000000000000000000000000000006515761609272623,0.5301298570519659,-0.033552460317097355,0.8252278633201067,0.47135989218654767,-0.20429343708666148,0.10774206711214768,0.16430747413204458,-1.7174317443290226,0.0000000000000000000396730303441739,0.4167741236920589,-0.38201942436760294,0.004290240888849479,0.1906963383214988,-1.4985384270363074,0.000000000003306403775207798,0.19355855067390165,-1.4605992448019554,0.0000016342655759605353
ENSG00000151388,ADAMTS12,0.014930684891471828,-0.6202104231085146,0.00000005395046671176478,0.03347659352566813,0.6856162677570126,0.0000027230578807948662,0.025755993941186075,0.2799847749977511,0.043548556593898405,0.014925669238150254,-0.568861257627157,0.0002022540916650754,0.03352325584147815,0.6819338441294125,0.000011769173701246839,0.013393548603993234,-0.7473374263837487,0.00000017927442369630353,0.017534440714609818,-0.31407618764597345,0.06055918418862841,0.01541810747172024,-0.4960136538118807,0.010034530897734878,0.03203028082016163,0.6012987672984069,0.003013844518479004,0.02655235467376192,0.321319769919584,0.14427133022403027,0.023089254485394128,0.12043159769493883,0.677417613611738,0.05438044546455881,1.3843518782716453,0.00000000024821146059562045,0.01805931390015055,-0.25064311135550454,0.23945831191796443,0.02848022645657199,0.4354190705393606,0.17048201198692037,0.018916412425461084,-0.172524636758272,0.4657812916558285,0.022168557215446395,0.06632039886294638,0.8408692464467431,0.04114858857416255,0.970940096022316,0.00001612630284378681,0.02922581356326622,0.47203019365444554,0.10198023153920001,0.01552960765059984,-0.35069345752544034,0.5306329673976542,0.021766692472539192,0.0732699123520133,0.9248699766943571,0.017315799350943607,-0.22334104687794376,0.596455005527493,0.015083516549969526,-0.41540632690118073,0.3576678031234969,0.03438993644624189,0.7449654492639253,0.10614880187059626,0.01002549438434506,-0.9301473210624263,0.07141778874561382,0.03134734328572583,0.6453580667423875,0.26765293422929254,0.03565552249256083,0.9039558913405745,0.23451680240766853
ENSG00000145536,ADAMTS16,0.01749232200520474,-0.3992261961648742,0.0003445027095875904,0.032674758950203026,0.6100840266927428,0.000050136551333078904,0.018438950207894576,-0.279790340797919,0.0661297713420499,0.01900910704858759,-0.23407923234944672,0.1066782128062595,0.023879579503518683,0.12383794926093916,0.5117590228439889,0.017702777285278012,-0.35227735836756136,0.009958404323042876,0.021392017671823974,-0.04692788609759457,0.8061430950872928,0.020406318712570905,-0.11357790925461408,0.5701274884570336,0.039566817483729075,0.8842620437709341,0.000003548677805861778,0.03292491979546478,0.6077205756560948,0.0026515173885824058,0.023089254485394128,0.08568611576134444,0.7805144639418649,0.07101446407724739,1.7518235842361745,0.000000000000000020243251264487647,0.010586494355260666,-1.05851327551364,0.000018592601103207293,0.03724337305859414,0.789169873633079,0.00479664232255941,0.009668388573013442,-1.1636213465511656,0.00007369080011093957,0.015517990050812476,-0.4775437610220621,0.1054176717585687,0.040584909278626076,0.9152525178587396,0.00007859369427781213,0.014256494421105473,-0.5795439718981772,0.09764650231655195,0.03416513683131965,0.6890801667570852,0.1076199858188365,0.019590023225285275,-0.10690457212313564,0.7837210761773883,0.010655876523657605,-0.8988133775021323,0.07874458508534403,0.02513919424994921,0.2488669163418864,0.5543321935478309,0.026747728347077025,0.3665803726565553,0.49067833702147917,0.005728853933911463,-1.6445407399870895,0.004563335813028961,0.013061393035719095,-0.5097361297741294,0.5252296584910822,0.025468230351829164,0.4533941675990327,0.7074516736855737
ENSG00000156140,ADAMTS3,0.037619470755963336,-0.33877536174601186,0.0000014367150389585275,0.045905029445377256,0.0033297186121110656,1,0.024292585194527774,-0.9730377542049258,0.00000000000000000016288850988654446,0.03970791250149407,-0.22546401121296622,0.014008859472334018,0.03765625998631792,-0.2944746820507662,0.014496956196121668,0.11961021231566132,1.6810360858798372,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006734138765432046,0.03752370312926501,-0.3066768171183414,0.003609509678656713,0.024714319329669207,-0.9205676228786865,0.0000000000038987968857185685,0.03429124181923186,-0.4203635611560568,0.0072340659284226075,0.04212973608236892,-0.11908278256692739,0.4299134611802776,0.04288004404430338,-0.08835943789476897,0.5979291787517089,0.028789647598884076,-0.6553101335940399,0.001861865358032879,0.05230973681422917,0.20218263971981365,0.11444046714060059,0.07667753276769382,0.7667866207206244,0.000007740518272320177,0.03909391901261957,-0.22586144940606,0.15149991665125417,0.053204537317071345,0.2296707508196283,0.18335677497398642,0.016346699570557725,-1.464564495755532,0.00000000020596383985194028,0.04918490575281388,0.1185454415565772,0.5792383901437991,0.04192994065661957,-0.08395808983899933,0.7722098096936448,0.018501688601658312,-1.24238630312842,0.00005219752512724437,0.026639691309144013,-0.7247313063614262,0.018322401869060666,0.060334066199878106,0.4241871127784389,0.09570522040400437,0.015284416198329728,-1.4281242926217281,0.0009684953351543755,0.012889921351300791,-1.6939019422595676,0.000009468222771239296,0.023510507464294374,-0.822929027229728,0.07283986552022724,0.025468230351829164,-0.5983040200503318,0.31624585954252
ENSG00000197381,ADARB1,0.8495120565456545,0.6421066714526432,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000036589656523908704,0.8325047479766452,0.5214944728295423,0.00000000000000000000000000000000000000000000028476511227188995,0.3844374777471353,-0.6767529620041033,0.000000000000000000000000000000000000000000000000000000000000000000000000000000002308585334947829,0.2900648927414106,-1.1058302069191464,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001030249201942565,0.5850496978362077,-0.02651390730583225,0.5369686103887449,0.5427298825618128,-0.14844050258751795,0.0000010747785975714087,0.5635569245675595,-0.08492084511219555,0.023902012420848842,0.5017687034546602,-0.2594438000279513,0.000000000814513019403972,0.7457403028599984,0.33725188552510565,0.000000000025307193560352338,0.828433465821372,0.49697108113582167,0.000000000000000000000000752879617403306,0.44340792797460965,-0.43420071340848243,0.0000000000016838777074941123,0.7478910676243441,0.33647332532047886,0.0000002598123012355713,0.30109235416285485,-1.0115509509033176,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000009869584325931685,0.5980847555880118,0.007273834973225313,0.909375418293216,0.5838865968658987,-0.028611518548015802,0.6191573776571195,0.3768654726625887,-0.6704396915528362,0.0000000000000000000016887243413313526,1.0614081134951792,0.859262605660263,0.000000000000000000000000000000000000000000000000007450327222253795,0.5167979227650734,-0.20665891494053779,0.006263448886155264,0.5994428553131538,0.011300052956451978,0.9029932763439124,0.7944842752476805,0.42203033000349977,0.00000024113506620569856,0.331664156798843,-0.8462266600625311,0.00000000000008071605683471408,0.39594230943670006,-0.590590491534071,0.000000025555425735915293,0.6400349283050574,0.10650093395763727,0.37587995638672345,0.5743176068746242,-0.05095727288675156,0.6704132088842045,0.3291471045001212,-0.8505558891733054,0.0000001790777851722108,0.5246455452476808,-0.17635464752571584,0.47026451977685796
ENSG00000141433,ADCYAP1,0.6043267899455044,1.5182351092446416,0,0.26460540990348463,-0.06834272527740426,0.292381086934651,0.22521860611071234,-0.32115300932669943,0.0000000032535238261910405,0.1568603352009376,-0.8766382912884954,0.00000000000000000000000000000000000000000000000000000012651094114875693,0.3717407616941995,0.4541490468750793,0.000000000000259360184612207,0.026787097207986468,-3.5086825930551075,0,0.41644296697198313,0.6453245193565966,0.0000000000000000000000000000000015362005966813544,0.28727562009808155,0.057508430224269436,0.41012813506101586,0.2958090640450221,0.10043253401794039,0.21859760875719586,0.650355673809342,1.3041484304210917,0.00000000000000000000000000000000000000000000000000000000000000000000000000000005417698165444018,0.21110175529503203,-0.39749067748699884,0.00006789657092274074,0.17273788559330447,-0.6864090182652209,0.000000010671294484596222,0.03674136276237525,-2.9519922668532805,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000043689531531949315,0.10369723479059545,-1.4227162882408104,0.00000000000000000000006857294522619794,0.20051397170988747,-0.47462245713266715,0.0000004431942007870044,0.061517746272863744,-2.1827778005116114,0.000000000000000000000000000000000000000000000000000003767395329100008,0.09808019742334635,-1.509909699243978,0.000000000000000000000000000000020587049508475396,0.05987727656864299,-2.2123614263303173,0.0000000000000000000000000000000000000000003244295414751992,0.06211843060239936,-2.131246144900491,0.0000000000000000002142085688597353,0.06530007741761758,-2.0739150135184232,0.000000000000000000000000015517113236706373,0.13985837937300608,-0.9797448826330857,0.00000008845855524599328,0.05656318706238572,-2.2722759185806285,0.00000000000000000000000015683883306832356,0.1203647775618466,-1.18672892679451,0.00000020578397898445625,0.07017846069041542,-1.9619343638933322,0.0000000000000000004358803484803925,0.09926658707146513,-1.4501188771116462,0.00000031615648296713,0.17827761246280416,-0.6026575896441422,0.11524788166923118
ENSG00000120907,ADRA1A,0.42376796824324453,-0.12192982446519385,0.000007413670930820597,0.718443779616734,0.7147867913798365,0.00000000000000000000000000000000000000000000000000000000000000000000000000377393314958446,0.37902286538449964,-0.28481464402141765,0.000000000000024341447408441943,0.5423931877863658,0.28054966226145905,0.0000000000000006226653167074406,0.5170847407877315,0.1962305849627538,0.000010308439415018622,0.17271854417149535,-1.4979065107798462,0,0.48254780846606216,0.09190717679313343,0.022295312800404855,0.7121805230687246,0.6940948541399165,0.000000000000000000000000000000000000000000000000000000000000002887252403029679,0.4902517099650621,0.11222723824301162,0.05234945509222424,0.5972509644618181,0.4093166943741239,0.00000000000001961563925462442,0.6530960554440053,0.5388946650122584,0.00000000000000000026809335924111304,0.30261118476160376,-0.5954347146927428,0.000000000001278662735053068,0.2612373165901088,-0.823928825359765,0.000000000000000000000000000000000000000005330005334692696,0.36074953511657853,-0.3378513960222618,0.00012245349417194955,0.2581039384274023,-0.8345437233854922,0.000000000000000000000000000000027255882942924504,0.21281814926828538,-1.1102998783966391,0.000000000000000000000000000000000000004365392109058794,0.6786698718259138,0.5933109521714726,0.00000000000000000004005927265774036,0.2566168995798985,-0.8339898179476601,0.0000000000000000001452130150427736,0.20188489945779792,-1.1696431969721026,0.0000000000000008645796978732599,1.3778316335117309,1.6319676729660535,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030807978922301385,0.4035913233335318,-0.17140992122820387,0.14818950134788864,0.39971318857419247,-0.1856674945398442,0.10744481890317908,0.840642890908135,0.8942989215432353,0.0000000000000008442606911297188,0.16613676408343242,-1.4508149806123705,0.000000000000000000000016003139391599615,0.8463782687145974,0.9022152428178858,0.000000000005377643370353766,0.3259933485034133,-0.46673307312461176,0.06818896306611014
ENSG00000170214,ADRA1B,0.06799316796165357,-0.5162913279718433,0.0000000000000000007775852590243229,0.10243436701566716,0.16091162931012715,0.06248638513001313,0.04580469377040478,-1.0735323913903603,0.0000000000000000000000000000000015018865905361777,0.03773659769645536,-1.3664159311921913,0.000000000000000000000000000000000000000000000000022756398940187717,0.07600135399677581,-0.2927710667107113,0.0032427759349331216,0.036570210970903266,-1.4323303985583644,0.00000000000000000000000000000000000000000000000000000000000000011840342714183718,0.04331006856508625,-1.1446105925073797,0.00000000000000000000000000000033527449315514034,0.06620716737856339,-0.5000303764704861,0.0000006748253098910112,0.05237892981179373,-0.8305018305387826,0.0000000011915775582526645,0.08779978612123943,-0.07151571056800021,0.5654777978291947,0.08199041388690975,-0.16973819511632726,0.2358485401926519,0.05118159573134947,-0.8483248274844639,0.000001947533345083221,0.09403297927319768,0.030070126414817544,0.7758814256993003,0.05403940404580326,-0.7662992430726958,0.0000631276251298939,0.050023401747330415,-0.8940959404287803,0.0000000007758961225811075,0.03713233333587271,-1.3145609653301635,0.0000000000002560609622955048,0.1724858644341608,0.9318792514715888,0.000000000000008002377737800257,0.052749029358090255,-0.80174337764254,0.00001764895875114207,0.04658882295179952,-0.9490637568984646,0.0011696961586955394,2.074365792632985,4.89083772690161,0,0.026639691309144013,-1.7358896914133637,0.000000009676692197825019,0.03770879137492381,-1.2564232211737552,0.000003554822983135323,0.9762920846683114,3.492726170587283,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008987255392057521,0.02005098876869012,-2.1170045752427584,0.0000000002175429188344366,0.6321714229288042,2.8162245273697177,0.00000000000000000000000000000000000000000000000000000020631084321379805,0.030561876422194996,-1.3839681535849429,0.020230143540806694
ENSG00000159723,AGRP,0.018516976850697905,-0.01596811267358067,0.910548034963354,0.010824766768778917,-0.8054379702522123,0.00011354825390469042,0.010097520351942267,-0.9318204178703713,0.00000029437961027029084,0.007885259220154851,-1.3017647836345807,0.000000000008008525891601439,0.014924737189699177,-0.3239022274072827,0.11645748653615132,0.011995960923576549,-0.6903010801778766,0.000009239879675513485,0.01052066442876589,-0.856772732008829,0.000015032354663492042,0.00952294873253309,-0.983691774244214,0.00001776972385491006,0.00904384399628093,-1.0183292409392246,0.0006197696747078914,0.012745130243405723,-0.5343132974378566,0.05150023599120686,0.006125720577757626,-1.5333187592127002,0.00003087000603093214,0.012155628986195498,-0.5619829474765972,0.1204352715271625,0.004670512215556176,-1.9561888047759375,0.0000000005314960707211507,0.008032884385186971,-1.1123461927976237,0.010230918140413131,0.21270454860629573,4.042399517324172,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000050228989319561814,0.004987925373475439,-1.782832939644595,0.00001429956043039657,0.011273585910729465,-0.6770136548084817,0.044201096631435136,0.004989773047386916,-1.7365444072509986,0.00015981254987121823,0.004658882295179952,-1.604555695278072,0.016429573065211246,0.011971680859896555,-0.5291535584353664,0.2569031830028232,0.07192716653468884,2.002749401296283,0.00000000007498916613046794,0.006284798562487303,-1.325063077630988,0.021059001774809155,0.003821104049582432,-1.7199392223745749,0.023588460451835103,0.12030593261214072,2.7658468767020934,0.0000000000000000000000038515178582274076,0.013061393035719095,-0.26429868398741885,0.795909606743894,0.020374584281463333,0.4348521075896272,0.6867061120134463
