Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000069431,ABCC9,0.2558684779990169,0.5698142087057143,0.000000000000000000000000000000000000000000000000000000000000000000000002972326089637325,0.07538598701631498,-2.075836018009671,0,0.5035434472331698,1.6569700823960645,0
ENSG00000123612,ACVR1C,0.3541214680690185,-1.0432057600535254,0,0.8631875465228368,1.369098606224234,0,0.27441085551302646,-1.188172027229543,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020053872444901327
ENSG00000151388,ADAMTS12,0.02660097030191039,0.10178425951602765,0.18296482517669738,0.018853417979475026,-0.7271919128555773,0.0000000000000000000016258167188133373,0.04508921049938465,1.0066241669498588,0.00000000000000000000000003152430138496549
ENSG00000145536,ADAMTS16,0.007898150327170544,-1.360697687329374,0.000000000000000000000000000000011013449730807596,0.011267754945148804,-0.7350674828053956,0.0000000000030987390178311585,0.051327969184834094,2.4049236139775303,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000025118655082126405
ENSG00000156140,ADAMTS3,0.03430956502122884,-0.06533048583209666,0.33705292230018064,0.039893943184175495,0.3497604753282122,0.000000078231293180584,0.022308288632819237,-0.7356329528164114,0.0000000000029020603173349765
ENSG00000197381,ADARB1,0.3871357364365914,-1.1028152398165147,0,0.8972399754725494,1.0206786527871035,0,0.6070501254235812,-0.11838871321120992,0.00017353007417849966
ENSG00000141433,ADCYAP1,0.22929910029841521,-1.4052597140134526,0,0.7334837825964925,1.7625357344251804,0,0.17685935606781691,-1.4929588495270731,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000919535029614232
ENSG00000120907,ADRA1A,0.9091718804612556,0.6346414219615248,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006194021213447683,0.5461400535699029,-0.6581517381809304,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000028958579426611063,0.7202930482291635,0.009293552931548543,0.7729699056689104
ENSG00000170214,ADRA1B,0.06751338899665381,-2.048434639410977,0,0.23377130898485626,0.5506371701537511,0.00000000000000000000000000000000000000000000000000006800173566034509,0.4351061549867244,1.4787519621873235,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000028741681593732047
ENSG00000159723,AGRP,0.012668633124781552,-2.0022071400414205,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002551508332189469,0.06290009640142036,2.395744763544757,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017318289604672376,0.009736244615171108,-2.004939485489829,0.000000000000000000000000000000000000000000000000000000000022503977774335135
ENSG00000204472,AIF1,0.27254937149000114,-0.5426384949113119,0.00000000000000000000000000000000000000000000000000000000000000000000000000000026886151069447933,0.10719593893763187,-2.3631184093488113,0,1.3866113811645144,2.9103453225863727,0
ENSG00000171094,ALK,0.14437818798067753,-1.5909033509339983,0,0.5383052264213104,2.0629578736277865,0,0.08223818267183364,-2.1057147330634782,0
ENSG00000189292,ALKAL2,0.035920787687971634,-0.6464044284353303,0.000000000000000000003908492614864934,0.05359796946881593,0.30827125122060384,0.000003286325794253929,0.06531791290372073,0.5281313244083852,0.0000000167409903805211
ENSG00000154188,ANGPT1,0.2835120041441138,0.504940526031616,0.00000000000000000000000000000000000000000000000000000000000009080417902458188,0.1454841578298697,-1.0865102536562132,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008340102662387438,0.3851960855031288,0.8756948412144017,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004340519848463446
ENSG00000029534,ANK1,0.16867289838705413,-0.8970936074397209,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017721284812738411,0.33219113412000123,0.8083024519366022,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021001788064265966,0.2525752001139534,-0.01808440659845667,0.6585292775489051
