NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	HCN1	hyperpolarization activated cyclic nucleotide gated potassium channel 1 [Source:HGNC Symbol;Acc:HGNC:4845]	25	1.8260151147842407	0.025305787	Yes	
row_1	SCN2A	sodium voltage-gated channel alpha subunit 2 [Source:HGNC Symbol;Acc:HGNC:10588]	30	1.794098973274231	0.056336943	Yes	
row_2	FGF13	fibroblast growth factor 13 [Source:HGNC Symbol;Acc:HGNC:3670]	62	1.648653268814087	0.07665679	Yes	
row_3	CLVS2	clavesin 2 [Source:HGNC Symbol;Acc:HGNC:23046]	81	1.520404577255249	0.098571874	Yes	
row_4	STMN2	stathmin 2 [Source:HGNC Symbol;Acc:HGNC:10577]	88	1.4907292127609253	0.12355312	Yes	
row_5	OPRM1	opioid receptor mu 1 [Source:HGNC Symbol;Acc:HGNC:8156]	116	1.416142463684082	0.14089568	Yes	
row_6	GAP43	growth associated protein 43 [Source:HGNC Symbol;Acc:HGNC:4140]	124	1.406629204750061	0.16406614	Yes	
row_7	HRH3	histamine receptor H3 [Source:HGNC Symbol;Acc:HGNC:5184]	125	1.4029191732406616	0.18926953	Yes	
row_8	SYT1	synaptotagmin 1 [Source:HGNC Symbol;Acc:HGNC:11509]	126	1.4008845090866089	0.21443635	Yes	
row_9	NSG2	neuronal vesicle trafficking associated 2 [Source:HGNC Symbol;Acc:HGNC:24955]	137	1.3729395866394043	0.23610176	Yes	
row_10	MLLT11	MLLT11 transcription factor 7 cofactor [Source:HGNC Symbol;Acc:HGNC:16997]	182	1.2881929874420166	0.24604674	Yes	
row_11	SLC6A15	solute carrier family 6 member 15 [Source:HGNC Symbol;Acc:HGNC:13621]	184	1.2853364944458008	0.2688378	Yes	
row_12	MIAT	myocardial infarction associated transcript [Source:HGNC Symbol;Acc:HGNC:33425]	186	1.281598687171936	0.29156175	Yes	
row_13	AKAP6	A-kinase anchoring protein 6 [Source:HGNC Symbol;Acc:HGNC:376]	198	1.265579104423523	0.31099847	Yes	
row_14	ATCAY	ATCAY kinesin light chain interacting caytaxin [Source:HGNC Symbol;Acc:HGNC:779]	207	1.2500380277633667	0.33105585	Yes	
row_15	ELAVL4	ELAV like RNA binding protein 4 [Source:HGNC Symbol;Acc:HGNC:3315]	212	1.2400307655334473	0.35213318	Yes	
row_16	TMEM35A	transmembrane protein 35A [Source:HGNC Symbol;Acc:HGNC:25864]	229	1.2277958393096924	0.36939144	Yes	
row_17	SULT4A1	sulfotransferase family 4A member 1 [Source:HGNC Symbol;Acc:HGNC:14903]	232	1.2230844497680664	0.39076424	Yes	
row_18	CRABP1	cellular retinoic acid binding protein 1 [Source:HGNC Symbol;Acc:HGNC:2338]	235	1.2205355167388916	0.41209123	Yes	
row_19	NUDT10	nudix hydrolase 10 [Source:HGNC Symbol;Acc:HGNC:17621]	252	1.1994378566741943	0.42884004	Yes	
row_20	NEFH	neurofilament heavy chain [Source:HGNC Symbol;Acc:HGNC:7737]	300	1.099927544593811	0.43450302	Yes	
row_21	INA	internexin neuronal intermediate filament protein alpha [Source:HGNC Symbol;Acc:HGNC:6057]	311	1.0915718078613281	0.45111364	Yes	
row_22	ELAVL3	ELAV like RNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:3314]	327	1.064664602279663	0.46574122	Yes	
row_23	STMN4	stathmin 4 [Source:HGNC Symbol;Acc:HGNC:16078]	328	1.0636266469955444	0.4848492	Yes	
row_24	NPY	neuropeptide Y [Source:HGNC Symbol;Acc:HGNC:7955]	343	1.0491887331008911	0.4994987	Yes	
row_25	NRSN1	neurensin 1 [Source:HGNC Symbol;Acc:HGNC:17881]	347	1.03968346118927	0.51727676	Yes	
