Barcode,Cluster
aaaapmik-1,3
aaabinlp-1,7
aaadflgf-1,5
aaagfpof-1,5
aaahaiho-1,1
aaahakab-1,1
aaahgmnn-1,3
aaaipdad-1,1
aaalnpjf-1,2
aaanhjgm-1,1
aaannljo-1,7
aabalodi-1,1
aabaodfo-1,2
aabcgkbc-1,7
aabfijld-1,5
aabgpbpl-1,1
aabhnjof-1,3
aabihhkg-1,1
aabjjoan-1,1
aabnakop-1,1
aabndpjo-1,5
aacacnig-1,3
aacalkcc-1,5
aacangga-1,3
aacaoggl-1,4
aacbfgok-1,3
aaccdolk-1,2
aaceeppf-1,3
aacicgdl-1,1
aacjejcf-1,1
aacjgcdf-1,1
aacjiibm-1,3
aackepno-1,3
aacoeiak-1,3
aacoeokb-1,1
aacpfdkn-1,1
aadaaegn-1,3
aadadhnb-1,3
aadafpfk-1,1
aaddnbco-1,5
aadjfcob-1,5
aadjkbde-1,5
aadnpnif-1,5
aadoaegk-1,5
aadoobil-1,1
aadpccif-1,1
aadpfhaf-1,1
aaeahjdl-1,1
aaebgioa-1,1
aaecbckg-1,7
aaedbonl-1,1
aaeecdik-1,3
aaegmlao-1,3
aaeimckn-1,1
aaekdhdf-1,3
aaenklag-1,1
aaeobaak-1,1
aaepdcco-1,1
aafakgfj-1,1
aafbejbl-1,1
aafcpmhn-1,7
aaffahnd-1,1
aaffdkpj-1,1
aafhoadp-1,7
aafimdbl-1,3
aafnimbo-1,7
aafnppdc-1,1
aafphfok-1,1
aagbpeaf-1,1
aagcfhkp-1,5
aagdbapg-1,1
aagfgmhh-1,1
aaghdfkb-1,5
aagifpjf-1,5
aagimmhp-1,1
aagjmojd-1,1
aagjppgk-1,3
aagkdilg-1,1
aahbgopb-1,1
aahccjac-1,1
aahdiaka-1,3
aahdmmkd-1,1
aahfclch-1,1
aahflkmg-1,1
aahhikmi-1,1
aahiomag-1,1
aahjeicd-1,3
aahjelpg-1,3
aahjghfg-1,3
aahjiaca-1,3
aahjogea-1,1
aahkmpjm-1,1
aahlkfdk-1,3
aahmllgh-1,1
aahmmbom-1,3
aaholcoh-1,3
aaholebf-1,3
aaicdefn-1,1
aaickdgl-1,3
aaicoglj-1,3
aaidhdoe-1,1
aaigdpkh-1,3
aaighdba-1,1
aaihkegf-1,5
aaiidnon-1,7
aaiigjcc-1,3
aailighd-1,7
aaimmimi-1,2
aaipjhaf-1,1
aajcoack-1,1
aajddbmn-1,2
aajdfpjd-1,2
aajfnipa-1,2
aajiadpp-1,1
aajjnjnd-1,6
aajkkllp-1,1
aajngdbi-1,2
aakddfnd-1,1
aakdjcap-1,2
aakgoamg-1,6
aakhoole-1,6
aakinonl-1,6
aakleeag-1,1
aaklflpk-1,2
aakmcenj-1,1
aakmjpgc-1,2
aaknnmob-1,2
aakonokg-1,2
aalahbdo-1,2
aalapfeb-1,2
aalbkhen-1,1
aalbopmg-1,2
aaleejan-1,2
aalfikhc-1,2
aalghnak-1,2
aalgkjak-1,2
aalgnomi-1,2
aalhedjd-1,6
aalipaij-1,2
aaljkeel-1,6
aallgekf-1,1
aallpppa-1,1
aalmmeok-1,6
aalofiih-1,1
aaloodfj-1,1
aalpeopa-1,6
aalpolha-1,6
aambhila-1,2
aamgjffa-1,2
aamighbk-1,2
aamjngeg-1,2
aamkhafn-1,2
aamljkkh-1,2
aamlogpb-1,2
aammlgma-1,2
aamoendg-1,2
aamoncdb-1,6
aampmdbg-1,1
aamppkoc-1,2
aanabijo-1,2
aanbmckb-1,2
aancockf-1,2
aandlpef-1,6
aanegkjh-1,6
aanfecon-1,2
aangemjd-1,2
aankhjpi-1,2
aanlbobn-1,2
aanlpekj-1,2
aanmbpoh-1,2
aanmcede-1,2
aanmmegm-1,1
aannfnac-1,2
aanpgjmj-1,1
aaobbijc-1,6
aaodaogh-1,2
aaodegln-1,1
aaodeldf-1,2
aaoeflno-1,2
aaoejpjm-1,2
aaogljlg-1,1
aaogpcfc-1,1
aaoifcbd-1,4
aaomcmga-1,5
aaonhdpp-1,1
aaoopglh-1,5
aapdekhd-1,3
aapdemoj-1,4
aapeipmo-1,1
aapemdii-1,7
aapfhook-1,4
aapfpfjg-1,4
aaphakgh-1,1
aapimkdh-1,2
aapjojfc-1,1
aapkmcpd-1,1
aapkphfi-1,1
aapngdmj-1,4
aapnlhbg-1,4
aapodkif-1,5
aapolbbm-1,1
aappkeob-1,4
ababcljo-1,1
ababknbc-1,1
abaciecg-1,1
abacjjfk-1,3
abacnnbl-1,1
abaeakjp-1,1
abageedd-1,1
abagkdnp-1,4
abahhecg-1,3
abaicooc-1,1
abalanbf-1,1
abalgfef-1,1
abalilga-1,1
abalnopk-1,1
abaohhhn-1,1
abbajnap-1,1
abbbfkho-1,1
abbcnanm-1,1
abbfjnpk-1,2
abbhdcen-1,1
abbifbbk-1,1
abbihiai-1,5
abbjiomp-1,1
abbmhhfe-1,1
abbnnpca-1,7
abbolcfb-1,1
abcabmfk-1,3
abcafeim-1,7
abccooal-1,4
abccpejl-1,1
abcddlam-1,4
abcehppk-1,5
abceinpj-1,1
abcffcbo-1,1
abcfjima-1,1
abchimmi-1,4
abciclfj-1,1
abcjpoeg-1,1
abckccjn-1,4
abckjaei-1,1
abcmaojc-1,2
abcmkplm-1,1
abdcdpgp-1,3
abdennmj-1,3
abdfelol-1,1
abdgcblh-1,3
abdgodkp-1,3
abdhbpig-1,5
abdicgpj-1,3
abdkkamp-1,3
abdligac-1,3
abdnlked-1,1
abebmggk-1,3
abecbbih-1,2
abecgcgb-1,3
abecpfij-1,1
abeddgdj-1,4
abeggjnm-1,1
abehgglk-1,3
abeilkok-1,3
abeimafo-1,1
abekjnnm-1,1
abelfebh-1,1
abelmkna-1,5
abeodljg-1,7
abfcjbjd-1,3
abfefill-1,7
abfgiojh-1,1
abfgjipg-1,1
abfhldkg-1,5
abfhmecb-1,1
abfinamg-1,3
abfinikj-1,1
abfnnfbo-1,1
abfnobad-1,1
abfocakd-1,1
abfpadnh-1,3
abgaofkk-1,1
abgclljh-1,3
abgdoidb-1,1
abgfaeoo-1,3
abgfgjgn-1,3
abgfnlhe-1,3
abggcjmo-1,5
abggpipe-1,4
abglhpjc-1,5
abgmaodc-1,5
abgpnjde-1,5
abhdjfmb-1,7
abhgnlmj-1,3
abhhepbd-1,1
abhhpcdo-1,7
abhifhpj-1,1
abhlblgc-1,1
abhnlped-1,5
abhpjejo-1,1
abibkiih-1,1
abicjbhc-1,3
abifboel-1,7
abigpljo-1,4
abihbffh-1,2
abihlmnn-1,5
abiigbkg-1,1
abijkclk-1,3
abimiiba-1,3
abinagae-1,2
abinffgi-1,2
abiomgdn-1,1
abioohkd-1,2
abipijjb-1,2
abjjjbpb-1,2
abjkeamn-1,2
abjklchp-1,5
abjkmmoa-1,1
abjkndih-1,2
abjkojic-1,2
abjlemhc-1,1
abjlhfcd-1,2
abjmagce-1,2
abjmikae-1,1
abjopldh-1,1
abjpikdg-1,2
abkbgcje-1,1
abkclfgg-1,2
abkfbcfl-1,5
abkgddhl-1,1
abkifgii-1,1
abkjieep-1,5
abkkcdii-1,1
abkkcnjg-1,1
abkmepgn-1,2
abkncbcn-1,6
abknhfkn-1,2
abkpcgoe-1,1
ablbggpf-1,5
ablbgnop-1,5
ablckdeb-1,2
ablcmdgd-1,2
ablecifi-1,2
ableikno-1,2
ablfobnj-1,2
ablgbpge-1,2
ablknamp-1,1
ablncalc-1,2
ablnnmlo-1,2
ablphllk-1,1
abmbeajp-1,2
abmbimhp-1,1
abmbkigl-1,1
abmdihfh-1,6
abmdmmng-1,1
abmfpgcl-1,2
abmghckc-1,2
abmjhjlm-1,1
abmmddpi-1,4
abmnkahp-1,1
abnbbhkn-1,2
abnddmbd-1,2
abnemlkd-1,1
abnfgfgo-1,2
abnfhkcl-1,2
abnfjecn-1,1
abnhpgjj-1,2
abnkiajd-1,1
abnloong-1,4
abnombec-1,2
abnonbgi-1,4
abnopfop-1,2
abnpfffe-1,5
aboacfai-1,1
aboalcin-1,1
abodnioi-1,1
abogfjhk-1,1
abogjojm-1,1
aboidacn-1,1
abojhgeb-1,4
abokhhgn-1,6
aboolihk-1,1
aboopilc-1,2
abopimin-1,4
abopkdof-1,1
abpaakof-1,7
abpcaicn-1,1
abpcdafk-1,1
abpcfbem-1,1
abpcljcb-1,1
abpddged-1,3
abpdejok-1,5
abpdepmk-1,2
abpfeglg-1,5
abpfheak-1,5
abpfikff-1,1
abpgjpec-1,5
abpicfdi-1,7
abpkkbja-1,4
abpkmgai-1,5
abpljpab-1,2
abpmgapk-1,1
abpmjcbg-1,1
abpoaeje-1,5
abpoegil-1,4
abppnhgb-1,4
acaabacj-1,4
acaafnmo-1,4
acabdomh-1,7
acacejcb-1,1
acacljkc-1,5
acaefagg-1,5
acafbghi-1,4
acaidbbb-1,7
acaiddbk-1,5
acaifjno-1,4
acaigpmc-1,1
acajeadj-1,4
acamaaee-1,5
acamjicp-1,4
acanoajg-1,2
acaonkpb-1,4
acaooaom-1,5
acapfgfp-1,1
acbaecme-1,1
acbdalfi-1,1
acbdfkde-1,2
acbdmhkj-1,4
acbefidn-1,4
acbekgca-1,1
acbhkegp-1,1
acbnfddm-1,2
acbogebh-1,4
acboolli-1,1
accaeofj-1,1
accafifm-1,5
accamegp-1,5
accanike-1,4
acccigln-1,1
acccpcnn-1,7
accdnddd-1,1
accefijg-1,1
accejekg-1,4
acchjhom-1,1
acchnfml-1,4
accjlldo-1,2
acclemch-1,4
acclkiem-1,1
accmakde-1,1
accmdmdf-1,7
accmfkbi-1,1
accnbacp-1,1
accogiel-1,1
accohkpb-1,1
accpaddn-1,1
acdankea-1,2
acdbomko-1,2
acdcaipn-1,4
acdekkje-1,1
acdempeg-1,7
acdfdjkl-1,2
acdiigdf-1,2
acdknpdg-1,1
acdlacom-1,1
acdlkclb-1,2
acdngnfd-1,4
acdoeheo-1,1
acdoijdp-1,4
acdpdabg-1,4
acebalen-1,5
acebcjeo-1,4
acedghnp-1,4
acedmioa-1,4
aceefmom-1,4
acefhkba-1,4
acegdack-1,4
aceikohm-1,1
acejbhfb-1,7
acejgnij-1,4
acekpoln-1,1
acelclcg-1,1
acemcjep-1,4
acfbmjdg-1,1
acfcngop-1,2
acfdidop-1,1
acffcanb-1,1
acfffnfk-1,4
acfgoahc-1,1
acfjmoik-1,4
acfjoleb-1,2
acfkafhi-1,1
acfkfljb-1,6
acfljcjl-1,5
acfndonm-1,5
acfngbmo-1,7
acfojojm-1,5
acfpkdih-1,5
acfpngbp-1,7
acgahbjk-1,7
acganpoh-1,7
acgcekic-1,6
acgchaie-1,6
acgedhjo-1,7
acgimigp-1,6
acgjjpdb-1,7
acgleddl-1,7
acgmkdme-1,6
acgnaacj-1,7
acgnbbgi-1,7
acgpalgk-1,1
achcbkie-1,2
achcieeh-1,2
achdcdpl-1,2
achfbehg-1,2
achfhafa-1,1
achgefff-1,2
achghgin-1,1
achgjned-1,1
achijdje-1,1
achjkbpn-1,2
achkcdgo-1,2
achlbnjd-1,1
achnbmli-1,2
achopdbi-1,2
achopeae-1,7
achpaoda-1,2
aciakhkf-1,7
acicfeei-1,2
acidmncc-1,5
acifdekg-1,2
acihebje-1,2
acihflff-1,1
aciincoi-1,2
acijfami-1,2
aciklddb-1,2
acjccolh-1,2
acjcgbed-1,1
acjcmegl-1,2
acjcnnij-1,2
acjdipkg-1,1
acjeabpg-1,2
acjgfald-1,1
acjgfnlc-1,1
acjgpgpc-1,2
acjhbinf-1,2
acjhdanp-1,1
acjhmkid-1,2
acjiecae-1,2
acjiohce-1,1
acjjehok-1,2
acjkpbhg-1,2
acjledfl-1,2
acjmclah-1,1
acjmlopf-1,1
acjonlcj-1,2
ackaknpl-1,1
ackdigdf-1,2
ackgckgj-1,1
ackgnbld-1,2
ackhdima-1,2
ackhplfl-1,1
ackiegmn-1,1
acklgjhf-1,6
ackmdcbc-1,1
ackndcnm-1,1
acknmnhh-1,1
ackoajno-1,1
ackpffci-1,1
ackpgckm-1,2
ackpmold-1,2
aclaoehd-1,2
acldbdod-1,6
acleegle-1,1
aclfacob-1,2
acljhikd-1,1
aclkmcdi-1,7
aclldkgj-1,4
aclloknf-1,4
aclmbkam-1,1
aclmomei-1,2
aclofjdn-1,2
aclojbjn-1,4
aclonoji-1,1
acmbcgko-1,2
acmckani-1,1
acmckmbb-1,1
acmeklfh-1,1
acmfiacm-1,1
acmhbgpn-1,1
acmhnoni-1,4
acmicddn-1,1
acmjhjjb-1,2
acmkcbko-1,1
acmlbdel-1,4
acmlccdo-1,4
acncklag-1,1
acnfeihg-1,1
acniilpe-1,4
acnipnjb-1,1
acnjadbg-1,1
acnjapjc-1,1
acnjblke-1,4
acnjmhnl-1,2
acnkhoih-1,2
acnneoji-1,1
acnnlnmp-1,1
acnocbaa-1,4
acnokadd-1,2
acobcldl-1,1
acocodlm-1,1
acoigjpf-1,1
acolkaik-1,1
acomilfl-1,1
acpanmbe-1,2
acpcjbod-1,5
acphinjg-1,3
acphkfip-1,1
acpifboa-1,2
acpiknhm-1,4
acpmpmio-1,1
acpnjigp-1,1
acpoabag-1,1
acpogeod-1,1
acppdacf-1,1
adabhmdg-1,7
adadgccg-1,2
adaepkkp-1,1
adagopfo-1,7
adahmhff-1,2
adahmloj-1,5
adakndnm-1,1
adalnicm-1,1
adaonffm-1,1
adapaddm-1,1
adapeiii-1,5
adbacjbh-1,2
adbbfmhk-1,1
adbckohm-1,1
adbefbff-1,3
adbhjpmc-1,1
adbidiag-1,1
adbjdjpl-1,2
adbkciba-1,2
adbkdddh-1,2
adblmfmc-1,4
adbpgpdp-1,2
adcaemci-1,4
adcamcpd-1,1
adcangfb-1,1
adcbopga-1,1
adcdinap-1,1
adcdpkmj-1,3
adceghff-1,1
adckdckf-1,3
adckdlbk-1,3
adclojkn-1,2
adcmadnb-1,1
adcmepmi-1,1
adcmjlbg-1,3
adcopoap-1,1
adcpjfce-1,3
addbeoao-1,3
addbiemk-1,1
addcpjgc-1,3
addggiec-1,3
addibica-1,3
addkgaio-1,3
addkidhn-1,1
addkppeh-1,3
addmlenb-1,1
addngaka-1,3
addnngni-1,1
addofapp-1,1
addoicmj-1,3
adeacffn-1,3
adeaidnc-1,3
adeambdm-1,2
adecpdjb-1,2
adegbfhn-1,1
adeghgih-1,3
adehfohe-1,2
adejddjb-1,2
adejhjme-1,1
adelcfgo-1,2
ademgkjc-1,2
ademkhib-1,2
adenhdoj-1,2
adeodich-1,2
adepdeek-1,2
adfecfcm-1,1
adffacbn-1,2
adffldaj-1,1
adfgkfib-1,2
adfjkmip-1,3
adfkhffb-1,2
adfnlcjg-1,1
adfogimg-1,1
adfpcgdf-1,2
adgaeece-1,1
adgaeogm-1,2
adgfepmp-1,3
adgfpoka-1,2
adgglpfe-1,3
adghdgdb-1,2
adgjglpb-1,2
adgkebid-1,2
adgkkjhm-1,2
adgmcmce-1,2
adhabamd-1,3
adhaekol-1,2
adhappbg-1,1
adhbajlp-1,2
adhdglmd-1,2
adhenofo-1,2
adhfkfdd-1,1
adhfoafo-1,2
adhgddag-1,2
adhkbbic-1,2
adhkijcc-1,2
adhnmanm-1,2
adhpboic-1,7
adhpcole-1,2
adhplplm-1,4
adibfbei-1,2
adiccjea-1,2
adidehgj-1,2
adiendai-1,2
adiiblgi-1,2
adijimlb-1,2
adijmlpk-1,1
adikhmpp-1,2
adiklohj-1,7
adillkmh-1,5
adimfnmm-1,2
adimmeeg-1,2
adimmkob-1,2
adimndpf-1,2
adiojafb-1,2
adipaidj-1,5
adjbikic-1,5
adjbnkmo-1,2
adjeenhh-1,1
adjffnbd-1,1
adjhdaff-1,1
adjjdmhj-1,3
adjlahfa-1,3
adjlbndk-1,2
adjmlooj-1,2
adjmokal-1,1
adjpibmm-1,1
adkadfnm-1,3
adkaopkc-1,1
adkdcakl-1,1
adkdemfg-1,3
adkdkmao-1,3
adkfpocm-1,1
adkicemg-1,2
adkimlbo-1,3
adkjmadh-1,1
adkjnegh-1,1
adkkclec-1,5
adkkdmnj-1,1
adkllbgc-1,4
adkmanen-1,2
adkngaff-1,1
adkphiin-1,1
adkpoimb-1,1
adlanhjb-1,2
adlfplnh-1,1
adlhapcm-1,1
adlhedgf-1,2
adlhjhkl-1,1
adliadlj-1,1
adlinpop-1,1
adlkbblf-1,4
adlkjjnb-1,1
adlljmbb-1,2
adlmagji-1,1
adlmkfjj-1,1
adlngleh-1,1
adlojnhe-1,1
adlokkip-1,1
adlpcmmb-1,1
admcjfmn-1,1
admcklcp-1,1
admdpdjd-1,1
admgffnm-1,3
admgkbac-1,1
admicedn-1,1
admjeebb-1,3
admjfcbb-1,2
admjfkca-1,7
admjjeep-1,2
admkgdon-1,3
admlahph-1,3
admllpdi-1,4
admmfboo-1,1
admmfikc-1,1
admmmgig-1,4
admnaphf-1,7
admnfkie-1,1
admnofmo-1,1
