NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
VERHAAK_GLIOBLASTOMA_MESENCHYMAL	VERHAAK_GLIOBLASTOMA_MESENCHYMAL	Details ...	165	-0.6893053	-2.5310843	0.0	0.0	0.0	2206	tags=50%, list=15%, signal=59%	
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PERICYTES	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PERICYTES	Details ...	71	-0.75589246	-2.4908571	0.0	0.0	0.0	1205	tags=51%, list=8%, signal=55%	
CHEN_LVAD_SUPPORT_OF_FAILING_HEART_UP	CHEN_LVAD_SUPPORT_OF_FAILING_HEART_UP	Details ...	92	-0.7196675	-2.4837284	0.0	0.0	0.0	1839	tags=52%, list=13%, signal=59%	
TRAVAGLINI_LUNG_ADVENTITIAL_FIBROBLAST_CELL	TRAVAGLINI_LUNG_ADVENTITIAL_FIBROBLAST_CELL	Details ...	261	-0.64173585	-2.4805021	0.0	0.0	0.0	1661	tags=43%, list=12%, signal=48%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	154	-0.6784188	-2.4706628	0.0	0.0	0.0	2174	tags=52%, list=15%, signal=61%	
ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION	ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION	Details ...	76	-0.72774947	-2.4520965	0.0	0.0	0.0	1390	tags=50%, list=10%, signal=55%	
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS	Details ...	84	-0.6949495	-2.408522	0.0	0.0	0.0	1850	tags=51%, list=13%, signal=58%	
DESCARTES_FETAL_CEREBELLUM_VASCULAR_ENDOTHELIAL_CELLS	DESCARTES_FETAL_CEREBELLUM_VASCULAR_ENDOTHELIAL_CELLS	Details ...	386	-0.606798	-2.3859096	0.0	0.0	0.0	1726	tags=41%, list=12%, signal=45%	
FAN_OVARY_CL6_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_2	FAN_OVARY_CL6_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_2	Details ...	284	-0.6176518	-2.3785975	0.0	0.0	0.0	1850	tags=33%, list=13%, signal=37%	
DESCARTES_FETAL_STOMACH_CILIATED_EPITHELIAL_CELLS	DESCARTES_FETAL_STOMACH_CILIATED_EPITHELIAL_CELLS	Details ...	209	-0.63230526	-2.3746393	0.0	0.0	0.0	3119	tags=57%, list=22%, signal=72%	
CUI_DEVELOPING_HEART_C5_VALVAR_CELL	CUI_DEVELOPING_HEART_C5_VALVAR_CELL	Details ...	181	-0.6381914	-2.3565497	0.0	0.0	0.0	2169	tags=45%, list=15%, signal=52%	
DIRMEIER_LMP1_RESPONSE_EARLY	DIRMEIER_LMP1_RESPONSE_EARLY	Details ...	47	-0.7532682	-2.3459039	0.0	0.0	0.0	1278	tags=43%, list=9%, signal=47%	
