NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HU_FETAL_RETINA_FIBROBLAST	HU_FETAL_RETINA_FIBROBLAST	Details ...	112	-0.7342398	-3.2492337	0.0	0.0	0.0	430	tags=54%, list=13%, signal=60%	
AIZARANI_LIVER_C21_STELLATE_CELLS_1	AIZARANI_LIVER_C21_STELLATE_CELLS_1	Details ...	81	-0.7580024	-3.1510382	0.0	0.0	0.0	502	tags=63%, list=15%, signal=72%	
FAN_OVARY_CL6_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_2	FAN_OVARY_CL6_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_2	Details ...	150	-0.6625436	-3.0765977	0.0	0.0	0.0	685	tags=57%, list=20%, signal=68%	
TRAVAGLINI_LUNG_ADVENTITIAL_FIBROBLAST_CELL	TRAVAGLINI_LUNG_ADVENTITIAL_FIBROBLAST_CELL	Details ...	112	-0.6944073	-3.0743964	0.0	0.0	0.0	381	tags=46%, list=11%, signal=51%	
FAN_OVARY_CL7_ANGEIOGENIC_ENDOTHELIAL_CELL	FAN_OVARY_CL7_ANGEIOGENIC_ENDOTHELIAL_CELL	Details ...	129	-0.67462885	-3.0519848	0.0	0.0	0.0	469	tags=48%, list=14%, signal=54%	
GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX	GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX	Details ...	99	-0.70411354	-3.051809	0.0	0.0	0.0	583	tags=63%, list=17%, signal=73%	
HU_FETAL_RETINA_MICROGLIA	HU_FETAL_RETINA_MICROGLIA	Details ...	117	-0.6866263	-3.0406904	0.0	0.0	0.0	605	tags=59%, list=18%, signal=69%	
MANNO_MIDBRAIN_NEUROTYPES_HPERIC	MANNO_MIDBRAIN_NEUROTYPES_HPERIC	Details ...	200	-0.63279283	-3.024984	0.0	0.0	0.0	507	tags=48%, list=15%, signal=53%	
FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA	FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA	Details ...	111	-0.68025047	-2.98457	0.0	0.0	0.0	647	tags=59%, list=19%, signal=71%	
RUBENSTEIN_SKELETAL_MUSCLE_FAP_CELLS	RUBENSTEIN_SKELETAL_MUSCLE_FAP_CELLS	Details ...	89	-0.68822217	-2.9101832	0.0	0.0	0.0	638	tags=57%, list=19%, signal=69%	
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS	Details ...	39	-0.80351025	-2.8799045	0.0	0.0	0.0	453	tags=74%, list=13%, signal=85%	
ZHONG_PFC_MAJOR_TYPES_MICROGLIA	ZHONG_PFC_MAJOR_TYPES_MICROGLIA	Details ...	133	-0.6365074	-2.879887	0.0	0.0	0.0	647	tags=53%, list=19%, signal=63%	
GOCC_CYTOSOLIC_RIBOSOME	GOCC_CYTOSOLIC_RIBOSOME	Details ...	75	-0.6992476	-2.8645108	0.0	0.0	0.0	1029	tags=96%, list=30%, signal=135%	
RUBENSTEIN_SKELETAL_MUSCLE_T_CELLS	RUBENSTEIN_SKELETAL_MUSCLE_T_CELLS	Details ...	106	-0.656352	-2.8627057	0.0	0.0	0.0	1029	tags=83%, list=30%, signal=115%	
MANNO_MIDBRAIN_NEUROTYPES_HENDO	MANNO_MIDBRAIN_NEUROTYPES_HENDO	Details ...	223	-0.59164137	-2.8601453	0.0	0.0	0.0	440	tags=38%, list=13%, signal=41%	
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	Details ...	89	-0.67417616	-2.859066	0.0	0.0	0.0	1029	tags=91%, list=30%, signal=127%	
BUSSLINGER_GASTRIC_PPP1R1B_POSITIVE_CELLS	BUSSLINGER_GASTRIC_PPP1R1B_POSITIVE_CELLS	Details ...	87	-0.6718792	-2.8538458	0.0	0.0	0.0	985	tags=86%, list=29%, signal=118%	
