NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	ZBTB20	zinc finger and BTB domain containing 20 [Source:HGNC Symbol;Acc:HGNC:13503]	158	0.7358364462852478	0.029468486	Yes	
row_1	BDP1	B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB [Source:HGNC Symbol;Acc:HGNC:13652]	355	0.6009496450424194	0.04881305	Yes	
row_2	ZKSCAN7	zinc finger with KRAB and SCAN domains 7 [Source:HGNC Symbol;Acc:HGNC:12955]	379	0.5829498171806335	0.07936364	Yes	
row_3	DENND1B	DENN domain containing 1B [Source:HGNC Symbol;Acc:HGNC:28404]	392	0.5764933824539185	0.11033359	Yes	
row_4	FIGN	fidgetin, microtubule severing factor [Source:HGNC Symbol;Acc:HGNC:13285]	538	0.5212178826332092	0.12887418	Yes	
row_5	N4BP2	NEDD4 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:29851]	596	0.5064531564712524	0.15280542	Yes	
row_6	GCNT2	glucosaminyl (N-acetyl) transferase 2 (I blood group) [Source:HGNC Symbol;Acc:HGNC:4204]	633	0.4979650676250458	0.17774907	Yes	
row_7	RASA2	RAS p21 protein activator 2 [Source:HGNC Symbol;Acc:HGNC:9872]	783	0.46071067452430725	0.19266826	Yes	
row_8	PEX5L	peroxisomal biogenesis factor 5 like [Source:HGNC Symbol;Acc:HGNC:30024]	978	0.42146798968315125	0.20224842	Yes	
row_9	ATXN7	ataxin 7 [Source:HGNC Symbol;Acc:HGNC:10560]	1063	0.40582719445228577	0.21872224	Yes	
row_10	CACNA1I	calcium voltage-gated channel subunit alpha1 I [Source:HGNC Symbol;Acc:HGNC:1396]	1103	0.40075623989105225	0.23808946	Yes	
row_11	NFIA	nuclear factor I A [Source:HGNC Symbol;Acc:HGNC:7784]	1138	0.39659884572029114	0.25757983	Yes	
row_12	SOX14	SRY-box transcription factor 14 [Source:HGNC Symbol;Acc:HGNC:11193]	1251	0.3777536451816559	0.2705298	Yes	
row_13	SKIDA1	SKI/DACH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:32697]	1312	0.3696455955505371	0.2866992	Yes	
row_14	CDC42BPA	CDC42 binding protein kinase alpha [Source:HGNC Symbol;Acc:HGNC:1737]	1460	0.34995320439338684	0.29564685	Yes	
