NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
DESCARTES_FETAL_CEREBRUM_VASCULAR_ENDOTHELIAL_CELLS	DESCARTES_FETAL_CEREBRUM_VASCULAR_ENDOTHELIAL_CELLS	Details ...	335	-0.72443885	-2.9536083	0.0	0.0	0.0	1553	tags=53%, list=11%, signal=58%	
DESCARTES_FETAL_CEREBELLUM_VASCULAR_ENDOTHELIAL_CELLS	DESCARTES_FETAL_CEREBELLUM_VASCULAR_ENDOTHELIAL_CELLS	Details ...	377	-0.71269554	-2.925923	0.0	0.0	0.0	1438	tags=49%, list=10%, signal=53%	
FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL	FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL	Details ...	341	-0.71214354	-2.8791344	0.0	0.0	0.0	1873	tags=50%, list=13%, signal=56%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	153	-0.75600153	-2.8485715	0.0	0.0	0.0	1562	tags=51%, list=11%, signal=57%	
AIZARANI_LIVER_C10_MVECS_1	AIZARANI_LIVER_C10_MVECS_1	Details ...	251	-0.695894	-2.7976449	0.0	0.0	0.0	1898	tags=45%, list=13%, signal=51%	
MCLACHLAN_DENTAL_CARIES_UP	MCLACHLAN_DENTAL_CARIES_UP	Details ...	155	-0.7338441	-2.7666535	0.0	0.0	0.0	1690	tags=52%, list=12%, signal=59%	
VERHAAK_GLIOBLASTOMA_MESENCHYMAL	VERHAAK_GLIOBLASTOMA_MESENCHYMAL	Details ...	160	-0.72591484	-2.7548268	0.0	0.0	0.0	1658	tags=49%, list=12%, signal=55%	
DESCARTES_FETAL_EYE_VASCULAR_ENDOTHELIAL_CELLS	DESCARTES_FETAL_EYE_VASCULAR_ENDOTHELIAL_CELLS	Details ...	66	-0.8161353	-2.7460263	0.0	0.0	0.0	1252	tags=62%, list=9%, signal=68%	
CUI_DEVELOPING_HEART_C4_ENDOTHELIAL_CELL	CUI_DEVELOPING_HEART_C4_ENDOTHELIAL_CELL	Details ...	132	-0.74166846	-2.7452	0.0	0.0	0.0	935	tags=39%, list=7%, signal=42%	
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PERICYTES	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PERICYTES	Details ...	73	-0.8082688	-2.7429447	0.0	0.0	0.0	563	tags=51%, list=4%, signal=52%	
TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_2_CELL	TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_2_CELL	Details ...	246	-0.6867751	-2.720932	0.0	0.0	0.0	1746	tags=39%, list=12%, signal=44%	
CUI_DEVELOPING_HEART_C8_MACROPHAGE	CUI_DEVELOPING_HEART_C8_MACROPHAGE	Details ...	233	-0.6852071	-2.709994	0.0	0.0	0.0	1992	tags=47%, list=14%, signal=53%	
TRAVAGLINI_LUNG_ADVENTITIAL_FIBROBLAST_CELL	TRAVAGLINI_LUNG_ADVENTITIAL_FIBROBLAST_CELL	Details ...	264	-0.689547	-2.699683	0.0	0.0	0.0	1778	tags=43%, list=12%, signal=48%	
AIZARANI_LIVER_C29_MVECS_2	AIZARANI_LIVER_C29_MVECS_2	Details ...	288	-0.67468673	-2.6992638	0.0	0.0	0.0	1969	tags=41%, list=14%, signal=47%	
AIZARANI_LIVER_C21_STELLATE_CELLS_1	AIZARANI_LIVER_C21_STELLATE_CELLS_1	Details ...	182	-0.6931211	-2.6855834	0.0	0.0	0.0	864	tags=37%, list=6%, signal=39%	
FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_1	FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_1	Details ...	396	-0.64818877	-2.6798213	0.0	0.0	0.0	1761	tags=38%, list=12%, signal=42%	
NAGASHIMA_NRG1_SIGNALING_UP	NAGASHIMA_NRG1_SIGNALING_UP	Details ...	141	-0.7099952	-2.6665149	0.0	0.0	0.0	1542	tags=44%, list=11%, signal=49%	
HU_FETAL_RETINA_FIBROBLAST	HU_FETAL_RETINA_FIBROBLAST	Details ...	332	-0.65178144	-2.6635714	0.0	0.0	0.0	1885	tags=44%, list=13%, signal=50%	
GOCC_BLOOD_MICROPARTICLE	GOCC_BLOOD_MICROPARTICLE	Details ...	62	-0.7909914	-2.6543658	0.0	0.0	0.0	824	tags=45%, list=6%, signal=48%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Details ...	165	-0.69752175	-2.6412985	0.0	0.0	0.0	1597	tags=42%, list=11%, signal=47%	
TRAVAGLINI_LUNG_LIPOFIBROBLAST_CELL	TRAVAGLINI_LUNG_LIPOFIBROBLAST_CELL		123	-0.7151987	-2.6382267	0.0	0.0	0.0	2048	tags=49%, list=14%, signal=56%	
MA_RAT_AGING_DN	MA_RAT_AGING_DN		134	-0.70979226	-2.6316016	0.0	0.0	0.0	1431	tags=43%, list=10%, signal=47%	
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_UP	BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_UP		216	-0.67283326	-2.627228	0.0	0.0	0.0	1661	tags=41%, list=12%, signal=45%	
