NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	MT-ND6	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6 [Source:HGNC Symbol;Acc:HGNC:7462]	72	0.8915250897407532	0.10839492	Yes	
row_1	MT-CO3	mitochondrially encoded cytochrome c oxidase III [Source:HGNC Symbol;Acc:HGNC:7422]	150	0.7422841787338257	0.19744614	Yes	
row_2	MT-CO1	mitochondrially encoded cytochrome c oxidase I [Source:HGNC Symbol;Acc:HGNC:7419]	387	0.5789348483085632	0.25453523	Yes	
row_3	MT-ND4L	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L [Source:HGNC Symbol;Acc:HGNC:7460]	430	0.5610573887825012	0.32298338	Yes	
row_4	MT-ND4	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4 [Source:HGNC Symbol;Acc:HGNC:7459]	436	0.5582666993141174	0.39367673	Yes	
row_5	MT-CYB	mitochondrially encoded cytochrome b [Source:HGNC Symbol;Acc:HGNC:7427]	451	0.551515519618988	0.46287838	Yes	
row_6	FA2H	fatty acid 2-hydroxylase [Source:HGNC Symbol;Acc:HGNC:21197]	595	0.5065543055534363	0.5172923	Yes	
row_7	MT-ND1	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1 [Source:HGNC Symbol;Acc:HGNC:7455]	700	0.480823814868927	0.5711727	Yes	
row_8	PDGFB	platelet derived growth factor subunit B [Source:HGNC Symbol;Acc:HGNC:8800]	880	0.4404950737953186	0.6146499	Yes	
row_9	MT-ATP6	mitochondrially encoded ATP synthase membrane subunit 6 [Source:HGNC Symbol;Acc:HGNC:7414]	957	0.4248848557472229	0.6633793	Yes	
row_10	MT-ND5	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5 [Source:HGNC Symbol;Acc:HGNC:7461]	1169	0.391606867313385	0.69838613	Yes	
row_11	MT-ND2	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2 [Source:HGNC Symbol;Acc:HGNC:7456]	2277	0.26947036385536194	0.6548799	No	
row_12	SMO	smoothened, frizzled class receptor [Source:HGNC Symbol;Acc:HGNC:11119]	4251	0.13832736015319824	0.53382295	No	
row_13	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]	4387	0.13098333775997162	0.5410041	No	
row_14	DNM1L	dynamin 1 like [Source:HGNC Symbol;Acc:HGNC:2973]	4411	0.13027773797512054	0.5559668	No	
row_15	PIK3CA	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:8975]	5151	0.09190984815359116	0.515727	No	
row_16	MFN2	mitofusin 2 [Source:HGNC Symbol;Acc:HGNC:16877]	5265	0.08637676388025284	0.5187777	No	
row_17	TRAF7	TNF receptor associated factor 7 [Source:HGNC Symbol;Acc:HGNC:20456]	5558	0.07405713945627213	0.5076808	No	
row_18	BRAF	B-Raf proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1097]	6811	0.014720475301146507	0.42156476	No	
row_19	SMARCE1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 [Source:HGNC Symbol;Acc:HGNC:11109]	6853	0.013190659694373608	0.42036194	No	
row_20	AKT1	AKT serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:391]	7203	-0.0023043451365083456	0.39612782	No	
row_21	NF2	NF2, moesin-ezrin-radixin like (MERLIN) tumor suppressor [Source:HGNC Symbol;Acc:HGNC:7773]	7557	-0.017228303477168083	0.3735118	No	
row_22	BAP1	BRCA1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:950]	8774	-0.07374084740877151	0.29743674	No	
row_23	SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1 [Source:HGNC Symbol;Acc:HGNC:11103]	9023	-0.086212158203125	0.29097888	No	
row_24	NDUFS2	NADH:ubiquinone oxidoreductase core subunit S2 [Source:HGNC Symbol;Acc:HGNC:7708]	9498	-0.11063440889120102	0.2717459	No	
row_25	DNAJC30	DnaJ heat shock protein family (Hsp40) member C30 [Source:HGNC Symbol;Acc:HGNC:16410]	9524	-0.11235550791025162	0.2842872	No	
row_26	PRPH2	peripherin 2 [Source:HGNC Symbol;Acc:HGNC:9942]	9787	-0.12596456706523895	0.2819043	No	
row_27	SUFU	SUFU negative regulator of hedgehog signaling [Source:HGNC Symbol;Acc:HGNC:16466]	11629	-0.2522585690021515	0.18462296	No	
