Barcode,UMAP-1,UMAP-2
aaabifpn-1,-3.788369030702066,2.0827966685308508
aaadilog-1,-3.6379687860867724,-7.022428369324258
aaaigmbm-1,-6.124525561967842,1.210810942555611
aaajahmi-1,-8.077409155815705,3.5079933422747223
aaakiogg-1,-0.2174012219181839,8.410449877478495
aaakjejg-1,-3.268519441318277,-5.574299529803922
aaakngkb-1,-7.837952544972917,2.2514829858009135
aaalejpj-1,-7.897355449261992,4.005605150564518
aaalkjdc-1,-6.702868334299289,3.45856713939853
aaalnmgj-1,5.875049994216233,1.546935654777171
aaamcffb-1,0.8485293074904485,5.117805670367167
aaammaod-1,7.4084833679539335,1.1434230822290763
aabcbinh-1,-4.739541594802866,-5.870623196835173
aabdlkao-1,-2.791052961180101,-6.270393000158041
aabdniho-1,-3.92358738741969,0.29873028836886856
aabecekd-1,-5.654742599143826,3.556072004946005
aabfancl-1,-3.202503102611092,-7.138674963268081
aabgebgl-1,-5.051541001687218,0.6606117439389231
aabhiiag-1,7.266957255636934,0.8484143954597104
aabjkfcf-1,-7.101193691809278,2.8390634370625714
aabldbhi-1,1.8206797039480247,1.54662461246949
aablmcmd-1,-7.595291688260877,3.320410709566233
aabmdjae-1,1.9784273128247947,-2.5471313737122134
aabnmcpm-1,7.291103475606953,0.7373610558251504
aacaempp-1,-7.437166356100357,3.1824652901971358
aacbhhfe-1,-2.9533667057904047,2.834955748750583
aacblipf-1,-0.9934814392985917,4.176554237377566
aacbppbf-1,-2.979676185716989,0.5359268105385205
aacddihg-1,-2.5026347289585806,-2.5070430670683037
aacdkhgh-1,-2.9117769078873965,1.6218731811179739
aacdkhog-1,0.9929049935346235,8.507707452656158
aacdpobp-1,-5.076748918188305,0.42478451967107833
aacegogn-1,2.503107562339459,1.839043766991388
aacehoid-1,-6.826132296002743,3.4772786631113024
aacepclb-1,4.0156055216312785,-1.5460343004287134
aacfjpfh-1,-3.3725031958701686,-1.090340609085015
aacgjjah-1,3.546690193612651,2.2630225480464476
aachclfb-1,-2.503640848279416,2.404200210369566
aachfdnb-1,-3.628322797972014,3.362405401556419
aachidef-1,-7.8086734347306574,3.6122703614913347
aachjgmm-1,-7.931678156119562,3.2284405982385698
aacidfdm-1,-4.530894462079004,2.810498728566928
aaciokgf-1,-5.206869039337384,1.557747367175066
aacmchck-1,6.531686177249171,1.3093095863001556
aacmohfn-1,-7.305556065670854,1.6336329135870622
aacmplce-1,-3.9367069061834696,-7.1763862471723145
aacnonmj-1,-7.845748442501213,3.388684219839597
aacocign-1,-0.6034321982996154,-0.12145707498254306
aadafhda-1,-3.6192341696726213,-5.52298597500972
aadaknhf-1,-4.569605737151705,-6.947406464930408
aadamgap-1,-1.1469686350852295,-0.15616455465984042
aadbahab-1,-2.713007584517346,-1.7249101988919147
aadcbooh-1,-8.021057053428143,3.751856933788466
aaddcaeb-1,-1.3528854650873379,4.16508179477606
aaddnfjn-1,-7.160163446889194,3.595468373026214
aaddpkhg-1,-2.0538063974810843,-1.0937384915399306
aadepalf-1,5.836574785379044,0.2671669502083848
aadfeiia-1,5.715201040904803,1.837641951418795
aadfhifi-1,-2.600716066097223,-1.669339923092411
aadghemp-1,-2.431507727963009,-3.719851363096057
aadhkakn-1,-1.2359650115339658,3.924279293046325
aadibleb-1,1.3263881892405425,3.2320672021206818
aadijhfg-1,-5.083925924943375,0.7908159871383242
aadilmpc-1,5.122387087255747,2.379567684125507
aadkaeam-1,-3.6639532637922017,-7.070409169038063
aadohlnb-1,7.086581705329295,1.1048148701338896
aadpbggp-1,-5.647944069043112,2.7674659804926476
aadpejip-1,6.353214238197729,0.823971306581216
aadpheec-1,4.732844972582827,2.5407017412384585
aadpkjcb-1,-7.678335689188359,1.9902683781445458
aaeakkel-1,-3.226832942278143,1.9637504346014107
aaebanmg-1,3.3916399499180123,2.3219498510570595
aaecbnop-1,5.113574775741183,2.279027277835102
aaecjonh-1,5.063538392777554,1.449782337147331
aaedbdne-1,-0.17685581194961736,-0.31613788738063314
aaeefnjm-1,0.06695226136283064,8.613368753474278
aaeegedm-1,-0.07529565034389293,8.924772357345576
aaefclno-1,-8.433431853762144,3.3989998906521834
aaegjoei-1,-6.093845125947912,4.067868893985431
aaeiikik-1,-8.125437642711722,3.477199216494021
aaelciom-1,0.27309614081821687,5.27846496614774
aaemejke-1,-6.626792785841663,3.668453576408716
aaemkmni-1,-3.408322053397041,0.4746151973522852
aaendfid-1,-7.186792930720069,2.3374812654895814
aaeojbmc-1,-0.06862948504925243,8.669754991869027
aaeplcdp-1,-2.8048169352593866,-1.8220165443649503
aafbbdlo-1,7.378792610299031,0.3272534095755051
aafbhndp-1,0.4795750817654223,8.92601905717869
aafbiacd-1,-8.056742130385576,2.528645760755604
aafbkiam-1,-5.9078283328974655,3.660784644947416
aafdfggl-1,-3.5822228534573406,-7.664865702563643
aafdolek-1,3.7009743046316568,-0.900857339769621
aafejomj-1,4.784941522676245,0.9468877216895906
aafggflp-1,5.419371993487167,2.455770067138946
aafhkhlf-1,0.11003189186456426,-3.430169744651799
aafhoaka-1,4.772987828830505,2.361957042199894
aafhonji-1,5.579173332500974,0.8215441227920971
aafilllc-1,-0.5109588868761926,7.801410006414232
aafjdaoi-1,7.045974309325091,0.9321928482659118
aafndoab-1,5.159777313107535,2.116642391620009
aafobfkm-1,6.4438674363556805,0.36883508667474507
aafpfief-1,-1.6417320851521138,7.521903873779535
aagbjdhf-1,4.66749255420704,1.0942505929119009
aagbopik-1,-3.644111397667222,1.2596869467453298
aagcelhh-1,-1.699287918116309,-2.9463333519096175
aagdmbfb-1,-5.312579159564524,1.1439680339197478
aagdndal-1,4.7460086109853545,2.62495727203268
aagflcnj-1,-7.642068625233308,2.5577550161684943
aagfolbh-1,7.044377949151414,1.3577744019200415
aagghaii-1,-3.40928699027881,-7.159460057206459
aaghcfmf-1,4.854520612765837,1.330773636796351
aagkenmk-1,-4.8664149047742775,2.8750650190035354
aagkkbob-1,-3.091730353914878,-6.037790871298456
aagkmjpg-1,-7.394052606824177,3.918377029689564
aagmdend-1,-3.5894776066148837,1.1160029165344867
aagmeebc-1,3.688422355275151,1.4468938954723545
aagnhffb-1,-3.3622896371509774,1.9247356775972868
aagominj-1,6.177673531389254,1.3037008140032085
aagphhoe-1,6.854158513831561,1.5183209952526517
aagpmgdd-1,-7.4284976310528235,3.7008847161315406
aahahmlp-1,5.0262317537664,2.052819358625924
aahajkdh-1,-6.003044777027888,3.3529224759273424
aahbhfcn-1,4.7192816805807,2.415548467286643
aahcebci-1,2.318508637768993,-5.201281069780679
