NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HP_PROGRESSIVE_EXTERNAL_OPHTHALMOPLEGIA	HP_PROGRESSIVE_EXTERNAL_OPHTHALMOPLEGIA	Details ...	24	0.72127897	2.23372	0.0	0.0110431425	0.0118	1228	tags=46%, list=9%, signal=51%	
PYEON_HPV_POSITIVE_TUMORS_UP	PYEON_HPV_POSITIVE_TUMORS_UP	Details ...	64	0.551847	2.126691	0.0	0.045745056	0.0932	1954	tags=39%, list=15%, signal=46%	
MANNO_MIDBRAIN_NEUROTYPES_HNBML5	MANNO_MIDBRAIN_NEUROTYPES_HNBML5	Details ...	425	0.42096353	2.1240633	0.0	0.03211976	0.0976	3126	tags=41%, list=24%, signal=53%	
MANNO_MIDBRAIN_NEUROTYPES_HRN	MANNO_MIDBRAIN_NEUROTYPES_HRN	Details ...	301	0.43154013	2.088431	0.0	0.04518084	0.1764	3202	tags=41%, list=25%, signal=53%	
GABRIELY_MIR21_TARGETS	GABRIELY_MIR21_TARGETS	Details ...	265	0.43403152	2.0791922	0.0	0.042500988	0.2054	4114	tags=58%, list=32%, signal=83%	
HP_PSYCHOTIC_MENTATION	HP_PSYCHOTIC_MENTATION	Details ...	20	0.69716966	2.070503	0.0	0.041654106	0.2364	1523	tags=45%, list=12%, signal=51%	
HP_MITOCHONDRIAL_INHERITANCE	HP_MITOCHONDRIAL_INHERITANCE	Details ...	17	0.719597	2.0660837	0.0	0.03842887	0.2528	1274	tags=59%, list=10%, signal=65%	
MIR664B_3P	MIR664B_3P	Details ...	416	0.408977	2.0438933	0.0	0.048868686	0.3424	3779	tags=50%, list=29%, signal=68%	
LAKE_ADULT_KIDNEY_C14_DISTAL_CONVOLUTED_TUBULE	LAKE_ADULT_KIDNEY_C14_DISTAL_CONVOLUTED_TUBULE	Details ...	179	0.44782984	2.0390992	0.0	0.046553325	0.3616	3685	tags=51%, list=28%, signal=71%	
GOMF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	GOMF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	Details ...	18	0.6982828	2.030592	4.194631E-4	0.047640737	0.4	2299	tags=67%, list=18%, signal=81%	
MIR579_3P	MIR579_3P	Details ...	419	0.40352	2.016735	0.0	0.053701878	0.4704	3779	tags=49%, list=29%, signal=68%	
SCHAEFFER_SOX9_TARGETS_IN_PROSTATE_DEVELOPMENT_DN	SCHAEFFER_SOX9_TARGETS_IN_PROSTATE_DEVELOPMENT_DN	Details ...	38	0.58372056	2.015553	4.2444823E-4	0.050050247	0.476	2784	tags=45%, list=22%, signal=57%	
MIR664A_3P	MIR664A_3P	Details ...	325	0.4115225	2.0111783	0.0	0.04938104	0.4984	2831	tags=40%, list=22%, signal=50%	
ATTACAT_MIR3803P	ATTACAT_MIR3803P	Details ...	87	0.49389973	2.0104935	0.0	0.046309073	0.5014	2824	tags=44%, list=22%, signal=55%	
MIR12124	MIR12124	Details ...	279	0.4175381	2.0044684	0.0	0.047402106	0.5358	2769	tags=37%, list=21%, signal=46%	
MIR1250_3P	MIR1250_3P	Details ...	423	0.39930043	2.001937	0.0	0.04614739	0.548	3631	tags=44%, list=28%, signal=59%	
MIR6888_3P	MIR6888_3P	Details ...	70	0.50501657	1.9971154	0.0	0.04660382	0.5742	2659	tags=43%, list=21%, signal=54%	
HP_STUTTERING	HP_STUTTERING	Details ...	16	0.71233284	1.9907477	0.0	0.048303325	0.6064	925	tags=50%, list=7%, signal=54%	
MIR6507_3P	MIR6507_3P	Details ...	101	0.47631517	1.9873896	0.0	0.047899213	0.6224	3616	tags=49%, list=28%, signal=67%	
MIR1912_5P	MIR1912_5P	Details ...	76	0.4960152	1.9846677	0.0	0.047410976	0.636	3223	tags=57%, list=25%, signal=75%	
MIR24_1_5P_MIR24_2_5P	MIR24_1_5P_MIR24_2_5P		37	0.5731588	1.9765935	4.4052865E-4	0.05093382	0.6832	3333	tags=54%, list=26%, signal=73%	
MIR9983_3P	MIR9983_3P		393	0.3950019	1.9738547	0.0	0.050428767	0.6946	2892	tags=39%, list=22%, signal=49%	
MIR129_5P	MIR129_5P		316	0.40575597	1.9658906	0.0	0.054108515	0.7358	2892	tags=41%, list=22%, signal=52%	
HP_ABNORMAL_4TH_FINGER_MORPHOLOGY	HP_ABNORMAL_4TH_FINGER_MORPHOLOGY		15	0.7120251	1.9415835	4.0518638E-4	0.07260464	0.845	2087	tags=60%, list=16%, signal=71%	
HP_STROKE_LIKE_EPISODE	HP_STROKE_LIKE_EPISODE		20	0.6592967	1.9397131	4.2735043E-4	0.07157944	0.8534	925	tags=40%, list=7%, signal=43%	
MIR4751	MIR4751		29	0.6002655	1.9387908	8.503401E-4	0.06962507	0.8564	2066	tags=38%, list=16%, signal=45%	
MIR6833_3P	MIR6833_3P		311	0.3950546	1.9355663	0.0	0.070162706	0.8688	3948	tags=47%, list=31%, signal=66%	
MIR4762_3P	MIR4762_3P		230	0.4098277	1.9351962	0.0	0.06810385	0.8694	3782	tags=46%, list=29%, signal=64%	
MIR4768_5P	MIR4768_5P		250	0.4081163	1.9348001	0.0	0.066097975	0.8706	3844	tags=47%, list=30%, signal=66%	
MIR486_5P	MIR486_5P		76	0.48504514	1.9344105	0.0	0.06425599	0.8726	2840	tags=43%, list=22%, signal=55%	
MIR4760_3P	MIR4760_3P		229	0.40874723	1.9320954	0.0	0.06428467	0.8814	3978	tags=53%, list=31%, signal=75%	
MIR3692_3P	MIR3692_3P		252	0.4061983	1.9307933	0.0	0.06323409	0.8848	3718	tags=45%, list=29%, signal=62%	
MIR342_3P	MIR342_3P		102	0.46107796	1.9293145	0.0	0.06261196	0.8898	3057	tags=44%, list=24%, signal=57%	
MIR501_3P_MIR502_3P	MIR501_3P_MIR502_3P		65	0.49735025	1.9267927	0.0	0.062788226	0.898	1721	tags=29%, list=13%, signal=34%	
LAKE_ADULT_KIDNEY_C20_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_A_CORTEX	LAKE_ADULT_KIDNEY_C20_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_A_CORTEX		132	0.4416665	1.9235609	0.0	0.06390819	0.9072	4101	tags=55%, list=32%, signal=80%	
MIR5011_3P	MIR5011_3P		40	0.54591334	1.9151514	4.4130627E-4	0.06934108	0.9322	3725	tags=60%, list=29%, signal=84%	
GOBP_MICROTUBULE_ANCHORING	GOBP_MICROTUBULE_ANCHORING		23	0.62671703	1.9149672	0.0012568077	0.06762903	0.9328	3566	tags=74%, list=28%, signal=102%	
HP_WIDENED_SUBARACHNOID_SPACE	HP_WIDENED_SUBARACHNOID_SPACE		36	0.56079006	1.9139754	0.0012897678	0.066715665	0.935	1003	tags=31%, list=8%, signal=33%	
MIR181D_5P	MIR181D_5P		496	0.37428606	1.9078678	0.0	0.07059296	0.9476	3670	tags=43%, list=28%, signal=58%	
MIR6074	MIR6074		225	0.40584743	1.9062731	0.0	0.07038573	0.9508	3356	tags=44%, list=26%, signal=58%	
MIR3133	MIR3133		447	0.3782776	1.9045228	0.0	0.07011029	0.954	3565	tags=43%, list=28%, signal=57%	
CART1_01	CART1_01		163	0.42188	1.9036192	0.0	0.06926535	0.9554	3045	tags=40%, list=24%, signal=51%	
MIR4766_5P	MIR4766_5P		265	0.3967363	1.9035797	0.0	0.06768068	0.9556	3645	tags=46%, list=28%, signal=63%	
MIR217_5P	MIR217_5P		164	0.4213962	1.9023296	0.0	0.06723119	0.958	1873	tags=30%, list=14%, signal=34%	
AAACCAC_MIR140	AAACCAC_MIR140		94	0.4604025	1.9000444	0.0	0.06771974	0.9628	2836	tags=37%, list=22%, signal=47%	
OCT1_04	OCT1_04		172	0.41948107	1.8999794	0.0	0.066292405	0.9628	3214	tags=44%, list=25%, signal=58%	
MIR181A_5P_MIR181B_5P	MIR181A_5P_MIR181B_5P		497	0.37342215	1.8963003	0.0	0.06805349	0.9662	3670	tags=43%, list=28%, signal=58%	
VERHAAK_GLIOBLASTOMA_PRONEURAL	VERHAAK_GLIOBLASTOMA_PRONEURAL		158	0.4228981	1.89474	0.0	0.06811673	0.968	3481	tags=42%, list=27%, signal=57%	
NIKOLSKY_BREAST_CANCER_19Q13.1_AMPLICON	NIKOLSKY_BREAST_CANCER_19Q13.1_AMPLICON		20	0.6445993	1.8945067	0.002446982	0.066951804	0.9682	3070	tags=55%, list=24%, signal=72%	
TERAO_AOX4_TARGETS_SKIN_DN	TERAO_AOX4_TARGETS_SKIN_DN		18	0.659875	1.8927346	8.354219E-4	0.0671731	0.971	2520	tags=56%, list=19%, signal=69%	
MIR181C_5P	MIR181C_5P		498	0.37224895	1.8922988	0.0	0.06619357	0.9726	3670	tags=43%, list=28%, signal=57%	
