NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	PRC1	protein regulator of cytokinesis 1 [Source:HGNC Symbol;Acc:HGNC:9341]	664	0.7410404086112976	-0.036326367	No	
row_1	CD83	CD83 molecule [Source:HGNC Symbol;Acc:HGNC:1703]	809	0.6933203935623169	-0.0357057	No	
row_2	KPNA2	karyopherin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6395]	1254	0.5659427046775818	-0.05887244	No	
row_3	GABBR1	gamma-aminobutyric acid type B receptor subunit 1 [Source:HGNC Symbol;Acc:HGNC:4070]	3925	0.22695879638195038	-0.24886952	No	
row_4	WARS1	tryptophanyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:12729]	4029	0.2179056704044342	-0.25286168	No	
row_5	PTTG1	PTTG1 regulator of sister chromatid separation, securin [Source:HGNC Symbol;Acc:HGNC:9690]	4640	0.17054228484630585	-0.29437536	No	
row_6	MCM6	minichromosome maintenance complex component 6 [Source:HGNC Symbol;Acc:HGNC:6949]	4944	0.14677365124225616	-0.3140058	No	
row_7	STAT1	signal transducer and activator of transcription 1 [Source:HGNC Symbol;Acc:HGNC:11362]	5644	0.09555502235889435	-0.36316997	No	
row_8	COTL1	coactosin like F-actin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:18304]	6066	0.06673014163970947	-0.39263457	No	
row_9	PSMB10	proteasome 20S subunit beta 10 [Source:HGNC Symbol;Acc:HGNC:9538]	6570	0.03182640299201012	-0.42860243	No	
row_10	THEMIS2	thymocyte selection associated family member 2 [Source:HGNC Symbol;Acc:HGNC:16839]	6888	0.010603858157992363	-0.4514209	No	
row_11	CFL1	cofilin 1 [Source:HGNC Symbol;Acc:HGNC:1874]	7076	-0.0038299988955259323	-0.46492034	No	
row_12	PPT1	palmitoyl-protein thioesterase 1 [Source:HGNC Symbol;Acc:HGNC:9325]	7198	-0.014408732764422894	-0.4734649	No	
row_13	RFX5	regulatory factor X5 [Source:HGNC Symbol;Acc:HGNC:9986]	7556	-0.04025997221469879	-0.4987108	No	
row_14	ADA2	adenosine deaminase 2 [Source:HGNC Symbol;Acc:HGNC:1839]	7632	-0.04612315073609352	-0.50341356	No	
row_15	SOD2	superoxide dismutase 2 [Source:HGNC Symbol;Acc:HGNC:11180]	7639	-0.04659682512283325	-0.50310516	No	
row_16	UBE2L6	ubiquitin conjugating enzyme E2 L6 [Source:HGNC Symbol;Acc:HGNC:12490]	7825	-0.060445740818977356	-0.51555616	No	
row_17	CTSB	cathepsin B [Source:HGNC Symbol;Acc:HGNC:2527]	8280	-0.09822314232587814	-0.54691124	No	
row_18	LPXN	leupaxin [Source:HGNC Symbol;Acc:HGNC:14061]	9024	-0.16686105728149414	-0.5981284	No	
row_19	TAPBP	TAP binding protein [Source:HGNC Symbol;Acc:HGNC:11566]	9703	-0.23762115836143494	-0.6435028	No	
row_20	PSME1	proteasome activator subunit 1 [Source:HGNC Symbol;Acc:HGNC:9568]	9729	-0.24054059386253357	-0.6414775	No	
row_21	BTN3A3	butyrophilin subfamily 3 member A3 [Source:HGNC Symbol;Acc:HGNC:1140]	9942	-0.2649683356285095	-0.652623	No	
row_22	RGL1	ral guanine nucleotide dissociation stimulator like 1 [Source:HGNC Symbol;Acc:HGNC:30281]	9964	-0.2676790952682495	-0.64987457	No	
row_23	PSME2	proteasome activator subunit 2 [Source:HGNC Symbol;Acc:HGNC:9569]	10067	-0.28090184926986694	-0.652789	No	
row_24	SP110	SP110 nuclear body protein [Source:HGNC Symbol;Acc:HGNC:5401]	10095	-0.28445717692375183	-0.650208	No	
row_25	LYZ	lysozyme [Source:HGNC Symbol;Acc:HGNC:6740]	10262	-0.3087747097015381	-0.6573187	No	
row_26	ISG20	interferon stimulated exonuclease gene 20 [Source:HGNC Symbol;Acc:HGNC:6130]	10416	-0.32884806394577026	-0.6631664	No	
row_27	CXCL10	C-X-C motif chemokine ligand 10 [Source:HGNC Symbol;Acc:HGNC:10637]	10461	-0.3341978192329407	-0.6610245	No	
row_28	RNASET2	ribonuclease T2 [Source:HGNC Symbol;Acc:HGNC:21686]	10606	-0.3597480356693268	-0.6657265	No	
row_29	TPP1	tripeptidyl peptidase 1 [Source:HGNC Symbol;Acc:HGNC:2073]	11132	-0.4418535828590393	-0.69674706	Yes	
row_30	C1orf54	chromosome 1 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:26258]	11149	-0.4450220465660095	-0.6908063	Yes	
