NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	VAT1	vesicle amine transport 1 [Source:HGNC Symbol;Acc:HGNC:16919]	2674	0.34322473406791687	-0.18386659	No	
row_1	PSMD11	proteasome 26S subunit, non-ATPase 11 [Source:HGNC Symbol;Acc:HGNC:9556]	5078	0.135451540350914	-0.35389873	No	
row_2	PTGES3	prostaglandin E synthase 3 [Source:HGNC Symbol;Acc:HGNC:16049]	5619	0.09722767770290375	-0.3902551	No	
row_3	ANXA3	annexin A3 [Source:HGNC Symbol;Acc:HGNC:541]	6724	0.020762000232934952	-0.4695228	No	
row_4	GNS	glucosamine (N-acetyl)-6-sulfatase [Source:HGNC Symbol;Acc:HGNC:4422]	7020	1.9532389706000686E-4	-0.49085245	No	
row_5	DERL1	derlin 1 [Source:HGNC Symbol;Acc:HGNC:28454]	7447	-0.03312598168849945	-0.5207426	No	
row_6	DCLK1	doublecortin like kinase 1 [Source:HGNC Symbol;Acc:HGNC:2700]	7621	-0.04503853991627693	-0.5320047	No	
row_7	RASA3	RAS p21 protein activator 3 [Source:HGNC Symbol;Acc:HGNC:20331]	8594	-0.12540467083454132	-0.5988225	No	
row_8	IL33	interleukin 33 [Source:HGNC Symbol;Acc:HGNC:16028]	9601	-0.22743511199951172	-0.66526824	No	
row_9	LYZ	lysozyme [Source:HGNC Symbol;Acc:HGNC:6740]	10262	-0.3087747097015381	-0.7044336	No	
row_10	TMED10	transmembrane p24 trafficking protein 10 [Source:HGNC Symbol;Acc:HGNC:16998]	10344	-0.31885474920272827	-0.70144475	No	
row_11	SGK1	serum/glucocorticoid regulated kinase 1 [Source:HGNC Symbol;Acc:HGNC:10810]	10587	-0.35697656869888306	-0.709042	No	
row_12	SERPING1	serpin family G member 1 [Source:HGNC Symbol;Acc:HGNC:1228]	10781	-0.3869132101535797	-0.7122649	No	
row_13	ADIPOR2	adiponectin receptor 2 [Source:HGNC Symbol;Acc:HGNC:24041]	10916	-0.4065665900707245	-0.7106754	No	
row_14	S100A6	S100 calcium binding protein A6 [Source:HGNC Symbol;Acc:HGNC:10496]	10997	-0.4197053909301758	-0.704816	No	
row_15	ANXA5	annexin A5 [Source:HGNC Symbol;Acc:HGNC:543]	11281	-0.4717242419719696	-0.7121947	No	
row_16	EFCAB14	EF-hand calcium binding domain 14 [Source:HGNC Symbol;Acc:HGNC:29051]	11747	-0.5549541711807251	-0.7304267	No	
row_17	RNF213	ring finger protein 213 [Source:HGNC Symbol;Acc:HGNC:14539]	12117	-0.6392917633056641	-0.73937577	Yes	
row_18	CTSS	cathepsin S [Source:HGNC Symbol;Acc:HGNC:2545]	12196	-0.6546444296836853	-0.726853	Yes	
row_19	MT1F	metallothionein 1F [Source:HGNC Symbol;Acc:HGNC:7398]	12201	-0.6559816598892212	-0.7089414	Yes	
row_20	CLU	clusterin [Source:HGNC Symbol;Acc:HGNC:2095]	12207	-0.6570956110954285	-0.69107115	Yes	
row_21	NDRG1	N-myc downstream regulated 1 [Source:HGNC Symbol;Acc:HGNC:7679]	12221	-0.6610446572303772	-0.6736699	Yes	
row_22	CLIC4	chloride intracellular channel 4 [Source:HGNC Symbol;Acc:HGNC:13518]	12237	-0.6652559041976929	-0.65629643	Yes	
row_23	VWF	von Willebrand factor [Source:HGNC Symbol;Acc:HGNC:12726]	12356	-0.6954331398010254	-0.6455349	Yes	
row_24	NPC2	NPC intracellular cholesterol transporter 2 [Source:HGNC Symbol;Acc:HGNC:14537]	12399	-0.705371618270874	-0.6290011	Yes	
row_25	GPNMB	glycoprotein nmb [Source:HGNC Symbol;Acc:HGNC:4462]	12517	-0.7364813089370728	-0.6170283	Yes	
row_26	MSN	moesin [Source:HGNC Symbol;Acc:HGNC:7373]	12628	-0.7641196846961975	-0.6037824	Yes	
row_27	APOD	apolipoprotein D [Source:HGNC Symbol;Acc:HGNC:612]	12848	-0.8334795832633972	-0.59649515	Yes	
row_28	MGST1	microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:7061]	12890	-0.8479720950126648	-0.5759324	Yes	
row_29	EFEMP1	EGF containing fibulin extracellular matrix protein 1 [Source:HGNC Symbol;Acc:HGNC:3218]	12922	-0.8599973917007446	-0.5543128	Yes	
row_30	GBP2	guanylate binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4183]	13002	-0.8861218094825745	-0.5354398	Yes	
row_31	C1QC	complement C1q C chain [Source:HGNC Symbol;Acc:HGNC:1245]	13015	-0.8901306986808777	-0.51161	Yes	
row_32	MPEG1	macrophage expressed 1 [Source:HGNC Symbol;Acc:HGNC:29619]	13085	-0.919723629951477	-0.49108148	Yes	
row_33	LITAF	lipopolysaccharide induced TNF factor [Source:HGNC Symbol;Acc:HGNC:16841]	13099	-0.9267894625663757	-0.46630684	Yes	
row_34	GFAP	glial fibrillary acidic protein [Source:HGNC Symbol;Acc:HGNC:4235]	13247	-0.988141655921936	-0.4495211	Yes	
row_35	C1QA	complement C1q A chain [Source:HGNC Symbol;Acc:HGNC:1241]	13255	-0.9929047226905823	-0.4224781	Yes	
row_36	C1QB	complement C1q B chain [Source:HGNC Symbol;Acc:HGNC:1242]	13356	-1.0412077903747559	-0.40082085	Yes	
row_37	FCGR2A	Fc gamma receptor IIa [Source:HGNC Symbol;Acc:HGNC:3616]	13373	-1.0517690181732178	-0.3727955	Yes	
row_38	HCST	hematopoietic cell signal transducer [Source:HGNC Symbol;Acc:HGNC:16977]	13391	-1.0617426633834839	-0.34456572	Yes	
row_39	LAPTM5	lysosomal protein transmembrane 5 [Source:HGNC Symbol;Acc:HGNC:29612]	13559	-1.1679881811141968	-0.3242364	Yes	
row_40	S100A4	S100 calcium binding protein A4 [Source:HGNC Symbol;Acc:HGNC:10494]	13573	-1.1791940927505493	-0.2924585	Yes	
row_41	B2M	beta-2-microglobulin [Source:HGNC Symbol;Acc:HGNC:914]	13597	-1.2015466690063477	-0.26078364	Yes	
row_42	H1-2	H1.2 linker histone, cluster member [Source:HGNC Symbol;Acc:HGNC:4716]	13605	-1.2085951566696167	-0.22775607	Yes	
row_43	HBA1	hemoglobin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:4823]	13664	-1.2502126693725586	-0.1972622	Yes	
row_44	PCSK6	proprotein convertase subtilisin/kexin type 6 [Source:HGNC Symbol;Acc:HGNC:8569]	13722	-1.3191391229629517	-0.16478357	Yes	
