NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	ANKRD34B	ankyrin repeat domain 34B [Source:HGNC Symbol;Acc:HGNC:33736]	9	2.5474698543548584	0.018341549	Yes	
row_1	GABRA5	gamma-aminobutyric acid type A receptor subunit alpha5 [Source:HGNC Symbol;Acc:HGNC:4079]	18	2.229888439178467	0.034387603	Yes	
row_2	VGLL2	vestigial like family member 2 [Source:HGNC Symbol;Acc:HGNC:20232]	20	2.1868112087249756	0.05062532	Yes	
row_3	KCNA1	potassium voltage-gated channel subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:6218]	33	1.9546582698822021	0.06432536	Yes	
row_4	RPRML	reprimo like [Source:HGNC Symbol;Acc:HGNC:32422]	38	1.8865749835968018	0.07810383	Yes	
row_5	HTR7	5-hydroxytryptamine receptor 7 [Source:HGNC Symbol;Acc:HGNC:5302]	42	1.8281748294830322	0.09151999	Yes	
row_6	CYP26A1	cytochrome P450 family 26 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2603]	47	1.7973756790161133	0.10463314	Yes	
row_7	C1QL2	complement C1q like 2 [Source:HGNC Symbol;Acc:HGNC:24181]	52	1.7449976205825806	0.11735561	Yes	
row_8	HRH3	histamine receptor H3 [Source:HGNC Symbol;Acc:HGNC:5184]	84	1.569275140762329	0.1267888	Yes	
row_9	KCNS2	potassium voltage-gated channel modifier subfamily S member 2 [Source:HGNC Symbol;Acc:HGNC:6301]	85	1.567910075187683	0.13848354	Yes	
row_10	FFAR4	free fatty acid receptor 4 [Source:HGNC Symbol;Acc:HGNC:19061]	108	1.4864497184753418	0.14795849	Yes	
row_11	SYT2	synaptotagmin 2 [Source:HGNC Symbol;Acc:HGNC:11510]	114	1.4551199674606323	0.15844554	Yes	
row_12	RBFOX3	RNA binding fox-1 homolog 3 [Source:HGNC Symbol;Acc:HGNC:27097]	117	1.450474500656128	0.16911778	Yes	
row_13	PRMT8	protein arginine methyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:5188]	121	1.4430603981018066	0.17966144	Yes	
row_14	ST6GAL2	ST6 beta-galactoside alpha-2,6-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10861]	125	1.4296380281448364	0.19010499	Yes	
row_15	WSCD2	WSC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29117]	128	1.4217766523361206	0.20056318	Yes	
row_16	CACNA1I	calcium voltage-gated channel subunit alpha1 I [Source:HGNC Symbol;Acc:HGNC:1396]	138	1.3894997835159302	0.21026766	Yes	
row_17	TMEM163	transmembrane protein 163 [Source:HGNC Symbol;Acc:HGNC:25380]	142	1.38249933719635	0.22035961	Yes	
row_18	NKX2-1	NK2 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11825]	150	1.360681176185608	0.2299957	Yes	
row_19	OPRD1	opioid receptor delta 1 [Source:HGNC Symbol;Acc:HGNC:8153]	165	1.331444501876831	0.23890074	Yes	
row_20	GJD2	gap junction protein delta 2 [Source:HGNC Symbol;Acc:HGNC:19154]	174	1.3040060997009277	0.24804081	Yes	
row_21	CBLN4	cerebellin 4 precursor [Source:HGNC Symbol;Acc:HGNC:16231]	180	1.2982192039489746	0.25735757	Yes	
row_22	PAQR9	progestin and adipoQ receptor family member 9 [Source:HGNC Symbol;Acc:HGNC:30131]	183	1.289303183555603	0.26682767	Yes	
row_23	IGFBPL1	insulin like growth factor binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:20081]	198	1.2636500597000122	0.27522704	Yes	
row_24	PTPRT	protein tyrosine phosphatase receptor type T [Source:HGNC Symbol;Acc:HGNC:9682]	200	1.260252594947815	0.28455374	Yes	
row_25	NOG	noggin [Source:HGNC Symbol;Acc:HGNC:7866]	258	1.1650153398513794	0.2890663	Yes	
row_26	SNTG1	syntrophin gamma 1 [Source:HGNC Symbol;Acc:HGNC:13740]	260	1.159365177154541	0.29764053	Yes	
row_27	RERG	RAS like estrogen regulated growth inhibitor [Source:HGNC Symbol;Acc:HGNC:15980]	262	1.1574431657791138	0.30620039	Yes	
row_28	PLPPR3	phospholipid phosphatase related 3 [Source:HGNC Symbol;Acc:HGNC:23497]	269	1.1489380598068237	0.3143304	Yes	
row_29	ADRA2C	adrenoceptor alpha 2C [Source:HGNC Symbol;Acc:HGNC:283]	308	1.0933349132537842	0.3197007	Yes	
row_30	DLGAP2	DLG associated protein 2 [Source:HGNC Symbol;Acc:HGNC:2906]	309	1.092336654663086	0.3278482	Yes	
row_31	IGSF21	immunoglobin superfamily member 21 [Source:HGNC Symbol;Acc:HGNC:28246]	339	1.0566719770431519	0.33360454	Yes	
row_32	SCN4B	sodium voltage-gated channel beta subunit 4 [Source:HGNC Symbol;Acc:HGNC:10592]	356	1.0351719856262207	0.3401532	Yes	
row_33	PENK	proenkephalin [Source:HGNC Symbol;Acc:HGNC:8831]	366	1.0224069356918335	0.3471196	Yes	
row_34	PHF24	PHD finger protein 24 [Source:HGNC Symbol;Acc:HGNC:29180]	368	1.0207679271697998	0.35466	Yes	
row_35	KCNK3	potassium two pore domain channel subfamily K member 3 [Source:HGNC Symbol;Acc:HGNC:6278]	387	1.0029194355010986	0.36082155	Yes	
row_36	RYR2	ryanodine receptor 2 [Source:HGNC Symbol;Acc:HGNC:10484]	396	0.9954697489738464	0.36766028	Yes	
row_37	ATP2B3	ATPase plasma membrane Ca2+ transporting 3 [Source:HGNC Symbol;Acc:HGNC:816]	418	0.9813553094863892	0.37344113	Yes	
row_38	ADGRB1	adhesion G protein-coupled receptor B1 [Source:HGNC Symbol;Acc:HGNC:943]	444	0.9596952199935913	0.37876725	Yes	
row_39	MYRIP	myosin VIIA and Rab interacting protein [Source:HGNC Symbol;Acc:HGNC:19156]	448	0.9562758803367615	0.38568008	Yes	
row_40	CDH8	cadherin 8 [Source:HGNC Symbol;Acc:HGNC:1767]	460	0.9493169188499451	0.39195478	Yes	
row_41	SLC12A5	solute carrier family 12 member 5 [Source:HGNC Symbol;Acc:HGNC:13818]	462	0.9458193182945251	0.39893618	Yes	
row_42	SORCS3	sortilin related VPS10 domain containing receptor 3 [Source:HGNC Symbol;Acc:HGNC:16699]	472	0.9384487867355347	0.40527633	Yes	
row_43	GABBR2	gamma-aminobutyric acid type B receptor subunit 2 [Source:HGNC Symbol;Acc:HGNC:4507]	497	0.9247897863388062	0.4104154	Yes	
row_44	RALYL	RALY RNA binding protein like [Source:HGNC Symbol;Acc:HGNC:27036]	535	0.9000791311264038	0.4144175	Yes	
row_45	MAP3K21	mitogen-activated protein kinase kinase kinase 21 [Source:HGNC Symbol;Acc:HGNC:29798]	536	0.9000707864761353	0.42113096	Yes	
row_46	CNNM1	cyclin and CBS domain divalent metal cation transport mediator 1 [Source:HGNC Symbol;Acc:HGNC:102]	562	0.8870152831077576	0.425915	Yes	
row_47	JPH3	junctophilin 3 [Source:HGNC Symbol;Acc:HGNC:14203]	569	0.8824085593223572	0.43205702	Yes	
row_48	CLSTN2	calsyntenin 2 [Source:HGNC Symbol;Acc:HGNC:17448]	606	0.8558757901191711	0.4358027	Yes	
row_49	ACTL6B	actin like 6B [Source:HGNC Symbol;Acc:HGNC:160]	609	0.8546077013015747	0.4420305	Yes	
row_50	DSCAM	DS cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:3039]	616	0.8499233722686768	0.44793022	Yes	
row_51	SLC30A10	solute carrier family 30 member 10 [Source:HGNC Symbol;Acc:HGNC:25355]	637	0.841494083404541	0.45274112	Yes	
row_52	KCTD8	potassium channel tetramerization domain containing 8 [Source:HGNC Symbol;Acc:HGNC:22394]	661	0.8212652802467346	0.4571813	Yes	
row_53	STUM	stum, mechanosensory transduction mediator homolog [Source:HGNC Symbol;Acc:HGNC:30491]	691	0.8106200098991394	0.4611024	Yes	
row_54	SYT12	synaptotagmin 12 [Source:HGNC Symbol;Acc:HGNC:18381]	699	0.8051111102104187	0.4665946	Yes	
row_55	CRTAC1	cartilage acidic protein 1 [Source:HGNC Symbol;Acc:HGNC:14882]	701	0.8042787909507751	0.47252026	Yes	
row_56	NALF2	NALCN channel auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:30701]	705	0.8028219938278198	0.47828853	Yes	
row_57	XKR4	XK related 4 [Source:HGNC Symbol;Acc:HGNC:29394]	739	0.7802416682243347	0.4816899	Yes	
row_58	STAC2	SH3 and cysteine rich domain 2 [Source:HGNC Symbol;Acc:HGNC:23990]	761	0.769305408000946	0.4858891	Yes	
row_59	WNT4	Wnt family member 4 [Source:HGNC Symbol;Acc:HGNC:12783]	787	0.7556814551353455	0.48969352	Yes	
row_60	AMER3	APC membrane recruitment protein 3 [Source:HGNC Symbol;Acc:HGNC:26771]	794	0.7502055168151855	0.49484947	Yes	
row_61	HCN1	hyperpolarization activated cyclic nucleotide gated potassium channel 1 [Source:HGNC Symbol;Acc:HGNC:4845]	802	0.746513307094574	0.4999046	Yes	
row_62	RTN4R	reticulon 4 receptor [Source:HGNC Symbol;Acc:HGNC:18601]	836	0.7321191430091858	0.50294703	Yes	
row_63	KCNH1	potassium voltage-gated channel subfamily H member 1 [Source:HGNC Symbol;Acc:HGNC:6250]	839	0.7316485643386841	0.5082577	Yes	
row_64	AMIGO2	adhesion molecule with Ig like domain 2 [Source:HGNC Symbol;Acc:HGNC:24073]	885	0.7148025631904602	0.51029164	Yes	
row_65	MMP24	matrix metallopeptidase 24 [Source:HGNC Symbol;Acc:HGNC:7172]	897	0.7106218338012695	0.5147859	Yes	
row_66	RAP1GAP2	RAP1 GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:29176]	957	0.693189799785614	0.5156327	Yes	
row_67	BICDL1	BICD family like cargo adaptor 1 [Source:HGNC Symbol;Acc:HGNC:28095]	965	0.6906902194023132	0.5202714	Yes	
row_68	SPTBN2	spectrin beta, non-erythrocytic 2 [Source:HGNC Symbol;Acc:HGNC:11276]	966	0.6901260018348694	0.52541894	Yes	
row_69	DPP10	dipeptidyl peptidase like 10 [Source:HGNC Symbol;Acc:HGNC:20823]	974	0.687416136264801	0.5300333	Yes	
row_70	SHISA6	shisa family member 6 [Source:HGNC Symbol;Acc:HGNC:34491]	984	0.6825981736183167	0.53446513	Yes	
