Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000069431,ABCC9,0.2524399394576372,0.9017490629894498,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008019239034783401,0.05798765208558336,-2.405289939095758,0,0.4933445472202438,1.816520699596771,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013500216799770339
ENSG00000123612,ACVR1C,0.45752012725202973,-0.8344995865756093,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003834263703261566,0.9027457595285852,1.01314703475732,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011502703514933865,0.41247705662168227,-0.7930446335866044,0.000000000000000000000000000000000000000000000000000000033527442992654588
ENSG00000151388,ADAMTS12,0.023056721204474395,-0.6717572209941522,0.00000000000003772957792813733,0.0327033971926936,0.10211245877061526,0.20900946854710756,0.05560300660763836,0.9595040347739525,0.00000000000000029296119406518106
ENSG00000145536,ADAMTS16,0.009565423526721134,-0.31839331923738623,0.012418001159807911,0.008170159771869868,-0.7858982893082516,0.0000000001174447247190832,0.029492849512416545,1.7543731876140258,0.000000000000000000000000000013670865979078463
ENSG00000156140,ADAMTS3,0.02757459225129708,-0.2945238128454628,0.000003045274252652816,0.0373232925511604,0.5595351099601222,0.0000000000000000008123131298232718,0.017653426052234994,-0.903688379155148,0.0000000000000006370909466715008
ENSG00000197381,ADARB1,0.6796747518302763,-0.49962409798159185,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000005230347442404129,0.9671284391793369,0.3916454565157934,0.00000000000000000000000000000000000000000000000000000001755333033478113,0.9323545974892972,0.1405817215931025,0.00032429224132587536
ENSG00000141433,ADCYAP1,0.6902995382231489,-0.5603292115887404,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000009922723861057167,1.0806231098821644,0.6293125108134092,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013265164081923119,0.72675032400668,-0.3336209145870097,0.00000000000009424313447139538
ENSG00000120907,ADRA1A,0.6385465464385112,0.7392162868244323,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000450780141444904,0.3763735440311529,-0.6405974932089279,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004467282403524772,0.4111028378271969,-0.24433624310309665,0.000000022711534780584585
ENSG00000170214,ADRA1B,0.041751360018913095,-0.49434077387956954,0.00000000000000000009730514065866185,0.06333580681090208,0.6310897722957907,0.0000000000000000000000000000000008210907762137438,0.037949580555403366,-0.5113423991847892,0.00000000694046102475137
ENSG00000159723,AGRP,0.01791569553050375,-1.7488756829257959,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031598024429236653,0.06975359248128453,1.9878796931784666,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004938058491529628,0.01638491639578697,-1.5380836847286217,0.00000000000000000000000000000000000003040828632663798
ENSG00000204472,AIF1,0.5225151548635616,-0.4278523772583308,0.00000000000000000000000000000000000000000000000005922695969248284,0.31276463995768133,-1.641932673882357,0,2.5151375213223184,2.647759633490428,0
ENSG00000171094,ALK,0.17784833058802682,-1.5515124371782592,0,0.6056614540634341,1.8590589208919002,0,0.12991653064788505,-1.7091531284800043,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017992645788186387
ENSG00000189292,ALKAL2,0.053497824740652074,-0.8144753915421958,0.00000000000000000000000000000000000000000000000000017123724407469277,0.09701780252780293,0.700751010338871,0.0000000000000000000000000000000000000000001382696371661942,0.08065607232248682,0.03789094762204348,0.6370296964186664
ENSG00000154188,ANGPT1,0.1895947953097658,-0.06328112747208481,0.08275350299299523,0.17293884152211458,-0.3350014351955486,0.00000000000000000000082434135765287035,0.31501323135125914,0.8079059675924949,0.0000000000000000000000000000000000000000000000000000007328526440647722
ENSG00000029534,ANK1,0.17597886670658294,-0.739377632546022,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008218858713461722,0.31599629089808673,0.817009659843926,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016477222556335572,0.1908049941573902,-0.4284844820396774,0.00000000000000005811977760503344
ENSG00000180071,ANKRD18A,0.1907476313699895,-0.4323139652475392,0.0000000000000000000000000000000000000182732658691078,0.2907347941104111,0.7682302899481703,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007823833680572764,0.10264357303425256,-1.274500314316335,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017651479968499096
ENSG00000189127,ANKRD34B,0.8030905257369291,-0.9340824456665107,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007456084537796709,1.6898348283590015,1.0692616086134845,0,0.812797562369071,-0.6946433678023358,0.00000000000000000000000000000000000000000000000000881236486512308
ENSG00000134343,ANO3,0.18545081703923189,-0.4062462777203515,0.00000000000000000000000000000007697837768952889,0.26517744195495185,0.5695095036733557,0.000000000000000000000000000000000000000000000000000000000000000006083575247635875,0.15570956032899488,-0.5715436758017787,0.0000000000000000000000008476149793289335
ENSG00000135046,ANXA1,0.13743675301748182,-0.6075682993403912,0.0000000000000000000000000000000000000000000000015067725081713074,0.05468772682953564,-2.5367985524678436,0,0.9282319411058412,3.372468999287615,0
ENSG00000130203,APOE,26.943897453160634,1.4884728990684826,0,8.156254569584041,-1.5882860691290221,0,16.319588148479895,0.020619945414063423,0.5727773755373505
