Barcode,Cluster
aaaangie-1,1
aaabebma-1,1
aaabjjje-1,1
aaablaee-1,1
aaaboomc-1,3
aaaecifk-1,1
aaaehamd-1,3
aaafaede-1,3
aaafoeka-1,1
aaagbfkc-1,3
aaahjigg-1,4
aaaicamo-1,4
aaaknkin-1,4
aaamiikk-1,3
aaanhdni-1,3
aaaniojk-1,4
aaaoopni-1,4
aaapaabd-1,1
aaapggob-1,1
aabhcogi-1,3
aabindad-1,1
aabjekdk-1,3
aabjfbho-1,1
aabjpadf-1,3
aabkanch-1,3
aablenid-1,4
aabmdhof-1,3
aabnfghl-1,3
aacadake-1,3
aacaofnc-1,3
aacbcmfc-1,1
aacbdckn-1,1
aacbfbkm-1,1
aacbjiph-1,3
aaccjljl-1,3
aacdgpob-1,1
aacecjib-1,1
aaceobml-1,4
aacfglbh-1,3
aacgefmg-1,1
aaciopbn-1,1
aackcnoj-1,1
aacklpom-1,1
aaclbcjg-1,1
aacmkknn-1,4
aacodmoc-1,3
aacpaffm-1,3
aacpkieh-1,1
aadacpof-1,3
aadakkce-1,3
aaddjlbm-1,1
aadfhlog-1,1
aadgdapg-1,3
aadgfpjb-1,1
aadhkfeh-1,1
aadhpbkk-1,4
aadilcio-1,4
aadiopgg-1,3
aadjjlok-1,1
aadmflib-1,3
aadnkckc-1,3
aadnmjlg-1,3
aadnmppb-1,3
aaebjobf-1,1
aaecficc-1,1
aaedbopn-1,3
aaeelceo-1,1
aaeflpgo-1,3
aaefojff-1,3
aaegcmnc-1,4
aaeigiod-1,4
aaeihfgb-1,4
aaeijhmi-1,1
aaejfpde-1,1
aaeklojj-1,1
aaekmlbb-1,3
aaemddpe-1,3
aaeokmnp-1,1
aafagdck-1,3
aafanjli-1,1
aafccceb-1,3
aafcpgjb-1,3
aafcpici-1,1
aafdpecl-1,4
aafejnld-1,3
aafgallm-1,3
aafhjpcj-1,3
aafhmnoj-1,1
aafjeljc-1,3
aafjijhp-1,3
aafkcbob-1,3
aafpgkjf-1,3
aagbdegm-1,3
aagbkgap-1,1
aagdkiak-1,3
aageahcc-1,4
aagfnobb-1,1
aaggegoa-1,3
aaggmnfo-1,3
aaghamhg-1,1
aaghlbea-1,1
aagielec-1,3
aagjbemb-1,3
aaglchnk-1,3
aaglobjf-1,1
aagmibma-1,3
aagnoeif-1,3
aagobhli-1,3
aagpgjia-1,1
aagpgnfe-1,3
aahabpmm-1,4
aahbiefa-1,2
aahbkjmm-1,2
aahceemh-1,2
aahckido-1,1
aahdeppp-1,2
aahfdmfk-1,2
aahfgcip-1,3
aahfjlbh-1,2
aahgfdpd-1,2
aahifkgm-1,2
aahioggl-1,2
aahmkkpm-1,1
aahnoeoo-1,3
aahoddjh-1,2
aahoefbe-1,1
aahpkekb-1,2
aaiablgk-1,2
aaiaijgc-1,2
aaiaoddd-1,1
aaibkelm-1,3
aaibkjni-1,3
aaibljna-1,3
aaicjfam-1,2
aaicpphg-1,2
aaidfcab-1,2
aaidffmo-1,2
aaighmif-1,2
aaihkmci-1,2
aaijmadk-1,2
aaikhlig-1,2
aailobcj-1,1
aailoekc-1,2
aaiojcnn-1,2
aaiomdcn-1,2
aajaegoo-1,1
aajaelhn-1,1
aajafjil-1,1
aajapook-1,3
aajbdcbk-1,3
aajbiale-1,4
aajblefc-1,3
aajcabki-1,3
aajcaoaa-1,3
aajdkbeb-1,1
aajdlmgo-1,3
aajiokge-1,1
aajjfoif-1,1
aajmalgp-1,1
aajmhcdi-1,4
aajojfdg-1,3
aajpechj-1,1
aakaanod-1,3
aakcgpnn-1,4
aakcmhkb-1,3
aakdfjlb-1,3
aakdienk-1,1
aakdjlha-1,3
aakfmfee-1,3
aakglojc-1,3
aakhifoc-1,3
aakjdeag-1,1
aakjjlcm-1,3
aakkddab-1,1
aaklpelj-1,3
aakmbjjb-1,1
aakokdcd-1,3
aalahjjc-1,3
aalajgil-1,3
aalbgjgj-1,1
aalbpeni-1,4
aalckhof-1,3
aalekgfe-1,3
aalekmlg-1,3
aalfeegh-1,4
aalggckf-1,3
aalglfnn-1,3
aaljaifj-1,3
aaljlboj-1,3
aaljmpdf-1,4
aalkfcni-1,3
aalkoaek-1,3
aallmlbf-1,2
aalmdjac-1,2
aalndool-1,2
aaloegek-1,2
aambcjjj-1,3
aambneop-1,2
aambpdcf-1,2
aamcbmkb-1,2
aamdoahn-1,2
aamifkkl-1,2
aamikjgd-1,2
aamkmfak-1,4
aamlgaec-1,2
aamlimid-1,2
aammdboi-1,2
aammfaoh-1,4
aammfeen-1,2
aamngeng-1,2
aampcijb-1,2
aampmehl-1,2
aanccokm-1,1
aanemjkp-1,2
aanfclaf-1,2
aanhelda-1,2
aanhfaco-1,2
aanjjhfg-1,2
aanklbek-1,1
aanklgcd-1,2
aannbhcd-1,1
aanndnnb-1,3
aanngeal-1,3
aanomaio-1,1
aaobmmbp-1,1
aaobpgjb-1,3
aaocinhg-1,3
aaofbicj-1,3
aaohpifm-1,3
aaoikabp-1,1
aaokikhj-1,3
aaolfekn-1,3
aaompppi-1,3
aaoocmkd-1,1
aapaclhk-1,1
aapakcjo-1,1
aapakiml-1,1
aapdcaio-1,1
aapdemml-1,3
aapebhim-1,3
aapgpgim-1,3
aaphbklh-1,1
aaphflpg-1,1
aaphijmk-1,3
aapkgefl-1,3
aaplplpb-1,3
aapmipdb-1,3
aapnacmf-1,3
aapoppck-1,3
aappdbjl-1,3
ababcikg-1,4
abablfam-1,4
abaebnaa-1,4
abaflgmd-1,3
abagkkjd-1,3
abagpdfh-1,1
abaioici-1,3
abaoeilp-1,4
abaojbcl-1,1
abapnhgn-1,1
abappegp-1,3
abbdkopo-1,3
abbfmcnf-1,3
abbgiadb-1,3
abbjlenf-1,3
abbkbcoo-1,3
abbkmgpm-1,3
abbkpgnc-1,3
abblkabf-1,3
abbnabgm-1,3
abbnljhc-1,1
abboafdb-1,1
abcaglgm-1,1
abcbmpij-1,1
abcdmaih-1,1
abcfnoan-1,1
abcfonja-1,2
abcgdjho-1,3
abcgkbej-1,1
abchdiaj-1,3
abchnjce-1,1
abcjkbbh-1,1
abckdfhd-1,3
abckonpf-1,3
abclchmm-1,4
abcpcbla-1,4
abcpeoeh-1,1
abcpkofd-1,4
