Barcode,Cluster
aaaaofcp-1,1
aaabfgpj-1,1
aaacifap-1,1
aaaddjhf-1,1
aaaegakj-1,1
aaafhddp-1,1
aaagmnei-1,1
aaagpack-1,2
aaahahbm-1,1
aaahlhng-1,1
aaaiepbj-1,1
aaangcgn-1,1
aaaogmbg-1,1
aaaopphe-1,1
aaapppmk-1,1
aabakcdo-1,1
aabaphjo-1,1
aabchaep-1,1
aabcliea-1,1
aabcnlai-1,1
aabdejdb-1,1
aabegfao-1,1
aabficng-1,1
aabgelkp-1,1
aabheeje-1,2
aabjcppf-1,1
aabjdkek-1,1
aabjojdd-1,2
aabjpjck-1,1
aabkcgmj-1,2
aabkggca-1,1
aabkiopc-1,1
aabklcej-1,1
aabmofpn-1,1
aabnbgok-1,1
aabodefo-1,1
aabpcfka-1,1
aabpemdj-1,2
aabplckl-1,1
aacaagfp-1,1
aacacail-1,1
aacacmkb-1,1
aaccfgli-1,1
aaccnihc-1,1
aaccpgkl-1,1
aacdogoj-1,1
aaceielo-1,1
aachnhll-1,1
aacjgnoo-1,1
aacjjpfm-1,1
aacjloll-1,1
aaclkboj-1,1
aacnonlg-1,1
aacofpma-1,1
aadalboh-1,1
aadbmeem-1,1
aaddgfck-1,1
aaddload-1,1
aaddnpjo-1,1
aadedcbg-1,1
aadelpng-1,1
aadepgkm-1,1
aadfajmb-1,1
aadfofjg-1,2
aadgnogd-1,1
aadjkdll-1,1
aadkblae-1,1
aadkfhkb-1,2
aadknjbp-1,1
aadlkjja-1,1
aadloaai-1,1
aadmbhjn-1,1
aadmdlca-1,1
aadmkanj-1,2
aaeabgpp-1,2
aaebmibe-1,2
aaecbggf-1,1
aaeciiml-1,2
aaeckmcd-1,1
aaeeodmk-1,1
aaeffgmj-1,1
aaefhbpd-1,1
aaefhcia-1,2
aaegaoeo-1,2
aaegnlnd-1,1
aaeipoac-1,2
aaekehmc-1,1
aaeklkei-1,2
aaelfifh-1,2
aaemijme-1,2
aaemjfoo-1,1
aaemogda-1,2
aaenloif-1,2
aaenoaac-1,1
aaeoobin-1,1
aaepcmhf-1,1
aaepgklh-1,1
aaepkcmp-1,1
aafajbhk-1,2
aafakkaf-1,1
aafaoplg-1,1
aafbhmba-1,2
aafbinpn-1,1
aafccpan-1,1
aafclmgn-1,1
aafcnnhi-1,2
aafdlbmf-1,1
aafeondc-1,1
aaffdihc-1,1
aaffnjbh-1,1
aafifcfn-1,1
aafinmjh-1,1
aafjebcc-1,1
aaflnmio-1,1
aaflpgih-1,1
aafmecom-1,1
aafnajke-1,1
aafpmdnc-1,1
aagaedce-1,1
aagbaike-1,2
aagcobfe-1,1
aagdacdj-1,2
aagdkleg-1,1
aagdknbi-1,1
aagdmkpg-1,1
aagechgg-1,1
aagfphlf-1,1
aaggdghb-1,2
aaghfaoo-1,1
aagiebfh-1,1
aagimbed-1,2
aagjchih-1,1
aagjknkk-1,1
aaglclfk-1,2
aaglkkng-1,1
aagomiej-1,1
