Feature,Normalized.Dispersion
ENSG00000243485,NaN
ENSG00000238009,-0.7521870241650642
ENSG00000241860,-0.7706906081439674
ENSG00000286448,0.960326673698815
ENSG00000236601,NaN
ENSG00000237491,1.748096762537642
ENSG00000177757,-0.9697497680003853
ENSG00000228794,-0.17451702835476396
ENSG00000225880,-1.7842321740406737
ENSG00000230368,-1.2909037007598405
ENSG00000272438,NaN
ENSG00000223764,8.428842725707595
ENSG00000187634,-0.0856582542419392
ENSG00000188976,-0.5134515399758072
ENSG00000187961,-1.2178846457243888
ENSG00000187642,NaN
ENSG00000272512,3.6003020570915294
ENSG00000188290,1.0919715694725183
ENSG00000187608,-0.9953756165555508
ENSG00000188157,-0.23393009259070002
ENSG00000131591,3.5856631326952986
ENSG00000162571,-2.2386333116359696
ENSG00000186891,-0.34915976257348036
ENSG00000186827,0.6449090745321148
ENSG00000078808,1.9737737293277218
ENSG00000176022,-1.3796840634790788
ENSG00000184163,-1.365366869511257
ENSG00000160087,128.00636425438603
ENSG00000230415,NaN
ENSG00000162572,11.31372876028563
ENSG00000131584,0.24879849922364053
ENSG00000169972,0.13344412071767023
ENSG00000127054,0.5184635496174511
ENSG00000224051,-0.4785876217120292
ENSG00000169962,-2.329087310261456
ENSG00000107404,-0.9767458535518128
ENSG00000162576,1.86618327420927
ENSG00000175756,2.30112677950733
ENSG00000221978,0.2975341689569671
ENSG00000224870,-0.7519065156698043
ENSG00000242485,-0.6309688417741683
ENSG00000272455,-1.3195768182532515
ENSG00000235098,1.298182588621443
ENSG00000205116,NaN
ENSG00000225285,NaN
ENSG00000179403,14.064580313703562
ENSG00000215915,2.626407288196797
ENSG00000160072,0.471481102210222
ENSG00000197785,-1.3713551304886094
ENSG00000205090,-0.9448783958194895
ENSG00000160075,15.000940510802028
ENSG00000215014,-1.6392898361138268
ENSG00000228594,-0.2618296578509436
ENSG00000286989,-0.1729319554427854
ENSG00000272106,1.315307343502019
ENSG00000197530,0.2798220901732207
ENSG00000189409,-2.2232060813708903
ENSG00000248333,0.88640174965195
ENSG00000272004,-2.722032530022282
