Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value
ENSG00000069431,ABCC9,0.22353078114162253,0.16078022255801416,0.00019143145951848236,0.3787381205907727,1.26929516128511,0,0.07384903960204896,-1.7052307605783117,0,0.11968364502506715,-0.8211564869750942,0.0000000000000000000000000000000000000000000000000000000000012211903670494113,0.1283875673268989,-0.745744276165337,0.0000000000000000000000000000000000000000000000000000000000000000000000007557967262287602,0.5886637427204582,1.7133527994081361,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008217041983489219,0.16653996081472655,-0.2952155504559175,0.000029920888227744256,0.11267939134910124,-0.8856352598297481,0.0000000000000000000000000000000000005098167563082341,0.08551991336048459,-1.276201271829215,0.00000000000000000000000000000000000000000000042753040384723556
ENSG00000123612,ACVR1C,0.4411847970046651,-0.33433217730554576,0.0000000000000000001301408287050735,0.2675931864280923,-1.1990934705883998,0,0.3402942339343691,-0.8259735589853963,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000867090200295369,0.43131513802500493,-0.36388811094937934,0.00000000000000000005558822103436118,1.442763690163731,1.8886221214585244,0,0.3038403899651117,-0.874936522069309,0.000000000000000000000000000000000000000000000000000000000007833187835300925,0.39915149597942634,-0.46357934792433175,0.00000000000000006577387508699489,0.28717031931956194,-0.9617223894965309,0.00000000000000000000000000000000000000000000000000000000000000000000000000621044319002867,1.2839823670281751,1.3287431012723994,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010931307434363642
ENSG00000151388,ADAMTS12,0.033337286671217124,0.7276692803902076,0.00000000003646168436382793,0.016490169664200572,-0.4780353790722609,0.0000029515291007825243,0.01846225990051224,-0.291555934291007,0.0023141250104345514,0.025475338561710817,0.26556762001935486,0.038523720455212844,0.016300515747001563,-0.46549475686260244,0.00008486891309898572,0.03954679328848893,0.9464843676028352,0.000000000033548478190274324,0.03117984407526827,0.5671298736963513,0.0006316733780041028,0.015604879737195675,-0.48323217982125666,0.007555647638120243,0.016275416037462465,-0.40494656186018574,0.05976767840683758
ENSG00000145536,ADAMTS16,0.034085238615763666,0.725401413026864,0.00000000007244246410444401,0.018692827705989096,-0.30258544970626566,0.0029069081449695842,0.02001416000809153,-0.18852085339839952,0.04877494432421747,0.01816063739052652,-0.308942750733312,0.030198869861384845,0.01772891145679036,-0.3675818361901033,0.0017407601372310042,0.0503519280667646,1.3005688881193755,0.0000000000000000000014011525320160887,0.021528939956732853,-0.03142694154581527,0.8903330644921619,0.020671399132389075,-0.0965312998777268,0.6135789788454699,0.008581583001571117,-1.3614449232235986,0.00000008942209259843534
ENSG00000156140,ADAMTS3,0.04733467306201662,0.050331996075749785,0.5432745481601374,0.03935018826005985,-0.2756167573521191,0.00001603124245822096,0.03489099552212748,-0.4959233424342555,0.000000000000003416327806393504,0.026232031786316088,-0.8682439362411376,0.0000000000000000011862745515713631,0.10511311958504616,1.5510564194012462,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003652857146463283,0.02960606929247532,-0.6556264149487303,0.00000009998204119125745,0.036376484754479646,-0.3443364502806192,0.006056422916854863,0.02958847326792946,-0.6592759237206662,0.00000003653155002622043,0.03225491541969834,-0.5173662924301299,0.00020826143410202476
ENSG00000197381,ADARB1,0.7129050534306431,0.2972084688098652,0.00000000000000000000000006208273168971982,0.37594014956471705,-0.794791790995559,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005204162779325553,0.8832452163998682,0.7923287065913707,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000180741979,0.3753198394042148,-0.7217135540675164,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006994931167726102,0.5337158557987316,-0.18299950615769034,0.0000000000048357250699260535,0.7172448465819385,0.2865380700865358,0.00000000000015916538900083506,0.5409455487979082,-0.14496263260886,0.0010299953299331905,0.48050869944014213,-0.32681109754867355,0.00000000000000039679815342359435,0.5690477280007331,-0.06777632417076374,0.15467055362831453
ENSG00000141433,ADCYAP1,0.3620087411605244,0.4461016527587982,0.0000000000000000000000027410252728931504,0.21615814458740895,-0.4360823484989127,0.00000000000000000000000000000003634436471547979,0.5211173533657628,1.3509795496515764,0,0.18992999937592323,-0.5905059931697041,0.000000000000000000000000000003359373821651879,0.034113450480838324,-3.2181356804939507,0,0.21242894974089957,-0.40073857638843124,0.0000000010437076160626582,0.27344228335850346,-0.017585351351373957,0.8182339508936943,0.24927275424351533,-0.15945159839798273,0.012196170751537552,0.181988742964353,-0.6242693832585153,0.000000000000008488177209295264
ENSG00000120907,ADRA1A,0.6643950273129106,0.6351507760789129,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005736732453816679,0.504408691569572,0.19027486486303968,0.000000000000008520672455972073,0.4986950725010828,0.1743982493651819,0.00000000000015223007596164597,0.36005985937467516,-0.3690656876981875,0.00000000000000000000000007100879128139657,0.18846421041507477,-1.4082327110038284,0,0.43695965043346785,-0.061145252014151996,0.17195444584820305,0.44864331197191565,-0.020657740677726855,0.688018891046946,0.682561492920455,0.6326581647732108,0.0000000000000000000000000000000000000000000000000000000011453508137404635,0.24738632376942946,-0.9057021203032052,0.0000000000000000000000000000000000000000000000000014782224712730346
ENSG00000170214,ADRA1B,0.10321736834742225,0.18246485557746084,0.005567089818649121,0.06637739774578931,-0.578201344227752,0.0000000000000000000000000059089824497894986,0.1637522182480216,1.2005158264662308,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000028629940147504284,0.04754555761269791,-1.0289356314222364,0.000000000000000000000000000000000005234803248938284,0.04133945230682871,-1.2881345897783634,0.000000000000000000000000000000000000000000000000000000000000000000000000017092144029327894,0.16531856210761767,0.9103186253466138,0.000000000000000000000000000000022447854168781814,0.07547501938854621,-0.30179000992486404,0.003448152227067161,0.06545943058589875,-0.5204967100505775,0.00000005182081333884312,0.042611998352628994,-1.1408072497712953,0.00000000000000000025450419482349754
ENSG00000159723,AGRP,0.011432979723782797,-0.7714428415779606,0.0000004852134793238725,0.010179852030968585,-1.034172864145905,0.000000000000000016126901557951015,0.016535763215241396,-0.2263187069964605,0.031894473520094134,0.00908031869526326,-1.1041590624247055,0.00000000022704334755056358,0.010250839799660776,-0.9668849715691508,0.0000000000058165434135446275,0.009076313213751557,-1.0570374629856607,0.000002481279421443611,0.013115331238009668,-0.5113492446368717,0.022772447341573118,0.008106431032309442,-1.226077378325157,0.000000053686079114335085,0.18169282630912642,3.9570375167158924,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000502896448392024
