NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
MANNO_MIDBRAIN_NEUROTYPES_HSERT	MANNO_MIDBRAIN_NEUROTYPES_HSERT	Details ...	428	-0.66123843	-3.3210666	0.0	0.0	0.0	2409	tags=63%, list=17%, signal=74%	
CAHOY_NEURONAL	CAHOY_NEURONAL	Details ...	93	-0.7730919	-3.2198462	0.0	0.0	0.0	1700	tags=75%, list=12%, signal=85%	
HE_LIM_SUN_FETAL_LUNG_C7_SST_POS_NEURON_CELL	HE_LIM_SUN_FETAL_LUNG_C7_SST_POS_NEURON_CELL	Details ...	354	-0.6250859	-3.1278844	0.0	0.0	0.0	2758	tags=62%, list=20%, signal=75%	
MANNO_MIDBRAIN_NEUROTYPES_HDA2	MANNO_MIDBRAIN_NEUROTYPES_HDA2	Details ...	472	-0.6061232	-3.1081455	0.0	0.0	0.0	1959	tags=50%, list=14%, signal=56%	
MANNO_MIDBRAIN_NEUROTYPES_HDA	MANNO_MIDBRAIN_NEUROTYPES_HDA	Details ...	457	-0.5769047	-2.9318354	0.0	0.0	0.0	2108	tags=48%, list=15%, signal=55%	
MANNO_MIDBRAIN_NEUROTYPES_HRN	MANNO_MIDBRAIN_NEUROTYPES_HRN	Details ...	311	-0.5938222	-2.9209807	0.0	0.0	0.0	2108	tags=50%, list=15%, signal=58%	
MANNO_MIDBRAIN_NEUROTYPES_HOMTN	MANNO_MIDBRAIN_NEUROTYPES_HOMTN	Details ...	355	-0.5858534	-2.9034402	0.0	0.0	0.0	2309	tags=54%, list=17%, signal=63%	
DESCARTES_FETAL_PANCREAS_ENS_NEURONS	DESCARTES_FETAL_PANCREAS_ENS_NEURONS	Details ...	124	-0.64428127	-2.8478	0.0	0.0	0.0	1968	tags=57%, list=14%, signal=66%	
DESCARTES_FETAL_INTESTINE_ENS_NEURONS	DESCARTES_FETAL_INTESTINE_ENS_NEURONS	Details ...	125	-0.62626576	-2.755522	0.0	0.0	0.0	1801	tags=52%, list=13%, signal=59%	
HE_LIM_SUN_FETAL_LUNG_C7_TM4SF4_POS_PENK_POS_NEURON_CELL	HE_LIM_SUN_FETAL_LUNG_C7_TM4SF4_POS_PENK_POS_NEURON_CELL	Details ...	109	-0.64269584	-2.7504454	0.0	0.0	0.0	2292	tags=61%, list=17%, signal=73%	
MANNO_MIDBRAIN_NEUROTYPES_HNBML5	MANNO_MIDBRAIN_NEUROTYPES_HNBML5	Details ...	433	-0.53840905	-2.7319865	0.0	0.0	0.0	2099	tags=45%, list=15%, signal=52%	
DESCARTES_FETAL_HEART_VISCERAL_NEURONS	DESCARTES_FETAL_HEART_VISCERAL_NEURONS	Details ...	65	-0.68767524	-2.720756	0.0	0.0	0.0	1477	tags=55%, list=11%, signal=62%	
GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	Details ...	60	-0.70545524	-2.713998	0.0	0.0	0.0	2147	tags=63%, list=15%, signal=75%	
MANNO_MIDBRAIN_NEUROTYPES_HNBML1	MANNO_MIDBRAIN_NEUROTYPES_HNBML1	Details ...	300	-0.5502376	-2.7137089	0.0	0.0	0.0	2122	tags=49%, list=15%, signal=57%	
HE_LIM_SUN_FETAL_LUNG_C1_INTERM_NEUROENDOCRINE_CELL	HE_LIM_SUN_FETAL_LUNG_C1_INTERM_NEUROENDOCRINE_CELL	Details ...	242	-0.56446046	-2.6870348	0.0	0.0	0.0	1791	tags=45%, list=13%, signal=51%	
GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	Details ...	121	-0.6078031	-2.664698	0.0	0.0	0.0	2652	tags=55%, list=19%, signal=67%	
GOCC_ION_CHANNEL_COMPLEX	GOCC_ION_CHANNEL_COMPLEX	Details ...	205	-0.56924427	-2.640397	0.0	0.0	0.0	2152	tags=49%, list=16%, signal=57%	
GOBP_DOPAMINE_TRANSPORT	GOBP_DOPAMINE_TRANSPORT	Details ...	39	-0.7464294	-2.6328764	0.0	0.0	0.0	2794	tags=69%, list=20%, signal=86%	
GOCC_GABA_ERGIC_SYNAPSE	GOCC_GABA_ERGIC_SYNAPSE	Details ...	79	-0.646981	-2.6304882	0.0	0.0	0.0	1988	tags=52%, list=14%, signal=60%	
GOCC_SYNAPTIC_VESICLE_MEMBRANE	GOCC_SYNAPTIC_VESICLE_MEMBRANE	Details ...	113	-0.5962146	-2.5735984	0.0	0.0	0.0	3133	tags=61%, list=23%, signal=78%	
