Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value
ENSG00000069431,ABCC9,0.22903142041028243,0.1901894563940716,0.00003432556844389594,0.3789569957379882,1.2562151472590262,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000260794116,0.06929026888067108,-1.8041570043542343,0,0.11514592768554698,-0.8863687617450293,0.000000000000000000000000000000000000000000000000014485318000639577,0.12824063970222627,-0.7546646577309324,0.000000000000000000000000000000000000000000000000000000000000000007977718016471653,0.6391659029926523,1.8423107319243153,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000033330142277608776,0.17359175224994602,-0.24220223515696704,0.0009591341681320658,0.10610259157664158,-0.9835466539640159,0.0000000000000000000000000000000000000014772595443805728,0.09233050552385486,-1.1910358755743715,0.00000000000000000000000000000000000000000000000000000045984505804776394
ENSG00000123612,ACVR1C,0.4876474510041862,-0.13926044270484583,0.0003236295801642577,0.26542525623906393,-1.1776844677693217,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015374887696848158,0.32728122189827796,-0.849134195094989,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011476311344580265,0.42431208403711873,-0.35467772164012346,0.00000000000000004397436495950515,1.395534503426247,1.8451917525481754,0,0.31528362927888676,-0.7873472061559944,0.0000000000000000000000000000000000000000000048199736678437085,0.39751052511017054,-0.43817272604920143,0.000000000000017577935045680182,0.28067836725216233,-0.9634102535960394,0.000000000000000000000000000000000000000000000000000000000000000000014822499062577187,0.951807080856782,0.9165294117784282,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001002031554048666
ENSG00000151388,ADAMTS12,0.027036123164058495,0.6571605226744754,0.00000004677980656261155,0.015595675794325909,-0.27955636821763896,0.008450033688368566,0.015391663576540407,-0.3083731939009491,0.0030982383612551366,0.02466470615944706,0.4904320154018107,0.00022928213204612794,0.013644458634984345,-0.4743033704421249,0.00020337957405203283,0.03130788486545589,0.8461548103316874,0.00000006508733753498358,0.023583193232835805,0.4025601389271172,0.029622542044568333,0.009253132986335021,-0.9971615793046276,0.0000024588294442410873,0.015656042241001478,-0.22069198199142903,0.22795039592667837
ENSG00000145536,ADAMTS16,0.02858737613248808,0.755976624155859,0.0000000020653315295206575,0.011532434591206515,-0.7885337097692169,0.00000000005615761839346914,0.015836188156368287,-0.255500021901633,0.01978496497816849,0.012662095140678706,-0.5595661213692926,0.0008044458871953431,0.020639402618742142,0.21252487534534303,0.09081042225888639,0.04872565179764614,1.570103311944453,0.000000000000000000000000027383224106335195,0.018234427757347273,0.015211600522808233,0.9729210794893297,0.015216263133084258,-0.26061747228711685,0.18803389644886853,0.009233050552385486,-1.0002149544605379,0.000005262178088467357
ENSG00000156140,ADAMTS3,0.04687000040326535,0.06886301574156484,0.42739954654072193,0.03483631796203833,-0.44953675701719575,0.000000000026665103891387943,0.03117228616043021,-0.6484369534701475,0.0000000000000000000006337648225281454,0.030468166432258137,-0.6042287965822544,0.000000001051717615408241,0.10656494908589038,1.615153189788093,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007888080575330948,0.0310874068030231,-0.550362834680576,0.000011879373364138574,0.04181762099018308,-0.10379286234497709,0.41663084289568186,0.034339404638176634,-0.40386690911649126,0.0006526297839132562,0.030509210520925954,-0.582048375427072,0.0000012453623265143899
ENSG00000197381,ADARB1,0.7368451600040533,0.3048574585746986,0.00000000000000000000007248206461018375,0.3802118202271868,-0.821658146106398,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000034144346122953767,0.9386692158790509,0.8538075675586068,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000028267179935844486,0.3778844018546301,-0.7510416803803611,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005847292602696248,0.5393015454144129,-0.2106682940940552,0.0000000000004116795444276943,0.7280185621530658,0.2666069484053855,0.0000000003438532350454493,0.5166421197915061,-0.25612738649797673,0.00000006687964451571854,0.4774616620948871,-0.3780095390091103,0.000000000000000007396915753193713,0.6152021726752503,0.00802120809400031,0.8499764243688853
ENSG00000141433,ADCYAP1,0.3045996007294951,0.35962884448418597,0.00000000000007200563986188855,0.1927649429597524,-0.42232908396259394,0.000000000000000000000000010116377675687893,0.48669884933905205,1.465261203515753,0,0.16342016540938453,-0.6310845605654956,0.00000000000000000000000000007311829793695213,0.03247035725793743,-3.1051535025153627,0,0.17505958157163362,-0.5069053766316252,0.00000000000669723024435042,0.2599013769680565,0.09149457266693495,0.21873243551068833,0.23852520586996945,-0.03947329382305975,0.5684068437025704,0.11340594700212607,-1.158049872955839,0.00000000000000000000000000000000000000000000000001211503277333341
ENSG00000120907,ADRA1A,0.664933504538996,0.6751117175070999,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013766609892584324,0.4906961288237715,0.18414556972597884,0.000000000002941237405454005,0.4411906454791727,-0.011662210607572776,0.667489977711478,0.36904731462103146,-0.29123883709408727,0.000000000000027949253783446482,0.1957720742120855,-1.3087918698023864,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001509096,0.3754741403230379,-0.25440908262021744,0.00000017270379029361856,0.4449200372792735,0.003568056410951259,0.9631722059691641,0.6446349313813399,0.5800934596262877,0.00000000000000000000000000000000000000001888175240922247,0.45382450649877354,0.033990556174008146,0.4581081086013592
ENSG00000170214,ADRA1B,0.08265962246060507,-0.1490438295935692,0.042953068006821284,0.055869566542891665,-0.8353233122859658,0.0000000000000000000000000000000000000000000011616116507427955,0.06845678529349379,-0.5030052003161942,0.0000000000000000002404875154310085,0.04787854725069136,-0.9872286887313675,0.00000000000000000000000000004734542206831642,0.0462875305591874,-1.081549652331105,0.0000000000000000000000000000000000000000000000002241760320334621,0.11067998734125954,0.30764288284887353,0.0008329678387714792,0.062240180078412026,-0.5628388716163775,0.0000005137979951295897,0.0567525489828548,-0.7063700401275743,0.000000000016661358407136203,0.5102264022644327,3.0084910226263535,0
ENSG00000159723,AGRP,0.008753498893281234,-1.1007257231188285,0.000000002889654921708931,0.008604510783076363,-1.2262530495892472,0.000000000000000003774220223872976,0.012002163655352808,-0.6963596712000681,0.000000049251138347723965,0.00923277770674489,-1.0024586091395609,0.0000004278528268419538,0.010190165309671852,-0.897773945440627,0.000000018577410331366555,0.008819122497311517,-1.026146078366005,0.00006245810372374475,0.01434441650244652,-0.3083627931879711,0.21792795168976756,0.01048688405117969,-0.7787572601370671,0.0011336468759950214,0.13588641791228204,3.7405667612527993,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001912220270250917
