Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value,Cluster 10 Mean Counts,Cluster 10 Log2 fold change,Cluster 10 Adjusted p value,Cluster 11 Mean Counts,Cluster 11 Log2 fold change,Cluster 11 Adjusted p value,Cluster 12 Mean Counts,Cluster 12 Log2 fold change,Cluster 12 Adjusted p value,Cluster 13 Mean Counts,Cluster 13 Log2 fold change,Cluster 13 Adjusted p value,Cluster 14 Mean Counts,Cluster 14 Log2 fold change,Cluster 14 Adjusted p value,Cluster 15 Mean Counts,Cluster 15 Log2 fold change,Cluster 15 Adjusted p value,Cluster 16 Mean Counts,Cluster 16 Log2 fold change,Cluster 16 Adjusted p value,Cluster 17 Mean Counts,Cluster 17 Log2 fold change,Cluster 17 Adjusted p value,Cluster 18 Mean Counts,Cluster 18 Log2 fold change,Cluster 18 Adjusted p value,Cluster 19 Mean Counts,Cluster 19 Log2 fold change,Cluster 19 Adjusted p value,Cluster 20 Mean Counts,Cluster 20 Log2 fold change,Cluster 20 Adjusted p value,Cluster 21 Mean Counts,Cluster 21 Log2 fold change,Cluster 21 Adjusted p value,Cluster 22 Mean Counts,Cluster 22 Log2 fold change,Cluster 22 Adjusted p value,Cluster 23 Mean Counts,Cluster 23 Log2 fold change,Cluster 23 Adjusted p value
ENSG00000069431,ABCC9,0.3900513401162863,1.338589556714782,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022905522209963584,0.16825246815271158,-0.09512381771466094,0.3024481511704448,0.9823687353880992,2.764894808938088,0,0.14538573388945958,-0.3152034273565545,0.0008578254794227977,0.10903005891123085,-0.7400638343161803,0.000000000005631072152863949,0.07926150422504091,-1.213050869179293,0.0000000000000000000000000008931126327927845,0.04798171920155932,-1.970026989226123,0.0000000000000000000000000000000000000000000000000000000000000000000000000000008122204576888124,0.06974199854364646,-1.428409390365505,0.0000000000000000000000000000000000000000000000000000008472614647129016,0.03655999259016585,-2.3775130878813515,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006416167444369684,0.04917688469143156,-1.9331675551662624,0.0000000000000000000000000000000000000000000000000000000000000000000000000006648920857997737,0.3311800604486168,0.9708313137084326,0.0000000000000000000000000000000000000000006429310769062369,0.1270426831763948,-0.5068083146241289,0.000040463378893420025,0.04263600689807376,-2.1391260668581755,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000009013133434838395,0.19285847071185644,0.1120227889855574,0.34506474958664085,0.04091239107442121,-2.16284547662028,0.000000000000000000000000000000000000000000000000013831998812422156,0.1131928498065383,-0.6667655956823388,0.000037708767104284464,0.06500120620795018,-1.4730133940734538,0.0000000000000000039809144530635095,0.9895587278764846,2.5125677050286925,0.00000000000000000000000000000000000000000000000000000040828899592506026,0.04299419706645672,-2.0734306423752527,0.0000000000000000000000000000000014773047945905161,0.3437456377575238,0.9640141201507222,0.0000000000019185153540896895,0.08280477706734506,-1.1114254812334834,0.00000004838752341523348,0.04822761688936724,-1.897963731088009,0.00000000000000000000003591138159466803,0.24668182920514653,0.47500043350125676,0.11270170120634826
ENSG00000123612,ACVR1C,0.28775005193364406,-1.3384486296528704,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000612927766767659,0.3780021818139395,-0.8914354288979986,0.00000000000000000000000000000000000000024434380595053664,0.3746129624579042,-0.8900843505895895,0.0000000000000000000000000005930338457863988,0.4127839789634361,-0.7550415099993832,0.000000000000000000000000005850629486347101,0.6686487973039466,-0.02826987850382645,0.7104461577157587,0.3652293021433496,-0.9327788738117226,0.00000000000000000000000000000000004980239174219933,0.2496440172950695,-1.5122764562056012,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011482040465883836,1.879624351860765,1.687410379909025,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000028077098306797573,1.1528065748643785,0.842142246324308,0.0000000000000000000000000000000000000000000000000000000000007011518479664373,0.43767427375374085,-0.6745963082542422,0.00000000000000000000000001101453467973634,0.512964028054952,-0.43288099138842084,0.000000000010042169276570344,0.6669740866760726,-0.031586404327825224,0.7386358443569165,1.6709686107713162,1.446219719834634,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003113585223590292,0.7050905689225471,0.05118601280088386,0.5749601787584072,0.6930121816346616,0.02561304715049928,0.7500244660611116,0.636563913087285,-0.09958064729510374,0.387797781666013,0.5886509234191969,-0.215000893164506,0.040866514191985864,0.39848002464824883,-0.7745574985309439,0.00010948705901232255,0.3263033272096347,-1.0806751171712952,0.0000000000000000000000014454736199024415,0.7004900601361305,0.041049425771209735,0.7396348701877342,0.09356939808609992,-2.870524067702015,0.000000000000000000000000000000000000000000000000000000001323625928479173,0.279955434626083,-1.2981937789307212,0.00000000000000000000000012071812311764036,0.5111654398993243,-0.412805405757636,0.14551672235505253
ENSG00000151388,ADAMTS12,0.01992882237324199,-0.7201711619781506,0.0000015357232255994124,0.022634861186463445,-0.4977835917804878,0.01110613520156313,0.07695976268017367,1.379870111827262,0.00000000000000039562595749088966,0.02294435623329229,-0.47258605494482087,0.022861996962796297,0.02247776096037224,-0.4962069202880732,0.025181953241122625,0.017345982687546946,-0.8798757824874697,0.00010519174880680613,0.014603131930909358,-1.153020534007327,0.000000006486465101586211,0.028671710512387986,-0.14494663638533822,0.4022205533296982,0.021935995554099513,-0.5533909931215879,0.0015040177020045112,0.024764074076756605,-0.3651394331108486,0.0450024554518544,0.02265279101994496,-0.4968981665762291,0.008759654932746616,0.050817073270557914,0.7239473218289287,0.0005520855421550164,0.06495187433834215,1.1507194074830265,0.0000000000000008568390819857255,0.02275729954399906,-0.4637422972348979,0.10875419636631192,0.05402934088454099,0.8207613991122988,0.000022044319882772314,0.031507288090479736,0.020039293742020625,0.9257164138694615,0.03276060792880689,0.0739572474122534,0.7771531989173862,0.19259867857998691,2.669409457331849,0.00000000000000004541234436400735,0.04661476102994781,0.5911609697439992,0.012651238279007215,0.026719723943336937,-0.20950804026084047,0.6444940723064492,0.03726214968030527,0.2707480772989799,0.3961083550293143,0.016467966742710765,-0.9056879953854828,0.012136020974200835,0.03306045133677222,0.1674943605048025,0.7603724526156779
ENSG00000145536,ADAMTS16,0.003985764474648398,-1.5387902235359157,0.0000000008990121071440838,0.005470091453395332,-1.0151438023476933,0.000942703551327259,0.04781691137113732,2.342660632080986,0.00000000000000000000000000010571553034510725,0.005146397659803879,-1.0896100090844945,0.0008750987474044257,0.005167301370200514,-1.0644912903588128,0.002560591158519206,0.0031319135408070875,-1.7661349164263989,0.000005274772658838447,0.002955395747922132,-1.896670158660556,0.000000011135934106081943,0.0038745554746470253,-1.5320876687093712,0.0000002206792869901026,0.006378551898709787,-0.8089769085264997,0.002334877773466417,0.011591694248694582,0.09346068760916015,0.7023480696855823,0.0026209840849523093,-2.050099125066878,0.000000006100552028155043,0.005293445132349783,-0.9966710308574367,0.019149453317840275,0.010341499545490232,-0.07919194201371482,0.8019388461862695,0.08331485934752197,3.2482176928350714,0.000000000000000000000000000000000000000000000000000055365285797731055,0.009056941535558895,-0.2505776326122806,0.483492324621138,0.0023338731918873877,-1.9471989301701367,0.0018401265945178719,0.0015600289489908043,-2.4402881270957506,0.00013748497723790618,0.15939200985929952,4.005260450903016,0.000000000000000000000000000013585018459770787,0.014934826349400757,0.488563726812016,0.1813942369299512,0.0036107735058563428,-1.3695218561608806,0.03129515254289443,0.004968286624040703,-0.94530784140776,0.13803640079581211,0.013527258395798129,0.35696907320378823,0.42825835482065644,0.010172446565160682,0.1964109593621961,0.8857946393125659
ENSG00000156140,ADAMTS3,0.02745748860313341,-0.21413767185032206,0.035051602834566126,0.016787522046627052,-0.935917111197119,0.0000000005474658061078647,0.019522880974014646,-0.6932285033221222,0.00007804728616640849,0.015224759743586473,-1.0713702272093242,0.00000000006778153869960395,0.020152475343782006,-0.6507548128345366,0.00008891613518094791,0.017586899113762877,-0.8536542984281077,0.000000269951655972232,0.024338553218182263,-0.3854868437285415,0.0029947668725129988,0.03967544806038554,0.3692639727114093,0.0006128489876992004,0.04371641667164513,0.5240168111640164,0.0000005770503303536046,0.021778334649062547,-0.552475679562682,0.000036921140482172215,0.031639022168352876,0.015091165134037077,0.9434710297601534,0.022938262240182392,-0.4493891142625195,0.017749155476074658,0.08563487342932262,1.6275693674808984,0.00000000000000000000000000000000000000000000000000000000000000000000018569344827288318,0.08370057628894569,1.4928078397206344,0.000000000000000000000000000004037911324861667,0.017801574742305416,-0.8228439645062258,0.000011334404649004942,0.023922200216845723,-0.3700914127785424,0.1251795435481831,0.02548047283351647,-0.28382443815362013,0.197001307804789,0.00996200061620622,-1.4477590442146102,0.003019620079234731,0.03982620359840201,0.3642377093464262,0.04621114990952932,0.025275414540994398,-0.28263383198736225,0.2874761797638532,0.03063776751491767,-0.003257734803703727,1,0.010586550048885493,-1.5152022526038804,0.00000024423076062956895,0.022888004771611535,-0.3141747472252048,0.5941325818958755
ENSG00000197381,ADARB1,0.6329615417101359,-0.4779865588787091,0.000000000000000000000000000005225642502669269,1.1394766368952138,0.44574387112733393,0.00000000000000000020968172229222266,1.053103811380906,0.31445526196303547,0.00000020135044998230938,0.899761857522378,0.07735044910105321,0.1712606917615508,0.5606521986667559,-0.6325350394099674,0.00000000000000000000003393841549315742,0.8145384370360587,-0.07400121971353635,0.22459723714121727,1.5913936868517173,0.9880180740173561,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006615312653328438,0.7350806646500336,-0.2350373242758722,0.0000010597809544892885,1.00236609471676,0.24908086709336816,0.00000005699420489310926,1.1683022748835812,0.487909468752637,0.0000000000000000000000005203871579730652,0.4723387747381912,-0.8988514130145527,0.00000000000000000000000000000000000000000000000000000000021592140941762294,0.7435525929240662,-0.20839351498652153,0.004329748692934786,0.6442572787023826,-0.43310252046866304,0.00000000000000019362288142694772,0.8254342546467456,-0.052860321195353305,0.5196817154312123,0.7061291314447814,-0.2861945192221109,0.000026239753479744368,0.6470663424507782,-0.4093498564620458,0.000014164980063325109,0.5798107593749157,-0.5710827039770171,0.00000000022050363426211617,1.1954400739447464,0.4866008347757105,0.00042275959040686666,0.8689353512378621,0.023401247407234288,0.7625050083272914,0.48312149508357866,-0.8333531640532665,0.00000000000009608823590468406,1.0541048120673027,0.3061425839625886,0.002805010159564436,0.6434269863044849,-0.41754191600951784,0.000009385490679460915,1.090994894113483,0.35255153153167784,0.0656516862464032
ENSG00000141433,ADCYAP1,0.3100039035837643,-1.6364456121799569,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024494997320488558,0.8893614207847927,-0.009584601593549319,0.8934885718933789,0.590213474083979,-0.6213024789761601,0.000000000000000025457319761182407,0.6392254759948067,-0.5088829409078417,0.0000000000000013778006344577537,0.6846674315515682,-0.4022031463192259,0.0000000053152712351053495,0.5083336593156119,-0.8471382673323693,0.00000000000000000000000000000000029522523553320085,0.1303851065259764,-2.863616156411549,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000083717047,0.2155802666093605,-2.1394936019177453,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000322856242527613,0.3155049573313036,-1.57764886874814,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001295951340401792,1.1964033518501136,0.4538932697796623,0.0000000000000000034646296490162278,1.239351045884592,0.5071488456288645,0.000000000000000000001948570937966784,2.2010144860310397,1.3720691779478482,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000027431311626970037,2.5654176065479275,1.7178060366953163,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000029790856527043176,0.07598623746047144,-3.5919411058299584,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040447997864681546,2.2158275929238056,1.3930570272328917,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002879762453224708,1.8431763532930645,1.0735573823030933,0.000000000000000000000000000000000009566790341661731,1.689511351757041,0.9462132951115351,0.0000000000000000000000000000031285193570537267,0.20754167950429625,-2.1071307217422786,0.00000000000000000000007931021021448646,0.061097016883912184,-3.8978536342024426,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003888669686093962,0.17403928298227572,-2.3764550319578035,0.000000000000000000000000000000000000000000000000000000000005224250723125274,0.03146581528559112,-4.813463044171416,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006712176771817255,3.924669359789605,2.234742785796323,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020506259764521792,0.7146143712025379,-0.32451056472262174,0.22635032417603596
ENSG00000120907,ADRA1A,0.7990350614871525,0.8581875690300003,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002046071539473185,0.5515361175768259,0.21932857020750363,0.00008194515039196183,0.3731982609380481,-0.3719594021966224,0.0000001389894521879693,0.49491190828447296,0.051372809900988914,0.4077047285676951,0.41415920482157126,-0.2174209130586302,0.0011409563619088775,0.7384088463518249,0.6661129461139899,0.000000000000000000000000000002609475273253844,0.47442794094585283,-0.013395763297087804,0.8187756450628841,0.2701340076923906,-0.8750786704354587,0.000000000000000000000000000000000000000000000000000000005274749157429555,0.3738453710390151,-0.3815817977258815,0.0000000000005159422023659532,0.40799251120784114,-0.24515028695888752,0.000009988111213100464,0.5908446980078206,0.3267346014570517,0.0000000010527559042246593,0.42629878132523585,-0.17179520023916095,0.030228681278218154,0.316232170312096,-0.6307419579878468,0.0000000000000000000000000013278552479595945,0.5191750031563175,0.12161506546165213,0.13409784082230056,0.3188668037174356,-0.6036481070025457,0.000000000000001225675041051385,0.39617497432288407,-0.2766030767781211,0.007919400317668374,0.5954110488648237,0.32357031124892277,0.00024915016402396364,0.14278867549895582,-1.7379438010964845,0.00000000000000015619938813240478,0.6394821100516141,0.4312446296332293,0.00000009508696798022343,0.6217751977084622,0.38519980132902476,0.00016314474235911217,0.1755461273827715,-1.454531797701899,0.0000000000000000000000014500327677247748,0.14233028399057163,-1.7650261450106752,0.0000000000000000000000000000000000000000000021489020609353638,0.4450445372257798,-0.10090849158060644,0.7639831079758709
ENSG00000170214,ADRA1B,0.024246733887444423,-1.1951528633133233,0.00000000000000000000000000000002433624311172115,0.06073687751701024,0.2314193072880082,0.03201983086008539,0.038479881340086834,-0.4527318129665634,0.001449955184555624,0.045030979523283936,-0.22477767140380767,0.06557684580568274,0.03307072876928329,-0.6791700779403085,0.0000012235955059378837,0.058060858718039086,0.16057776411179514,0.18340322556577504,0.04815556601026062,-0.12635243572848776,0.2358873921160981,0.05331388333114307,0.029915977676112426,0.775374057619348,0.06611913553540633,0.36863612113448685,0.00005845051360522818,0.06340305490573854,0.2994483082199966,0.0024753202471987,0.026584267147373424,-1.0167439464956072,0.0000000000000008624438822533293,0.040583079348015,-0.3688098190909228,0.02005497983358633,0.033564516068696364,-0.6714242846312679,0.00000001006543036167012,0.13114376008406237,1.3955869382029378,0.0000000000000000000000000000000023314494217048565,0.05090625759641724,-0.0359538970584925,0.80463658496919,0.03325769298439527,-0.6433505161181543,0.002357886888170464,0.04680086846972413,-0.15237031031471826,0.4120209018656928,0.03154633528465303,-0.6655265772008736,0.06632321757192403,0.12536202723587908,1.3162798735376264,0.00000000000000000000000017922245125879585,0.03466342565622089,-0.5764419892267183,0.013450490369842751,0.026497528661550418,-0.95166548299418,0.0003291854469679875,0.19938002592067677,2.0147760585795536,0.0000000000000000000000000000000000000000000000000000000015256867801198504,0.030517339695482044,-0.6718759983139329,0.19955630738133964
ENSG00000159723,AGRP,0.008525107348553518,-2.493817667828546,0.000000000000000000000000000000000000000000000000000000000000000000013560099676632969,0.013769540555098594,-1.7340530095837208,0.00000000000000000000000007692135153878788,0.015844657022388697,-1.5008920562592616,0.000000000000007321211925940965,0.024874255355718744,-0.859968589790852,0.000000015229434620646438,0.033587458906303345,-0.4085083988797713,0.007802045546512805,0.020959729080785895,-1.1051395014979573,0.000000000034314846900328525,0.016167753209221074,-1.506950356214209,0.000000000000000000000020349956615788196,0.31709362004511255,3.840686139544591,0,0.061918625748451105,0.5302544497034329,0.00000024642090773827134,0.016860646179919392,-1.4446655025404986,0.0000000000000000000007354926940058259,0.006178033914530444,-2.883008308838658,0.000000000000000000000000000000000000000000000005519698099238011,0.006352134158819739,-2.769513146243427,0.0000000000000000000000009799427967101937,0.014877244960178929,-1.624851996900012,0.0000000000000000000000004494979370234528,0.011571508242711385,-1.92620186006938,0.0000000000000026308623768427415,0.017801574742305416,-1.3271460653563425,0.000000000014512805325430724,0.0035008097878310817,-3.4701709864455648,0.0000000000000000005191951357887757,0.0031200578979816086,-3.6398013774215023,0.0000000000000000000005673081971799575,0.01162233405224059,-1.7509347847677565,0.000392602331882461,0.08734610561922261,1.0205018413062361,0.00000000003712730545298587,0.11337828808388917,1.3980209681819367,0.000000000000011914742070082478,0.009108525477407956,-2.1772609010523025,0.0000000047436124259182196,0.008233983371355382,-2.3558496422128377,0.00000000000032429013313407555,0.022888004771611535,-0.8108454969094403,0.18284474327634057
