Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value
ENSG00000069431,ABCC9,0.4974776375458081,1.4481923517737472,0,0.1134802738682159,-1.5510060863910864,0,0.11931483650666087,-1.2583395240968531,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000586886579467119,0.4995244873280596,1.0616945385009142,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002158835130414973,0.15409067468499504,-0.8442547437586929,0.000000000000000000000000000000000000000000000000000000000000000000005647784723216143,0.2242749970819494,-0.25291887450018424,0.0000003876339945614747
ENSG00000123612,ACVR1C,0.37754190906350854,-1.0628131946780843,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010783366514373452,1.3401004491346429,1.8195080425049222,0,0.3661589560953121,-0.9985616964578241,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007662522821335998,0.29512646747619287,-1.2911504768565494,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008934052095696812,0.4937934253149148,-0.5157593587077793,0.0000000000000000000000000000000006868522054983628,0.35474050572468446,-1.0128372529024436,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032101207694797106
ENSG00000151388,ADAMTS12,0.031155595542693256,-0.8963247335241773,0.0000000000000000000000000000000000015553796234321834,0.021923312281350048,-1.557255502927951,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023363280172995768,0.1177746277737866,1.5272540580258038,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032820894718666915,0.13202247191011235,1.6230854864275273,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003573303265917702,0.05023330878076448,-0.025995902261683135,0.7757441166964373,0.030222514616780372,-0.8106912274144129,0.0000000000004645618864975013
ENSG00000145536,ADAMTS16,0.006763693391319733,-1.2195129742374613,0.000000000000000004119314632261088,0.012719862373139731,-0.12339072287721553,0.287878670158637,0.010884141712311578,-0.343235525966854,0.04092240636168827,0.04721431450597067,2.230468138111659,0.0000000000000000000000000000000000000000000000000000000000006541907925077433,0.008288495948826139,-0.752249798984618,0.00011204594033306582,0.011221230674547169,-0.27553717716220305,0.16577271212625921
ENSG00000156140,ADAMTS3,0.06864882505048138,0.8974943578701962,0.0000000000000000000000000000000000000000000004503801991053506,0.038116174619852165,-0.3387705382303867,0.0000001833602028469089,0.06633165609578565,0.6690490123778283,0.000000000000000020575751691732442,0.02249710283670076,-1.0646175492983998,0.0000000000000000018009238661755156,0.017456074801315658,-1.462218451913575,0.0000000000000000000000000000000004258364701626388,0.027230186436901126,-0.7752523912648481,0.000000000030835543659205394
ENSG00000197381,ADARB1,0.2639438145463039,-0.8788437602447021,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005490710930798873,0.667293530844815,1.0683685763266282,0,0.24201813222564517,-0.917088251635906,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005761314629065936,0.6063857258023883,0.5638058649295167,0.0000000000000000000000000000000000000000000000002808013445770415,0.2926090236479531,-0.604627569339595,0.00000000000000000000000000000000000000000000000000010946235653103806,0.320777580883055,-0.45313907989580504,0.000000000000000000000000011693706875116853
ENSG00000141433,ADCYAP1,0.2226693076307701,-0.9118745592200774,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010670609041047171,0.738663680133012,1.9017911025252296,0,0.049800082362935046,-3.065032809755954,0,0.1500793570816748,-1.3794283176170192,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006611159853486442,0.29675327162236614,-0.34593868175166675,0.0000000000026905215474749813,0.27290033000498715,-0.4699351512123484,0.000000000000000004357308817642666
ENSG00000120907,ADRA1A,1.1489757576719049,1.3959562642062162,0,0.4933396450797266,-0.45942592474852983,0.000000000000000000000000000000000000000000000000000000000000000000000000017713829518528603,0.13009629763678082,-2.417301857130031,0,0.29823461984178967,-1.1296535117713944,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026144076879580274,0.5702736379336287,-0.1344499413916388,0.00034805683348979684,0.6681868825670354,0.11957864379886785,0.0027014996539297537
ENSG00000170214,ADRA1B,0.04335154661838002,-1.3193170312029512,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017331873637326328,0.1650543233538473,1.5167979121655968,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007561440920751285,0.06941207356153421,-0.45088103942973934,0.0000000003631956263138591,0.08377210661560941,-0.13892343072022673,0.09345623609739794,0.04282389573560172,-1.1839237899707347,0.00000000000000000000000000000000000000003044470776669531,0.0721151091350898,-0.3727477977668734,0.000012267943732720998
ENSG00000159723,AGRP,0.02769386270461623,-1.744815969103735,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016740356129223762,0.18046576070014286,2.685161587292232,0,0.045590178493078684,-0.8242792228354752,0.000000000000000478116707831613,0.013616667506424143,-2.584866597716827,0.000000000000000000000000000000000000000000000000000000000000018473648480318818,0.023735238398911215,-1.7918637245806455,0.000000000000000000000000000000000000000000006326036101656815,0.023190543394064147,-1.8047174242062307,0.00000000000000000000000000000000000002320215143365486
