Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value
ENSG00000069431,ABCC9,0.37439027044684314,1.338737816587657,0,0.16078722794542705,-0.39954335924575,0.00000000000000000000000589214460513553,0.07608599706845119,-1.6804999597788943,0,0.5098584303616808,1.4831838268844972,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000048859297518398287,0.09642410151519623,-1.2482126234170017,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010863740093212744,0.12073168959855897,-0.7951130688733188,0.0000000000000000000000000000004667886341363079,0.17187083664671313,-0.26557675487856214,0.0000071034671805621264
ENSG00000123612,ACVR1C,0.2967915144887034,-0.9231140101583365,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006133207350531433,0.5091725072491242,0.043653370866268526,0.18769121054524987,1.0439964969182849,1.6671620283108775,0,0.20158353195199438,-1.3599633211583961,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012070526913601209,0.288842935136806,-0.9108260746349359,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000833993578278885,0.2736716695482883,-0.8966010032515515,0.0000000000000000000000000000000000000000000000000000000000004728605407760752,0.3433651763894904,-0.5589103580751968,0.000000000000000000000000003007788752452824
ENSG00000151388,ADAMTS12,0.017761392598455984,-0.7785995708632694,0.0000000000000000031760506757697343,0.03147357531072883,0.24390962155991947,0.01321304769246355,0.018840342131235532,-0.6649059600780998,0.00000000000018914694440218106,0.051351452080104096,1.0091735205409451,0.00000000000000004054606733583474,0.026191533935743503,-0.07258791399051834,0.43736652670215637,0.06975169628198251,1.4974600061216816,0.000000000000000000000000000000000008664813128424996,0.02616653482354121,-0.057453708673951276,0.7532868675404781
ENSG00000145536,ADAMTS16,0.00799940582678552,-0.4013560032962351,0.0018820077930207185,0.013055705314080106,0.4761094640185659,0.0008726366481318311,0.011207588139606778,0.2313110927365889,0.06518998371537117,0.017283336622429857,0.887182996162335,0.0000014142848878960208,0.0058884947490196165,-0.8721381865525153,0.000000021544242613480174,0.008694262426082806,-0.17614900475873085,0.4786763175994782,0.01110665866610742,0.1907113180160298,0.43177401133630344
ENSG00000156140,ADAMTS3,0.02558002089243279,0.13989596280210836,0.07577368139185726,0.0263445482230545,0.1744766709265404,0.07171848288004151,0.021304079179166335,-0.2050705098926695,0.012728120781641884,0.020607055203666368,-0.21297641066283823,0.1343020656863036,0.01582532963799022,-0.6912234066782954,0.000000000000995395641950064,0.051572783936536644,1.2243178753536137,0.0000000000000000000000001818080863680878,0.02202506888024692,-0.1090943599799763,0.474464687736107
ENSG00000197381,ADARB1,0.2743299060372209,-0.710541405744612,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000029969714972141503,0.25878273033265925,-0.7329801903622246,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011930325344448072,0.6424556666751317,0.9493549729772284,0,0.3941930237346502,-0.04242767594626673,0.3177217342910071,0.5003993766927295,0.3830565915901759,0.0000000000000000000000000000000000000000000000012275038959035531,0.17526842663489656,-1.2568053465392415,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005998626730041165,0.3205871137013718,-0.3566782453945123,0.000000000000007136887407056173
ENSG00000141433,ADCYAP1,0.23329340608964322,-1.003830670102847,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004037378426259142,0.2567622045102421,-0.7607098151743696,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003537166555775824,0.23255745389684065,-0.9937501587899413,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006982878270976849,0.21969779821973337,-0.9443170174252018,0.0000000000000000000000000000000000000000000000000000000000000000000014256551574460748,1.2059146538096424,2.396843971614002,0,0.06303340258910034,-2.7665549594571983,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008830244420103417,0.29818554791718904,-0.48065125600951597,0.0000000000000000016371612537562584
ENSG00000120907,ADRA1A,0.7509046769041887,0.8121773643475906,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003801456550629348,0.601106432169105,0.2866474633642012,0.0000000000000000000000007845021976171087,0.42772407494861386,-0.31819504453609804,0.000000000000000000000000000000000000001565228439538425,0.32173595866369425,-0.6983027889464544,0.000000000000000000000000000000000000000000000000000000000004471727414828623,0.3912168698879908,-0.45176615812669974,0.0000000000000000000000000000000000000000000000000000000000000006454338867135579,0.12428843331832011,-2.095510732345568,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019045552985661487,0.5280369077700222,0.057938045897131585,0.18688225231105715
ENSG00000170214,ADRA1B,0.0606056678741208,-0.5288284774865484,0.0000000000000000000000009017815394754463,0.05937237416641192,-0.5059053948732988,0.000000000000005796859100644395,0.12777616650543072,0.9450125531802165,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000381648062519256,0.09339649213274596,0.2284854240497256,0.005342417993729115,0.06489611921315369,-0.3771081851563727,0.000000000045902382793066634,0.07587719935490449,-0.09194370716884537,0.3353483757510109,0.0722874055556822,-0.16621011254158935,0.08103978202214415
ENSG00000159723,AGRP,0.013784286876664312,-1.8611431280729462,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008839770971560997,0.015620218857917272,-1.5340543650251917,0.00000000000000000000000000000000000000000000000000000011876445645238586,0.12613367514014354,3.061548367882549,0,0.008807854240276754,-2.276551034253133,0.00000000000000000000000000000000000000000000704827965139715,0.010243527323815374,-2.222656883384727,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000034744736807502203,0.04011216528397295,-0.03090635712422163,0.80784915258456,0.01750710603301678,-1.2685369706240843,0.000000000000000001439833287966832
