Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value,Cluster 10 Mean Counts,Cluster 10 Log2 fold change,Cluster 10 Adjusted p value,Cluster 11 Mean Counts,Cluster 11 Log2 fold change,Cluster 11 Adjusted p value,Cluster 12 Mean Counts,Cluster 12 Log2 fold change,Cluster 12 Adjusted p value,Cluster 13 Mean Counts,Cluster 13 Log2 fold change,Cluster 13 Adjusted p value,Cluster 14 Mean Counts,Cluster 14 Log2 fold change,Cluster 14 Adjusted p value,Cluster 15 Mean Counts,Cluster 15 Log2 fold change,Cluster 15 Adjusted p value,Cluster 16 Mean Counts,Cluster 16 Log2 fold change,Cluster 16 Adjusted p value,Cluster 17 Mean Counts,Cluster 17 Log2 fold change,Cluster 17 Adjusted p value,Cluster 18 Mean Counts,Cluster 18 Log2 fold change,Cluster 18 Adjusted p value,Cluster 19 Mean Counts,Cluster 19 Log2 fold change,Cluster 19 Adjusted p value,Cluster 20 Mean Counts,Cluster 20 Log2 fold change,Cluster 20 Adjusted p value,Cluster 21 Mean Counts,Cluster 21 Log2 fold change,Cluster 21 Adjusted p value
ENSG00000069431,ABCC9,0.24216502116073435,0.2692572250773031,0.0000013703887410431237,0.06215186487053074,-1.899706199147852,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004175329464234336,0.11013422305223515,-0.9464667128281592,0.000000000000000000000000000000000000000000000000005484560479702642,0.6392411192360301,1.856028427784986,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008925964080212246,0.30229295116259386,0.6500073545382457,0.000000000000000000000000000000000000000000000021558994517294207,0.4252085766588238,1.1929479544045736,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000029637725826297196,0.17237573465477724,-0.2527241159797269,0.0006260991987207414,0.0827927517230022,-1.3869624812613872,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003249630744354309,0.1075695236206811,-0.9578850314963367,0.0000000000000000000000000000000006688384937883075,0.16554665633921611,-0.30741179845484234,0.000987283534304904,0.2210965756475075,0.12217241686361469,0.20220094720082027,0.09885262523388277,-1.0562720990343908,0.0000000000000000009993709590054906,0.4478377292956792,1.2055209973704661,0.00000000000000000000000000000000000000000000000000000000000000000000000002326579177069704,0.0781886612611883,-1.4137642999636824,0.00000000000000000000000000000000000000000000010220983897924582,0.12460155830019021,-0.7149129188432926,0.000000020699576545395516,0.14053003651958312,-0.5400570370070166,0.000014967231719790197,0.16662373125869442,-0.2904900521807847,0.02762272388032232,0.035186504431083114,-2.5200101077621326,0.00000000000000000000000000000000000003193372537249021,0.09871807255516159,-1.0359305141481694,0.00000011994031457650304,0.22927226968203884,0.1862010335523685,0.492271244505189,0.33386716361412794,0.7366345516092858,0.0652237844596951
ENSG00000123612,ACVR1C,0.5407365605501372,0.026555092938826852,0.5730297077532669,0.3408733826887323,-0.7405481276035522,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022771967490752,0.39216017741029524,-0.47278083476523813,0.00000000000000000000000005323777339736919,0.3327129492512627,-0.7090978064441229,0.0000000000000000000000000000000000000019821716809988293,0.25562064278832164,-1.1391762591597765,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002466758121771906,0.25302616034884884,-1.1304284448915531,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000043265915231146826,0.3635516556670868,-0.5716444644481079,0.00000000000000000000004916410568489945,1.7349425550102573,2.103600518103992,0,0.24983889357061417,-1.1307147354252467,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000019580034314785433,0.3629292081282815,-0.5652630835934387,0.0000000000000041081023779184085,0.6519630581081215,0.3038077988917939,0.000025209409110807913,0.3359964878415912,-0.6735397541081432,0.000000000000004149217205779951,0.44397705921554403,-0.2688046327061179,0.000028236179650213754,1.3464087469176627,1.433808229348191,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003583543408270728,0.6498954961867816,0.2963966345032343,0.0005544621621721385,0.1280530706603678,-2.068010322996119,0.00000000000000000000000000000000000000000000000000000000000000000006260264124850433,0.5968159101447782,0.1704833964546255,0.06591904138900173,0.21949676573675655,-1.284520032144778,0.000000000000000000000000004385232809117243,0.5436255502352735,0.03408759777446124,0.7645632163541083,0.1528481797880259,-1.7745834436950392,0.000000000040645772771499427,0.3681099496258334,-0.5100902442944149,0.27189132834141627
ENSG00000151388,ADAMTS12,0.02942191845878081,0.7613069739072396,0.00000010549923771689622,0.012356382658784087,-0.6486020787650792,0.00000011731086907134516,0.025438211733026274,0.5353406243720125,0.00010789048706558845,0.029094199184994868,0.7331883043220255,0.0000026443822918530074,0.01256562148538098,-0.5797976300840189,0.00011978568760315645,0.017382224884626037,-0.06690374334801419,0.701057629885291,0.02392750990958664,0.4246802660122775,0.02232902543905269,0.010349093965375275,-0.8701296328649155,0.00000009243215983038357,0.009253292354467191,-0.9880927873487382,0.000011118049885206598,0.01835245737697192,0.03274500054766172,0.957740139968364,0.02310640442217804,0.3742766934607742,0.15239988703230115,0.026633867938662716,0.5842630842275813,0.021407029523792153,0.017694737867286175,-0.02501642110564184,0.9047314852727484,0.01751426012250618,-0.04089122343123641,0.865189722136323,0.01311595350528318,-0.41898552586455295,0.21717604659268835,0.019700472409287354,0.15472200400984004,0.6798412710865671,0.021964037302282448,0.3157575212328041,0.38756336152228293,0.04021314792123784,1.1901688128075483,0.000016953386474278773,0.009466116546385359,-0.7668003833149921,0.15760609390125843,0.041685867214916156,1.3046181613812422,0.023355227138156714,0.008560696502926358,-0.10957099889179922,1
ENSG00000145536,ADAMTS16,0.03185923714767389,0.8930586536161318,0.000000002432189800303734,0.011616479505563484,-0.7458362629999513,0.000000013668619053144279,0.012939668395990244,-0.5200409220861317,0.0030928219840367353,0.04758979723831303,1.5398081270867836,0.00000000000000000000000002341580645000196,0.01053118753060501,-0.8475255045765975,0.00000037455589758183316,0.012462727275769614,-0.5704803346887148,0.002088011132412424,0.020020977679450047,0.15592569405578516,0.4751040267035463,0.01942052200909928,0.10645780904523683,0.4779739870605136,0.012954609296254067,-0.49473337016404084,0.02367572159796537,0.019476077216378368,0.12182385168783227,0.7129909192098834,0.033980006503203,0.9480696151696266,0.000048213166198703536,0.0250972986345091,0.4991959031381077,0.07052636322082112,0.010295120213693774,-0.8089368424404384,0.0024273893253948273,0.005629583610805558,-1.6616248551742148,0.0000000660848684214202,0.010492762804226544,-0.7258016237262606,0.05802896404291206,0.017073742754715706,-0.046561746398624315,0.939556070058683,0.016662373125869444,-0.07250004364901486,0.8893335139181687,0.048590887071495725,1.4701580356292512,0.0000001338465382412911,0.027046047275386738,0.6401836690751859,0.14881329048355385,0.020842933607458078,0.4076341871380711,0.6186452185591835,0.017121393005852716,0.47830113987286094,0.8330206456782695
ENSG00000156140,ADAMTS3,0.05222825761913753,0.2365596762783877,0.017314206553695727,0.03396155473282573,-0.47239081447533593,0.00000000019043828895227267,0.027055670282525056,-0.7784678794275717,0.0000000000004213395001486188,0.034497407605065346,-0.3966420129043726,0.0008395210586299859,0.035183740159066744,-0.3864375914456737,0.000021379901171905724,0.033616566993852244,-0.4437982974533048,0.00003044047638108656,0.035647106599996425,-0.3430103121319039,0.008000243559852854,0.12176156233336588,1.725478251695805,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012637324895585694,0.03169252631405013,-0.5199179958438771,0.000052947529298611376,0.03370859518219333,-0.414189455406734,0.011745676511592746,0.07928668184080699,0.8551081496002624,0.00000000029841748223006294,0.028170437242816333,-0.6642376096132487,0.000745948207564193,0.047293208481655774,0.08337727655679306,0.5548797428954972,0.03815606669545989,-0.23619317367314707,0.09593416134594232,0.05377540937166103,0.2783845942166012,0.145079017488589,0.012476965859215325,-1.797892403761428,0.00000000006245236985544296,0.0545314029573909,0.30045872730563694,0.15153262654587119,0.008377739150257885,-2.30690965426934,0.000000000011784711939840214,0.054092094550773476,0.30128922396806335,0.29257180822424833,0.010421466803729039,-1.7048070784110365,0.006501511434245366,0.042803482514631785,0.17789160724005182,1
ENSG00000197381,ADARB1,0.6861052109234034,0.17815066376021693,0.000003989947654914462,0.8984643989557795,0.6948163034823819,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020159663855619897,0.3974536781177458,-0.6679806426006413,0.00000000000000000000000000000000000000000000000000000000000000000006127669375686483,0.7248611911233007,0.2609147068562476,0.00000000028222631521970185,0.49939369960471264,-0.3234129833291992,0.0000000000000000000013935255958295273,0.2790994976757879,-1.1944986100102386,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026471106718422413,0.5635172741972038,-0.1250186924901412,0.008936203571492824,0.5336810554737348,-0.21708261191232348,0.000000000313606434217047,0.5003717840678134,-0.3050562984986729,0.000000000043541688611747585,0.8861615133452158,0.5560109589786844,0.00000000000000000000000020544754049484388,0.6542283918750017,0.09920975518253305,0.12314086012812427,1.0940373445573761,0.8660113708049659,0.0000000000000000000000000000000000000000000000024527583111313776,0.3120708314775925,-0.9986046061525998,0.00000000000000000000000000000000000000000000000000000000000000000027923605554244618,0.5395017627021993,-0.18866440399594198,0.00035241302975634565,0.3882322237563821,-0.6653280561984751,0.0000000000000008598193339950345,0.751901363621134,0.30345032170894026,0.000025576301741009793,0.4513988355917358,-0.4442021279938152,0.0000002836596152548017,1.2281765594278058,1.026291795162268,0.000000000000000000000000000000000000000000032365883188439725,0.3664739405814903,-0.7419232266379857,0.00000000107631810185598,0.7677147212080392,0.3296815269563659,0.04580304797731178,0.8560696502926357,0.4869107014858179,0.07044733269638512
ENSG00000141433,ADCYAP1,0.27210922219570655,0.16489895682526656,0.006611918041695896,0.5334701734720555,1.508943351056515,0,0.19027194209558382,-0.39225065618522903,0.000000000019013388992841552,0.19306079316328736,-0.3609274683078225,0.00000015148130354873605,0.3003781897933929,0.33287909164566565,0.000000000021375876042565266,0.1134764115109549,-1.1693019733941226,0.00000000000000000000000000000000000000000000000000000000000003181387966191641,0.33156692303284346,0.46513400127877236,0.000000000009999179586299581,0.02593661820952075,-3.363269297982333,0,0.26626348749979345,0.12867030627522058,0.06866541127091536,0.6685538044468343,1.5363394260136336,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000038083653995387593,0.0656946792395258,-1.9181902650325173,0.0000000000000000000000000000000000000000000000020512896063762067,0.12241335456423826,-1.0127535884093213,0.00000000000000006544539952138231,0.03667636576128407,-2.775006742796422,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013562831955524255,0.10727484325035036,-1.2198851266815471,0.0000000000000000000000000000000000041324592977181836,0.03410147911373627,-2.841247546150351,0.0000000000000000000000000000000000000000000000000000015595202580472864,0.07092170067343448,-1.7949343849489399,0.0000000000000000000000000000004962722271045219,0.053774022360760475,-2.186554025735196,0.00000000000000000000000000000000004949952556655216,0.08210184367252726,-1.577453367261466,0.000000000000000000007902693818524346,0.04327367564061878,-2.4690191096874816,0.000000000000000000000051671555696385433,0.052107334018645195,-2.148538286559372,0.00000003340969639957553,0.21401741257315893,-0.1504262088780144,0.9236127186018436
ENSG00000120907,ADRA1A,0.7393780336949236,0.8105848114399039,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013956554018451232,0.39880779958590556,-0.18365903751494583,0.0000000004462341598465336,0.3908368022334326,-0.19933793495661134,0.0000006472294103981734,0.37261356527639855,-0.26688764380798125,0.000000017783977748994103,0.4529607364015905,0.03235314287986846,0.3703640251120756,0.5847642824394005,0.43496545442823065,0.00000000000000000000000000017306700653896472,0.49979196719310054,0.18074071583037532,0.0002670162921413903,0.17299596579158175,-1.4496995285856764,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020680247719350294,0.6787289942001685,0.6558333226663116,0.000000000000000000000000000000000000000000000005409835793264247,0.5262286247886847,0.25468959673749547,0.00003250298474748088,0.3180528608699801,-0.491266480232615,0.00000000005871511398643155,0.601310787692116,0.4506404445283856,0.0000000000330801782080879,0.26992518310278363,-0.7390391460290602,0.000000000000000000000000000006739493525195142,0.21705172366105874,-1.0607435455785474,0.0000000000000000000000000000000000000000000000000000001047856761734184,0.22165961423928573,-1.0126359439911297,0.00000000000000000000000021565771554513867,1.0690789694106604,1.3069043918495447,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000018211301128767738,0.26811273120717194,-0.7341475514899967,0.00000000000023155029500465273,0.5956572535833355,0.43207899492443214,0.0000004714930649584807,0.3881107784017997,-0.19270059793021677,0.14013734091036462,0.6773953422423875,0.6144943045129379,0.00037388783646774825,0.3937920391346124,-0.15464525078307245,0.8067504924357396
ENSG00000170214,ADRA1B,0.08391340057474764,-0.11863334045949836,0.1912130529816406,0.05860032973507184,-0.727739489137309,0.00000000000000000000000000003805575259098452,0.046759256249146564,-1.014849171426655,0.000000000000000000000000001846883111575671,0.06089000258002497,-0.6007373056032743,0.000000007009125915449449,0.033627996546591,-1.527724437340551,0.000000000000000000000000000000000000000000000000000000000000039127013063679965,0.03984793063173705,-1.2459253631348202,0.00000000000000000000000000000000035606909200124515,0.05908629998081599,-0.6400424275482282,0.000000018799368728581375,0.03896881061036368,-1.300186395232625,0.0000000000000000000000000000000000000000000004383458196226011,0.05922107106859002,-0.6384763160940654,0.00000000692573033825054,0.059926391435010364,-0.6069200660927025,0.000020766242026548753,0.05708641092538104,-0.6729773258879468,0.00001666583136204428,0.134193719229416,0.5860303703669762,0.000008678291024478929,0.10713359472375084,0.2535331253163364,0.0215664615557677,0.03565402953510187,-1.3711934106327068,0.0000000000000000000012439487849371084,0.03738046749005706,-1.2717125843319006,0.0000000007092284422272324,1.6712567427212106,4.784311901597373,0,0.05225926116749962,-0.7867375277986546,0.0001256275640871705,0.17593252215541558,0.9808464243806916,0.00000000021320953055806757,0.03380755909423342,-1.378331694069176,0.000007391759830938168,0.9414058346035231,3.4238156211268547,0.00000000000000000000000000000000000000000000000000000000000000001620176808549901,0.03424278601170543,-1.0978970710744895,0.24203126251602902
ENSG00000159723,AGRP,0.009226992179380963,-0.9790523428307889,0.000017938870109901773,0.013244266442648813,-0.49688167270035777,0.0004345772510883055,0.00941066792435654,-0.9641021327339852,0.0000034543886174678,0.008520444047034212,-1.0808683381692141,0.000018637263482209735,0.012685294070956036,-0.528255470257788,0.0027367182515817385,0.006723313398770449,-1.4469914841430747,0.0000000010406690569700577,0.01464949586301223,-0.27704492737226705,0.2659441759892467,0.012393359440017303,-0.5597836613028857,0.002147939377809459,0.011797947751945669,-0.598695109227994,0.016508985125724962,0.010861658447595629,-0.6891242398876853,0.04109596896075669,0.00770213480739268,-1.1552351069370062,0.002830719998786136,0.007170656752716885,-1.239773434462549,0.002893608499260361,0.0038606700801351655,-2.1399521879503016,0.000000008098267887343755,0.19953746353855256,4.257527923907237,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003819020068594685,0.009836965128962384,-0.7815556052492614,0.08032651847041246,0.0052534593091432946,-1.6166458576990683,0.0011165231948660178,0.009088567159565152,-0.8728084779223222,0.07395404937203509,0.011728834810361037,-0.5166496066330666,0.28322392943501223,0.0027046047275386736,-2.152353987772046,0.006424207636840679,0,-2.3731944404093452,0.06768729713440212,0.008560696502926358,-0.07525451422929397,1
