NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
MANNO_MIDBRAIN_NEUROTYPES_HGABA	MANNO_MIDBRAIN_NEUROTYPES_HGABA	Details ...	437	0.6580708	3.2680867	0.0	0.0	0.0	895	tags=68%, list=26%, signal=80%	
MANNO_MIDBRAIN_NEUROTYPES_HDA1	MANNO_MIDBRAIN_NEUROTYPES_HDA1	Details ...	268	0.6670919	3.1665814	0.0	0.0	0.0	901	tags=74%, list=27%, signal=93%	
MANNO_MIDBRAIN_NEUROTYPES_HNBGABA	MANNO_MIDBRAIN_NEUROTYPES_HNBGABA	Details ...	322	0.6467175	3.141831	0.0	0.0	0.0	896	tags=71%, list=26%, signal=87%	
MANNO_MIDBRAIN_NEUROTYPES_HDA2	MANNO_MIDBRAIN_NEUROTYPES_HDA2	Details ...	242	0.66034514	3.1019075	0.0	0.0	0.0	896	tags=76%, list=26%, signal=95%	
MANNO_MIDBRAIN_NEUROTYPES_HSERT	MANNO_MIDBRAIN_NEUROTYPES_HSERT	Details ...	247	0.6426459	3.0465517	0.0	0.0	0.0	894	tags=75%, list=26%, signal=95%	
MANNO_MIDBRAIN_NEUROTYPES_HDA	MANNO_MIDBRAIN_NEUROTYPES_HDA	Details ...	237	0.65153974	3.033205	0.0	0.0	0.0	876	tags=71%, list=26%, signal=89%	
MANNO_MIDBRAIN_NEUROTYPES_HOMTN	MANNO_MIDBRAIN_NEUROTYPES_HOMTN	Details ...	185	0.634002	2.9045053	0.0	0.0	0.0	917	tags=70%, list=27%, signal=91%	
MANNO_MIDBRAIN_NEUROTYPES_HRN	MANNO_MIDBRAIN_NEUROTYPES_HRN	Details ...	160	0.6330331	2.822531	0.0	0.0	0.0	724	tags=64%, list=21%, signal=77%	
MANNO_MIDBRAIN_NEUROTYPES_HNBML5	MANNO_MIDBRAIN_NEUROTYPES_HNBML5	Details ...	212	0.6101078	2.8213937	0.0	0.0	0.0	899	tags=74%, list=26%, signal=94%	
ZHONG_PFC_C3_ASTROCYTE	ZHONG_PFC_C3_ASTROCYTE	Details ...	140	0.64291036	2.8135517	0.0	0.0	0.0	701	tags=61%, list=21%, signal=73%	
REACTOME_NEURONAL_SYSTEM	REACTOME_NEURONAL_SYSTEM	Details ...	141	0.6351167	2.7733073	0.0	0.0	0.0	642	tags=57%, list=19%, signal=67%	
GOBP_SYNAPTIC_SIGNALING	GOBP_SYNAPTIC_SIGNALING	Details ...	260	0.57196563	2.7203066	0.0	0.0	0.0	788	tags=56%, list=23%, signal=67%	
DESCARTES_FETAL_PANCREAS_ENS_NEURONS	DESCARTES_FETAL_PANCREAS_ENS_NEURONS	Details ...	60	0.70282	2.7151415	0.0	0.0	0.0	773	tags=78%, list=23%, signal=100%	
DESCARTES_FETAL_LUNG_VISCERAL_NEURONS	DESCARTES_FETAL_LUNG_VISCERAL_NEURONS	Details ...	86	0.65849495	2.702962	0.0	0.0	0.0	728	tags=74%, list=21%, signal=92%	
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	Details ...	107	0.6333211	2.696365	0.0	0.0	0.0	628	tags=55%, list=19%, signal=66%	
HE_LIM_SUN_FETAL_LUNG_C7_SST_POS_NEURON_CELL	HE_LIM_SUN_FETAL_LUNG_C7_SST_POS_NEURON_CELL	Details ...	161	0.6022886	2.68497	0.0	0.0	0.0	906	tags=68%, list=27%, signal=88%	
GOMF_GATED_CHANNEL_ACTIVITY	GOMF_GATED_CHANNEL_ACTIVITY	Details ...	68	0.6882744	2.6682665	0.0	0.0	0.0	595	tags=63%, list=18%, signal=75%	
MIKKELSEN_MEF_HCP_WITH_H3K27ME3	MIKKELSEN_MEF_HCP_WITH_H3K27ME3	Details ...	136	0.60549104	2.6528406	0.0	0.0	0.0	722	tags=65%, list=21%, signal=79%	
