Barcode,Cluster
aaaapmik-1,5
aaabinlp-1,10
aaadflgf-1,3
aaagfpof-1,3
aaahaiho-1,8
aaahakab-1,1
aaahgmnn-1,5
aaaipdad-1,1
aaalnpjf-1,2
aaanhjgm-1,1
aaannljo-1,9
aabalodi-1,1
aabaodfo-1,7
aabcgkbc-1,9
aabfijld-1,3
aabgpbpl-1,1
aabhnjof-1,5
aabihhkg-1,1
aabjjoan-1,1
aabnakop-1,8
aabndpjo-1,3
aacacnig-1,8
aacalkcc-1,3
aacangga-1,5
aacaoggl-1,4
aacbfgok-1,5
aaccdolk-1,8
aaceeppf-1,5
aacicgdl-1,1
aacjejcf-1,8
aacjgcdf-1,1
aacjiibm-1,5
aackepno-1,5
aacoeiak-1,5
aacoeokb-1,1
aacpfdkn-1,1
aadaaegn-1,5
aadadhnb-1,8
aadafpfk-1,1
aaddnbco-1,3
aadjfcob-1,3
aadjkbde-1,3
aadnpnif-1,3
aadoaegk-1,3
aadoobil-1,1
aadpccif-1,1
aadpfhaf-1,8
aaeahjdl-1,1
aaebgioa-1,1
aaecbckg-1,9
aaedbonl-1,8
aaeecdik-1,5
aaegmlao-1,5
aaeimckn-1,1
aaekdhdf-1,5
aaenklag-1,1
aaeobaak-1,1
aaepdcco-1,1
aafakgfj-1,1
aafbejbl-1,1
aafcpmhn-1,9
aaffahnd-1,1
aaffdkpj-1,8
aafhoadp-1,9
aafimdbl-1,5
aafnimbo-1,9
aafnppdc-1,8
aafphfok-1,1
aagbpeaf-1,8
aagcfhkp-1,3
aagdbapg-1,1
aagfgmhh-1,1
aaghdfkb-1,3
aagifpjf-1,3
aagimmhp-1,1
aagjmojd-1,1
aagjppgk-1,8
aagkdilg-1,1
aahbgopb-1,1
aahccjac-1,8
aahdiaka-1,5
aahdmmkd-1,8
aahfclch-1,1
aahflkmg-1,1
aahhikmi-1,1
aahiomag-1,1
aahjeicd-1,5
aahjelpg-1,5
aahjghfg-1,5
aahjiaca-1,5
aahjogea-1,1
aahkmpjm-1,1
aahlkfdk-1,5
aahmllgh-1,8
aahmmbom-1,5
aaholcoh-1,5
aaholebf-1,5
aaicdefn-1,1
aaickdgl-1,5
aaicoglj-1,5
aaidhdoe-1,1
aaigdpkh-1,5
aaighdba-1,1
aaihkegf-1,3
aaiidnon-1,9
aaiigjcc-1,2
aailighd-1,9
aaimmimi-1,2
aaipjhaf-1,1
aajcoack-1,1
aajddbmn-1,7
aajdfpjd-1,7
aajfnipa-1,2
aajiadpp-1,1
aajjnjnd-1,6
aajkkllp-1,8
aajngdbi-1,2
aakddfnd-1,1
aakdjcap-1,2
aakgoamg-1,6
aakhoole-1,6
aakinonl-1,6
aakleeag-1,1
aaklflpk-1,7
aakmcenj-1,1
aakmjpgc-1,2
aaknnmob-1,2
aakonokg-1,7
aalahbdo-1,2
aalapfeb-1,7
aalbkhen-1,6
aalbopmg-1,7
aaleejan-1,7
aalfikhc-1,7
aalghnak-1,2
aalgkjak-1,2
aalgnomi-1,7
aalhedjd-1,6
aalipaij-1,7
aaljkeel-1,6
aallgekf-1,1
aallpppa-1,1
aalmmeok-1,6
aalofiih-1,8
aaloodfj-1,1
aalpeopa-1,6
aalpolha-1,6
aambhila-1,7
aamgjffa-1,2
aamighbk-1,7
aamjngeg-1,7
aamkhafn-1,7
aamljkkh-1,7
aamlogpb-1,2
aammlgma-1,2
aamoendg-1,2
aamoncdb-1,6
aampmdbg-1,8
aamppkoc-1,7
aanabijo-1,7
aanbmckb-1,2
aancockf-1,7
aandlpef-1,1
aanegkjh-1,6
aanfecon-1,7
aangemjd-1,2
aankhjpi-1,2
aanlbobn-1,7
aanlpekj-1,2
aanmbpoh-1,7
aanmcede-1,2
aanmmegm-1,8
aannfnac-1,7
aanpgjmj-1,1
aaobbijc-1,6
aaodaogh-1,7
aaodegln-1,1
aaodeldf-1,7
aaoeflno-1,7
aaoejpjm-1,7
aaogljlg-1,1
aaogpcfc-1,1
aaoifcbd-1,4
aaomcmga-1,3
aaonhdpp-1,1
aaoopglh-1,3
aapdekhd-1,5
aapdemoj-1,4
aapeipmo-1,1
aapemdii-1,9
aapfhook-1,4
aapfpfjg-1,4
aaphakgh-1,1
aapimkdh-1,2
aapjojfc-1,1
aapkmcpd-1,4
aapkphfi-1,1
aapngdmj-1,4
aapnlhbg-1,4
aapodkif-1,3
aapolbbm-1,1
aappkeob-1,4
ababcljo-1,1
ababknbc-1,1
abaciecg-1,1
abacjjfk-1,5
abacnnbl-1,1
abaeakjp-1,4
abageedd-1,1
abagkdnp-1,4
abahhecg-1,5
abaicooc-1,1
abalanbf-1,1
abalgfef-1,1
abalilga-1,8
abalnopk-1,1
abaohhhn-1,2
abbajnap-1,1
abbbfkho-1,1
abbcnanm-1,1
abbfjnpk-1,2
abbhdcen-1,1
abbifbbk-1,1
abbihiai-1,3
abbjiomp-1,8
abbmhhfe-1,1
abbnnpca-1,9
abbolcfb-1,1
abcabmfk-1,2
abcafeim-1,9
abccooal-1,4
abccpejl-1,1
abcddlam-1,4
abcehppk-1,3
abceinpj-1,8
abcffcbo-1,1
abcfjima-1,1
abchimmi-1,4
abciclfj-1,8
abcjpoeg-1,1
abckccjn-1,4
abckjaei-1,1
abcmaojc-1,2
abcmkplm-1,1
abdcdpgp-1,5
abdennmj-1,5
abdfelol-1,1
