Barcode,Cluster
aaaaabpd-1,1
aaabkoah-1,1
aaacikgd-1,1
aaackjba-1,1
aaahkfma-1,1
aaaigapf-1,1
aaajjhek-1,2
aaajlpgc-1,2
aaakghoe-1,1
aaalceef-1,1
aaameemf-1,1
aaamodfg-1,1
aaaoklgn-1,1
aaaokmcd-1,2
aaaolknj-1,1
aababign-1,1
aabbhjhm-1,1
aabclimd-1,1
aabdfioi-1,1
aabeofoj-1,2
aabgpbcj-1,2
aabhoogp-1,2
aabiaico-1,2
aabjooog-1,2
aabkpjil-1,1
aableief-1,1
aabmdegj-1,2
aabnobko-1,2
aabohemp-1,1
aaboiafh-1,1
aabolcii-1,2
aabpeclo-1,1
aabpopga-1,1
aacdpbpa-1,1
aaceijbn-1,1
aaceikhc-1,2
aacgejap-1,1
aacgpkki-1,1
aachjhdi-1,1
aacilebk-1,2
aacjggkg-1,2
aaclbppp-1,1
aacncbdd-1,2
aacpdkho-1,1
aacpjkmc-1,1
aacpmkcl-1,2
aadagmgj-1,2
aadcmnhe-1,2
aadfcfci-1,2
aadgdgpm-1,2
aadhcibi-1,2
aadhnnok-1,2
aadkepcp-1,1
aadkkggi-1,1
aadkoknb-1,1
aadlakii-1,2
aadmalpg-1,1
aadnkacc-1,2
aadocpka-1,1
aadofjjc-1,2
aaeaafgc-1,1
aaeffhki-1,1
aaefjgdp-1,2
aaehkkdl-1,1
aaeiicld-1,1
aaeijlki-1,2
aaejdnlo-1,2
aaejfbdk-1,2
aaekapkh-1,1
aaekekhf-1,1
aaekhnkn-1,1
aaemaedd-1,1
aaemmdcp-1,1
aaepamlc-1,1
aafalakb-1,1
aafbbdif-1,1
aafbkiim-1,1
aafcagnm-1,1
aafdhmhl-1,1
aafdppmn-1,1
aafeeoop-1,1
aafgfgik-1,1
aafhimli-1,2
aafkclfc-1,1
aafkfmdl-1,1
aafkjbnl-1,1
aafkkmfe-1,2
aafleafl-1,1
aaflgggd-1,1
aaflobfm-1,1
aafmbhga-1,1
aafnalnj-1,1
aafnbdbg-1,1
