NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
LEIN_OLIGODENDROCYTE_MARKERS	LEIN_OLIGODENDROCYTE_MARKERS	Details ...	74	0.6532869	2.7049694	0.0	0.0	0.0	1973	tags=55%, list=14%, signal=64%	
LEE_TARGETS_OF_PTCH1_AND_SUFU_DN	LEE_TARGETS_OF_PTCH1_AND_SUFU_DN	Details ...	84	0.5646743	2.4294374	0.0	0.0	0.0	3032	tags=50%, list=22%, signal=64%	
ASTON_MAJOR_DEPRESSIVE_DISORDER_DN	ASTON_MAJOR_DEPRESSIVE_DISORDER_DN	Details ...	153	0.49804202	2.3377619	0.0	0.0	0.0	2628	tags=49%, list=19%, signal=60%	
WP_KALLMANN_SYNDROME	WP_KALLMANN_SYNDROME	Details ...	18	0.7422673	2.284594	0.0	0.0014793945	0.004	1192	tags=50%, list=9%, signal=55%	
MIKKELSEN_IPS_WITH_HCP_H3K27ME3	MIKKELSEN_IPS_WITH_HCP_H3K27ME3	Details ...	47	0.5945677	2.260264	0.0	0.002076541	0.006	1403	tags=49%, list=10%, signal=54%	
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	Details ...	23	0.70029634	2.2555416	0.0	0.001730451	0.006	3150	tags=70%, list=23%, signal=90%	
PID_IL8_CXCR2_PATHWAY	PID_IL8_CXCR2_PATHWAY	Details ...	28	0.657834	2.2265458	0.0	0.002769714	0.012	2869	tags=43%, list=21%, signal=54%	
WP_OXIDATIVE_PHOSPHORYLATION	WP_OXIDATIVE_PHOSPHORYLATION	Details ...	60	0.54843044	2.225582	0.0	0.0024235	0.012	561	tags=15%, list=4%, signal=16%	
MIKKELSEN_MEF_HCP_WITH_H3K27ME3	MIKKELSEN_MEF_HCP_WITH_H3K27ME3	Details ...	376	0.40344924	2.1629493	0.0	0.0073776036	0.044	2054	tags=39%, list=15%, signal=44%	
COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_UP	COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_UP	Details ...	33	0.6192874	2.1368625	0.0	0.009436536	0.063	2678	tags=58%, list=19%, signal=71%	
