NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
LEIN_OLIGODENDROCYTE_MARKERS	LEIN_OLIGODENDROCYTE_MARKERS	Details ...	74	-0.6721189	-2.702247	0.0	0.0	0.0	1713	tags=55%, list=12%, signal=63%	
WP_OLIGODENDROCYTE_SPECIFICATION_AND_DIFFERENTIATION_LEADING_TO_MYELIN_COMPONENTS_FOR_CNS	WP_OLIGODENDROCYTE_SPECIFICATION_AND_DIFFERENTIATION_LEADING_TO_MYELIN_COMPONENTS_FOR_CNS	Details ...	23	-0.82375395	-2.5425558	0.0	0.0	0.0	1622	tags=74%, list=12%, signal=84%	
WP_NUCLEAR_RECEPTORS	WP_NUCLEAR_RECEPTORS	Details ...	30	-0.70265007	-2.320388	0.0	6.0078705E-4	0.002	1111	tags=43%, list=8%, signal=47%	
ASTON_MAJOR_DEPRESSIVE_DISORDER_DN	ASTON_MAJOR_DEPRESSIVE_DISORDER_DN	Details ...	153	-0.5202686	-2.3103251	0.0	4.5059025E-4	0.002	2623	tags=48%, list=19%, signal=58%	
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	Details ...	41	-0.617569	-2.1474452	0.0	0.0067174155	0.036	1384	tags=34%, list=10%, signal=38%	
REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS	REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS	Details ...	26	-0.670888	-2.104749	0.0	0.010910059	0.069	1328	tags=38%, list=10%, signal=42%	
GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT_UP	GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT_UP	Details ...	21	-0.6950826	-2.0679216	0.0	0.016382447	0.115	1182	tags=52%, list=9%, signal=57%	
WP_KALLMANN_SYNDROME	WP_KALLMANN_SYNDROME	Details ...	18	-0.70820177	-2.0525053	0.0	0.017398939	0.137	1290	tags=50%, list=9%, signal=55%	
WP_MECP2_AND_ASSOCIATED_RETT_SYNDROME	WP_MECP2_AND_ASSOCIATED_RETT_SYNDROME	Details ...	65	-0.5184003	-2.0083525	0.0	0.027034067	0.226	2612	tags=49%, list=19%, signal=60%	
BENPORATH_PRC2_TARGETS	BENPORATH_PRC2_TARGETS	Details ...	395	-0.40250337	-2.005556	0.0	0.024608435	0.229	1567	tags=34%, list=11%, signal=37%	
