NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOMF_ATP_DEPENDENT_CHROMATIN_REMODELER_ACTIVITY	GOMF_ATP_DEPENDENT_CHROMATIN_REMODELER_ACTIVITY	Details ...	31	0.6497349	2.0691724	0.0	0.14028366	0.1642	3558	tags=74%, list=29%, signal=105%	
GOCC_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	GOCC_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	Details ...	35	0.6011271	1.9733075	0.0	0.36333105	0.6074	2276	tags=43%, list=19%, signal=53%	
DESCARTES_FETAL_STOMACH_LYMPHOID_CELLS	DESCARTES_FETAL_STOMACH_LYMPHOID_CELLS	Details ...	19	0.6957558	1.9702173	7.633588E-4	0.2545292	0.6256	955	tags=53%, list=8%, signal=57%	
FAN_EMBRYONIC_CTX_EX_4_EXCITATORY_NEURON	FAN_EMBRYONIC_CTX_EX_4_EXCITATORY_NEURON	Details ...	129	0.46682987	1.9570864	0.0	0.23344275	0.702	2333	tags=36%, list=19%, signal=44%	
MANNO_MIDBRAIN_NEUROTYPES_HNBML5	MANNO_MIDBRAIN_NEUROTYPES_HNBML5	Details ...	410	0.4022465	1.9384333	0.0	0.24940921	0.8	3980	tags=51%, list=33%, signal=73%	
GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION	GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION	Details ...	26	0.62250835	1.9035559	0.0011329305	0.34352088	0.9266	1101	tags=31%, list=9%, signal=34%	
HP_HYPOPARATHYROIDISM	HP_HYPOPARATHYROIDISM	Details ...	29	0.5995499	1.8890826	7.4990623E-4	0.3591459	0.9604	2037	tags=48%, list=17%, signal=58%	
GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS	GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS	Details ...	61	0.5057625	1.8771629	0.0	0.37105274	0.9774	1101	tags=26%, list=9%, signal=29%	
HP_WIDENED_SUBARACHNOID_SPACE	HP_WIDENED_SUBARACHNOID_SPACE	Details ...	25	0.61527574	1.8764173	3.7664783E-4	0.3331086	0.9782	1634	tags=44%, list=14%, signal=51%	
GOBP_RETINA_LAYER_FORMATION	GOBP_RETINA_LAYER_FORMATION	Details ...	16	0.6852139	1.8729557	7.358352E-4	0.31387994	0.9818	1627	tags=50%, list=13%, signal=58%	
GOBP_MEIOTIC_CHROMOSOME_SEGREGATION	GOBP_MEIOTIC_CHROMOSOME_SEGREGATION	Details ...	50	0.5205501	1.8654548	0.0	0.31643954	0.9894	2481	tags=36%, list=21%, signal=45%	
MIR6772_5P	MIR6772_5P	Details ...	22	0.6315246	1.8641771	0.0011053795	0.29511058	0.9898	1837	tags=41%, list=15%, signal=48%	
MIR664B_5P	MIR664B_5P	Details ...	40	0.54853255	1.8604145	3.7285607E-4	0.28559688	0.9908	2043	tags=38%, list=17%, signal=45%	
GOMF_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY	GOMF_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY	Details ...	20	0.64209473	1.8590244	0.0018608113	0.27025154	0.9914	1611	tags=45%, list=13%, signal=52%	
GOMF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	GOMF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	Details ...	17	0.6703356	1.8547581	0.0011169025	0.26701346	0.9926	2243	tags=53%, list=19%, signal=65%	
HP_ABNORMAL_LARGE_INTESTINE_PHYSIOLOGY	HP_ABNORMAL_LARGE_INTESTINE_PHYSIOLOGY	Details ...	46	0.53094757	1.8521315	0.0011441647	0.25925645	0.9938	2037	tags=41%, list=17%, signal=49%	
