Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000238009,AL627309.1,0.0054790493216293305,-0.37154633354045963,1.0,0.005861236297720031,0.37154633354045963,1.0
ENSG00000241860,AL627309.5,0.015023199752854616,1.376646516049001,0.06778723695716082,0.004395927223290023,-1.376646516049001,0.06778723695716082
ENSG00000286448,AP006222.2,0.0003534870530083439,-1.46465573793194,1.0,0.0,1.46465573793194,1.0
ENSG00000237491,LINC01409,0.060092799011418466,0.7790471896499191,0.022739141235321145,0.03370210871189017,-0.7790471896499191,0.022739141235321145
ENSG00000177757,FAM87B,0.0003534870530083439,-1.46465573793194,1.0,0.0,1.46465573793194,1.0
ENSG00000228794,LINC01128,0.11576700986023263,0.6074940478238942,0.014233263090659386,0.07473076279593038,-0.6074940478238942,0.014233263090659386
ENSG00000225880,LINC00115,0.004418588162604299,-0.9341410212331613,0.44167867172744313,0.007326545372150038,0.9341410212331613,0.44167867172744313
ENSG00000230368,FAM41C,0.012372046855292036,-0.3593027377857121,0.8362072053554666,0.014653090744300075,0.3593027377857121,0.8362072053554666
ENSG00000223764,LINC02593,0.004595331689108471,-1.1020856585472325,0.2986586634396829,0.008791854446580046,1.1020856585472325,0.2986586634396829
ENSG00000187634,SAMD11,0.08342294450996916,0.3125161786292847,0.3480716005705289,0.06593890834935034,-0.3125161786292847,0.3480716005705289
ENSG00000188976,NOC2L,0.2299433279819277,0.30821080774037224,0.11084118488054422,0.18462894337818095,-0.30821080774037224,0.11084118488054422
ENSG00000187961,KLHL17,0.033758013562296844,0.07591264343076176,1.0,0.03077149056303016,-0.07591264343076176,1.0
ENSG00000187583,PLEKHN1,0.00017674352650417195,-2.049618238653096,1.0,0.0,2.049618238653096,1.0
ENSG00000187642,PERM1,0.0,-4.049618238653096,0.22549791648840822,0.0014653090744300077,4.049618238653096,0.22549791648840822
ENSG00000272512,AL645608.7,0.0040651011095959545,-1.634580739374254,0.04287201833177284,0.011722472595440061,1.634580739374254,0.04287201833177284
ENSG00000188290,HES4,0.42754259061359196,-0.008499251327505064,1.0,0.42933555880799223,0.008499251327505064,1.0
ENSG00000187608,ISG15,0.2796082589296,-0.3400359357905107,0.020996395580421774,0.3531394869376318,0.3400359357905107,0.020996395580421774
ENSG00000188157,AGRN,0.07829738224134818,-1.1620929679115095,4.65737864919969e-10,0.1743717798571709,1.1620929679115095,4.65737864919969e-10
ENSG00000131591,C1orf159,0.046660290997101395,0.04603400041058858,1.0,0.04395927223290023,-0.04603400041058858,1.0
ENSG00000162571,TTLL10,0.0012372046855292037,-1.6345807393742522,0.4420035617153674,0.0029306181488600153,1.6345807393742522,0.4420035617153674
ENSG00000186891,TNFRSF18,0.0007069741060166878,-0.7276901437657344,1.0,0.0,0.7276901437657344,1.0
