Barcode,UMAP-1,UMAP-2
aaaabecp-1,-5.858971718452369,-0.38581502065832035
aaaadbcj-1,-5.007731834765072,-3.254205658468252
aaabklfa-1,-4.867265370025683,-2.298774415736859
aaacgbad-1,-4.656646698197708,-1.8808378174690399
aaacmddf-1,-4.513413584863153,-2.0819340247506797
aaadbjgj-1,-5.47084494533457,-2.668775907998676
aaadfkbh-1,-3.642365250775849,-1.3384507022506646
aaaebeec-1,-5.945899978443952,-1.2762564971690842
aaafmopb-1,-5.299871116643871,-3.978098865852385
aaahheih-1,-5.360565443224341,-3.2548484962611592
aaahhlfb-1,-5.052860515786771,-3.825539516099453
aaaicojo-1,-4.233018857408531,-4.094916446433066
aaaidbmi-1,-4.385439692416231,-3.5585561225341986
aaaiepfl-1,-5.587326806074301,-4.578440817493803
aaakmojh-1,-7.053283416059883,-8.028916148337865
aaalhcif-1,-5.624753426381702,-4.627622483035821
aaalnalc-1,-5.559793039968599,-4.241272960606585
aaamcmbp-1,-5.490574020899361,-2.4516225386967005
aaamegfm-1,-5.8107066054143806,-7.634344814757541
aaanoaia-1,-5.6919449793653145,-5.141855845586064
aaaodiop-1,-5.02325530938345,-3.444621219191035
aaaopeop-1,-5.556387075496714,-3.6372951331126084
aaapbpfd-1,-4.892383109293594,-2.046569252888274
aaapngoa-1,-5.443118108858728,-3.687701678507059
aabapopp-1,-5.393424935301509,-2.886659805439742
aabbhodm-1,-5.401154060054587,-3.296929104913906
aabbnmmj-1,-5.550264964091344,-5.2680201022752495
aabckeod-1,-5.372907315868643,-3.8818901409103432
aabdhhbf-1,-5.676721400337452,-4.63255367695802
aabdlmab-1,-3.408009061747542,-4.095756190637621
aabeknim-1,-4.9110649929762324,-1.8748987778082704
aabfcbeh-1,-5.158078122304078,-1.8475997132801707
aabfilki-1,-3.3510082419772553,-4.316334413548629
aabflpki-1,-5.600077101151164,-2.877522317851335
aabhjoec-1,-5.053283942903955,-2.63717592193356
aabieelk-1,-3.8385430661576403,-3.319806802297015
aabijohe-1,-5.316119289607328,-2.8380837653223874
aabipggl-1,-5.891056186106384,-2.1719003556347607
aabkaoke-1,-5.10218399581744,-3.9249128070365558
aabkbjdg-1,-5.707688567010892,-2.4095599090985766
aabkklpe-1,-5.5041024585799425,-2.9855039231525007
aabneail-1,-5.009653977975389,-3.1521298412426852
aabnfmfg-1,-4.920575071687048,-2.560635271828793
aabnkaie-1,-5.708240995246653,-2.730258655234277
aabnooed-1,-5.650676777503622,-2.6231482779905053
aabobknk-1,-5.2309087690766045,-3.0301934957927
aabogemb-1,-4.618841144415086,-3.4494998570035946
aaboikhd-1,-5.040738286536343,-1.7918721142170049
