NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	SLC18A2	solute carrier family 18 member A2 [Source:HGNC Symbol;Acc:HGNC:10935]	11	1.7830681800842285	0.009704351	Yes	
row_1	GNG8	G protein subunit gamma 8 [Source:HGNC Symbol;Acc:HGNC:19664]	16	1.6939082145690918	0.019399777	Yes	
row_2	GAD2	glutamate decarboxylase 2 [Source:HGNC Symbol;Acc:HGNC:4093]	20	1.6414412260055542	0.028859599	Yes	
row_3	KCNH5	potassium voltage-gated channel subfamily H member 5 [Source:HGNC Symbol;Acc:HGNC:6254]	23	1.6210687160491943	0.03827311	Yes	
row_4	SLC32A1	solute carrier family 32 member 1 [Source:HGNC Symbol;Acc:HGNC:11018]	26	1.6044034957885742	0.04758833	Yes	
row_5	CHRNA3	cholinergic receptor nicotinic alpha 3 subunit [Source:HGNC Symbol;Acc:HGNC:1957]	27	1.567595362663269	0.05683415	Yes	
row_6	GAD1	glutamate decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:4092]	32	1.5358631610870361	0.065597415	Yes	
row_7	KCNH6	potassium voltage-gated channel subfamily H member 6 [Source:HGNC Symbol;Acc:HGNC:18862]	69	1.314676284790039	0.070692904	Yes	
row_8	KCNA4	potassium voltage-gated channel subfamily A member 4 [Source:HGNC Symbol;Acc:HGNC:6222]	78	1.291067123413086	0.07771693	Yes	
row_9	LRRTM4	leucine rich repeat transmembrane neuronal 4 [Source:HGNC Symbol;Acc:HGNC:19411]	86	1.2612175941467285	0.08463876	Yes	
row_10	SLC6A3	solute carrier family 6 member 3 [Source:HGNC Symbol;Acc:HGNC:11049]	98	1.2196937799453735	0.09102028	Yes	
row_11	GLRA3	glycine receptor alpha 3 [Source:HGNC Symbol;Acc:HGNC:4328]	121	1.1651957035064697	0.09626801	Yes	
row_12	GLS2	glutaminase 2 [Source:HGNC Symbol;Acc:HGNC:29570]	122	1.1650099754333496	0.10313935	Yes	
row_13	SYT1	synaptotagmin 1 [Source:HGNC Symbol;Acc:HGNC:11509]	128	1.145714521408081	0.10952763	Yes	
row_14	GABRA1	gamma-aminobutyric acid type A receptor subunit alpha1 [Source:HGNC Symbol;Acc:HGNC:4075]	136	1.1289217472076416	0.11566917	Yes	
row_15	KCNQ5	potassium voltage-gated channel subfamily Q member 5 [Source:HGNC Symbol;Acc:HGNC:6299]	143	1.1152616739273071	0.121803984	Yes	
row_16	GRIN2D	glutamate ionotropic receptor NMDA type subunit 2D [Source:HGNC Symbol;Acc:HGNC:4588]	149	1.106627345085144	0.12796172	Yes	
row_17	SYT2	synaptotagmin 2 [Source:HGNC Symbol;Acc:HGNC:11510]	181	1.064951777458191	0.13195357	Yes	
row_18	SLITRK4	SLIT and NTRK like family member 4 [Source:HGNC Symbol;Acc:HGNC:23502]	195	1.0491660833358765	0.1371816	Yes	
row_19	GLRA2	glycine receptor alpha 2 [Source:HGNC Symbol;Acc:HGNC:4327]	201	1.0417417287826538	0.14295663	Yes	
row_20	SLITRK6	SLIT and NTRK like family member 6 [Source:HGNC Symbol;Acc:HGNC:23503]	209	1.0295307636260986	0.14851195	Yes	
row_21	SLC1A6	solute carrier family 1 member 6 [Source:HGNC Symbol;Acc:HGNC:10944]	212	1.0249110460281372	0.15440927	Yes	
row_22	KCNK10	potassium two pore domain channel subfamily K member 10 [Source:HGNC Symbol;Acc:HGNC:6273]	216	1.0165847539901733	0.16018362	Yes	
row_23	CACNA2D3	calcium voltage-gated channel auxiliary subunit alpha2delta 3 [Source:HGNC Symbol;Acc:HGNC:15460]	223	1.0038254261016846	0.16566119	Yes	
row_24	GABRG2	gamma-aminobutyric acid type A receptor subunit gamma2 [Source:HGNC Symbol;Acc:HGNC:4087]	225	1.0029280185699463	0.1715027	Yes	
row_25	GABRQ	gamma-aminobutyric acid type A receptor subunit theta [Source:HGNC Symbol;Acc:HGNC:14454]	244	0.9883753061294556	0.17600293	Yes	
row_26	CACNA1E	calcium voltage-gated channel subunit alpha1 E [Source:HGNC Symbol;Acc:HGNC:1392]	249	0.9797852635383606	0.1814864	Yes	
row_27	SYN2	synapsin II [Source:HGNC Symbol;Acc:HGNC:11495]	265	0.9697471261024475	0.1860983	Yes	
row_28	HCN3	hyperpolarization activated cyclic nucleotide gated potassium channel 3 [Source:HGNC Symbol;Acc:HGNC:19183]	278	0.9525985717773438	0.19083062	Yes	
row_29	KCNC3	potassium voltage-gated channel subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:6235]	284	0.9483892917633057	0.19605505	Yes	
row_30	KCNC2	potassium voltage-gated channel subfamily C member 2 [Source:HGNC Symbol;Acc:HGNC:6234]	294	0.9382242560386658	0.20092414	Yes	
row_31	KCNJ11	potassium inwardly rectifying channel subfamily J member 11 [Source:HGNC Symbol;Acc:HGNC:6257]	320	0.9142209887504578	0.20447005	Yes	
row_32	KCNC1	potassium voltage-gated channel subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:6233]	331	0.9105603694915771	0.20910212	Yes	
row_33	CHRNA4	cholinergic receptor nicotinic alpha 4 subunit [Source:HGNC Symbol;Acc:HGNC:1958]	333	0.9100016355514526	0.21439555	Yes	
row_34	PPFIA4	PTPRF interacting protein alpha 4 [Source:HGNC Symbol;Acc:HGNC:9248]	337	0.9062618017196655	0.21951921	Yes	
row_35	KCNK2	potassium two pore domain channel subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:6277]	373	0.8828873634338379	0.22214182	Yes	
row_36	GABRA3	gamma-aminobutyric acid type A receptor subunit alpha3 [Source:HGNC Symbol;Acc:HGNC:4077]	379	0.8811615109443665	0.22696975	Yes	
row_37	GLRB	glycine receptor beta [Source:HGNC Symbol;Acc:HGNC:4329]	391	0.8744096755981445	0.23131475	Yes	
row_38	CACNA2D2	calcium voltage-gated channel auxiliary subunit alpha2delta 2 [Source:HGNC Symbol;Acc:HGNC:1400]	395	0.8727843165397644	0.23624095	Yes	
row_39	PRKCG	protein kinase C gamma [Source:HGNC Symbol;Acc:HGNC:9402]	406	0.865855872631073	0.24060936	Yes	
row_40	SLITRK3	SLIT and NTRK like family member 3 [Source:HGNC Symbol;Acc:HGNC:23501]	410	0.8642354607582092	0.24548514	Yes	
row_41	GRIA2	glutamate ionotropic receptor AMPA type subunit 2 [Source:HGNC Symbol;Acc:HGNC:4572]	429	0.8516801595687866	0.24917914	Yes	
row_42	GRM5	glutamate metabotropic receptor 5 [Source:HGNC Symbol;Acc:HGNC:4597]	436	0.8454715609550476	0.2537227	Yes	
row_43	CACNB2	calcium voltage-gated channel auxiliary subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:1402]	448	0.8387480974197388	0.25785738	Yes	
row_44	LRRTM3	leucine rich repeat transmembrane neuronal 3 [Source:HGNC Symbol;Acc:HGNC:19410]	449	0.8374969363212585	0.262797	Yes	
row_45	NRXN3	neurexin 3 [Source:HGNC Symbol;Acc:HGNC:8010]	465	0.8278548717498779	0.26657203	Yes	
row_46	KCNJ6	potassium inwardly rectifying channel subfamily J member 6 [Source:HGNC Symbol;Acc:HGNC:6267]	477	0.8232991099357605	0.27061558	Yes	
row_47	SNAP25	synaptosome associated protein 25 [Source:HGNC Symbol;Acc:HGNC:11132]	483	0.8204032182693481	0.27508512	Yes	
row_48	GABRB2	gamma-aminobutyric acid type A receptor subunit beta2 [Source:HGNC Symbol;Acc:HGNC:4082]	484	0.8198204040527344	0.27992052	Yes	
row_49	PANX1	pannexin 1 [Source:HGNC Symbol;Acc:HGNC:8599]	506	0.8083547949790955	0.2831374	Yes	
row_50	SYT7	synaptotagmin 7 [Source:HGNC Symbol;Acc:HGNC:11514]	516	0.8020261526107788	0.2872032	Yes	
row_51	CACNG8	calcium voltage-gated channel auxiliary subunit gamma 8 [Source:HGNC Symbol;Acc:HGNC:13628]	517	0.8018614053726196	0.29193264	Yes	
row_52	CAMK2A	calcium/calmodulin dependent protein kinase II alpha [Source:HGNC Symbol;Acc:HGNC:1460]	536	0.7920758128166199	0.2952751	Yes	
row_53	PPFIA2	PTPRF interacting protein alpha 2 [Source:HGNC Symbol;Acc:HGNC:9246]	538	0.7899202704429626	0.29986024	Yes	
row_54	GABRA4	gamma-aminobutyric acid type A receptor subunit alpha4 [Source:HGNC Symbol;Acc:HGNC:4078]	548	0.7876519560813904	0.30384123	Yes	
row_55	GNG2	G protein subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:4404]	549	0.7872552275657654	0.30848455	Yes	
row_56	KCND2	potassium voltage-gated channel subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:6238]	567	0.7807914018630981	0.31183428	Yes	
row_57	GRIN2B	glutamate ionotropic receptor NMDA type subunit 2B [Source:HGNC Symbol;Acc:HGNC:4586]	582	0.7733089923858643	0.31536144	Yes	
row_58	PRKAR1B	protein kinase cAMP-dependent type I regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9390]	606	0.7596625089645386	0.31814346	Yes	
row_59	GABRA5	gamma-aminobutyric acid type A receptor subunit alpha5 [Source:HGNC Symbol;Acc:HGNC:4079]	619	0.7559031248092651	0.32171562	Yes	
row_60	STXBP1	syntaxin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11444]	626	0.7541254758834839	0.32572043	Yes	
row_61	NRXN1	neurexin 1 [Source:HGNC Symbol;Acc:HGNC:8008]	627	0.753423273563385	0.3301642	Yes	
row_62	LRRTM1	leucine rich repeat transmembrane neuronal 1 [Source:HGNC Symbol;Acc:HGNC:19408]	630	0.7525132894515991	0.3344549	Yes	
row_63	GRIK2	glutamate ionotropic receptor kainate type subunit 2 [Source:HGNC Symbol;Acc:HGNC:4580]	665	0.7404701709747314	0.33631137	Yes	
row_64	APBA1	amyloid beta precursor protein binding family A member 1 [Source:HGNC Symbol;Acc:HGNC:578]	670	0.7395090460777283	0.34037766	Yes	
row_65	GNB3	G protein subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:4400]	674	0.7391331791877747	0.34451556	Yes	
row_66	KCNA1	potassium voltage-gated channel subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:6218]	689	0.7346979379653931	0.347815	Yes	
row_67	RASGRF1	Ras protein specific guanine nucleotide releasing factor 1 [Source:HGNC Symbol;Acc:HGNC:9875]	708	0.7286838293075562	0.35078356	Yes	
row_68	CACNA1B	calcium voltage-gated channel subunit alpha1 B [Source:HGNC Symbol;Acc:HGNC:1389]	713	0.7274974584579468	0.35477898	Yes	
row_69	LRFN1	leucine rich repeat and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29290]	715	0.7265602350234985	0.35899046	Yes	
row_70	NBEA	neurobeachin [Source:HGNC Symbol;Acc:HGNC:7648]	735	0.7186030745506287	0.3618257	Yes	
row_71	GRIK1	glutamate ionotropic receptor kainate type subunit 1 [Source:HGNC Symbol;Acc:HGNC:4579]	740	0.7171266674995422	0.36575997	Yes	
row_72	SYT12	synaptotagmin 12 [Source:HGNC Symbol;Acc:HGNC:18381]	752	0.7133678793907166	0.36915514	Yes	
row_73	KCNK3	potassium two pore domain channel subfamily K member 3 [Source:HGNC Symbol;Acc:HGNC:6278]	773	0.7069535851478577	0.3718478	Yes	
row_74	NSF	N-ethylmaleimide sensitive factor, vesicle fusing ATPase [Source:HGNC Symbol;Acc:HGNC:8016]	785	0.7026939988136292	0.37518004	Yes	
row_75	GABBR2	gamma-aminobutyric acid type B receptor subunit 2 [Source:HGNC Symbol;Acc:HGNC:4507]	791	0.7012062668800354	0.37894654	Yes	
row_76	KCNH1	potassium voltage-gated channel subfamily H member 1 [Source:HGNC Symbol;Acc:HGNC:6250]	793	0.700254499912262	0.38300288	Yes	
row_77	GRIN1	glutamate ionotropic receptor NMDA type subunit 1 [Source:HGNC Symbol;Acc:HGNC:4584]	838	0.6862176060676575	0.38380086	Yes	
row_78	KCNK9	potassium two pore domain channel subfamily K member 9 [Source:HGNC Symbol;Acc:HGNC:6283]	842	0.6845834255218506	0.38761705	Yes	
row_79	ACHE	acetylcholinesterase (Cartwright blood group) [Source:HGNC Symbol;Acc:HGNC:108]	861	0.68027263879776	0.39030007	Yes	
row_80	PTPRS	protein tyrosine phosphatase receptor type S [Source:HGNC Symbol;Acc:HGNC:9681]	881	0.6720128655433655	0.3928605	Yes	
row_81	DLG3	discs large MAGUK scaffold protein 3 [Source:HGNC Symbol;Acc:HGNC:2902]	886	0.669549822807312	0.39651418	Yes	
row_82	CACNB3	calcium voltage-gated channel auxiliary subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:1403]	895	0.6665259599685669	0.3998546	Yes	
row_83	DLGAP3	DLG associated protein 3 [Source:HGNC Symbol;Acc:HGNC:30368]	913	0.6591604351997375	0.40248695	Yes	
row_84	CACNG4	calcium voltage-gated channel auxiliary subunit gamma 4 [Source:HGNC Symbol;Acc:HGNC:1408]	926	0.6554839015007019	0.40546685	Yes	
row_85	HCN1	hyperpolarization activated cyclic nucleotide gated potassium channel 1 [Source:HGNC Symbol;Acc:HGNC:4845]	927	0.6552538275718689	0.4093316	Yes	
row_86	KCNV1	potassium voltage-gated channel modifier subfamily V member 1 [Source:HGNC Symbol;Acc:HGNC:18861]	934	0.6536170840263367	0.4127436	Yes	
row_87	KCNQ3	potassium voltage-gated channel subfamily Q member 3 [Source:HGNC Symbol;Acc:HGNC:6297]	935	0.6534305810928345	0.41659757	Yes	
row_88	NEFL	neurofilament light chain [Source:HGNC Symbol;Acc:HGNC:7739]	951	0.6493326425552368	0.41931966	Yes	
row_89	TUBB2A	tubulin beta 2A class IIa [Source:HGNC Symbol;Acc:HGNC:12412]	973	0.6423971056938171	0.42155772	Yes	
row_90	LIN7B	lin-7 homolog B, crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:17788]	979	0.6392778754234314	0.424959	Yes	
row_91	SYN1	synapsin I [Source:HGNC Symbol;Acc:HGNC:11494]	980	0.638923704624176	0.42872745	Yes	
row_92	HOMER1	homer scaffold protein 1 [Source:HGNC Symbol;Acc:HGNC:17512]	981	0.6386968493461609	0.43249452	Yes	
row_93	KCNG1	potassium voltage-gated channel modifier subfamily G member 1 [Source:HGNC Symbol;Acc:HGNC:6248]	1004	0.6319088935852051	0.4345969	Yes	
row_94	CAMK2B	calcium/calmodulin dependent protein kinase II beta [Source:HGNC Symbol;Acc:HGNC:1461]	1015	0.6295709609985352	0.43757164	Yes	
row_95	KCNQ2	potassium voltage-gated channel subfamily Q member 2 [Source:HGNC Symbol;Acc:HGNC:6296]	1017	0.6281596422195435	0.44120276	Yes	
row_96	GRIP1	glutamate receptor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:18708]	1042	0.6223413944244385	0.443101	Yes	
row_97	CHRNB2	cholinergic receptor nicotinic beta 2 subunit [Source:HGNC Symbol;Acc:HGNC:1962]	1044	0.6219080090522766	0.4466952	Yes	
row_98	GABRB1	gamma-aminobutyric acid type A receptor subunit beta1 [Source:HGNC Symbol;Acc:HGNC:4081]	1061	0.6161137819290161	0.4491475	Yes	
row_99	PRKCB	protein kinase C beta [Source:HGNC Symbol;Acc:HGNC:9395]	1078	0.6111077070236206	0.45157027	Yes	
row_100	GRIP2	glutamate receptor interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23841]	1085	0.6093281507492065	0.45472106	Yes	
row_101	PPM1E	protein phosphatase, Mg2+/Mn2+ dependent 1E [Source:HGNC Symbol;Acc:HGNC:19322]	1091	0.6079980731010437	0.45793784	Yes	
row_102	NLGN1	neuroligin 1 [Source:HGNC Symbol;Acc:HGNC:14291]	1110	0.6038895845413208	0.46017033	Yes	
row_103	AKAP5	A-kinase anchoring protein 5 [Source:HGNC Symbol;Acc:HGNC:375]	1111	0.603204071521759	0.46372807	Yes	
row_104	KCNK4	potassium two pore domain channel subfamily K member 4 [Source:HGNC Symbol;Acc:HGNC:6279]	1122	0.6001903414726257	0.46652955	Yes	
row_105	KCNC4	potassium voltage-gated channel subfamily C member 4 [Source:HGNC Symbol;Acc:HGNC:6236]	1128	0.599445104598999	0.4696959	Yes	
row_106	TSPOAP1	TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831]	1143	0.593460738658905	0.47216228	Yes	
row_107	RAB3A	RAB3A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9777]	1146	0.5927062630653381	0.47551042	Yes	
row_108	NPTN	neuroplastin [Source:HGNC Symbol;Acc:HGNC:17867]	1148	0.5919715166091919	0.47892806	Yes	
row_109	NAAA	N-acylethanolamine acid amidase [Source:HGNC Symbol;Acc:HGNC:736]	1174	0.5851673483848572	0.48053318	Yes	
row_110	KCNH3	potassium voltage-gated channel subfamily H member 3 [Source:HGNC Symbol;Acc:HGNC:6252]	1178	0.5836696624755859	0.4837542	Yes	
row_111	KCNJ5	potassium inwardly rectifying channel subfamily J member 5 [Source:HGNC Symbol;Acc:HGNC:6266]	1182	0.5824227929115295	0.48696783	Yes	
