Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value,Cluster 10 Mean Counts,Cluster 10 Log2 fold change,Cluster 10 Adjusted p value,Cluster 11 Mean Counts,Cluster 11 Log2 fold change,Cluster 11 Adjusted p value,Cluster 12 Mean Counts,Cluster 12 Log2 fold change,Cluster 12 Adjusted p value,Cluster 13 Mean Counts,Cluster 13 Log2 fold change,Cluster 13 Adjusted p value,Cluster 14 Mean Counts,Cluster 14 Log2 fold change,Cluster 14 Adjusted p value,Cluster 15 Mean Counts,Cluster 15 Log2 fold change,Cluster 15 Adjusted p value,Cluster 16 Mean Counts,Cluster 16 Log2 fold change,Cluster 16 Adjusted p value,Cluster 17 Mean Counts,Cluster 17 Log2 fold change,Cluster 17 Adjusted p value,Cluster 18 Mean Counts,Cluster 18 Log2 fold change,Cluster 18 Adjusted p value,Cluster 19 Mean Counts,Cluster 19 Log2 fold change,Cluster 19 Adjusted p value,Cluster 20 Mean Counts,Cluster 20 Log2 fold change,Cluster 20 Adjusted p value,Cluster 21 Mean Counts,Cluster 21 Log2 fold change,Cluster 21 Adjusted p value,Cluster 22 Mean Counts,Cluster 22 Log2 fold change,Cluster 22 Adjusted p value,Cluster 23 Mean Counts,Cluster 23 Log2 fold change,Cluster 23 Adjusted p value,Cluster 24 Mean Counts,Cluster 24 Log2 fold change,Cluster 24 Adjusted p value,Cluster 25 Mean Counts,Cluster 25 Log2 fold change,Cluster 25 Adjusted p value,Cluster 26 Mean Counts,Cluster 26 Log2 fold change,Cluster 26 Adjusted p value,Cluster 27 Mean Counts,Cluster 27 Log2 fold change,Cluster 27 Adjusted p value,Cluster 28 Mean Counts,Cluster 28 Log2 fold change,Cluster 28 Adjusted p value
ENSG00000069431,ABCC9,0.13197420648002814,-0.9258083298871715,0.00000000000000000000000000000000000000000000000009130198609131653,0.1469053533368248,-0.7691004011852445,0.00000000000000000000000000000000000000000000688482495333694,0.07919620894749715,-1.7128731506395762,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006130711361090803,0.46345032862855995,1.0739706907224922,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001170109341775414,0.09914680447098645,-1.351613133354557,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000044471317207437116,0.6474493935644036,1.5422545101988168,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045971737504838725,0.32322862500432964,0.4441336724523537,0.000012887737967075171,0.5637327456362853,1.2844349797197951,0.00000000000000000000000000000000000000000000000003749669667254976,0.12367648367292448,-0.9881730943549112,0.0000000000000000000000000000020459902559043154,0.2964477388516072,0.32539697064022977,0.0000028124027215149045,0.18484112915607687,-0.38780768014206846,0.000006117742159347618,0.8265961072561229,1.907837087207531,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004187238193272467,0.3366900083001123,0.5053707097725377,0.0000002579543860623402,0.06340434303960138,-1.9326691634153792,0.000000000000000000000000000000000000000011179735226131108,0.33538493837053357,0.5072089110960474,0.00000000011736345588342226,0.05929082383912495,-2.0651617331125287,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005353526065091009,0.2867309835571061,0.26848809345520164,0.003054685735283753,0.09499594578941277,-1.3220343488084842,0.0000000004261309552857549,0.4060909211632952,0.7731932972095832,0.00000006545645892762564,0.15344954116931264,-0.6346781293328978,0.0015094144748356705,0.18188003768449712,-0.38990432346418125,0.05382121861389154,0.10591461073245668,-1.1833914783728035,0.0000000000000011037514097486087,0.13106289357594256,-0.8629825088035918,0.000009368833223843716,0.7518659665267566,1.6690745760431644,0.0000000000000000000000000010930407896640809,0.05825014876836558,-1.9952302852196162,0.000000000003474240129102862,0.13250869014264635,-0.8465201100834783,0.0000200324335705657,0.45441693615366935,0.9344776339361425,0.00000015875008816885408,0.35863255213932493,0.5966320554882749,0.04174495001440182
ENSG00000123612,ACVR1C,0.2464156077513569,-1.6315260292730422,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000025312655252640925,0.5063116790175944,-0.5461872059864812,0.0000000000000000000000000000004713366176887692,2.508415964954652,2.358149589354297,0,0.2495072078594899,-1.5984446194608006,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005971171953545685,0.5366490563917605,-0.4485984268718468,0.000000000000000000530393280020463,0.37837951571945666,-0.9463823302066656,0.000000000000000000000000000000000028623051087483913,0.15542482819357128,-2.22166878452058,0.0000000000000000000000000000000000000000000000000000000000000000000000019711884942295335,0.27431368329997163,-1.4026387499192,0.000000000000000000000000000000000000000005309497532707589,0.45036339054555186,-0.694368551560026,0.0000000000000000000000014959349017397687,0.7702321111139465,0.11306011950716638,0.07194397286473563,0.4469345622915065,-0.7014441088110459,0.0000000000000000000014510016479496479,0.29031212801429046,-1.3272348084578987,0.00000000000000000000000000000000000000000000000030441960952131103,0.23919290164950063,-1.5996571225704619,0.000000000000000000000000000000000000000000000012423873382654955,0.806576402321083,0.1783705451586946,0.04279409476245005,0.36662177086582837,-0.9893766753983464,0.00000000000000000000000000000000028392758083141795,1.7954938370676423,1.447536255437764,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004772419648123986,0.7371647703359574,0.04530259724987029,0.5866486320795836,0.23024441098111909,-1.6365776497335442,0.000000000000000000011007885702383641,0.2538068257270595,-1.4972120737938928,0.0000000000000000006968324092215918,0.2528429939721629,-1.500732789286877,0.00000000000000008045430222439333,0.1327724275096829,-2.422080542955659,0.00000000000000000000000000000020501947705462915,0.07839349140827503,-3.1987712036898923,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018597948056118235,0.3104942359715782,-1.2066606394853927,0.00000000000017730193191572453,0.27584692927767374,-1.3707148533916238,0.000000000073635280414745,0.321540821201378,-1.1513824280318972,0.000000010863938918227324,0.8079798179429655,0.17831842716218071,0.1886490585508935,0.1670289278835109,-2.0874648852455877,0.0000000000000000006760100818596892,0.11954418404644164,-2.5277738339108144,0.000000000026613217542475135
ENSG00000151388,ADAMTS12,0.1393061068400297,1.8771592402564283,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032272893357787846,0.02465241945102752,-1.0162243908549762,0.00000000000000007580650243222808,0.026934751266407663,-0.8879625606615402,0.000000000000011712196213939641,0.011544363348722667,-2.1103851790153225,0.0000000000000000000000000000000000003593548448466423,0.02342852571403447,-1.078479675970475,0.0000000000000005180976016559102,0.047891513583815284,0.02296058512791621,0.8934383865672589,0.27577591197177914,2.703764649792916,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000002569735228810074,0.0972786409940428,1.0814278617069304,0.00000000011623388214469104,0.017194047730138284,-1.4885705371180356,0.000000000000005535373708547781,0.03546732668214642,-0.42912939458842647,0.006674622777822632,0.015168260598685698,-1.6570091992236087,0.000000000000007108422287388573,0.05414181165539823,0.20740337319839153,0.24441378787531892,0.03444897768321612,-0.44660691458053847,0.06439444486292244,0.1316859432360952,1.5430258155318253,0.000000000000000000000027096042880471426,0.010275273847136444,-2.1947923617301264,0.0000000000000000021024919424485535,0.022458645393607934,-1.1013685286425954,0.00000000039256184556912496,0.010043116762070264,-2.2064992711557556,0.0000000000000018138475434215182,0.05474342638711922,0.2464876645695817,0.4853184894579387,0.0492231419591873,0.09426153608208754,0.7858491808802943,0.06800604665458175,0.5573216150237585,0.08134009244895046,0.050926410551659196,0.1495165840688797,0.7131060826933859,0.015845492944225804,-1.5283961411148077,0.0000014626513316093112,0.10609853289481065,1.1957567236775355,0.000005597545604047167,0.03661684901916023,-0.28771032663653795,0.5276369017280353,0.055920142817630955,0.29279419312653676,0.5102048542907072,0.022623434902403036,-0.9798042464575971,0.020551048346954294,0.03684461644489211,-0.27873086565059424,0.6081332168596842,0.07607357166591741,0.7737485604179115,0.2072119942671817
ENSG00000145536,ADAMTS16,0.012272963646089574,-0.23055531694063536,0.2773330735923313,0.008217473150342507,-0.8510695377842898,0.00011939030419614643,0.009916276585642623,-0.5709550298542547,0.005653690921895164,0.0063307799009124305,-1.209753573878487,0.0000045201272678546995,0.012563122484337323,-0.1918787547941614,0.40124130540084,0.06178370836385331,2.332031987309173,0.000000000000000000000000000004999257792884938,0.03507374441536343,1.3617793773770517,0.000017244146619015017,0.07190160421298816,2.4895707479073654,0.000000000000000000000007063087531770336,0.006636299123913021,-1.0906554307540341,0.0010947385024364688,0.006797904280744732,-1.0586789012303779,0.0012026038014972987,0.008818756162026568,-0.6725556324295932,0.04744425961047292,0.0070010963347497705,-0.969008842481454,0.016811081025244277,0.00909972995405709,-0.5726936414182919,0.2200615281769577,0.005486914301503966,-1.2598733936143942,0.010588273314140233,0.007809208123823698,-0.830817867343435,0.026738143628908723,0.017368019104390137,0.31389041998347,0.21891513577035165,0.009038805085863239,-0.6076446637575055,0.13943204287952918,0.009660604656550451,-0.35692913925467007,0.7065363025827545,0.018458678234695238,0.4788604892147328,0.44878494171535194,0.0104624687160895,-0.24104452380659147,0.7927258943743442,0.010912802261069826,-0.17983793872691756,0.8972444540229346,0.02835509263703565,1.047429565034225,0.004909609549397894,0.014042452883136705,0.11648312435183517,0.9048511486668244,0.00488224653588803,-0.9815628144397541,0.32293307953892025,0.011650029753673116,-0.044505343038221845,1,0.008079798179429654,-0.5755552905715673,0.45416021236002924,0.01719415434094965,0.4500194229452177,0.5367728673301866,0.038036785832958706,1.5960658886321637,0.0763033449206407
ENSG00000156140,ADAMTS3,0.057698868050447084,0.38231090713072025,0.00009749655422316208,0.020471599778046242,-1.2361304805179314,0.0000000000000000000000032673331087669652,0.045829278274186175,0.01091568070514004,0.9226626461255144,0.03090910186916069,-0.5939327626726305,0.000001408731571423862,0.03140780621084331,-0.5744262758863954,0.000000985312640523865,0.027053221413758252,-0.7604201463058455,0.000021498837943567557,0.03576146489409605,-0.3321933407916715,0.1431396024116839,0.01510537903634205,-1.5637302196469216,0.0000000024436051143764546,0.02232209705316198,-1.0507953547184181,0.0000000006079915613174898,0.09132836620652705,1.0845080304916421,0.0000000000000000000014861651017327964,0.020459514295901638,-1.1681342465092532,0.0000000004969201513997848,0.025670686560749157,-0.8255043925379901,0.00004599558799587403,0.022749324885142724,-0.9816050379002945,0.00007106341274576296,0.09449685741479052,1.0980099804944299,0.000000000005057119219284023,0.03205885440306571,-0.5078002558332857,0.005153631926813755,0.06737593618082381,0.6047516279442173,0.0000013330913176762789,0.04971342797224781,0.14123900308161996,0.45283772179991894,0.028981813969651354,-0.5842582116100647,0.11983170893357083,0.29226240538267456,2.7632819408670644,0.00000000000000000000000000000000000000000000000000002441356750147185,0.020924937432179,-1.0187201011994889,0.01257443068853436,0.01636920339160474,-1.337452372836248,0.0027841350111140546,0.009173706441393887,-2.2111959479446197,0.00000000016624437027964758,0.29645178308844156,2.7839841029396117,0.00000000000000000000000000000000000000000000000000001336874894666628,0.32955164117244207,2.9159927801505834,0.00000000000000000000000000000000000000005925758395157131,0.04194010711322321,-0.04792735345517052,0.9359579558696496,0.025855354174174897,-0.7403955059599561,0.050498957785295076,0.012281538814964037,-1.6406226999751459,0.003260525138412488,0.010867653095131057,-1.4960001808169148,0.07189415347794988
ENSG00000197381,ADARB1,0.2335050875522237,-0.9805242304863975,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001420911203322038,0.38117542121939624,-0.22743724187396452,0.0000000405827939980975,0.5315928272330308,0.31291160595133194,0.0000000000000001738131488666862,0.3074152240119536,-0.5528552712551067,0.0000000000000000000000000000004820245809236922,0.9121845555181681,1.2119104524930984,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010223945898946512,0.6233208447359165,0.5301779714267926,0.0000000000000000002884912524648169,0.34317251888757555,-0.3623495763702458,0.00005086552801615954,0.6869926385728364,0.665364005098306,0.00000000000000000014759098521432728,0.4105455958020737,-0.10295395790622375,0.08407572303161934,0.2399955772158575,-0.9063816039283363,0.0000000000000000000000000000000000000000000005631067341593497,0.5326528721864048,0.2911248156708448,0.00000132882935670194,0.09661512941954684,-2.2164345608005434,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006009772333860273,0.2112437310763253,-1.071331442861374,0.0000000000000000000000000001679274861667159,0.27495537221980987,-0.6881919170111279,0.000000000000006199890679255915,0.467730465521651,0.09371063288578996,0.1680607228676278,0.5147521524214939,0.241206712199726,0.000012778598174281614,0.36155220343452954,-0.28852370043676,0.00014539487561386863,0.1883817908027338,-1.2202569393223335,0.000000000000006916091900642574,0.20919835332654602,-1.0703452569625502,0.0000000000009159358599614494,0.5911294824590567,0.43338779829355534,0.00044662594689761357,0.21643724484455157,-1.0188193575104671,0.00000000029066949556666356,0.8781738984352512,1.0251319476044163,0.000000000000000000000000000000000014101631502502968,0.17475052476792344,-1.328682479753972,0.0000000000000000295993943606608,0.23190671045468145,-0.9152164359048682,0.0000007884161900450814,0.14213036299481202,-1.6151374557723266,0.0000000000000015576153961167786,0.47186021367869185,0.10581156808535974,0.41872436820694814,0.3340578557670218,-0.39114144756980407,0.028540213726576193,0.9074490334434433,1.0507240610776247,0.00000009913442197234083
ENSG00000141433,ADCYAP1,0.030602714546093483,-3.855874472734796,0,0.46479181467902175,0.21856570307151224,0.000021400662392951818,0.11417118447253398,-1.9550043088543667,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000058567091849373,0.21673611190182557,-0.9634522564679362,0.0000000000000000000000000000000000000000000000000023822462954487177,0.6201768437200573,0.6857810834192679,0.000000000000000000000000000000000000003471178167177795,0.42298077264484185,0.06127370365662399,0.46653664284294505,0.048828153990015756,-3.065623436251992,0.000000000000000000000000000000000000000000000000000000000000000000000000000000006648991688986222,0.041086630978850375,-3.3182753879925357,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000887817415892851,0.5357303292758876,0.4235564600440228,0.0000000018584959473598673,0.08009704609051402,-2.3984852022297254,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014913839761261996,0.44834556327743075,0.1493077495018844,0.06250903164497364,0.0760785801709475,-2.4472694865773077,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001445215401983128,0.10464689447165652,-1.9741249342712355,0.0000000000000000000000000000000000000000000000000522184760858411,0.0329214858090238,-3.632931674032391,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004335190420221335,0.6765240300954635,0.7726522616068158,0.000000000000000000000052436538392586006,2.2380788756243426,2.852922538436193,0,1.3271978801075854,1.8119043861446413,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007397649980489893,0.040252519402293546,-3.293327253072806,0.00000000000000000000000000000000000008751459752431989,0.04153202602806428,-3.25272200496987,0.000000000000000000000000000000000000007110157690674555,0.07846851537067125,-2.3532540273926164,0.00000000000000000000000461022331819286,0.05456401130534914,-2.8622129411060175,0.00000000000000000000000000003813587486533808,0.03335893251415959,-3.596053373753027,0.000000000000000000000000000000000000000000000000000000000000000000000000000004431043685318013,0.034325995936556386,-3.516079298552862,0.000000000000000000000000000000000000000039092366826065355,0.01952898614355212,-4.220939976096264,0.0000000000000000000000000000003914493720264268,0.055920142817630955,-2.813633221215123,0.0000000000000000000002403618008495081,1.5998000395270717,2.0166278559724615,0.0000000000000000000000000000000000000000000000000000005453442587767448,0.05895138631182738,-2.7371768275599058,0.000000000000000000028571455813014635,0.092375051308614,-2.0654345805994057,0.00000047637267085025286
ENSG00000120907,ADRA1A,0.0851137998313225,-2.7051366099449994,0,0.45974599783232023,-0.17109238454329567,0.00007993026037221056,0.24040270533301167,-1.18251041208001,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024225223128934818,0.7356738643677945,0.5803004257968749,0.00000000000000000000000000000000000001617441377589957,0.5239161619819592,0.0376328430623708,0.4183529790221595,0.40616390527953267,-0.34510819875178844,0.000000508647597189368,0.15061078484244297,-1.7813820963700873,0.000000000000000000000000000000000000000000000000000001659767318517352,0.10996715938457012,-2.239706936462718,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000030205325447974093,0.7499018010021714,0.5871497547030191,0.00000000000000000000000008827341766671062,0.47437549437370846,-0.11438047298684018,0.06215814791781351,0.4765655829959158,-0.10642667032356956,0.11544804226211527,2.803238972433808,2.685532955273221,0,1.0386691761845164,1.056884674948951,0.0000000000000000000000000000000000000000000764360377222677,0.1542432575867226,-1.7504451002186747,0.000000000000000000000000000000000000000000000000000000000016557694466776127,0.6210375513209268,0.2914952305648545,0.000016421420069967747,0.30693482037930847,-0.7664820729101276,0.000000000000000000000000000000003519810307829982,0.4489273192645408,-0.1933363588545699,0.014693352351096806,0.08694544190895406,-2.544151521414942,0.00000000000000000000000000000000000011104880404056338,0.1538223186224603,-1.731766893385917,0.0000000000000000000000052344107152774,0.2667929522602822,-0.938641324960634,0.000000008277801362131545,0.1455040301475977,-1.8074685111652777,0.0000000000000000000007960073077441075,1.5928890275511203,1.6947866122125954,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000070194107495990896,0.10609853289481065,-2.2621081518312764,0.000000000000000000000000000000001716088749187477,0.08788043764598455,-2.5130121771318197,0.0000000000000000000000007502152337442927,0.1398003570440774,-1.8581889168524555,0.00000000000000001068624584475865,0.35712707953079076,-0.5187246159402044,0.0005610681681638967,1.1225326476877129,1.1436486089694173,0.00000000000000010203991631724611,1.005257911299623,0.9780398379266814,0.000003988554390744791
ENSG00000170214,ADRA1B,0.08304174103393075,0.1066669177232713,0.23055456475981645,0.04252902770791297,-0.9407174389024142,0.000000000000000000000895076737991066,0.035242983000324454,-1.2333850508313522,0.00000000000000000000000000000000001062943466925641,0.02569551842135045,-1.6704141492104077,0.00000000000000000000000000000000000000007307677151386407,0.06519241937818288,-0.2741006860219808,0.0044840396685986396,0.05118177024224534,-0.6154223013988269,0.00003313179498036962,0.038512346809026515,-1.0061170411604592,0.0000029534326887914845,0.03625290968722092,-1.0982360563171851,0.00000006573108735897817,0.05158214319041485,-0.6101971352898419,0.000005477810809681907,0.02423600656613339,-1.7177572382367292,0.000000000000000000000000002325381884506637,0.03950802760587903,-0.9965594711448444,0.00000000010213831628180877,0.03780592020764876,-1.0486032209006892,0.000000003831288387070149,0.09164728025157497,0.2515955605412863,0.14159468783499213,0.03779874296591621,-1.0378750512723078,0.00000033529215982855866,0.022605602463700178,-1.7959962377299878,0.000000000000000000003256210665904671,0.03204100076154732,-1.3109806847955778,0.000000000000000001120820243191335,0.021090545200347557,-1.8820262176677942,0.000000000000000000892068652316973,0.024151511641376126,-1.6062517742080855,0.000012756116567484026,0.006152892744898412,-3.3538047635842267,0.000000000002886036145520544,0.041849874864358,-0.8439987780887179,0.012538006248082637,0.03637600753689942,-1.0354480293917416,0.003618429478062981,1.705475424786409,5.150559462451893,0,0.031205450851414896,-1.2582536254295822,0.0002240140060138367,0.002441123267944015,-4.006343161543599,0.0000000019962901427403163,0.01631004165514236,-2.0721503080995176,0.00001880318386429972,0.024239394538288966,-1.6009708635865367,0.000015184873578009222,0.3930092420788492,2.378468897499891,0.000000000000000000000000002270894176915074,0.9020152068958778,3.5790253986952796,0.0000000000000000000000000000000000000000000693893450409732
ENSG00000159723,AGRP,0.013866855028698609,-2.639576658915801,0.000000000000000000000000000000000000000000000000000000000000000000000000000012912425324051011,0.02292242510358699,-1.917975833601211,0.000000000000000000000000000000000000000000000000000000004193851293153817,0.5113582628488141,4.288299810095253,0,0.008378973398266452,-3.3412072815333405,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000805719765109249,0.0256355607450667,-1.7333189098621533,0.000000000000000000000000000000000000000001297571542964266,0.016816867365309185,-2.2760991375259856,0.00000000000000000000000000005266887105139244,0.007564925266058779,-3.315409959151981,0.000000000000000000000010468513134637913,0.007250581937444184,-3.390754552761016,0.0000000000000000000000000019917418832592272,0.029260046137252867,-1.4924562874859122,0.000000000000000000040849069543347586,0.11585993382834499,0.5633758628651644,0.0000011132883584208486,0.03456952415514415,-1.2409450898958312,0.00000000000024010075900598964,0.011668493891249618,-2.770349332557399,0.00000000000000000000000000006924415708704717,0.009749710665061168,-2.9825340012663317,0.00000000000000000000013497349837953047,0.1707040004912345,1.130573362050173,0.000000000000024212939814091516,0.007809208123823698,-3.3403504810882785,0.000000000000000000000000000000000000008506993140110052,0.007486215131202645,-3.4374258889123763,0.0000000000000000000000000000000000000000000000000000013512257804316507,0.004017246704828106,-4.196609095036158,0.000000000000000000000000000000000000018592506934861098,0.030591914745743097,-1.332052164515587,0.00038808842754340213,0.009229339117347619,-2.9165452188744956,0.0000000004177505182034271,0.013949958288119332,-2.3711355469563182,0.00000020192774733986693,0.010912802261069826,-2.6730374607641085,0.00000004384265976719737,0.0033358932514159587,-4.2967318195898825,0.000000000000000000000004141230763132106,0.017162997968278193,-2.1168890524308797,0.00000031318839524289947,0.02441123267944015,-1.593167133867175,0.0008475774765874898,0.020970053556611606,-1.798416925681714,0.00023939623638714148,0.001615959635885931,-4.653547843026665,0.00000000000011458188621292495,0.00982523105197123,-2.723306455289417,0.000003273753800976362,0.005433826547565529,-2.899995036151157,0.001872918377887925
