Barcode,Cluster
aaaacldl-1,4
aaaalajk-1,4
aaabfimo-1,4
aaabhmep-1,4
aaabjfno-1,4
aaadacdl-1,4
aaadhdok-1,4
aaaehagf-1,4
aaaehjna-1,4
aaaficng-1,4
aaaiedap-1,4
aaaijkcb-1,4
aaajbhje-1,4
aaajbnko-1,4
aaajohmd-1,4
aaalmgkh-1,4
aaamncmc-1,5
aaaonjde-1,4
aaaoockp-1,2
aaapchbd-1,4
aaapgemj-1,3
aabaibfc-1,4
aabapdci-1,3
aabbhock-1,4
aabcbenb-1,4
aabcdbhb-1,5
aabckikd-1,3
aabcmhka-1,4
aabdfaaf-1,4
aabejcba-1,3
aabejgib-1,3
aabfbojl-1,4
aabfeoom-1,4
aabffhge-1,4
aabgaekf-1,3
aabgakaa-1,3
aabgcijm-1,3
aabhfibm-1,4
aabhobal-1,5
aabjjgoo-1,4
aabkpdca-1,4
aablfkof-1,4
aablonkm-1,5
aabnneof-1,4
aabnnfpl-1,4
aabokpcn-1,3
aabolpmd-1,4
aabpfdmn-1,5
aabpiilh-1,4
aabplekg-1,5
aacbpldh-1,5
aaccnpnj-1,4
aacdcddk-1,4
aacebkag-1,4
aacfehee-1,4
aacggbcg-1,4
aachekon-1,4
aaciddhf-1,4
aaciffoe-1,4
aacjdkca-1,5
aackaceg-1,4
aackbkaj-1,5
aackbpbk-1,5
aackfedo-1,5
aackjejn-1,4
aackjjlh-1,4
aaclncmi-1,4
aacmebmo-1,4
aacmnaop-1,4
aacmpjcd-1,4
aacobbgn-1,4
aacpdhae-1,4
aacplfjb-1,5
aadbfmhb-1,4
aadchjde-1,5
aadcmoke-1,4
aadcpheg-1,5
aaddbbnd-1,2
aadeekbj-1,4
aadegeab-1,4
aademeci-1,5
aadfcpli-1,5
aadgifmf-1,4
aadhcnfe-1,4
aadhjoho-1,5
aadhmopi-1,4
aadhonmj-1,4
aadipjnk-1,4
aadkdfoa-1,5
aadknjno-1,4
aadlamnn-1,4
aadmgfbj-1,4
aadmkacl-1,4
aadncmjb-1,4
aadnjgnm-1,4
aadnkdip-1,4
aadnojfd-1,4
aadnponm-1,4
aadoejoc-1,4
aadpljdm-1,5
aaeafgnh-1,5
aaeaicii-1,4
aaebeahe-1,5
aaeblpjp-1,4
aaecgjfa-1,4
aaeciemd-1,4
aaedamjn-1,4
aaedbopd-1,5
aaedhghh-1,4
aaedimoh-1,4
aaedphok-1,5
aaeegkjm-1,4
aaeeihba-1,4
aaefbdjd-1,4
aaefmpkh-1,4
aaeggpmi-1,4
aaegkgle-1,4
aaegodcp-1,4
aaejihgh-1,4
aaejoejp-1,4
aaekmhkl-1,4
aaekmpkf-1,4
aaelohmd-1,5
aaemafhk-1,4
aaemlpcd-1,4
aaepnglb-1,4
aaepoijc-1,4
aafaakjl-1,4
aafadbfp-1,4
aafaiblh-1,4
aafaocah-1,5
aafbfbmb-1,4
aafbfkkk-1,4
aafckppk-1,4
aafeface-1,5
aafegeci-1,4
aafehagh-1,5
aafekhac-1,4
aafelapo-1,4
aaffbcgd-1,4
