NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	KCNV1	potassium voltage-gated channel modifier subfamily V member 1 [Source:HGNC Symbol;Acc:HGNC:18861]	41	1.6974141597747803	0.042948045	Yes	
row_1	KCNA3	potassium voltage-gated channel subfamily A member 3 [Source:HGNC Symbol;Acc:HGNC:6221]	141	1.1512596607208252	0.0669188	Yes	
row_2	KCNQ5	potassium voltage-gated channel subfamily Q member 5 [Source:HGNC Symbol;Acc:HGNC:6299]	164	1.1002000570297241	0.09508758	Yes	
row_3	KCNK2	potassium two pore domain channel subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:6277]	178	1.077327847480774	0.12328974	Yes	
row_4	GNB3	G protein subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:4400]	248	0.9875356554985046	0.14500515	Yes	
row_5	KCNS3	potassium voltage-gated channel modifier subfamily S member 3 [Source:HGNC Symbol;Acc:HGNC:6302]	267	0.9585687518119812	0.16963233	Yes	
row_6	KCNH3	potassium voltage-gated channel subfamily H member 3 [Source:HGNC Symbol;Acc:HGNC:6252]	282	0.9378188848495483	0.19398801	Yes	
row_7	KCNJ4	potassium inwardly rectifying channel subfamily J member 4 [Source:HGNC Symbol;Acc:HGNC:6265]	303	0.9211462736129761	0.2174579	Yes	
row_8	KCNA5	potassium voltage-gated channel subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:6224]	317	0.9088533520698547	0.24110246	Yes	
row_9	KCNK10	potassium two pore domain channel subfamily K member 10 [Source:HGNC Symbol;Acc:HGNC:6273]	376	0.8528090119361877	0.25997025	Yes	
row_10	KCNH5	potassium voltage-gated channel subfamily H member 5 [Source:HGNC Symbol;Acc:HGNC:6254]	446	0.8101871609687805	0.27688798	Yes	
row_11	KCNJ6	potassium inwardly rectifying channel subfamily J member 6 [Source:HGNC Symbol;Acc:HGNC:6267]	503	0.7731822729110718	0.29374662	Yes	
row_12	KCNA4	potassium voltage-gated channel subfamily A member 4 [Source:HGNC Symbol;Acc:HGNC:6222]	527	0.7578425407409668	0.3125814	Yes	
row_13	GNG2	G protein subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:4404]	565	0.7372101545333862	0.3298436	Yes	
row_14	KCNJ11	potassium inwardly rectifying channel subfamily J member 11 [Source:HGNC Symbol;Acc:HGNC:6257]	674	0.6943956613540649	0.34080306	Yes	
row_15	KCNJ5	potassium inwardly rectifying channel subfamily J member 5 [Source:HGNC Symbol;Acc:HGNC:6266]	697	0.683342695236206	0.35769492	Yes	
row_16	KCNH2	potassium voltage-gated channel subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:6251]	770	0.6574484705924988	0.37026334	Yes	
row_17	KCNC2	potassium voltage-gated channel subfamily C member 2 [Source:HGNC Symbol;Acc:HGNC:6234]	797	0.6495224833488464	0.38595048	Yes	
row_18	KCNJ3	potassium inwardly rectifying channel subfamily J member 3 [Source:HGNC Symbol;Acc:HGNC:6264]	822	0.6413055658340454	0.40156022	Yes	
row_19	HCN1	hyperpolarization activated cyclic nucleotide gated potassium channel 1 [Source:HGNC Symbol;Acc:HGNC:4845]	923	0.6132176518440247	0.41090328	Yes	
row_20	KCNMB2	potassium calcium-activated channel subfamily M regulatory beta subunit 2 [Source:HGNC Symbol;Acc:HGNC:6286]	950	0.6068186163902283	0.42543513	Yes	
row_21	KCNAB1	potassium voltage-gated channel subfamily A regulatory beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:6228]	977	0.5998563170433044	0.4397787	Yes	
row_22	GNG4	G protein subunit gamma 4 [Source:HGNC Symbol;Acc:HGNC:4407]	1001	0.5953676104545593	0.45421815	Yes	
row_23	GABBR2	gamma-aminobutyric acid type B receptor subunit 2 [Source:HGNC Symbol;Acc:HGNC:4507]	1091	0.5767976641654968	0.463373	Yes	
row_24	KCNJ16	potassium inwardly rectifying channel subfamily J member 16 [Source:HGNC Symbol;Acc:HGNC:6262]	1217	0.5536818504333496	0.469294	Yes	
row_25	KCNH6	potassium voltage-gated channel subfamily H member 6 [Source:HGNC Symbol;Acc:HGNC:18862]	1261	0.545540452003479	0.4809364	Yes	
row_26	KCNK9	potassium two pore domain channel subfamily K member 9 [Source:HGNC Symbol;Acc:HGNC:6283]	1358	0.5275445580482483	0.48825163	Yes	
row_27	KCNK3	potassium two pore domain channel subfamily K member 3 [Source:HGNC Symbol;Acc:HGNC:6278]	1607	0.4848390221595764	0.4833979	Yes	
row_28	GNG8	G protein subunit gamma 8 [Source:HGNC Symbol;Acc:HGNC:19664]	1749	0.46518412232398987	0.48576552	Yes	
row_29	GNG10	G protein subunit gamma 10 [Source:HGNC Symbol;Acc:HGNC:4402]	2059	0.42681387066841125	0.47492212	Yes	
row_30	KCNH1	potassium voltage-gated channel subfamily H member 1 [Source:HGNC Symbol;Acc:HGNC:6250]	2094	0.4217284619808197	0.48386723	Yes	
row_31	KCNF1	potassium voltage-gated channel modifier subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:6246]	2301	0.40083006024360657	0.4797841	Yes	
row_32	GNB5	G protein subunit beta 5 [Source:HGNC Symbol;Acc:HGNC:4401]	2464	0.3846350312232971	0.47845107	Yes	
row_33	GNG3	G protein subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:4405]	2514	0.37966349720954895	0.48517135	Yes	
row_34	ABCC8	ATP binding cassette subfamily C member 8 [Source:HGNC Symbol;Acc:HGNC:59]	2588	0.37261685729026794	0.48996198	Yes	
row_35	HCN4	hyperpolarization activated cyclic nucleotide gated potassium channel 4 [Source:HGNC Symbol;Acc:HGNC:16882]	2609	0.3706098794937134	0.49853864	Yes	
row_36	KCNG1	potassium voltage-gated channel modifier subfamily G member 1 [Source:HGNC Symbol;Acc:HGNC:6248]	2738	0.3591926097869873	0.4989809	Yes	
row_37	KCNB2	potassium voltage-gated channel subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:6232]	2840	0.3502154052257538	0.5011367	Yes	
row_38	KCNS2	potassium voltage-gated channel modifier subfamily S member 2 [Source:HGNC Symbol;Acc:HGNC:6301]	2896	0.3463493883609772	0.50652105	Yes	
row_39	KCND2	potassium voltage-gated channel subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:6238]	2995	0.3381520211696625	0.50856787	Yes	
row_40	HCN3	hyperpolarization activated cyclic nucleotide gated potassium channel 3 [Source:HGNC Symbol;Acc:HGNC:19183]	3010	0.33687373995780945	0.51666665	Yes	
row_41	KCNC1	potassium voltage-gated channel subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:6233]	3144	0.3277647793292999	0.51589644	No	
row_42	KCNK4	potassium two pore domain channel subfamily K member 4 [Source:HGNC Symbol;Acc:HGNC:6279]	3376	0.31093883514404297	0.5075701	No	
row_43	KCNH8	potassium voltage-gated channel subfamily H member 8 [Source:HGNC Symbol;Acc:HGNC:18864]	3900	0.27608200907707214	0.47714293	No	
row_44	GABBR1	gamma-aminobutyric acid type B receptor subunit 1 [Source:HGNC Symbol;Acc:HGNC:4070]	3923	0.2744736969470978	0.48297396	No	
row_45	KCNQ2	potassium voltage-gated channel subfamily Q member 2 [Source:HGNC Symbol;Acc:HGNC:6296]	4131	0.2609812319278717	0.47503516	No	
row_46	KCNC3	potassium voltage-gated channel subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:6235]	4641	0.23016567528247833	0.44438028	No	
row_47	GNB2	G protein subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:4398]	4804	0.2216145247220993	0.43863717	No	
row_48	KCNQ3	potassium voltage-gated channel subfamily Q member 3 [Source:HGNC Symbol;Acc:HGNC:6297]	5809	0.16648907959461212	0.3703927	No	
row_49	KCNC4	potassium voltage-gated channel subfamily C member 4 [Source:HGNC Symbol;Acc:HGNC:6236]	5965	0.16036292910575867	0.36349982	No	
