NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	KCNV1	potassium voltage-gated channel modifier subfamily V member 1 [Source:HGNC Symbol;Acc:HGNC:18861]	41	1.6974141597747803	0.10708737	Yes	
row_1	KCNA3	potassium voltage-gated channel subfamily A member 3 [Source:HGNC Symbol;Acc:HGNC:6221]	141	1.1512596607208252	0.17457694	Yes	
row_2	KCNQ5	potassium voltage-gated channel subfamily Q member 5 [Source:HGNC Symbol;Acc:HGNC:6299]	164	1.1002000570297241	0.24431735	Yes	
row_3	KCNS3	potassium voltage-gated channel modifier subfamily S member 3 [Source:HGNC Symbol;Acc:HGNC:6302]	267	0.9585687518119812	0.2990975	Yes	
row_4	KCNH3	potassium voltage-gated channel subfamily H member 3 [Source:HGNC Symbol;Acc:HGNC:6252]	282	0.9378188848495483	0.35888803	Yes	
row_5	KCNA5	potassium voltage-gated channel subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:6224]	317	0.9088533520698547	0.4153562	Yes	
row_6	KCNH5	potassium voltage-gated channel subfamily H member 5 [Source:HGNC Symbol;Acc:HGNC:6254]	446	0.8101871609687805	0.45863852	Yes	
row_7	KCNA4	potassium voltage-gated channel subfamily A member 4 [Source:HGNC Symbol;Acc:HGNC:6222]	527	0.7578425407409668	0.5019939	Yes	
row_8	KCNH2	potassium voltage-gated channel subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:6251]	770	0.6574484705924988	0.5271403	Yes	
row_9	KCNC2	potassium voltage-gated channel subfamily C member 2 [Source:HGNC Symbol;Acc:HGNC:6234]	797	0.6495224833488464	0.56737304	Yes	
row_10	KCNAB1	potassium voltage-gated channel subfamily A regulatory beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:6228]	977	0.5998563170433044	0.5933356	Yes	
row_11	KCNH6	potassium voltage-gated channel subfamily H member 6 [Source:HGNC Symbol;Acc:HGNC:18862]	1261	0.545540452003479	0.6082656	Yes	
row_12	KCNH1	potassium voltage-gated channel subfamily H member 1 [Source:HGNC Symbol;Acc:HGNC:6250]	2094	0.4217284619808197	0.57551795	Yes	
row_13	KCNF1	potassium voltage-gated channel modifier subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:6246]	2301	0.40083006024360657	0.586627	Yes	
row_14	KCNG1	potassium voltage-gated channel modifier subfamily G member 1 [Source:HGNC Symbol;Acc:HGNC:6248]	2738	0.3591926097869873	0.57842535	Yes	
row_15	KCNB2	potassium voltage-gated channel subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:6232]	2840	0.3502154052257538	0.5938363	Yes	
row_16	KCNS2	potassium voltage-gated channel modifier subfamily S member 2 [Source:HGNC Symbol;Acc:HGNC:6301]	2896	0.3463493883609772	0.61231893	Yes	
row_17	KCND2	potassium voltage-gated channel subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:6238]	2995	0.3381520211696625	0.6271645	Yes	
row_18	KCNC1	potassium voltage-gated channel subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:6233]	3144	0.3277647793292999	0.6377255	Yes	
row_19	KCNH8	potassium voltage-gated channel subfamily H member 8 [Source:HGNC Symbol;Acc:HGNC:18864]	3900	0.27608200907707214	0.60109633	No	
row_20	KCNQ2	potassium voltage-gated channel subfamily Q member 2 [Source:HGNC Symbol;Acc:HGNC:6296]	4131	0.2609812319278717	0.60140526	No	
row_21	KCNC3	potassium voltage-gated channel subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:6235]	4641	0.23016567528247833	0.57956606	No	
row_22	KCNQ3	potassium voltage-gated channel subfamily Q member 3 [Source:HGNC Symbol;Acc:HGNC:6297]	5809	0.16648907959461212	0.5060758	No	
row_23	KCNC4	potassium voltage-gated channel subfamily C member 4 [Source:HGNC Symbol;Acc:HGNC:6236]	5965	0.16036292910575867	0.50527805	No	
row_24	KCND3	potassium voltage-gated channel subfamily D member 3 [Source:HGNC Symbol;Acc:HGNC:6239]	8276	0.037163324654102325	0.34085226	No	
row_25	KCNB1	potassium voltage-gated channel subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:6231]	8838	0.005297806113958359	0.3006786	No	
row_26	KCNA2	potassium voltage-gated channel subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:6220]	11453	-0.21607579290866852	0.12589647	No	
row_27	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2 [Source:HGNC Symbol;Acc:HGNC:6229]	11614	-0.235914945602417	0.12963587	No	
row_28	KCND1	potassium voltage-gated channel subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:6237]	11710	-0.250108927488327	0.13899	No	
row_29	KCNA1	potassium voltage-gated channel subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:6218]	11820	-0.26684924960136414	0.14841834	No	
