Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000069431,ABCC9,0.27350450430035367,1.8788366331550954,0,0.08824226614050211,-0.9678328739187836,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007836209892579052,0.06368955832018987,-1.6250033336922267,0
ENSG00000123612,ACVR1C,0.2534149814241472,-0.46259323502802974,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000007075299880056864,0.42934343214564524,0.6697844821571006,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014145876296418658,0.2876882775534185,-0.1825997333572229,0.000000000000005537569777477862
ENSG00000151388,ADAMTS12,0.0280392340715053,0.2003246376678618,0.0024307087319272876,0.026238551231164857,0.03572092836148233,0.6476748053849882,0.023007620386358753,-0.24527698449100388,0.0006676751047109109
ENSG00000145536,ADAMTS16,0.018683256274872006,0.7487288978884301,0.0000000000000002502553723897327,0.01287707360421783,-0.15804393980417242,0.13409572801965383,0.00976738601307683,-0.733157138005442,0.00000000000033196791311517843
ENSG00000156140,ADAMTS3,0.033176412064135234,0.5336398489262884,0.000000000000000014219866385292218,0.025673413204647458,-0.08350074801646201,0.2747282394128183,0.02080608258658588,-0.5294527508529674,0.00000000000014641393244759703
ENSG00000197381,ADARB1,0.270950264963236,-0.4817832385816265,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022421096921662454,0.15222396414265027,-1.4153487142181387,0,0.5521208741233208,1.3168760144681837,0
ENSG00000141433,ADCYAP1,0.2650095060555578,-0.8814654577119398,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008888468561219529,0.2211304363758786,-1.0904486921581533,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002185,0.6934223917791655,1.4904764053177648,0
ENSG00000120907,ADRA1A,0.7590682722182638,0.6557617664816757,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000616229728092026,0.4747159422746134,-0.4046009606759333,0.000000000000000000000000000000000000000000000000000000000000000000000000000012411016424314338,0.4872530279666327,-0.395418386322113,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000644007007193387
ENSG00000170214,ADRA1B,0.06641022276505963,-0.5422582616686138,0.0000000000000000000000000000000024200502121657373,0.040286267890311575,-1.3365624988969125,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001147468970848196,0.14009222224470197,1.3342549528266359,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003315113196417837
ENSG00000159723,AGRP,0.007806214603325938,-0.458724179133446,0.000011639140825189991,0.006377986299267765,-0.7575116401290343,0.00000000035292643721354466,0.014108446463333198,0.9677355543122905,0.0000000000000000000001314051113768774
