Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value,Cluster 10 Mean Counts,Cluster 10 Log2 fold change,Cluster 10 Adjusted p value,Cluster 11 Mean Counts,Cluster 11 Log2 fold change,Cluster 11 Adjusted p value,Cluster 12 Mean Counts,Cluster 12 Log2 fold change,Cluster 12 Adjusted p value,Cluster 13 Mean Counts,Cluster 13 Log2 fold change,Cluster 13 Adjusted p value,Cluster 14 Mean Counts,Cluster 14 Log2 fold change,Cluster 14 Adjusted p value,Cluster 15 Mean Counts,Cluster 15 Log2 fold change,Cluster 15 Adjusted p value,Cluster 16 Mean Counts,Cluster 16 Log2 fold change,Cluster 16 Adjusted p value,Cluster 17 Mean Counts,Cluster 17 Log2 fold change,Cluster 17 Adjusted p value,Cluster 18 Mean Counts,Cluster 18 Log2 fold change,Cluster 18 Adjusted p value,Cluster 19 Mean Counts,Cluster 19 Log2 fold change,Cluster 19 Adjusted p value,Cluster 20 Mean Counts,Cluster 20 Log2 fold change,Cluster 20 Adjusted p value,Cluster 21 Mean Counts,Cluster 21 Log2 fold change,Cluster 21 Adjusted p value,Cluster 22 Mean Counts,Cluster 22 Log2 fold change,Cluster 22 Adjusted p value,Cluster 23 Mean Counts,Cluster 23 Log2 fold change,Cluster 23 Adjusted p value,Cluster 24 Mean Counts,Cluster 24 Log2 fold change,Cluster 24 Adjusted p value,Cluster 25 Mean Counts,Cluster 25 Log2 fold change,Cluster 25 Adjusted p value,Cluster 26 Mean Counts,Cluster 26 Log2 fold change,Cluster 26 Adjusted p value,Cluster 27 Mean Counts,Cluster 27 Log2 fold change,Cluster 27 Adjusted p value,Cluster 28 Mean Counts,Cluster 28 Log2 fold change,Cluster 28 Adjusted p value,Cluster 29 Mean Counts,Cluster 29 Log2 fold change,Cluster 29 Adjusted p value,Cluster 30 Mean Counts,Cluster 30 Log2 fold change,Cluster 30 Adjusted p value,Cluster 31 Mean Counts,Cluster 31 Log2 fold change,Cluster 31 Adjusted p value,Cluster 32 Mean Counts,Cluster 32 Log2 fold change,Cluster 32 Adjusted p value,Cluster 33 Mean Counts,Cluster 33 Log2 fold change,Cluster 33 Adjusted p value
ENSG00000069431,ABCC9,0.07888530893266114,-1.850525681159384,0,0.3806269250999504,0.7139667202489497,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000040131381408951985,0.1653711472205431,-0.6068857607535514,0.00000000000000000008093939665112508,1.007930266089922,2.188659480216827,0,0.13077078202122078,-0.9541986752799467,0.000000000000000000000000000000000000000007225848356743126,0.16228315820088465,-0.6304576930155095,0.000000000000000004768876661139267,0.04725250011042667,-2.4738174371743584,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003074770047766674,0.7698140085012746,1.7087635983002685,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011252072834786733,0.7794412521313024,1.8073110069170117,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002515,0.22493864888641954,-0.14600076815595964,0.024262351075539847,0.1148157407925831,-1.1433506769470052,0.00000000000000000000000000000000000000000000000000013788305406488464,0.27654127753858,0.1612784287046265,0.07954484238280878,0.2547255827878561,0.04047826974019042,0.503956902031173,0.05495242143113551,-2.2345025042355293,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002307783937255075,0.0800072220019859,-1.6579325672367378,0.000000000000000000000000000000000000000000000000000000000000000003551236288930824,0.07249359815897402,-1.7956819457403148,0.0000000000000000000000000000000000000000000000000000000000000008437043108986358,0.30995039420136505,0.3297582768375442,0.00010014487236884544,0.44316362726366343,0.8516934376922147,0.00000000000000004744930020229041,0.3671211374850751,0.5765856565012724,0.000000003716658394501511,0.4291220820870209,0.8025200698670367,0.0000000000005677452070856659,0.19845173679042954,-0.32001214226600716,0.024380239780873524,0.3060420741474979,0.3098649188415974,0.00135049352387936,0.044606331137085904,-2.4574466416938296,0.00000000000000000000000000000000017191109906247196,0.07659622684267178,-1.6874831875915484,0.000000000000000000010787923414204611,0.29225710014947703,0.2429975077671207,0.14408241084913453,0.361730179154706,0.5514435645067552,0.00027615017183213946,0.8823450876988035,1.8515630640176224,0.000000000000000000000000000000000000000000000000009075604043385437,0.12369536916960905,-1.0018606645637296,0.00000000013911705749540938,0.0410905173815797,-2.58581270736821,0.0000000000000000000000000000000000000000000000002647235903715404,0.18950901607212883,-0.3764528688984723,0.1159983562995477,0.09010247919336829,-1.4548150710255463,0.00000000000000015849001179537626,0.2521587012805265,0.03416972527874229,0.8620081181636747,0.8027741174838754,1.7058004337093733,0.0000000000000000000000004330075853866359
ENSG00000123612,ACVR1C,0.3737913022656767,-0.8310024773696278,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069457217216318,0.29189035941856273,-1.1597160273540905,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019084051081837513,0.36937866856597606,-0.7583094173055887,0.000000000000000000000000000000000000000000000007798196284251279,0.37971337440468467,-0.7105466641942509,0.000000000000000000000000000000011333325545908564,0.5087417436207954,-0.2810377853991861,0.000000022355740292694017,0.4801064070873817,-0.36523821757081754,0.000000000028345874466578427,1.6621833999883335,1.6356648600927945,0,0.4815863740859338,-0.35573100182700523,0.00000030534915113411486,0.3563320339117186,-0.8115388926086405,0.000000000000000000000000000000000000000000000000000002530433939655181,0.34443055362627545,-0.8576042868026741,0.0000000000000000000000000000000000000000000000000011827444459365449,0.34545614804376495,-0.8551411412108112,0.0000000000000000000000000000000000000000000000000000003632528254794555,0.30336300679817474,-1.0276974254283004,0.000000000000000000000000000000002132285309961019,0.9120204673189732,0.6058129536556016,0.0000000000000000000000000000000000000002042993555015124,2.21526948894265,2.0889949780893016,0,0.24887960844189183,-1.3260964489382556,0.00000000000000000000000000000000000000000000000000000000000000000000000000000005211235387894289,1.1412753618421965,0.92899136307007,0.0000000000000000000000000000000000000000000000000000000000279957567861505,0.6878871827711495,0.16944761180260148,0.016423114413576207,0.4200294738012862,-0.5501189411049286,0.000000047796603298954624,0.18295275228974767,-1.7555952263922139,0.00000000000000000000000000000000000000000000000000000000013366184118830433,0.34882358382928863,-0.818005526862621,0.0000000000006270225438000883,0.2845060297349521,-1.1125596553540649,0.000000000000000000012655444304707995,0.20349113351210826,-1.6041243487896577,0.000000000000000000000000000000000000000000000000000000000992151492542779,0.27617962469982976,-1.1546178166564705,0.000000000000000000021102973297450156,0.3014748928294902,-1.0277300839980712,0.0000000000000002433060775239081,0.26272047832585965,-1.2213725552552661,0.00000000000005241059333602655,0.3718182718004548,-0.7219050432543401,0.0000009969460948223094,0.233874601558719,-1.3887781596798197,0.00000000000000002808613592225018,1.1287202436726824,0.8913755449841818,0.000000000000000000003422373036215784,0.09471712481177694,-2.700423202453587,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045128186791497596,0.44367404939239574,-0.4646390975325636,0.011600617219108534,0.9460760315303671,0.6321616491226537,0.0000000006558717232436267,0.7997760828493465,0.3853644559931626,0.01738400997669903,0.9668631666551077,0.6596361938603846,0.00002675028828249888
ENSG00000151388,ADAMTS12,0.023088383102242288,-1.191857430691912,0.00000000000000000000000000000000000000000000000000000000645439831068094,0.0216507738171863,-1.2226776398756947,0.00000000000000000000000000000000000007730203984606439,0.02445103869739407,-0.9826564526079151,0.000000000002469053328449021,0.051688731594354984,0.13082956618662678,0.34115870572865115,0.035098651451583064,-0.4489652003677973,0.0004980164567514582,0.11395784100810044,1.3446825506709446,0.000000000000000000000000000000000000000798279835197638,0.019760136409814787,-1.3203968980023602,0.0000000000000000000000000002358750225034649,0.2407931870429669,2.4902672134075385,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002746395065562661,0.06827359179935814,0.5553188842236314,0.00000018733107202867479,0.027226003611612738,-0.8191131195191446,0.000000024893919559915425,0.018160661988282038,-1.4124395863972339,0.0000000000000000001451547714036239,0.4531947357655659,3.505020796968707,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022551977339653432,0.019052025638583107,-1.3460212550731496,0.00000000000000000019814018302591724,0.031847426056680804,-0.5993495263853701,0.0000005073417879759579,0.02400216660059577,-0.9920532462412925,0.000000008714193330128702,0.014299195967137078,-1.727756585545892,0.00000000000000032735098915485535,0.010556893535468837,-2.1388514736049817,0.00000000000000006889445158350861,0.060004210543040885,0.35578013215962034,0.10686921492818857,0.06503636044851495,0.4713240873573623,0.01569332456652468,0.05094205803447532,0.12284876463206817,0.6476902285509987,0.044783356532353574,-0.06115130474860653,0.8588589736451443,0.02469813229962264,-0.9265424700766065,0.00008723784162183808,0.15090226916588637,1.701917029544016,0.0000000000000000002513475096812515,0.10703831699809262,1.1976867082112466,0.000000020457813813236915,0.11659192825112115,1.3218371216294882,0.0000004169827446585948,0.08646936553498949,0.890973066662248,0.0012188983043120924,0.030373324877755715,-0.5819732215588482,0.1305574454821012,0.02546669365256657,-0.8584443321187107,0.004829159079070172,0.006964494471454186,-2.6506457148128515,0.0000000000001652299188544105,0.046819874558996534,0.04090220842293224,0.9407045880202017,0.010011386577040923,-2.1220948730398215,0.00000007569866606989789,0.18338814638583742,1.9769452356438197,0.0000000000209542696346465,0.08078230113045287,0.8081852772199514,0.03935523117560794
ENSG00000145536,ADAMTS16,0.017075783336033358,-0.4133195340174751,0.000013307412091135116,0.013590996702759284,-0.7368509504766756,0.0000000032640662735802304,0.020718055690158332,-0.06329611663006762,0.7502439028890215,0.07206602001136031,1.8540560849286818,0.000000000000000000000000000000000000000008989951814157482,0.0147187893184058,-0.5697101825530293,0.002281671391745982,0.01281182827901721,-0.7644986875097715,0.00022296722603633374,0.007977694823838269,-1.4943640477629874,0.000000000000000014275220183351583,0.06952224347706713,1.7594002954233803,0.00000000000000000000000001089654039966953,0.009913699631139677,-1.146391946593397,0.000000015859886282332907,0.036949576330045864,0.8120963101842484,0.00000016995591268575042,0.014932099857031898,-0.5458893954148758,0.00440778037867973,0.04855657883202492,1.2029404659089655,0.00000000456351353220293,0.008763931793748228,-1.3229620705832703,0.0000000003808493143931948,0.011552497687227352,-0.9348024513353534,0.00000017076261278658775,0.045432672493984846,1.1179439971426817,0.00000000001619866123610085,0.00864602546850149,-1.3021367694554034,0.0000030791693841674334,0.00717868760411881,-1.5396442120691116,0.0000022468303985385175,0.012290019026887892,-0.752054697092972,0.04503223159522358,0.038900252978551,0.8740394086510124,0.0005429789560952021,0.012951370686731014,-0.6643277489492787,0.10513455233339741,0.014927785510784523,-0.4687221675461499,0.26081442972237306,0.013959813908482362,-0.5968628965658356,0.06283939688468956,0.008541637877314321,-1.2081860444314483,0.009169175611869671,0.006874020357675672,-1.4816452385784755,0.0028345793333435267,0.02176382660687595,0.09575261399107671,0.9246610931917439,0.03026427793724632,0.5425357283302663,0.22145517159108433,0.340181238630864,4.093407056549406,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000001147400852762982,0.006366673413141642,-1.5931637260721265,0.0010135126222600612,0.024375730650089654,0.20374619617787015,0.504263462730621,0.008918071344570769,-0.9732188998217204,0.15924533755386414,0.014015941207857291,-0.5427242205630183,0.2182060972691199,0.017829403120845307,-0.10111336089987155,0.896079369938452,0.0631111727581663,1.5966911879943662,0.00043088524744080194
ENSG00000156140,ADAMTS3,0.05108304761371106,0.1547303311127859,0.006097627930841842,0.05815682310017926,0.3567719977661312,0.00000011365129272093684,0.03378349621548341,-0.48300877893651695,0.00003882961787410463,0.03727552759208292,-0.3308446006530179,0.012124554500786417,0.022832993686244894,-1.0597551474513978,0.0000000000000003670926455336958,0.03394010649353681,-0.47127102015372024,0.0001911450359855494,0.02626502603540599,-0.8747828066949062,0.000000000000000005391778933020614,0.03620950181097247,-0.3655404646827982,0.021293934325200374,0.07631678206613185,0.7514840116547887,0.0000000000000003060239277912914,0.05034649874210927,0.11434769520225796,0.3376565420200421,0.030267769980470063,-0.643156170433393,0.00000026265596038640956,0.04809413522410087,0.051869205071848334,0.800079376757858,0.04515330076344196,-0.04966416707194998,0.6555930056907766,0.06135312960919391,0.41880790549154945,0.0000032935234646907705,0.020001805500496475,-1.2329106721725518,0.00000000000006045885032246214,0.023277760876734777,-1.0079166037976899,0.0000000035057717052593365,0.021113787070937674,-1.137968952447328,0.0000000065012317821599865,0.07301717186562806,0.663217160825242,0.0003199242831251708,0.0194501264892755,-1.2365269960993555,0.0000002870843131468415,0.05784945573406519,0.32796576012376555,0.14425979716058573,0.044783356532353574,-0.038767159724058864,0.880885709862522,0.029530375575635766,-0.6490243171288794,0.0014379059657809263,0.028472126257714406,-0.6774944106144716,0.01209950893328531,0.05597416576964476,0.28304921482043,0.2363167848073445,0.031091180866965638,-0.5258778651971587,0.12066554963633702,0.043234682767494745,-0.07110011618211409,0.8392401040718843,0.4313012132641311,3.274191325316065,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015950009950592802,0.03365241661232011,-0.44382678621713456,0.07902516695659598,0.009750292260035862,-2.179914849702432,0.0000000000009470364534536393,0.06465601724813808,0.512736483881596,0.14250629583183927,0.029033021073418673,-0.6474045459960536,0.01820289224972695,0.5170526905045139,3.517347170787855,0.0000000000000000000000000000000000000000000000000000000000000000000000000000002767872465007087,0.04291559747555308,-0.04793869743955792,0.9402403476524793
ENSG00000197381,ADARB1,1.1484546561440352,1.002461765971683,0,0.5129811081064725,-0.438004064357841,0.0000000000000000000000000000000000000000000000000000000047600967772335983,0.796618573744106,0.2508238825469101,0.00000000008901807902547256,0.9184689998689232,0.46225418645238475,0.000000000000000000000000006479108899111348,0.704803565439047,0.06471482173161025,0.10897551619445622,0.1748702175627261,-1.9893981467125172,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003092185070345598,0.5325418129328345,-0.365182777678,0.0000000000000000000000000009890151318784009,1.0450062222646654,0.6490067351029205,0.00000000000000000000000000000000000004234235158458512,0.13243206299711116,-2.403013273096949,0,0.9915883378864354,0.5821992866504174,0.0000000000000000000000000000000000000000000000020561971736719958,0.6434927897847935,-0.07252326369405127,0.08816038614432993,0.5281106002492615,-0.3600739001783946,0.000000019415724838584672,0.45077092660887624,-0.6052085767930909,0.0000000000000000000000000000000000000000000001817514565425379,0.5507731329802446,-0.3092765869690238,0.00000000000000011741717901814746,0.8732216801359604,0.38387976365528353,0.00000000000000012290097966197577,0.6890217219513494,0.0299300625009985,0.5792916556737301,0.34626610796337787,-0.9770090520719543,0.00000000000000000000000000000000000000000000011621867984066184,0.1308525555215711,-2.3745914821014686,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008041092043327636,0.8795104071869265,0.38744132065340964,0.000000009196336409896084,0.1761386413395418,-1.943695810160452,0.000000000000000000000000000000000000000000000000000000000000000004684630432011866,0.18264584624959887,-1.8912008284374078,0.0000000000000000000000000000000000000000000000000000000000000130209194561342,0.46282152265814597,-0.551568792603258,0.000000000000024197566297056962,0.22113351393491523,-1.6146592789348322,0.00000000000000000000000000000000000000000000015659165240077325,0.16792249730893427,-2.010289782468714,0.0000000000000000000000000000000000000000000000000000000000007944934112073477,0.4072944693572499,-0.7294376904420147,0.000000009767304348294838,0.8344293774126486,0.30762220207919866,0.0029845404885167444,0.29310258507034265,-1.2035430339750581,0.00000000000000000035135384340705294,0.5620863099030764,-0.26608428201325995,0.0037710986725629585,1.1602847789442674,0.7935763826842712,0.00000000000000000000000000000021640320208433193,0.18059094472755807,-1.8924486812131427,0.00000000000000000000000031264771682999336,0.46452833717469877,-0.5420456030089134,0.00000004399924814551529,0.19357637674060618,-1.7909714118141316,0.000000000000000000014214642634106626,0.805298564394202,0.25573784360405166,0.07530663104307622
ENSG00000141433,ADCYAP1,0.9375807571435556,0.15281900482513017,0.0000000020854974940314062,0.4822433306798832,-0.9093717702606187,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000759411639110417,0.7023607528114038,-0.304758055596988,0.0000000006527913678348835,0.5705640756761492,-0.6089751798128658,0.00000000000000000000000008800681497720903,0.7851907994088018,-0.13728155185442287,0.005191232188786722,0.20993416864214162,-2.0757297741291056,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011527298649768184,0.676876722361047,-0.3682739959802741,0.00000000000000000005127960930676182,0.20060064003278746,-2.1245206306017685,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003603463823973799,0.08660458357014472,-3.3698520298598984,0,0.8651818925468048,0.008945070715332376,0.8591165699442627,0.5902215146191662,-0.562860655314445,0.000000000000000000000000003908568116615455,0.2603557512612384,-1.740879642277996,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000010292811130233683,2.122395656138158,1.4059353728911972,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005140564189628873,3.752688370345555,2.437376782023206,0,0.45775560588279074,-0.9300294483126711,0.000000000000000000000000000000000000000000000005747983710249928,0.9144834630145805,0.09094927867944178,0.14646308448403234,0.6042765859702363,-0.5176783617599434,0.0000000000039446434117666684,0.24001684217216354,-1.8504034666650624,0.000000000000000000000000000000000000000000000000000000001190133520811157,0.26318452405800913,-1.7201266953028604,0.00000000000000000000000000000000000000000000000000000000000030829166018903305,0.15973357180301584,-2.433943816404448,0.00000000000000000000000000000000000000000000000000000000000000000000006465488280925288,0.15454648528812212,-2.4810833846326954,0.000000000000000000000000000000000000000000000000000000000000000000000015168379136156946,0.27758553041097617,-1.6452148680187384,0.0000000000000000000000000000000000000000000000000000000000000001786205593469088,0.07212938651954316,-3.5702574836168552,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005428694602002026,0.13944441296999222,-2.626623421942135,0.00000000000000000000000000000000000000000000000000000000000000000000886378091127603,0.27049327354260105,-1.6682910042129548,0.0000000000000000000000125790572448271,0.4294645154904478,-1.0034630120825134,0.000000000012035373322994199,0.12149329951102286,-2.814837094547361,0.0000000000000000000000000000000000000000000000009365178748801976,2.663998061013124,1.6592030641950437,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000007072532934376258,0.09541357425892236,-3.1785360097479938,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031577816241948982,0.30098490787926346,-1.5109344331544243,0.0000000000000171290005706321,2.4698090685559952,1.5444220185517705,0.00000000000000000000000000000000000000000000000000000000000000000022634557477516935,0.09169407319291871,-3.1980288208470506,0.0000000000000000000000000000000007668691003210503,2.2518066440113738,1.3944740797432893,0.00000000000000000000000312100142308026
ENSG00000120907,ADRA1A,0.5307442065627946,-0.4713107133932555,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000036823084612077787,0.7060206717392686,0.015209654276669204,0.5817034058807755,0.6226615656069208,-0.17515333309437775,0.00003298248384268149,0.48159981648971134,-0.5538709872803331,0.00000000000000000000000000007860073287780646,0.5438403950723785,-0.37791086289831766,0.000000000000000000978878567175678,0.6181145222332863,-0.1847271636585347,0.00005358866574802592,0.22681200053004802,-1.695192219223694,0,0.25853584293034343,-1.4561269919732527,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000050499886997439176,2.9952466451592383,2.344582637991124,0,0.6726551527218291,-0.05844591795528342,0.20595703767687734,0.9243776952035556,0.4229564139546723,0.00000000000000000000000015713726653619484,0.4689178184349835,-0.5850193140312789,0.000000000000000005356490969130695,0.48754133609134165,-0.5407401361380346,0.000000000000000000000000000000000016643975966366523,0.3525072942940454,-1.0289410687656637,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013225533685872972,1.112100385827604,0.6954350039796883,0.0000000000000000000000000000000000000000000000000035251034102348263,0.27434503890437417,-1.371855036680984,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007321923769273657,0.40031740286497836,-0.8168129271634323,0.00000000000000000000000000000000004974789118911223,1.5058888019416166,1.126015449099922,0.000000000000000000000000000000000000000000000000000000000005059262679838258,0.7895535721740273,0.17772706490381307,0.014572978586424267,1.7726109346572514,1.3633441158237742,0.000000000000000000000000000000000000000000000000000000000000000000000000000003685087374878467,0.952743957600071,0.4510960115273781,0.00000005283997204400618,0.9444351025007874,0.44149138035916935,0.000000000012445039148840411,0.135717135161772,-2.3674220367634704,0.00000000000000000000000000000000000000000000000000000000000000000000000017286407589190626,0.3928011632957527,-0.8357448747608551,0.0000000000000033746863918516915,0.3715396113602394,-0.9126252341043618,0.000000000015511062777301747,0.5461981589626836,-0.3569280553172265,0.004040044651410311,0.28247192136312815,-1.3073942539574013,0.00000000000000000002305268023047482,0.39018612774825207,-0.846015672524529,0.0000000000000001171764218112394,1.3747912086650564,0.992065042534414,0.000000000000000000000000000000000000000000000029835675841964216,0.8851185809486488,0.3415660983667978,0.010349476217168157,0.6237093837496495,-0.16579269922195672,0.09928698908298182,0.2445175285144499,-1.5081280695809656,0.0000000000000024943066032235704,0.3584714612663846,-0.960233529986223,0.00000008618993821645797
ENSG00000170214,ADRA1B,0.07301701156084124,-0.9235958954211121,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008653544457753677,0.037217206087207105,-1.8857712711387906,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000185073859319392,0.12766801884746218,0.010385486686562917,0.8914141630151496,0.06585343207934649,-0.9663283462051329,0.0000000000000000000027904081191584585,0.07000860047600707,-0.8853681147946126,0.000000000000000000000006548400180221914,0.03483918216223978,-1.8972532853782291,0.000000000000000000000000000000000000000000000000000000000000006745720988063597,0.051425448172126687,-1.3632035665465452,0.00000000000000000000000000000000000000000000000000000000000000000000011717356534174986,0.07386738369438382,-0.789193322130533,0.00000000003699563819606311,0.03404327043146078,-1.9407947677999275,0.000000000000000000000000000000000000000000000000000000000000000000000000000017262211511194764,0.07044188236020439,-0.8718061979435396,0.00000000000000000001985535035494869,0.09120688020781645,-0.49196380757494307,0.0000000085129137555187,0.05503078934296157,-1.2098161475080955,0.00000000000000006224649688904094,0.030864281534504632,-2.081965529911266,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000354700689425251,0.03840424906835038,-1.7763437931640245,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000005012676318280392,0.7817848549908336,2.872232707125858,0,0.047553140076758184,-1.430636298476212,0.0000000000000000000000000000303453814139046,0.030403853382150254,-2.065089206180992,0.00000000000000000000000000000000000005541721710511856,0.04193065315055869,-1.5860454514543707,0.0000000000000002495159406769314,0.7852988570044983,2.7399655555753664,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002515897211163207,0.053532332171821524,-1.2322292012559966,0.0000000006287863783193167,0.04039283138212283,-1.6319354514473878,0.000000000000032895111797832646,0.4821504957621985,1.9928149031778306,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006294892204877273,0.03701376413502873,-1.7521985540045741,0.00000000000001406876053797574,0.06579419485203858,-0.9343344203177169,0.000004590239008531681,0.027982062780269077,-2.112103714187491,0.000000000013920436045874456,0.08646936553498949,-0.5349507808096705,0.024215345918965125,0.01670532868276564,-2.8095856973937607,0.0000000000000005038666461130204,0.0391095652521558,-1.6762212676875592,0.000000000000038433424535002464,2.554576572129396,4.721013172197722,0,0.044590356722853844,-1.4458553202495126,0.00002042420671018927,0.044050100938980055,-1.5041271620506973,0.000000000027210216503508943,0.025470575886921865,-2.187378296725475,0.00000008021821811027888,0.020195575282613218,-2.4899542337271585,0.000000010221679511539941
ENSG00000159723,AGRP,0.03761482413740306,-1.4974976771681652,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010694926118060786,0.014460188352354355,-2.8357807616987927,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004800642695601826,0.054501551905641744,-0.8126721752304058,0.00000000004991951945777705,0.040257569799449555,-1.246108443827349,0.00000000000000015314331278707438,0.03340032960715163,-1.5305351370065696,0.00000000000000000000000000006491952447058097,0.009215525604205362,-3.3687167361524533,0.00000000000000000000000000000000000000000000000000000000000000001072603991041248,0.9168212359087979,4.812073012650452,0,0.015207990760608435,-2.625468092204038,0.0000000000000000000000000000000739304327622223,0.009539597758266481,-3.335769310701882,0.00000000000000000000000000000000000000000000000000000000000000000000000000000642635163122238,0.021607939374295823,-2.1542148005312334,0.0000000000000000000000000000000000000001843487643238866,0.05286770489922104,-0.8548893235324493,0.000000000034568799237232015,0.007861541334708797,-3.5247834495842625,0.0000000000000000000000000000000006560758788325483,0.004000925384102452,-4.55295121763111,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007349842652550623,0.011864727354449713,-3.040649125327649,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000010600966798975537,0.01914458526476091,-2.3118767528037316,0.00000000000000000000000000000000026229203270920288,0.18422685036730094,1.0075714711322385,0.0000000000000002638901625034252,0.2453422057642958,1.4324131729153047,0.00000000000000000000000000015507578115786379,0.013012961322587181,-2.7926779607297174,0.000000000000000013611693690295792,0.012156329055797188,-2.9013739014377786,0.0000000000000000000015058932173236654,0.011224521261833546,-2.975115915978614,0.0000000000000004892198872493168,0.013171575450692226,-2.75766603169332,0.000000000000013886377359692737,0.0064429910346841665,-3.7758536313889053,0.0000000000000000000000000000005856778202757939,0.0037962835010285877,-4.324099595946438,0.00000000000000000003557743724873801,0.0058920174494362905,-3.7888078891421797,0.000000000000000012404580252137987,0.009327354260089692,-3.1222742193030975,0.000000000888945821647233,0.011529248737998599,-2.8691847782068485,0.000000001438427240122936,0.019742661170541215,-2.1551947628526213,0.0000007871186973164145,0.00818572295975354,-3.3853604377867965,0.000000000000000035590877582029435,0.006268045024308768,-3.77433595678119,0.000000000000000000000002094893626849766,0.015606624852998846,-2.4078340359113026,0.00001801307657176333,0.004004554630816368,-4.246439665648165,0.0000000000000000008734283470834077,0.0050941151773843734,-3.631191954547903,0.000000319593277751355,0.0050488938206533045,-3.6440671158130407,0.00000043743930765414476
