Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value
ENSG00000069431,ABCC9,0.17989157277236476,-0.5633354047144976,0.00000000000000000000000000000000000000000000000000000000000000000000000013457093880072466,0.46359170699992763,1.322495554721414,0,0.09012802959459118,-1.7345207475094857,0,0.55388005377578,1.307319875490954,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002774715533764612,0.11897052441833254,-1.2079628737580885,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003093233785485812,0.23882372307153107,-0.07950373188678239,0.08520933850726198,0.1465380708442104,-0.8131284179849947,0.000000000000000000000000000000000000000000000000000008588394736559183,0.2514570569315611,0.004518867539037741,0.964780966071271
ENSG00000123612,ACVR1C,0.5753029290665151,0.028974699490747158,0.28104000085757047,0.30217438416528203,-1.1005926763538727,0,1.2075445615278622,1.6948748926743795,0,0.23192576318982144,-1.3621094620934435,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006612391688697014,0.3573121474112883,-0.753895001398764,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003499122120405633,0.3685582748787982,-0.6539575278779941,0.00000000000000000000000000000000000000000000000000001272083725269807,0.33753325197625206,-0.778571151221878,0.00000000000000000000000000000000000000000000000000000000000024067223616347162,0.31082886204040194,-0.865256810436948,0.00000000009717138822363478
ENSG00000151388,ADAMTS12,0.03140637074732184,0.12129958084265091,0.1295206135212846,0.021599364299646026,-0.5533196259526614,0.00000000000016258509932783426,0.0225691889290086,-0.47257151467191516,0.00000000033574525075198844,0.07263665278551973,1.5197176289286451,0.000000000000000000000000000000000000000000000000000000000000000000008550947503434086,0.030500860757561924,0.06904180118820502,0.41624468387255054,0.027272292816065982,-0.10593065125474865,0.4246626641038236,0.019207950089515948,-0.628475650205492,0.000024003750320989236,0.020954754744296762,-0.41205579593752795,0.30835596990757796
ENSG00000145536,ADAMTS16,0.01384969464103209,0.7458199723919794,0.000000017287172281000507,0.006320884201401429,-0.6709279864703657,0.0000007879969323510656,0.010708280743911823,0.293205030910749,0.019232174788957564,0.014322720267567271,0.7212428395704427,0.00003442655724858604,0.004291865960257307,-1.2137680022182762,0.000000000014332222866453652,0.009303165306415031,0.03385254166823515,0.8875493062132498,0.006660821402009563,-0.45894662717651347,0.08106402216705018,0.010477377372148381,0.33670785288426064,0.6787907562505915
ENSG00000156140,ADAMTS3,0.032693517089425195,0.27099524806919106,0.00029716206214257826,0.02979845409232102,0.11636251606552594,0.08367330743071012,0.026361705025810703,-0.11429714230053278,0.09946825995718638,0.030691543430501296,0.1462552233028429,0.16566575427954197,0.02374832498009043,-0.2761180586273966,0.0010265610795583975,0.027399733436701802,-0.03046828396968948,0.8192608085918249,0.02122168679244907,-0.41337210878504127,0.0027264713555345574,0.0349245912404946,0.36381685367578953,0.3050960839681629
ENSG00000197381,ADARB1,0.2673145523280246,-0.8861424399445936,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005754022360900448,0.28353680560572125,-0.8473630777028056,0,0.731583791379198,0.9696342030812584,0,0.4207810604321727,-0.12691993794974943,0.00009444272453342332,0.5729927181340855,0.3953301556567327,0.00000000000000000000000000000000000000000000000000000000000023020227151859886,0.3858901992852701,-0.2574544694181351,0.0000000000014745368569962158,0.4379102814763031,-0.06242452578560642,0.12584645674613554,0.4877801243255746,0.09879236975227101,0.33501898157738164
ENSG00000141433,ADCYAP1,0.2895049552658864,-0.5539349033677079,0.00000000000000000000000000000000000000000000000000000000000000000000000000001595611585977618,0.2060969443039803,-1.1697356883990018,0,0.23524754259281286,-0.9441624886304152,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021095968228453865,0.18905990753188798,-1.1578113474241503,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022031484695230961,1.2901921325328165,2.392823486708225,0,0.314905773591117,-0.3760080658870819,0.000000000000000018485770757047914,0.33040772210433483,-0.29920546966609596,0.0000000005824304561453595,0.22933814914591455,-0.8103252684562423,0.000000007029247981269027
ENSG00000120907,ADRA1A,0.754834100863091,0.21063918369820323,0.00000000000000000000000830408183275938,0.9335404175395504,0.6693686193790577,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013032856274409538,0.5221774123871445,-0.4506149964675749,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000053435460412102245,0.379347476800996,-0.8753199457147128,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005344283291644838,0.4567689879303176,-0.6300794016088813,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002506316367383453,0.7487136462354562,0.1739912171524276,0.000000028522926377039557,0.8391085938299024,0.3476430128266377,0.00000000000000000000000040743056855179608,0.4610046043745288,-0.5394840847768718,0.00000022749835969849852
ENSG00000170214,ADRA1B,0.05926021759043842,-0.7810441826541812,0.00000000000000000000000000000000000000000000000002311250572630806,0.061727949143971665,-0.7672047626554761,0.00000000000000000000000000000000000000000000000000000000000000019065083856419627,0.17334029454207264,1.2838876027511006,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002640258775846076,0.11652555989113658,0.32946730378942446,0.00000035264145668949816,0.06374851572968852,-0.6523867574096118,0.000000000000000000000000000000002345477514209103,0.09456094051178018,-0.002114205966565752,0.9883943708347376,0.06707292249000327,-0.5205832877851013,0.000000001688083114883228,0.09895300851473471,0.07755195186826791,0.726140895607038
ENSG00000159723,AGRP,0.011584317078930187,-2.062501014314903,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003884416079133463,0.01459221267066387,-1.8048967080104132,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001551539869419353,0.13946792038337932,3.39395318390367,0,0.01258353280650553,-1.8319986083494184,0.00000000000000000000000000000000000000000000000000000013274513620658392,0.011273301255609191,-2.0807228377269995,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004227725641942702,0.015165433855662859,-1.537743374807433,0.000000000000000000000000000000000014755877129582095,0.016729504916675183,-1.379871436398381,0.00000000000000000000000018720198003438242,0.01280568345484802,-1.611761846475658,0.000021352653315378638
