Feature,Normalized.Dispersion
ENSG00000069431,1.2900559024896872
ENSG00000123612,-0.7242514520609525
ENSG00000151388,-1.3050355877585023
ENSG00000145536,2.4365875698386215
ENSG00000156140,-1.8353203370761741
ENSG00000197381,-0.6341225932247303
ENSG00000141433,0.9106605759150613
ENSG00000120907,-0.9491859751349667
ENSG00000170214,0
ENSG00000159723,-0.7765694909799695
ENSG00000204472,-0.015366495195761606
ENSG00000171094,-0.25282188911884573
ENSG00000189292,1.004607256171252
ENSG00000154188,0.008440648338553748
ENSG00000029534,-0.9469184439407182
ENSG00000180071,-0.13300924274772727
ENSG00000189127,1.5358640204804073
ENSG00000134343,-1.0768283481043839
ENSG00000135046,2.248306649925545
ENSG00000130203,-0.5607234193767515
ENSG00000142192,-1.4001485208692952
ENSG00000171885,-0.4159178933062364
ENSG00000169083,-1.2092619428739482
ENSG00000138639,0.5940578724317851
ENSG00000064270,-0.02029990377996869
AVP_gene,7.90484473712142
ENSG00000135454,-1.335453132055706
ENSG00000132692,-0.6566109577329496
ENSG00000176697,-0.06702522320095378
ENSG00000116985,-2.5759948040992224
ENSG00000162670,-1.2932583351666211
ENSG00000151136,-0.7291774351900766
ENSG00000165985,1.4911364885081773
ENSG00000143110,-0.07264794870747417
ENSG00000188674,-0.5844690495453418
ENSG00000064989,2.4756210797701526
ENSG00000070808,-0.9566601313686718
ENSG00000042493,-0.11918575729826454
ENSG00000092529,0.626080944348384
ENSG00000105974,1.8395359338272663
ENSG00000187094,1.1444233617634767
ENSG00000275302,12.459212401884427
ENSG00000271503,49.50364825062828
ENSG00000133101,-1.650183800346362
ENSG00000157456,-0.6959546409673883
ENSG00000170458,1.9938680099226995
ENSG00000177575,4.520459061737265
ENSG00000116824,6.838455908079692
ENSG00000135218,0.8241394428784746
ENSG00000160654,7.280354880375738
ENSG00000010610,0.03768469019423012
ENSG00000117091,-0.15281552838986745
ENSG00000169442,1.1814251203899515
ENSG00000129226,2.6353713552054145
ENSG00000112149,0.3628996535048848
ENSG00000114013,0.6720001092467858
ENSG00000039068,0.23695659425651897
ENSG00000154162,-1.1773523770489451
ENSG00000140945,0.6316742727508168
ENSG00000179242,-1.7113365963782134
ENSG00000113361,1.3262934942863318
ENSG00000170312,0
ENSG00000048740,-1
ENSG00000103888,3.666427431558714
ENSG00000135048,2.1130303023957038
ENSG00000117724,0.1497603927833598
ENSG00000089199,1.6975287954295726
ENSG00000154645,1.8182717860739668
ENSG00000013297,0.61448830588414
ENSG00000150656,4.037935197904498
ENSG00000184144,1.7648876058557421
ENSG00000154529,-0.5685943848605242
ENSG00000111799,-0.1759905801495467
ENSG00000188517,0.015366495195761606
ENSG00000102879,-0.8363851300959722
ENSG00000147571,13.871524571036382
ENSG00000145708,2.404512061897666
ENSG00000106113,-0.609695231139194
ENSG00000103316,3.4740554807875714
ENSG00000173546,0.5350113610343589
ENSG00000183230,-1
ENSG00000103811,0.32571929768463626
ENSG00000163131,-0.3578191547329332
ENSG00000111249,-1.066338420827956
ENSG00000168329,4.557319754286181
ENSG00000145824,-0.21833689000420897
ENSG00000121966,1.4862045002480497
ENSG00000137869,0.27895737012482896
ENSG00000095596,-0.8067508592700522
ENSG00000003137,-2.8325920538480753
ENSG00000115165,4.566576241227071
ENSG00000187323,0.536363604067193
ENSG00000011465,6.06173638746561
ENSG00000181418,-0.8634936943207798
ENSG00000162733,0.032256062456415144
ENSG00000132535,-0.7981241642100504
ENSG00000187957,-0.7381050627048706
ENSG00000149927,-1.1032717243442416
ENSG00000133665,-0.8703766920672962
ENSG00000171551,-0.21967644588752952
ENSG00000115468,-0.8459792579179642
ENSG00000146648,-1.5168451979913293
ENSG00000126767,-0.812353063135108
ENSG00000197977,-1.4103421632202713
ENSG00000165675,-1.3045963888859282
ENSG00000065361,2.0296718736098183
ENSG00000136541,3.076670369972843
ENSG00000091831,0.35568607448016754
ENSG00000112319,-0.45675722416164843
ENSG00000170231,-1.084865725535991
ENSG00000117560,0.7954606514296602
ENSG00000077942,6.2270774794201005
ENSG00000158869,0.07507261732568642
ENSG00000150337,1.4025612592001686
ENSG00000203747,0.9930260046425536
ENSG00000128610,0.1792845705591066
ENSG00000066468,-1.2717432173977041
ENSG00000068078,-0.025165986118624927
ENSG00000118407,0.3984886415980937
ENSG00000102755,8.506541753801924
ENSG00000170345,1.0433398686313282
ENSG00000170324,-0.5038007447442301
ENSG00000053108,-1.4153419611037756
ENSG00000186297,-0.6612097032872993
ENSG00000102287,5.291659895168091
ENSG00000268089,1.4405716799338746
ENSG00000128683,1.914252115185706
ENSG00000136750,0
ENSG00000069482,3.616032924820048
ENSG00000139354,2.830417311815757
ENSG00000266524,-1.1318676335314481
ENSG00000145990,-2.000105289864424
ENSG00000118702,6.795586129078994
ENSG00000152661,0
ENSG00000101958,2.1767972601736196
ENSG00000145451,1.1876469368648919
ENSG00000115523,1.2346069335482945
ENSG00000164850,2.2305208847944678
ENSG00000136235,2.493656221087696
ENSG00000169508,2.0760685443763682
ENSG00000171659,0
ENSG00000169840,-2.123708040714615
ENSG00000145649,1.0006867350966895
ENSG00000161610,10.619059554469533
ENSG00000114315,2.9373298756373973
ENSG00000010282,1.249641050249794
ENSG00000135245,-0.9173080281022181
ENSG00000242574,3.357195637935153
ENSG00000196735,1.7945770461370107
ENSG00000196639,-0.7084132085002067
