NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL	FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL	Details ...	289	-0.61267924	-3.0110571	0.0	0.0	0.0	2197	tags=54%, list=20%, signal=66%	
DESCARTES_FETAL_CEREBRUM_VASCULAR_ENDOTHELIAL_CELLS	DESCARTES_FETAL_CEREBRUM_VASCULAR_ENDOTHELIAL_CELLS	Details ...	227	-0.62596375	-3.0017207	0.0	0.0	0.0	1391	tags=45%, list=13%, signal=50%	
DESCARTES_FETAL_CEREBELLUM_VASCULAR_ENDOTHELIAL_CELLS	DESCARTES_FETAL_CEREBELLUM_VASCULAR_ENDOTHELIAL_CELLS	Details ...	258	-0.61647224	-2.997593	0.0	0.0	0.0	2054	tags=53%, list=19%, signal=64%	
FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA	FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA	Details ...	285	-0.6035866	-2.972097	0.0	0.0	0.0	2673	tags=59%, list=25%, signal=76%	
ZHONG_PFC_MAJOR_TYPES_MICROGLIA	ZHONG_PFC_MAJOR_TYPES_MICROGLIA	Details ...	334	-0.58870125	-2.9549956	0.0	0.0	0.0	2673	tags=56%, list=25%, signal=72%	
GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX	GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX	Details ...	185	-0.63257706	-2.9485714	0.0	0.0	0.0	2003	tags=54%, list=18%, signal=65%	
HU_FETAL_RETINA_MICROGLIA	HU_FETAL_RETINA_MICROGLIA	Details ...	293	-0.5956103	-2.9428384	0.0	0.0	0.0	2673	tags=57%, list=25%, signal=74%	
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS	Details ...	79	-0.706412	-2.910745	0.0	0.0	0.0	1992	tags=62%, list=18%, signal=75%	
VERHAAK_GLIOBLASTOMA_MESENCHYMAL	VERHAAK_GLIOBLASTOMA_MESENCHYMAL	Details ...	115	-0.6620234	-2.8957267	0.0	0.0	0.0	1934	tags=58%, list=18%, signal=70%	
HU_FETAL_RETINA_FIBROBLAST	HU_FETAL_RETINA_FIBROBLAST	Details ...	273	-0.5889604	-2.8921733	0.0	0.0	0.0	2059	tags=50%, list=19%, signal=60%	
GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE	GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE	Details ...	224	-0.5943205	-2.844697	0.0	0.0	0.0	1659	tags=46%, list=15%, signal=53%	
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	Details ...	61	-0.7286616	-2.8437212	0.0	0.0	0.0	1205	tags=56%, list=11%, signal=62%	
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_FIBROBLASTS_STROMAL_CELLS	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_FIBROBLASTS_STROMAL_CELLS	Details ...	60	-0.72525245	-2.8289845	0.0	0.0	0.0	1614	tags=68%, list=15%, signal=80%	
AIZARANI_LIVER_C21_STELLATE_CELLS_1	AIZARANI_LIVER_C21_STELLATE_CELLS_1	Details ...	150	-0.6233422	-2.8209198	0.0	0.0	0.0	1894	tags=53%, list=17%, signal=64%	
FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_IMMUNE	FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_IMMUNE	Details ...	95	-0.65846056	-2.7877085	0.0	0.0	0.0	2514	tags=65%, list=23%, signal=84%	
FAN_OVARY_CL6_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_2	FAN_OVARY_CL6_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_2	Details ...	269	-0.567013	-2.7715106	0.0	0.0	0.0	2104	tags=45%, list=19%, signal=54%	
CUI_DEVELOPING_HEART_C8_MACROPHAGE	CUI_DEVELOPING_HEART_C8_MACROPHAGE	Details ...	190	-0.5887387	-2.764053	0.0	0.0	0.0	2690	tags=61%, list=25%, signal=79%	
DESCARTES_FETAL_EYE_STROMAL_CELLS	DESCARTES_FETAL_EYE_STROMAL_CELLS	Details ...	27	-0.851447	-2.7537045	0.0	0.0	0.0	998	tags=70%, list=9%, signal=77%	
TRAVAGLINI_LUNG_ADVENTITIAL_FIBROBLAST_CELL	TRAVAGLINI_LUNG_ADVENTITIAL_FIBROBLAST_CELL	Details ...	206	-0.5809455	-2.7518997	0.0	0.0	0.0	1745	tags=47%, list=16%, signal=54%	
MANNO_MIDBRAIN_NEUROTYPES_HMGL	MANNO_MIDBRAIN_NEUROTYPES_HMGL	Details ...	373	-0.54067224	-2.740971	0.0	0.0	0.0	2690	tags=54%, list=25%, signal=69%	
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION		135	-0.6109856	-2.7333143	0.0	0.0	0.0	1590	tags=44%, list=15%, signal=51%	
LEIN_OLIGODENDROCYTE_MARKERS	LEIN_OLIGODENDROCYTE_MARKERS		73	-0.67212445	-2.7310507	0.0	0.0	0.0	2277	tags=71%, list=21%, signal=89%	
AIZARANI_LIVER_C10_MVECS_1	AIZARANI_LIVER_C10_MVECS_1		200	-0.57361597	-2.707266	0.0	0.0	0.0	1248	tags=40%, list=11%, signal=44%	
KIM_GLIS2_TARGETS_UP	KIM_GLIS2_TARGETS_UP		40	-0.7488436	-2.6980822	0.0	0.0	0.0	1058	tags=50%, list=10%, signal=55%	
FAN_OVARY_CL7_ANGEIOGENIC_ENDOTHELIAL_CELL	FAN_OVARY_CL7_ANGEIOGENIC_ENDOTHELIAL_CELL		227	-0.56325006	-2.6943989	0.0	0.0	0.0	2530	tags=49%, list=23%, signal=63%	
LINDGREN_BLADDER_CANCER_CLUSTER_2B	LINDGREN_BLADDER_CANCER_CLUSTER_2B		252	-0.5541045	-2.68507	0.0	0.0	0.0	1813	tags=43%, list=17%, signal=51%	
NABA_CORE_MATRISOME	NABA_CORE_MATRISOME		102	-0.62896085	-2.6736062	0.0	0.0	0.0	1232	tags=45%, list=11%, signal=50%	
GAO_LARGE_INTESTINE_24W_C1_DCLK1POS_PROGENITOR	GAO_LARGE_INTESTINE_24W_C1_DCLK1POS_PROGENITOR		60	-0.68218845	-2.659907	0.0	0.0	0.0	1645	tags=58%, list=15%, signal=68%	
AIZARANI_LIVER_C29_MVECS_2	AIZARANI_LIVER_C29_MVECS_2		239	-0.5488931	-2.6558533	0.0	0.0	0.0	2016	tags=45%, list=19%, signal=54%	
MCLACHLAN_DENTAL_CARIES_UP	MCLACHLAN_DENTAL_CARIES_UP		119	-0.60335743	-2.655314	0.0	0.0	0.0	2368	tags=60%, list=22%, signal=75%	
