Barcode,Cluster
aaaaikae-1,9
aaacnkid-1,4
aaadaaph-1,4
aaaddfpk-1,9
aaadloee-1,3
aaaeapog-1,9
aaafhgoc-1,9
aaaibmlp-1,3
aaaicklb-1,1
aaaiilef-1,3
aaajlpmo-1,3
aaakjgfo-1,9
aaalacgb-1,3
aaalmclj-1,1
aaamppil-1,1
aaanjeed-1,2
aabanbok-1,3
aabbkeci-1,2
aabckkij-1,4
aabcmmda-1,1
aabcnkcd-1,1
aabcnkgh-1,1
aabcpjdc-1,4
aabdhagp-1,4
aabdijfe-1,3
aabeemfb-1,1
aabejloo-1,3
aabgkapa-1,2
aabhakoc-1,3
aabmcjkg-1,2
aabmhjml-1,4
aabmkkac-1,1
aabnlkck-1,1
aabofdoi-1,4
aacbmadm-1,3
aacfbkga-1,1
aacfhhab-1,3
aacfnkbb-1,1
aachodci-1,1
aacinpld-1,3
aacknpfm-1,3
aackoffl-1,1
aackopga-1,3
aacmcpjg-1,1
aacmdcph-1,3
aacoainm-1,3
aacopepn-1,3
aacpocap-1,9
aadanofo-1,4
aadbbkap-1,9
aadbfhno-1,9
aadcckio-1,9
aadcjkme-1,9
aaddabjm-1,9
aaddgcpi-1,9
aaddhjnn-1,9
aadfnean-1,9
aadggcog-1,3
aadgkbmm-1,9
aadhapdm-1,9
aadhlock-1,9
aadicppg-1,9
aadighef-1,9
aadjebdn-1,9
aadkdanh-1,9
aadkdmhb-1,9
aadloabl-1,9
aadmlpmb-1,3
aadmpmhn-1,1
aadnkdaf-1,8
aadnmepd-1,6
aadnoefm-1,1
aadopabj-1,6
aadpbfln-1,4
aadplbpe-1,3
aaecobod-1,9
aaecooke-1,3
aaeepodn-1,3
aaehlkke-1,3
aaeibcbc-1,3
aaeifind-1,1
aaejeakg-1,8
aaejgpnl-1,9
aaejjncj-1,4
aaekcfje-1,4
aaeklmlk-1,4
aaemdboi-1,1
aaemhjka-1,1
aaemmekc-1,1
aafahaip-1,9
aafbkpjc-1,9
aafcokne-1,9
aafdceef-1,9
aafeaaal-1,9
aafeepni-1,9
aaffendk-1,1
aafhdmpg-1,9
aafhedpn-1,9
aafjfohf-1,9
aafkpfga-1,1
aaflebah-1,9
aafnlhge-1,9
aafnmheb-1,9
aafoaiej-1,1
aafoijhi-1,3
aagaepne-1,6
aagcollj-1,9
aagdbdci-1,1
aagdbjpi-1,4
aagddjko-1,1
aagdnclh-1,4
aagehhpc-1,4
aagepgkc-1,2
aagfbjlc-1,3
aaggadpn-1,2
aaghllgc-1,1
aaghoddi-1,1
aagimmei-1,3
aaginmmh-1,3
aagjedan-1,1
aagkkkif-1,1
aaglcmda-1,3
aagljeba-1,8
aagpbmdl-1,1
aahaedcd-1,1
aahbdjgm-1,4
aahbidci-1,3
aahbjjij-1,3
aahchddj-1,1
aahdcelk-1,3
aahegdnp-1,2
aahgbfmf-1,3
aahgkkmi-1,2
aahhdolf-1,4
aahhmnnl-1,1
aahhnopi-1,3
aahhoohc-1,1
aahijdca-1,4
aahkkbnd-1,4
aahljdbd-1,2
aahmffeo-1,1
aahnogpg-1,1
aaicjoda-1,1
aaicohbh-1,4
aaidpakl-1,1
aaifmpah-1,8
aaigfhoo-1,3
aaihlboh-1,3
aaiifdpm-1,8
aaiilffd-1,4
aaikgaaa-1,1
aailnhpk-1,4
aaimkddn-1,3
aaimkdmo-1,2
aainbgbj-1,1
aainhpfm-1,1
aaioldfn-1,1
aaiopocm-1,4
aajcdadm-1,8
aajcjnbf-1,1
aajdkgig-1,4
aajeghko-1,8
aajelocd-1,3
aajenfof-1,3
aajiompc-1,3
aajlpoao-1,4
aajocjin-1,1
aajoegaj-1,1
aajogpij-1,1
aajpciip-1,3
aakabngp-1,3
aakbcdal-1,2
aakbgllf-1,8
aakdacdn-1,1
aakinbio-1,3
aakkglhm-1,3
aakmeenk-1,1
aaknabgi-1,1
aakodnad-1,3
aakomlog-1,3
aakpfbpg-1,1
aakplkhn-1,1
aakppnad-1,3
aalcajgl-1,3
aalcljga-1,3
aaleibmp-1,1
aalfjijk-1,2
aalgjcej-1,3
aalhenlm-1,4
aalhpfjg-1,8
aaliimgh-1,4
aaliioai-1,8
aalkeifj-1,8
aalljoan-1,1
aallkhic-1,3
aalmfbje-1,3
