NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HU_FETAL_RETINA_MICROGLIA	HU_FETAL_RETINA_MICROGLIA	Details ...	366	-0.70552427	-3.0616581	0.0	0.0	0.0	2239	tags=61%, list=16%, signal=70%	
FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA	FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA	Details ...	357	-0.7027598	-3.0373008	0.0	0.0	0.0	2782	tags=68%, list=20%, signal=82%	
ZHONG_PFC_MAJOR_TYPES_MICROGLIA	ZHONG_PFC_MAJOR_TYPES_MICROGLIA	Details ...	418	-0.6888213	-3.0148444	0.0	0.0	0.0	2782	tags=64%, list=20%, signal=77%	
DESCARTES_FETAL_CEREBRUM_MICROGLIA	DESCARTES_FETAL_CEREBRUM_MICROGLIA	Details ...	250	-0.70527166	-2.963661	0.0	0.0	0.0	2443	tags=66%, list=18%, signal=78%	
CUI_DEVELOPING_HEART_C8_MACROPHAGE	CUI_DEVELOPING_HEART_C8_MACROPHAGE	Details ...	264	-0.6969429	-2.944854	0.0	0.0	0.0	2136	tags=60%, list=15%, signal=70%	
FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL	FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL	Details ...	352	-0.67961484	-2.93682	0.0	0.0	0.0	2728	tags=62%, list=20%, signal=75%	
DESCARTES_FETAL_CEREBELLUM_MICROGLIA	DESCARTES_FETAL_CEREBELLUM_MICROGLIA	Details ...	356	-0.67447823	-2.9320989	0.0	0.0	0.0	2663	tags=65%, list=19%, signal=78%	
DESCARTES_FETAL_INTESTINE_MYELOID_CELLS	DESCARTES_FETAL_INTESTINE_MYELOID_CELLS	Details ...	118	-0.73469865	-2.8825698	0.0	0.0	0.0	2141	tags=71%, list=15%, signal=83%	
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MACROPHAGES	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MACROPHAGES	Details ...	78	-0.7696561	-2.8532312	0.0	0.0	0.0	2305	tags=82%, list=17%, signal=98%	
DESCARTES_FETAL_CEREBELLUM_VASCULAR_ENDOTHELIAL_CELLS	DESCARTES_FETAL_CEREBELLUM_VASCULAR_ENDOTHELIAL_CELLS	Details ...	410	-0.65086204	-2.8371038	0.0	0.0	0.0	3017	tags=64%, list=22%, signal=79%	
RUBENSTEIN_SKELETAL_MUSCLE_ENDOTHELIAL_CELLS	RUBENSTEIN_SKELETAL_MUSCLE_ENDOTHELIAL_CELLS	Details ...	135	-0.7150724	-2.8316143	0.0	0.0	0.0	2728	tags=65%, list=20%, signal=80%	
DESCARTES_FETAL_ADRENAL_MYELOID_CELLS	DESCARTES_FETAL_ADRENAL_MYELOID_CELLS	Details ...	93	-0.75074023	-2.8172185	0.0	0.0	0.0	2271	tags=76%, list=16%, signal=91%	
FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_IMMUNE	FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_IMMUNE	Details ...	126	-0.7187611	-2.7965236	0.0	0.0	0.0	2461	tags=68%, list=18%, signal=82%	
HU_FETAL_RETINA_FIBROBLAST	HU_FETAL_RETINA_FIBROBLAST	Details ...	351	-0.6456438	-2.7945168	0.0	0.0	0.0	2661	tags=58%, list=19%, signal=70%	
AIZARANI_LIVER_C6_KUPFFER_CELLS_2	AIZARANI_LIVER_C6_KUPFFER_CELLS_2	Details ...	213	-0.67366207	-2.7883368	0.0	0.0	0.0	2141	tags=57%, list=15%, signal=66%	
