NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA	FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA	Details ...	220	-0.6457579	-2.9731317	0.0	0.0	0.0	1554	tags=48%, list=16%, signal=55%	
HU_FETAL_RETINA_MICROGLIA	HU_FETAL_RETINA_MICROGLIA	Details ...	232	-0.6384027	-2.966063	0.0	0.0	0.0	1488	tags=47%, list=15%, signal=54%	
MA_RAT_AGING_DN	MA_RAT_AGING_DN	Details ...	101	-0.7165709	-2.9603982	0.0	0.0	0.0	964	tags=46%, list=10%, signal=50%	
HU_FETAL_RETINA_FIBROBLAST	HU_FETAL_RETINA_FIBROBLAST	Details ...	237	-0.62965304	-2.9218369	0.0	0.0	0.0	1317	tags=46%, list=13%, signal=52%	
FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL	FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL	Details ...	241	-0.62751806	-2.9188921	0.0	0.0	0.0	1221	tags=40%, list=12%, signal=45%	
ZHONG_PFC_MAJOR_TYPES_MICROGLIA	ZHONG_PFC_MAJOR_TYPES_MICROGLIA	Details ...	255	-0.6186285	-2.9071505	0.0	0.0	0.0	1491	tags=44%, list=15%, signal=50%	
FAN_OVARY_CL7_ANGEIOGENIC_ENDOTHELIAL_CELL	FAN_OVARY_CL7_ANGEIOGENIC_ENDOTHELIAL_CELL	Details ...	201	-0.6343637	-2.8989406	0.0	0.0	0.0	997	tags=37%, list=10%, signal=40%	
CUI_DEVELOPING_HEART_C8_MACROPHAGE	CUI_DEVELOPING_HEART_C8_MACROPHAGE	Details ...	134	-0.66076213	-2.8568866	0.0	0.0	0.0	1838	tags=57%, list=19%, signal=69%	
MCLACHLAN_DENTAL_CARIES_UP	MCLACHLAN_DENTAL_CARIES_UP	Details ...	87	-0.705867	-2.8531208	0.0	0.0	0.0	1335	tags=56%, list=14%, signal=65%	
TRAVAGLINI_LUNG_ADVENTITIAL_FIBROBLAST_CELL	TRAVAGLINI_LUNG_ADVENTITIAL_FIBROBLAST_CELL	Details ...	181	-0.6313084	-2.8377593	0.0	0.0	0.0	1423	tags=43%, list=15%, signal=49%	
