Barcode,Cluster
aaaaanna-1,1
aaadbheh-1,4
aaaejido-1,5
aaahagna-1,9
aaaikima-1,2
aaaojcde-1,12
aabamhfa-1,12
aabbbdgm-1,2
aabcbcem-1,3
aabccmco-1,3
aabegfib-1,4
aabemgal-1,5
aabhaaej-1,1
aabhfojf-1,2
aabhobgd-1,3
aabjhecf-1,4
aabkofoj-1,9
aablloon-1,2
aablmhfa-1,1
aabofmdf-1,2
aabomglg-1,2
aabpafcp-1,2
aabpedih-1,9
aabppncj-1,1
aacabpdk-1,9
aacanmoh-1,3
aaccghig-1,16
aacchcgg-1,3
aaccpjdb-1,1
aacdefhl-1,9
aacdfkmo-1,1
aacdghee-1,3
aaceloog-1,1
aacfbfid-1,4
aacikkld-1,3
aacjiegb-1,1
aackkomi-1,3
aaclmooa-1,2
aacmmlmm-1,3
aacndbci-1,1
aacobajo-1,1
aacpcgbd-1,2
aacpgpnm-1,3
aacplihm-1,1
aadapbdc-1,4
aadcpahh-1,3
aadddhbp-1,4
aaddelki-1,9
aaddfamb-1,1
aadefdcj-1,1
aadgcmge-1,16
aadhmmme-1,3
aadhpfml-1,5
aadifadf-1,1
aadjehao-1,5
aadldepd-1,3
aadmcnbd-1,3
aadmpkhk-1,12
aadokbah-1,1
aaecboij-1,2
aaecmomn-1,12
aaeecnhk-1,2
aaefefak-1,2
aaegjplk-1,1
aaegmanl-1,16
aaehimma-1,3
aaehlmgf-1,16
aaeiajec-1,12
aaejccgm-1,3
aaejkjii-1,1
aaejklog-1,16
aaejpepn-1,3
aaelgbdm-1,3
aaemmihb-1,2
aaenlekd-1,2
aaeojlki-1,1
aafbmdok-1,2
aafcjamo-1,3
aafcjcfm-1,1
aafdflme-1,16
aafejpbf-1,16
aafgfjln-1,18
aafhcpla-1,1
aafimfpf-1,1
aafmfplg-1,1
aafoodoe-1,4
aafpgnhj-1,1
aagbmdka-1,5
aagcdpfn-1,9
aagddida-1,1
aagejaep-1,2
aagfgphp-1,12
aaggamid-1,2
aaghdgng-1,2
aaghpbon-1,2
aagjgifa-1,18
aagkhmkg-1,3
aagklkoa-1,18
aaglkadn-1,1
aagllkhd-1,9
aagnkhlf-1,2
aagnpfpi-1,1
aagoikhc-1,5
aahhjnaa-1,18
aahijkci-1,5
aahjimkg-1,9
aahmmlgf-1,9
aahncfaa-1,5
aahofpkc-1,1
aahonadh-1,4
aaibajio-1,1
aaicjamg-1,1
aaijcfei-1,12
aaikdjij-1,9
aaikdoki-1,5
aaikjhgd-1,1
aaimnccl-1,4
aainffll-1,1
aainfjcg-1,1
aainonhc-1,16
aaionkfp-1,1
aaipfapn-1,1
aaiphkmg-1,4
aaipngai-1,1
aajaiahk-1,18
aajdncmo-1,4
aajeadii-1,4
aajebcki-1,3
aajegdmb-1,5
aajfgmcm-1,1
aajfgnpg-1,4
aajgeekd-1,4
aajgppkd-1,5
aajifhce-1,1
aajjeecb-1,5
aajkokai-1,16
aajldecg-1,9
aajnjaln-1,5
aajoknnb-1,16
aakaakkj-1,1
aakaokbj-1,4
aakbghfn-1,10
aakcofmf-1,3
aakdpabi-1,16
aakeogik-1,1
aakfbbdh-1,1
aakgejel-1,12
aakhbcpk-1,5
aakheacj-1,5
aakjapnj-1,3
aakkeoha-1,16
aaklanek-1,3
aaknpafc-1,2
aalagmkd-1,1
aalbhbpj-1,2
aalccjnf-1,2
aalehljo-1,5
aalfilmd-1,2
aalgneln-1,4
aalhghdf-1,4
aaligfdl-1,5
aalipigb-1,21
aalkaldk-1,4
aalldlln-1,16
aaloildh-1,9
aalpejlb-1,4
aalphoed-1,7
aamabicn-1,5
aamadkcn-1,4
aambjopm-1,5
aamdjhmn-1,13
aamedcdh-1,14
aamejace-1,13
aamgaoih-1,15
aamhdhpd-1,9
aamhebal-1,9
aamhejpg-1,9
aamhgiop-1,14
aamiehji-1,15
aamjmmef-1,14
aamlobmg-1,14
aamndapg-1,18
aamnldmd-1,15
aamoilcp-1,14
aamomfdm-1,15
aamppimk-1,13
aanbaaan-1,13
aanbpdik-1,14
aancmebh-1,13
aandcblc-1,15
aanekamn-1,9
aanelihf-1,15
aangmkio-1,14
aanhlfab-1,5
aanjfomh-1,14
aanjoigo-1,18
aankabee-1,15
aankfkkj-1,13
aanlekml-1,13
aanomdmg-1,14
aanpdlng-1,15
aaobladk-1,15
aaoccgab-1,13
aaodfmij-1,9
aaodidgh-1,13
aaoedbpk-1,15
aaoflajh-1,15
aaoglkkk-1,13
aaohaohd-1,13
aaohpajn-1,15
aaojhhbp-1,18
aaolknie-1,9
aaomaala-1,5
aaoopbbk-1,12
aaopcmpb-1,5
aaopinah-1,14
aapaeljh-1,15
aapblkan-1,15
aapdbfjg-1,15
aapdcddb-1,15
aapdhaho-1,13
aapdkhkd-1,13
aaphhngf-1,13
aaphlbfb-1,15
aaphnand-1,9
aapjbklp-1,15
aapjfdnf-1,14
aapjhene-1,15
aaplbfml-1,13
aaplgmko-1,5
aapnmdaf-1,5
aapnpjop-1,13
aapokjoo-1,2
aapoockp-1,2
abaagjim-1,10
abaanjdf-1,2
abaddike-1,2
abadgdkn-1,13
abaehodi-1,2
abaeijcl-1,14
abafppfa-1,13
abagefol-1,13
abahfaha-1,14
abaiglpd-1,14
abalomjk-1,1
abanhjfc-1,14
abanmopb-1,13
abanopip-1,15
abaogifh-1,1
abaplfgn-1,15
abbbnkmp-1,14
abbecgdk-1,14
abbehbfj-1,13
abbgojdh-1,14
abbjfiij-1,14
abbjhohg-1,2
abbjoehi-1,20
abbkfhkm-1,5
abbkgigp-1,9
abbkjfcg-1,1
abbljiij-1,5
abbnanjc-1,5
abbnpffk-1,1
abboaocn-1,5
abbonlkb-1,5
abboofnc-1,7
abbpdadi-1,5
abcbdkgl-1,5
abcbkaof-1,5
abcciigh-1,5
abcfenmj-1,5
abcffmfh-1,1
abcfnapi-1,1
abchgcjc-1,1
abchighn-1,4
abckmjdp-1,8
abcnehao-1,7
abddddbd-1,2
abdfijhe-1,1
abdgahfj-1,21
abdhdfjg-1,12
abdimljb-1,7
abdkcnia-1,21
abdpmjld-1,8
abecfkoe-1,12
abeeahio-1,3
abeeckio-1,3
abeedkhn-1,22
abeehkgm-1,10
abefkmlg-1,7
abegabnn-1,4
abehdolk-1,1
abeiilcj-1,3
abekjemi-1,21
abekmipe-1,4
abengpom-1,7
abeoihlp-1,1
abeopffp-1,2
abfdemfh-1,7
abfdkngp-1,21
abfdonii-1,5
abfenbbn-1,8
abffhkgn-1,5
abfflega-1,8
abfggiph-1,2
abfglnac-1,8
abfhllkb-1,7
abfkecpj-1,1
abfkghge-1,9
abfkkmeo-1,5
abflbcap-1,2
abflgafh-1,3
abfljbio-1,3
abfmfhci-1,12
abfmncai-1,4
abfnbfmn-1,1
abfnmhgo-1,5
abfppcge-1,2
abgaecnj-1,4
abgalool-1,1
abgcajee-1,1
abgfbgnh-1,5
abghnomf-1,18
abgigefg-1,2
abgjjofd-1,1
abgkanml-1,3
abglciid-1,1
abgmkpmb-1,9
abgmpphl-1,10
abgnepno-1,17
abgnggij-1,9
abgnibog-1,2
abhajmcp-1,2
abhaonfk-1,9
abhbdkpa-1,10
abhcbohe-1,2
abhdmnoj-1,2
abhehlmm-1,10
abhemlkc-1,12
abhepgoe-1,17
abhfanoi-1,2
abhfcnam-1,2
abhiaddi-1,12
abhkjflp-1,10
abhkojia-1,21
abhnbcic-1,7
abhnmnce-1,19
abhpdkga-1,1
abiaakkj-1,3
abiblhie-1,19
abicgfhb-1,2
abifkbjh-1,3
abihdkdl-1,2
abiifckm-1,2
abiimngg-1,20
abijpjim-1,1
abikkhck-1,17
abikllml-1,17
abildakc-1,20
abilefhg-1,2
abinkehl-1,20
abiolkgb-1,2
abjbcmko-1,5
abjcdbmo-1,9
abjdmhgn-1,6
abjehjfh-1,6
abjgflkh-1,6
abjgjfkb-1,6
abjjlcdg-1,11
abjkagdp-1,12
abjlcfej-1,11
abjophic-1,10
abjpmbfp-1,6
abjpnckb-1,6
abkalkka-1,2
abkbnjja-1,6
abkcdnim-1,12
