Barcode,Cluster
aaabemfo-1,17
aaackpae-1,12
aaaclbfa-1,3
aaaejjkl-1,3
aaafcigo-1,3
aaaffhhf-1,3
aaafmfbj-1,2
aaagkboj-1,17
aaagmflb-1,18
aaahhglb-1,3
aaaiomeh-1,3
aaajenai-1,12
aaajglan-1,3
aaalfjba-1,12
aaaljmgo-1,1
aaalofch-1,3
aaamofgd-1,17
aaanhmco-1,2
aaankoha-1,20
aaaodhno-1,17
aaapccaf-1,18
aaapmaef-1,12
aabadfpi-1,3
aabaeafa-1,12
aabclkje-1,3
aabdbaog-1,2
aabdooid-1,3
aabfnibi-1,12
aabhbdnh-1,18
aabhljgh-1,13
aabiellk-1,3
aabkgnba-1,3
aabobjdm-1,18
aabomfdf-1,2
aabommea-1,9
aabpbico-1,5
aacbioic-1,2
aacdcekm-1,18
aacdohcp-1,9
aacdphka-1,12
aacfpcgf-1,2
aachklgd-1,17
aackhimf-1,3
aaclblpc-1,3
aacldncp-1,17
aaclecnh-1,3
aacmekfk-1,4
aacomkln-1,1
aacongpp-1,13
aacpapkg-1,1
aacpklgg-1,2
aadaflpe-1,18
aadaolph-1,2
aadbfmhh-1,2
aadcdkbh-1,18
aaddbcda-1,12
aadencmf-1,9
aadflkff-1,2
aadfmakk-1,12
aadhkbfj-1,12
aadiaknb-1,3
aadkaoml-1,4
aadkoepj-1,1
aadlgelm-1,4
aadmflnb-1,1
aadnimmm-1,3
aadoippo-1,5
aadokkgp-1,9
aadomgfm-1,4
aadpddfj-1,15
aaeamidb-1,3
aaebfpjg-1,3
aaecejed-1,4
aaedbmfd-1,1
aaefekgl-1,4
aaegblbh-1,1
aaegibki-1,9
aaehlfjh-1,4
aaejjnln-1,1
aaekaogh-1,2
aaelbpbn-1,4
aaelfoaj-1,5
aaemcehm-1,9
aaepfjli-1,1
aaepiige-1,9
aafcbohe-1,1
aafflkgn-1,9
aafgkjei-1,5
aafhfofn-1,3
aafilacc-1,1
aaflgagk-1,1
aafmfblk-1,3
aafnmlbl-1,1
aafogele-1,5
aafogjbo-1,2
aafohane-1,3
aagbblai-1,3
aagchgbi-1,3
aagchnha-1,2
aagdehch-1,1
aagdlgea-1,4
aagffime-1,9
aaggpado-1,3
aaghjdld-1,4
aagifjcj-1,4
aagioghf-1,3
aagjmmkg-1,3
aagkhdfe-1,5
aagkkbfe-1,3
aaglckgd-1,1
aagmlpge-1,4
aagndjah-1,4
aahackhk-1,1
aahdooec-1,6
aaheaggk-1,3
aaheehed-1,1
aahefmaj-1,4
aahfkggo-1,4
aahggjfp-1,1
aahgiapi-1,3
aahglbfa-1,3
aahigegd-1,9
aahjdcha-1,1
aahjhmgc-1,4
aahlbfni-1,4
aahljlnk-1,4
aahmpagm-1,1
aahmpiak-1,9
aahnoopg-1,2
aahpljff-1,1
aaiaphnj-1,1
aaibhogg-1,4
aaibnbom-1,1
aaichofl-1,1
aaicmnha-1,4
aaiemlao-1,4
aaighbjf-1,3
aaihobld-1,4
aailabkp-1,3
aailhobg-1,4
aaimbcge-1,3
aaimmafh-1,3
aainlnck-1,3
aaiogamf-1,3
aaiojeka-1,3
aajacffe-1,4
aajcbimp-1,4
aajelhma-1,3
aajffdlf-1,1
aajhkmnf-1,4
aajikejd-1,4
aajimakm-1,4
aajkdcdk-1,3
aajkfogg-1,1
aajkmpnn-1,4
aajmconc-1,1
aajncflh-1,4
aajpgoba-1,1
aakameko-1,4
aakdiijg-1,5
aakffknd-1,1
aakfogkc-1,1
aakhnhaf-1,2
aakjnnjk-1,4
aakkcnmm-1,9
aakleeip-1,3
aakligil-1,3
aakmango-1,5
aakmdbha-1,9
aakmhhjd-1,2
aakmicak-1,3
aakogdpd-1,5
aakoikcc-1,3
aalaieal-1,1
aalbmmdc-1,3
aaldacbl-1,9
aaldbanl-1,3
aaleefel-1,4
aalfapli-1,5
aalgakcb-1,4
aaliecec-1,1
aalkbipe-1,5
aalkloho-1,3
aallcmch-1,2
aalnceod-1,4
aalninbd-1,1
aalpafhj-1,4
aalpbdaj-1,2
aambmneb-1,2
aamdljbl-1,4
aamdomgg-1,2
aamekocc-1,4
aamfckmo-1,5
aamfdabl-1,5
aamfehki-1,1
aamfiijn-1,3
aamgfjhi-1,1
aamhjgid-1,3
aamhjkgo-1,2
aamipjll-1,2
aamjlicn-1,5
aamjmahh-1,3
aamkapln-1,2
aamkfeco-1,1
aammlppm-1,4
aamngchm-1,4
aamnmdki-1,9
aamolbec-1,4
aamonohh-1,1
aampooch-1,4
aanaccno-1,3
aanblpkc-1,5
aandjlgl-1,1
aanfblaf-1,4
aanfipcg-1,4
aanfplbg-1,4
aangbkdi-1,5
aangjjfl-1,2
aanjfmbj-1,9
aanlemhd-1,1
aanlkcfn-1,4
aanlniob-1,2
aanmejec-1,10
aanmofdi-1,4
aannfbnn-1,13
aanpbgdi-1,2
aaocfkbb-1,2
aaocgkik-1,5
aaoeknlh-1,4
aaoilonj-1,5
aaokfcak-1,1
aaokifnl-1,4
aaokmhen-1,5
aaoknldf-1,9
aaolonnf-1,4
aaomffcp-1,13
aaomhdbf-1,1
aaomnida-1,4
aaooioel-1,5
aaophkgf-1,5
aapadiil-1,1
aapaigfp-1,4
aapbjhnl-1,1
aapcohfp-1,5
aapdeoia-1,2
aapefoaj-1,4
aapffkpi-1,1
aapflmpb-1,4
aapgkbng-1,1
aapgljml-1,4
aaphmdfh-1,9
aapigjbp-1,4
aapjdhjp-1,5
aapjfnfo-1,20
aaplmdkm-1,17
aapmcpka-1,3
aapnajkj-1,17
aapnebhc-1,1
ababkcpi-1,12
abaceigf-1,3
abacikmj-1,17
abadjome-1,12
abagmddf-1,12
abagodoj-1,1
abailihh-1,12
abakjeif-1,12
abalpdpa-1,12
abaoegfg-1,2
abapmlhd-1,12
