cluster_annotated	gene_name	logFC_MvF	adj.P.Val	t	B	P.Value	AveExpr	cluster_id
Other_GABAergic_1	GLRA2	0.717935917887628	0.30678674463633	3.72352785642942	-1.19794890343678	0.00176314221055362	11.7273394670828	X1
Other_GABAergic_1	CRYM	-1.74807056354178	0.30678674463633	-3.95073704239817	-1.21804254168582	0.00108404565627641	10.5983049518925	X1
Other_GABAergic_1	RDH10	-1.3920714998832	0.331519795064448	-3.49809972399238	-1.76222974727323	0.00285792926779696	10.2432223104686	X1
Other_GABAergic_1	MC4R	1.13897210420982	0.386345457047577	3.29195257472904	-2.45822262826252	0.00444075237985721	8.76615611565941	X1
Other_GABAergic_1	GAL	0.557479563005037	0.560912980701326	2.6993740768731	-2.91970842539598	0.0154753029331204	10.6356017055231	X1
Other_GABAergic_1	TAC3	1.0977354080607	0.560912980701326	2.76875796890498	-2.95492734109354	0.013400858613218	9.0619137950477	X1
Other_GABAergic_1	DCN	-0.869002833031903	0.560912980701326	-2.57947701455978	-3.12037005171013	0.0198058885787566	10.3364940016821	X1
Other_GABAergic_1	PECAM1	-1.02421628989956	0.560912980701326	-2.67514770803683	-3.27404260475543	0.0162697935527919	8.08650492144863	X1
Other_GABAergic_1	CDH12	0.458901630196928	0.560912980701326	2.37783848135396	-3.39960318575943	0.0297939216621375	10.4891998022527	X1
Other_GABAergic_1	PCLO	0.258844908971422	0.560912980701326	2.4172567727674	-3.41817294466648	0.0275280718120258	13.1744603324714	X1
Other_GABAergic_1	NOTCH1	-0.575318924347029	0.560912980701326	-2.36117492934389	-3.43142820814304	0.030803480608723	9.9945637980713	X1
Other_GABAergic_1	CEMIP2	-0.528495943923423	0.560912980701326	-2.3821272431127	-3.43323071549571	0.0295391567418847	9.20069130812598	X1
Other_GABAergic_1	FGFR2	-0.426974254985561	0.560912980701326	-2.33476531526899	-3.46451672392506	0.0324693874457021	11.177110291082	X1
Other_GABAergic_1	MGST1	-0.516650953108002	0.560912980701326	-2.30058483268726	-3.52278472860005	0.0347506482049869	11.4951463707821	X1
Other_GABAergic_1	GAD1	0.266524137968554	0.560912980701326	2.43114621397273	-3.54332296905737	0.0267690606848116	14.8142940500047	X1
Other_GABAergic_1	TSHZ2	-0.326221234521611	0.560912980701326	-2.29797207312939	-3.56529264968694	0.0349310416274181	12.2537818174409	X1
Other_GABAergic_1	C1orf162	-0.82219852577127	0.560912980701326	-2.41807248038853	-3.58484897753762	0.0274829417032865	7.81321522912555	X1
Other_GABAergic_1	CX3CR1	-1.5086714026439	0.560912980701326	-2.29038244059089	-3.60066565310487	0.0354600160213482	8.87216203414737	X1
Other_GABAergic_1	ZBBX	-0.613981549275692	0.562779317603331	-2.21185221020105	-3.6437148642889	0.0413879904581441	9.32142472486955	X1
Other_GABAergic_1	FCGR1A	-1.48176851527355	0.560912980701326	-2.58251616229606	-3.67265582491944	0.0196830627690754	6.50482587092508	X1
Other_GABAergic_1	PTGDS	-0.367561277976245	0.560912980701326	-2.3228068484572	-3.69370193570162	0.0332511148034924	14.3158893535141	X1
Other_GABAergic_1	CTSH	-0.513234661075721	0.562779317603331	-2.16248346585299	-3.70136351917816	0.0455707956130354	9.56628663502601	X1
Other_GABAergic_1	TGFB2	-0.44678417414452	0.562779317603331	-2.15655461916629	-3.70734434964619	0.0460984944181363	10.3375563115344	X1
Other_GABAergic_1	ADAMTS12	-1.39940846182238	0.560912980701326	-2.72850588910233	-3.71134688137739	0.014569222557675	5.94431708472075	X1
Other_GABAergic_1	ALKAL2	-1.24266423552446	0.560912980701326	-2.33598346988011	-3.7275063230823	0.0323907280007274	7.21491873864726	X1
Other_GABAergic_1	PDGFRA	0.550205779687561	0.562779317603331	2.11350822242708	-3.76638632186163	0.0501013803907596	10.4844418264174	X1
Other_GABAergic_1	NES	-0.730667994667458	0.562779317603331	-2.0926727741827	-3.78953224313493	0.0521510322190915	10.0787110591579	X1
Other_GABAergic_1	PLD5	-0.423034671952145	0.562779317603331	-2.1058386841108	-3.79480944277929	0.0508471327115863	11.1053127036787	X1
Other_GABAergic_1	OLIG2	0.737281582306997	0.562779317603331	2.08066282803197	-3.80509782639322	0.0533670042554883	9.74172353887034	X1
Other_GABAergic_1	MEIS2	-0.812566060139428	0.562779317603331	-2.10068864970614	-3.81279895605497	0.0513535818110699	8.8973027338539	X1
Other_GABAergic_1	NRP1	-0.300765354965469	0.562779317603331	-2.08797258577351	-3.86721144621851	0.0526238686229357	11.9803040026298	X1
Other_GABAergic_1	DYDC2	-0.444431175948253	0.634655070759533	-1.97775492557589	-3.93546116130334	0.0648920008203486	9.09832119118861	X1
Other_GABAergic_1	SSTR2	0.549499928202657	0.634655070759533	1.97155000609012	-3.93782894367405	0.065653972837193	9.45586050368735	X1
Other_GABAergic_1	CYP26A1	-1.09399303472235	0.562779317603331	-2.14061256437271	-3.93823360109699	0.0475454014137003	7.08658251958518	X1
Other_GABAergic_1	ESR1	0.422447123917573	0.641322510562957	1.9513817312615	-3.96714194248218	0.0681865887667512	10.0912459179154	X1
Other_GABAergic_1	NNAT	-0.291823932678366	0.562779317603331	-2.10165408341636	-3.9714151383067	0.0512582922942567	13.57924304775	X1
Other_GABAergic_1	ST18	-0.516434026207712	0.642738065896625	-1.93093388136352	-3.98936620883475	0.0708435211774776	9.88124932368132	X1
Other_GABAergic_1	SLC24A3	0.31922101281755	0.610760503683464	2.02212211071699	-3.9951428010264	0.0596720032334419	12.5466637925378	X1
Other_GABAergic_1	SORCS1	0.406747047478941	0.642738065896625	1.91651485231437	-4.00355794287379	0.0727724458179659	9.53753829883707	X1
Other_GABAergic_1	C1QL3	-0.396831842137374	0.642738065896625	-1.90295674782815	-4.01999949129934	0.0746288786811069	9.50808035665442	X1
Other_GABAergic_1	NPFFR2	0.679982082564807	0.676493650798859	1.85428457409934	-4.07129727504596	0.0816457854412416	8.90954158746812	X1
Other_GABAergic_1	RASGRP1	-0.453387214416098	0.722343039920685	-1.80552656493992	-4.12325061519773	0.0892550307947973	8.69554789458299	X1
Other_GABAergic_1	FILIP1	-0.512016220808784	0.73077356874232	-1.78645811061834	-4.14893888811131	0.0923966581168451	9.22571066676413	X1
Other_GABAergic_1	PCP4	-0.38318145175462	0.642738065896625	-1.89509289852004	-4.22450013476503	0.0757248870740276	12.8555086043812	X1
Other_GABAergic_1	GPR34	-1.05793460806753	0.738957204552673	-1.67932857255972	-4.25781619235173	0.111906451186169	7.42128574403801	X1
Other_GABAergic_1	FBLN1	-0.511143254682125	0.738957204552673	-1.66578728970742	-4.26310194966724	0.114609701606919	8.73077347178249	X1
Other_GABAergic_1	NR5A1	-0.993600474568578	0.738957204552673	-1.6519111144131	-4.28352565827959	0.117437842095278	7.23825212876882	X1
Other_GABAergic_1	RXFP1	-0.992125969206279	0.738957204552673	-1.66284214993521	-4.30506850937218	0.11520501823935	6.61901742047417	X1
Other_GABAergic_1	ADCYAP1	-0.471795481519454	0.738957204552673	-1.66176528112249	-4.31300423128436	0.115423353690719	9.84069930825961	X1
Other_GABAergic_1	CALCRL	-0.595305235056012	0.738957204552673	-1.60174886253558	-4.33186494438484	0.128165322034748	8.71104354859489	X1
Other_GABAergic_1	MYO5B	-0.65886926831321	0.738957204552673	-1.57894665331982	-4.33556931295076	0.1333105991869	7.69096074058665	X1
Other_GABAergic_1	ANK1	0.414914053406413	0.738957204552673	1.60865117768912	-4.34278227653513	0.126641453490672	9.25847794174096	X1
Other_GABAergic_1	SNCA	0.286992997950719	0.738957204552673	1.74203143960118	-4.36996907804012	0.100094626077267	12.1108814666935	X1
Other_GABAergic_1	STAT3	-0.286544479185769	0.738957204552673	-1.75226477620678	-4.37735885326756	0.0982735127984277	12.4429362930927	X1
Other_GABAergic_1	NR4A2	1.0278473601349	0.738957204552673	1.50285312514932	-4.39852460856516	0.151758843122735	6.83251887656388	X1
Other_GABAergic_1	ANXA1	-0.82973468769451	0.738957204552673	-1.49750855434336	-4.40456675235804	0.153130970785906	8.37303456961455	X1
Other_GABAergic_1	TMIGD3	-0.549081608565331	0.738957204552673	-1.48948446027531	-4.409744704572	0.155210362635121	7.29793857694491	X1
Other_GABAergic_1	LHX6	-0.668190474655375	0.738957204552673	-1.47494686152043	-4.41511826390826	0.159037315177694	7.40474261283729	X1
Other_GABAergic_1	P2RY12	-0.975241746845836	0.738957204552673	-1.47902252458883	-4.43236548193868	0.157956623002702	8.78905778921046	X1
Other_GABAergic_1	RAB3B	0.246310206470657	0.738957204552673	1.74211534772457	-4.43358751718753	0.100079575143722	12.9474070296145	X1
Other_GABAergic_1	AIF1	-0.728719742496862	0.741877435170051	-1.45737854727968	-4.43789172765566	0.163765829728336	8.53115237999649	X1
