domain	gene_name	logFC_MvF	adj.P.Val	t	B	P.Value	AveExpr
ARC	DCC	0.728189452768008	0.0390514142379067	4.80791279750781	0.68364303821892	0.000259600252615726	10.9339588610411
ARC	LYPD6B	2.08456098803989	0.0390514142379067	4.86882180077391	0.564775261861139	0.000231165296167814	7.66065032109392
ARC	CRH	1.73201519056277	0.0390514142379067	4.69708780922008	0.444675720080631	0.000320970527982795	9.15793378264336
ARC	RDH10	-1.68698761801724	0.0427417341647637	-4.5014593709575	0.123659230672674	0.000468402566189191	11.27531335027
ARC	CYP26A1	-1.95974278271042	0.0461037156669993	-4.31669542787453	-0.214119632640009	0.000671837818756739	8.37107976251654
ARC	RXRG	0.593473894887019	0.0461037156669993	4.16305422964778	-0.510112439238618	0.000909072434678629	11.6097384784568
ARC	HRH1	-0.824892602600787	0.0461037156669993	-4.11505562404707	-0.54437435703935	0.000999563789521965	9.3348743800374
ARC	GLRA2	0.752542034968194	0.0461037156669993	4.10956148366298	-0.646782991165003	0.00101049239818081	12.481085221626
ARC	TAC3	1.31618554672688	0.0833465746355768	3.73887242989722	-1.2437804934231	0.00211487036350244	10.1361552607127
ARC	FGFR2	-0.510605701366618	0.0833465746355768	-3.70060041561767	-1.38081228416495	0.00228346779823498	11.601555934441
ARC	TGFB2	-0.682754290599473	0.0860539636909444	-3.63715924151359	-1.47408966286945	0.00259340712493257	10.8479209097947
ARC	ESR1	0.666773109081994	0.0875049520548628	3.58550680328752	-1.56349590451961	0.00287687513605028	10.8327664003953
ARC	HRH3	0.664128810034773	0.116004966016117	3.40550812162962	-1.87067991666275	0.00413168372112198	10.4587759550376
ARC	AGRP	-1.18739585149082	0.12779269888087	-3.25591278367722	-2.07427309922732	0.00558282440807503	8.97243956799848
ARC	HLA-DQA1	0.865269792904842	0.12779269888087	3.22407633882066	-2.10111992759702	0.00595198871499944	8.10783082869256
ARC	ADAMTS12	-0.982298166585339	0.131073591118219	-3.18303682905301	-2.17647588960085	0.00646390312363818	6.48346888185176
ARC	BTBD11	0.595879007354839	0.12779269888087	3.22860665493837	-2.21820489720335	0.00589801027429254	10.7144258644811
ARC	PCLO	0.428123375589765	0.12779269888087	3.24462247983738	-2.30256601959382	0.00571105857720562	12.6312826609236
ARC	CDH12	0.773920277454934	0.140587369464209	3.09569343718904	-2.35795285570353	0.00770341750488818	9.27769110077718
ARC	SST	0.931347513604953	0.134520896639816	3.14320886943872	-2.42169075882292	0.00700245763330548	11.4794722709044
ARC	NPNT	-0.620124143889122	0.184087058803657	-2.87724620415184	-2.7864306907708	0.0119263564182418	9.52752637447272
ARC	SSTR2	0.499624645642458	0.184087058803657	2.87824092040091	-2.79739201379247	0.0119027308980555	9.87613249522402
ARC	TRH	0.844600995282946	0.184087058803657	2.84931950977308	-2.86438973804021	0.0126087026577848	10.2324660509358
ARC	CTSH	-0.51121354615718	0.184087058803657	-2.86675001291603	-2.87413249759254	0.0121784669704165	10.4727672370675
ARC	ALKAL2	-1.0829130449072	0.189912795407532	-2.74672342753463	-2.94322427496587	0.0154585351754521	8.27278564000282
ARC	FCGR1A	-1.30699510412	0.189912795407532	-2.7500766411207	-2.94926274214416	0.0153561814141954	8.37117059501037
ARC	MYT1L	0.337762531670149	0.184087058803657	2.90268060119937	-2.95543847825694	0.0113364546049183	12.7824718241281
ARC	CXCR4	1.16561007261221	0.189912795407532	2.74182427025806	-2.9688095921124	0.0156092708554136	9.00179057591386
ARC	CHODL	0.518852292415362	0.189912795407532	2.78849360248233	-2.9850262138561	0.0142295930668327	10.1979249626412
ARC	DCN	-0.746007616608647	0.189912795407532	-2.80931552557771	-3.08241354030528	0.013653066978084	11.8024945957496
ARC	TPH2	-0.560403195411625	0.195626362636556	-2.62453369797016	-3.08432687679388	0.0196747739853213	6.92028285937167
ARC	HS3ST2	0.895335700010966	0.195626362636556	2.61519851949808	-3.11908247924351	0.0200390912199961	7.8726574374235
ARC	PECAM1	-0.695358350163915	0.195626362636556	-2.65889611593874	-3.20538335597292	0.0183880358017464	10.0029614586822
ARC	TRPC5	0.661507538331325	0.195626362636556	2.6339615904635	-3.20545204673608	0.0193133292490852	9.54214369517916
ARC	LYPD6	0.577207374853156	0.195626362636556	2.61055140537261	-3.25075341908633	0.0202228679355521	9.57963406012088
ARC	ZBBX	-0.887946144819336	0.195626362636556	-2.59760042968482	-3.2571725557708	0.0207436459319659	9.08048331609005
ARC	SNTB2	-0.477189973159529	0.195626362636556	-2.59371123157213	-3.33224607174086	0.0209025428570566	10.1120960909784
ARC	NES	-0.726150684347227	0.195626362636556	-2.6361371709329	-3.34805831548293	0.0192308371909816	11.1207729869038
ARC	CEMIP	-0.554866791526194	0.213769845054591	-2.51781504864627	-3.36798690691987	0.0242480466956451	9.03448215577515
ARC	CCK	-0.79872418478856	0.213769845054591	-2.48610861558708	-3.39067324157154	0.0257927143990194	8.68255167336235
ARC	OXT	1.14762425857539	0.213769845054591	2.45656248061999	-3.39821501015294	0.0273164474408765	8.10289119991415
ARC	NRP1	-0.394007602007584	0.195626362636556	-2.60056683912536	-3.41475117594372	0.0206232332437706	11.2413406399132
ARC	C1QL3	-0.773494529297306	0.213769845054591	-2.45064175117455	-3.51316769354438	0.0276319467507676	9.32979818835181
ARC	THSD7B	0.546317602538753	0.224561586796706	2.40562856261319	-3.51435907790177	0.0301466239809276	8.71161649430944
ARC	PLD5	-0.422382148832144	0.213769845054591	-2.49475205743045	-3.61515764602217	0.0253625385836931	11.3439969657696
ARC	TSHZ2	-0.371560072877857	0.213769845054591	-2.50325640824479	-3.61571775236355	0.0249459872923151	11.6734430336882
ARC	RNF152	0.378136664441378	0.213769845054591	2.44175178619636	-3.63770279471799	0.0281121988016997	10.6207220156672
ARC	CRYM	-1.92433003222035	0.213769845054591	-2.46809953790893	-3.63832156183908	0.0267115126332645	10.7003890179287
ARC	FCGR3A	-0.630986567040692	0.228720622678392	-2.31313388225525	-3.68539676112907	0.0360113922027043	8.91145657045109
ARC	KCNH5	0.528666368704464	0.228530500117858	2.3406059157384	-3.70183769932474	0.0341655053465072	9.55234666467722
ARC	PROKR1	0.538542544747504	0.228530500117858	2.35538154181133	-3.71550067838736	0.0332100353582674	9.7549441320268
ARC	PLCE1	0.450447967290565	0.228530500117858	2.34543392258612	-3.73029421943811	0.0338504790343455	9.71016026804091
ARC	CALCRL	-1.06686048166078	0.228720622678392	-2.30831609461516	-3.77575532637394	0.036344646891361	9.23573306892185
ARC	PCDH7	0.299205567854983	0.213769845054591	2.46089647943227	-3.78770322162766	0.0270876814028383	13.0687835493614
ARC	PDGFRA	0.555809601763601	0.225288646301975	2.3934842851365	-3.78950711936763	0.0308614583975309	11.50049060857
ARC	GPR183	1.10728919855144	0.267054865853884	2.17181827739224	-3.82815946784444	0.0470815123827837	7.84220013213319
ARC	SLC10A4	0.438563180284453	0.234026396779608	2.287351289196	-3.83095165690785	0.0378289244109503	9.96258268092656
ARC	SOX11	0.301116193775304	0.228530500117858	2.35400010818985	-3.86063946898225	0.0332982840024705	11.4530924937082
ARC	CNTN2	0.358666212305204	0.228530500117858	2.33649227623907	-3.87901598308373	0.0344361027574855	11.4301241214471
ARC	FABP6	0.466204502214492	0.228720622678392	2.31303032857219	-3.8840468126881	0.0360185248074455	11.014922449616
ARC	IL18R1	-0.948316410069343	0.271171534457439	-2.06422051321634	-3.92456759634747	0.0575524805716412	6.25606936354609
ARC	CAV1	-0.717592404210539	0.267054865853884	-2.15833884101763	-3.98327122592122	0.0482889012418156	9.27997957192052
ARC	GPR34	-1.01534603546602	0.270405586888939	-2.14366322370596	-4.00193580052547	0.0496360940316682	8.92595710724962
ARC	GAL	0.677409021447213	0.23953166997232	2.26631967144998	-4.05013035356865	0.0393750690365457	12.3139868944108
ARC	OLIG2	0.684603645006821	0.259568008623613	2.21524767804474	-4.0652802578069	0.0433798589754531	11.0748573631027
ARC	SDK1	-0.437439828168507	0.27230272612391	-2.02462630436778	-4.06915851603171	0.0619177440248466	7.80133922797763
ARC	PHLDB2	-0.485522512968108	0.271171534457439	-2.1227137822432	-4.07758514081209	0.0516196692892476	9.48818632392114
ARC	LAMA2	-0.782637232232485	0.271171534457439	-2.09301191662696	-4.08464978994758	0.0545578465490896	9.03704278446283
ARC	ADAMTS3	-0.671758252285739	0.289864414343369	-1.9775372934138	-4.09271777938951	0.0675026718333872	7.04419898314887
ARC	IGFBP4	-0.63688189644143	0.271171534457439	-2.09958663218718	-4.11241676996244	0.0538944588211525	9.57436030022695
ARC	RELN	-0.449196943880656	0.267054865853884	-2.1583336356924	-4.13518647788635	0.0482893730037161	10.6981935880431
ARC	RGS16	-0.536063705630905	0.267054865853884	-2.16023633016097	-4.13531700762781	0.0481172155193902	10.8570998844199
ARC	MGST1	-0.40010027173493	0.267054865853884	-2.17415970518891	-4.23488236606534	0.0468746677573244	12.4678870208163
