NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
MANNO_MIDBRAIN_NEUROTYPES_HGABA	MANNO_MIDBRAIN_NEUROTYPES_HGABA	Details ...	437	0.6580708	3.2824626	0.0	0.0	0.0	895	tags=68%, list=26%, signal=80%	
MANNO_MIDBRAIN_NEUROTYPES_HDA1	MANNO_MIDBRAIN_NEUROTYPES_HDA1	Details ...	268	0.6670919	3.1646976	0.0	0.0	0.0	901	tags=74%, list=27%, signal=93%	
MANNO_MIDBRAIN_NEUROTYPES_HNBGABA	MANNO_MIDBRAIN_NEUROTYPES_HNBGABA	Details ...	322	0.6467175	3.1341202	0.0	0.0	0.0	896	tags=71%, list=26%, signal=87%	
MANNO_MIDBRAIN_NEUROTYPES_HDA2	MANNO_MIDBRAIN_NEUROTYPES_HDA2	Details ...	242	0.66034514	3.105541	0.0	0.0	0.0	896	tags=76%, list=26%, signal=95%	
MANNO_MIDBRAIN_NEUROTYPES_HDA	MANNO_MIDBRAIN_NEUROTYPES_HDA	Details ...	237	0.65153974	3.0606294	0.0	0.0	0.0	876	tags=71%, list=26%, signal=89%	
MANNO_MIDBRAIN_NEUROTYPES_HSERT	MANNO_MIDBRAIN_NEUROTYPES_HSERT	Details ...	247	0.6426459	3.010926	0.0	0.0	0.0	894	tags=75%, list=26%, signal=95%	
MANNO_MIDBRAIN_NEUROTYPES_HOMTN	MANNO_MIDBRAIN_NEUROTYPES_HOMTN	Details ...	185	0.634002	2.8882735	0.0	0.0	0.0	917	tags=70%, list=27%, signal=91%	
MANNO_MIDBRAIN_NEUROTYPES_HRN	MANNO_MIDBRAIN_NEUROTYPES_HRN	Details ...	160	0.6330331	2.8435085	0.0	0.0	0.0	724	tags=64%, list=21%, signal=77%	
MANNO_MIDBRAIN_NEUROTYPES_HNBML5	MANNO_MIDBRAIN_NEUROTYPES_HNBML5	Details ...	212	0.6101078	2.8164003	0.0	0.0	0.0	899	tags=74%, list=26%, signal=94%	
ZHONG_PFC_C3_ASTROCYTE	ZHONG_PFC_C3_ASTROCYTE	Details ...	140	0.64291036	2.8136806	0.0	0.0	0.0	701	tags=61%, list=21%, signal=73%	
REACTOME_NEURONAL_SYSTEM	REACTOME_NEURONAL_SYSTEM	Details ...	141	0.6351167	2.8014662	0.0	0.0	0.0	642	tags=57%, list=19%, signal=67%	
GOBP_SYNAPTIC_SIGNALING	GOBP_SYNAPTIC_SIGNALING	Details ...	260	0.57196563	2.70713	0.0	0.0	0.0	788	tags=56%, list=23%, signal=67%	
HE_LIM_SUN_FETAL_LUNG_C7_SST_POS_NEURON_CELL	HE_LIM_SUN_FETAL_LUNG_C7_SST_POS_NEURON_CELL	Details ...	161	0.6022886	2.696366	0.0	0.0	0.0	906	tags=68%, list=27%, signal=88%	
