9478,3953
2017,9356
10922,11532
3757,4694
8381,12450
9016,12083
13143,9335
11402,13266
11227,4406
8681,2767
10110,1942
8218,10715
9805,9433
11865,5684
7425,11538
2491,7437
10765,12902
7097,6058
2165,3418
12652,1755
11863,4953
3753,2502
2801,3234
12026,6871
5184,2956
8689,7151
11718,12170
8697,11536
11719,13083
12815,3673
3129,8897
6154,11906
5660,2133
12034,11256
11393,8334
5352,7614
5358,10903
3119,3599
9649,10803
3128,8532
7426,11904
11540,1848
8525,4685
8207,4503
3758,5242
6455,2771
9006,6968
7252,3592
9958,6053
11864,5319
10606,12811
8532,8156
9954,4043
12832,12990
4867,3139
4087,11088
3602,6978
9333,11717
6784,8616
5680,13277
6942,7977
6633,12910
3758,5425
5664,4691
7091,2770
10284,10437
2339,11548
3912,2410
2486,5062
9012,10256
5991,9440
11237,9887
6153,10992
9638,4775
2967,7345
8696,11353
2496,10177
10920,10436
3921,7160
6152,10444
9317,2948
13454,5681
5822,4234
4231,2958
12193,11164
2022,11731
11711,8516
7265,11082
2486,4879
11877,12261
3768,10540
3925,9718
10446,11989
12189,9337
10588,2946
2321,1865
7889,4504
2807,6888
5350,6883
8843,4867
3444,7435
11388,5776
7250,2495
10119,7057
4075,4876
10765,12537
12812,2394
9959,6601
3923,8439
5349,6335
4709,3779
2815,11273
12188,8424
5192,7340
10115,4682
9479,4866
9011,9708
9170,9434
5355,9624
13132,3307
2964,5700
7257,6515
5043,12365
13447,1662
8999,2949
2175,8899
7580,9254
11069,4863
3439,4877
2181,12187
3291,10815
7095,4779
9965,9524
2959,3143
9632,1669
4080,7251
4715,7250
2010,5154
2652,8807
4406,11635
6152,10810
3769,11454
6474,12636
2334,8807
5024,1951
13467,12623
4705,1769
3610,10997
12336,2851
11401,12718
11075,8334
2338,10817
7258,7063
5834,10810
7098,6241
7741,10624
7256,5966
10907,3311
10919,9705
5665,5056
10913,6599
9960,6966
13304,10523
9318,3496
11875,11165
4547,1861
11222,1849
12184,6597
3434,1772
2962,4422
10601,10071
9483,7059
13785,12988
7098,6606
10594,5869
2015,8077
5990,8892
7728,3317
5824,5330
8203,2494
5356,9806
6308,9074
11557,11348
5665,4873
11080,10892
13448,2210
10925,13176
5508,5878
8526,4868
4560,8986
6787,10443
8683,4046
4864,1860
7746,12999
8060,10989
11394,8882
5996,12363
8524,3772
9331,10804
12508,9885
9799,5962
10593,5504
4391,3779
8853,10165
12020,3583
2332,7711
12344,6871
7264,10534
9806,9798
13449,2758
2330,6798
9792,2125
5200,11542
12190,9885
13292,4128
9805,9068
9162,5415
2642,3143
4549,3140
13780,10248
5520,12638
2812,9446
8859,13088
9317,3314
5822,4051
7266,11264
2339,11182
12509,10250
10114,4317
3606,8988
2815,10907
13614,5955
7733,6057
8204,2859
2809,7802
12814,3307
12183,5683
9810,11808
5662,3229
7586,12360
6618,4872
9651,11899
2168,4697
9172,10530
8528,6147
5195,8985
3928,11362
5188,4783
5504,4051
5511,7888
4551,4419
2004,2048
6313,11814
4562,10082
11877,12443
10285,10802
12032,10342
13455,5864
12337,3399
7897,8706
10755,7239
10924,12811
3136,12551
9643,7515
