9730,4199
2256,9585
11157,11782
4007,4927
8613,12694
9249,12329
13383,9590
11478,4656
2260,2825
8936,3011
10367,2189
8455,10958
10045,9680
12114,5936
7660,11780
2734,7667
10997,13152
2101,2733
7345,6299
2418,3647
12910,2008
12114,5205
1938,11412
12430,8128
4008,2734
3054,3465
12272,7123
8934,7396
11951,12422
8932,11781
13068,3926
3369,9129
6388,12145
5916,2370
12270,11508
11635,8585
10523,8493
5595,7851
5594,11140
3372,3830
9886,11050
3370,8763
7660,12146
11797,2099
8776,4929
8458,4746
4007,5475
6710,3010
9252,7213
7505,3832
10206,6300
12114,5570
10838,13061
8774,8401
10207,4290
13861,8038
5121,3374
4322,11322
3847,7211
9567,11964
7025,8857
2098,8580
7185,8217
6864,13150
4007,5658
5915,4928
7346,3010
10522,10685
2573,11778
4167,2643
2735,5292
9250,10502
6230,9678
11476,10138
6389,11232
9889,5021
3211,7576
8932,11598
2733,10408
11158,10686
4165,7394
6389,10683
9572,3194
13703,5936
6074,4471
4485,3191
12429,11417
2255,11960
11953,8768
7501,11323
2735,5109
12110,12513
4004,10774
4164,9951
10680,12238
12430,9590
10843,3194
2578,2094
13702,8129
8140,4746
3052,7119
5596,7120
9094,5112
3688,7667
11637,6027
7505,2736
10364,7305
4325,5110
10998,12787
13069,2647
10206,6848
4164,8673
5596,6572
4961,4014
3050,11504
12430,8676
5437,7577
10365,4930
9730,5112
9250,9954
9409,9680
1938,9768
5594,9861
14020,8312
13386,3561
3212,5931
7503,6756
5275,12601
13705,1917
9254,3194
2416,9128
10523,7945
7820,9496
11319,5113
3689,5109
2414,12417
3527,11047
7345,5020
10204,9772
3213,3373
9890,1915
4324,7485
4960,7485
2258,5383
2893,9037
4640,11870
6389,11049
4004,11687
6706,12876
2575,9037
5280,2187
4962,2004
3845,11230
12592,3104
11317,8585
2574,11047
1941,4835
7503,7304
6071,11049
7345,6482
7978,10867
7504,6208
11161,3560
11158,9955
5914,5293
11159,6849
10205,7214
13542,10778
9571,3742
12111,11417
4803,2095
11480,2098
12431,6849
3691,2003
3213,4652
10840,10320
9729,7305
7344,6847
10842,6118
2257,8306
6231,9130
7982,3558
6073,5567
8459,2737
5594,10044
6548,9313
11793,11600
5915,5111
11316,11143
13705,2465
5755,6115
8776,5112
4800,9221
7025,10684
8935,4290
5121,2095
7977,13242
8296,11232
11635,9133
6229,12602
8776,4016
9568,11050
12747,10138
