Barcode,Cluster
aaaapmik-1,11
aaabinlp-1,24
aaadflgf-1,1
aaagfpof-1,1
aaahaiho-1,8
aaahakab-1,9
aaahgmnn-1,5
aaaipdad-1,9
aaalnpjf-1,7
aaanhjgm-1,9
aaannljo-1,10
aabalodi-1,2
aabaodfo-1,14
aabcgkbc-1,10
aabfijld-1,1
aabgpbpl-1,9
aabhnjof-1,5
aabihhkg-1,9
aabjjoan-1,2
aabnakop-1,8
aabndpjo-1,1
aacacnig-1,23
aacalkcc-1,1
aacangga-1,5
aacaoggl-1,4
aacbfgok-1,5
aaccdolk-1,8
aaceeppf-1,11
aacicgdl-1,11
aacjejcf-1,8
aacjgcdf-1,11
aacjiibm-1,5
aackepno-1,11
aacoeiak-1,5
aacoeokb-1,9
aacpfdkn-1,9
aadaaegn-1,5
aadadhnb-1,23
aadafpfk-1,9
aaddnbco-1,1
aadjfcob-1,1
aadjkbde-1,1
aadnpnif-1,1
aadoaegk-1,1
aadoobil-1,2
aadpccif-1,3
aadpfhaf-1,8
aaeahjdl-1,3
aaebgioa-1,13
aaecbckg-1,10
aaedbonl-1,8
aaeecdik-1,5
aaegmlao-1,5
aaeimckn-1,3
aaekdhdf-1,10
aaenklag-1,9
aaeobaak-1,2
aaepdcco-1,13
aafakgfj-1,2
aafbejbl-1,2
aafcpmhn-1,1
aaffahnd-1,2
aaffdkpj-1,8
aafhoadp-1,10
aafimdbl-1,5
aafnimbo-1,10
aafnppdc-1,8
aafphfok-1,9
aagbpeaf-1,23
aagcfhkp-1,1
aagdbapg-1,9
aagfgmhh-1,9
aaghdfkb-1,1
aagifpjf-1,1
aagimmhp-1,9
aagjmojd-1,8
aagjppgk-1,23
aagkdilg-1,9
aahbgopb-1,9
aahccjac-1,23
aahdiaka-1,5
aahdmmkd-1,8
aahfclch-1,9
aahflkmg-1,11
aahhikmi-1,9
aahiomag-1,9
aahjeicd-1,11
aahjelpg-1,5
aahjghfg-1,5
aahjiaca-1,11
aahjogea-1,2
aahkmpjm-1,2
aahlkfdk-1,11
aahmllgh-1,23
aahmmbom-1,4
aaholcoh-1,5
aaholebf-1,11
aaicdefn-1,9
aaickdgl-1,5
aaicoglj-1,11
aaidhdoe-1,11
aaigdpkh-1,5
aaighdba-1,10
aaihkegf-1,1
aaiidnon-1,10
aaiigjcc-1,7
aailighd-1,10
aaimmimi-1,7
aaipjhaf-1,13
aajcoack-1,13
aajddbmn-1,7
aajdfpjd-1,16
aajfnipa-1,3
aajiadpp-1,13
aajjnjnd-1,3
aajkkllp-1,8
aajngdbi-1,3
aakddfnd-1,13
aakdjcap-1,3
aakgoamg-1,13
aakhoole-1,13
aakinonl-1,13
aakleeag-1,3
aaklflpk-1,7
aakmcenj-1,13
aakmjpgc-1,7
aaknnmob-1,7
aakonokg-1,7
aalahbdo-1,7
aalapfeb-1,16
aalbkhen-1,3
aalbopmg-1,7
aaleejan-1,7
aalfikhc-1,14
aalghnak-1,7
aalgkjak-1,7
aalgnomi-1,7
aalhedjd-1,13
aalipaij-1,7
aaljkeel-1,6
aallgekf-1,13
aallpppa-1,13
aalmmeok-1,13
aalofiih-1,8
aaloodfj-1,13
aalpeopa-1,13
aalpolha-1,13
aambhila-1,7
aamgjffa-1,7
aamighbk-1,7
aamjngeg-1,7
aamkhafn-1,7
aamljkkh-1,7
aamlogpb-1,7
aammlgma-1,7
aamoendg-1,7
aamoncdb-1,13
aampmdbg-1,8
aamppkoc-1,7
aanabijo-1,7
aanbmckb-1,7
aancockf-1,16
aandlpef-1,13
aanegkjh-1,13
aanfecon-1,7
aangemjd-1,7
aankhjpi-1,7
aanlbobn-1,7
aanlpekj-1,7
aanmbpoh-1,7
aanmcede-1,1
aanmmegm-1,8
aannfnac-1,7
aanpgjmj-1,3
aaobbijc-1,13
aaodaogh-1,16
aaodegln-1,13
aaodeldf-1,7
aaoeflno-1,7
aaoejpjm-1,7
aaogljlg-1,4
aaogpcfc-1,3
aaoifcbd-1,4
aaomcmga-1,1
aaonhdpp-1,3
aaoopglh-1,1
aapdekhd-1,5
aapdemoj-1,4
aapeipmo-1,2
aapemdii-1,10
aapfhook-1,4
aapfpfjg-1,4
aaphakgh-1,17
aapimkdh-1,7
aapjojfc-1,3
aapkmcpd-1,4
aapkphfi-1,2
aapngdmj-1,4
aapnlhbg-1,4
aapodkif-1,1
aapolbbm-1,3
aappkeob-1,4
ababcljo-1,2
ababknbc-1,11
abaciecg-1,4
abacjjfk-1,5
abacnnbl-1,3
abaeakjp-1,4
abageedd-1,4
abagkdnp-1,4
abahhecg-1,5
abaicooc-1,2
abalanbf-1,2
abalgfef-1,3
abalilga-1,8
abalnopk-1,3
abaohhhn-1,3
abbajnap-1,3
abbbfkho-1,3
abbcnanm-1,3
abbfjnpk-1,15
abbhdcen-1,3
abbifbbk-1,2
abbihiai-1,1
abbjiomp-1,8
abbmhhfe-1,2
abbnnpca-1,10
abbolcfb-1,2
abcabmfk-1,22
abcafeim-1,10
abccooal-1,4
abccpejl-1,2
abcddlam-1,4
