NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
DESCARTES_FETAL_STOMACH_CILIATED_EPITHELIAL_CELLS	DESCARTES_FETAL_STOMACH_CILIATED_EPITHELIAL_CELLS	Details ...	208	-0.64679724	-2.2813902	0.0	0.0	0.0	2134	tags=50%, list=15%, signal=59%	
DESCARTES_FETAL_LUNG_CILIATED_EPITHELIAL_CELLS	DESCARTES_FETAL_LUNG_CILIATED_EPITHELIAL_CELLS	Details ...	295	-0.63056076	-2.2739406	0.0	0.0	0.0	2109	tags=47%, list=15%, signal=55%	
GOCC_AXONEME	GOCC_AXONEME	Details ...	128	-0.64936876	-2.2082787	0.0	0.0	0.0	2169	tags=47%, list=16%, signal=55%	
GOCC_AXONEMAL_MICROTUBULE	GOCC_AXONEMAL_MICROTUBULE	Details ...	33	-0.7629175	-2.191834	0.0	0.0	0.0	1290	tags=58%, list=9%, signal=63%	
DESCARTES_MAIN_FETAL_CILIATED_EPITHELIAL_CELLS	DESCARTES_MAIN_FETAL_CILIATED_EPITHELIAL_CELLS	Details ...	429	-0.5948639	-2.1483006	0.0	0.0	0.0	2693	tags=44%, list=19%, signal=53%	
GOBP_AXONEME_ASSEMBLY	GOBP_AXONEME_ASSEMBLY	Details ...	73	-0.66095686	-2.1292572	0.0	0.0	0.0	1470	tags=45%, list=11%, signal=50%	
GAO_ESOPHAGUS_25W_C1_CILIATED_EPITHELIAL_CELLS	GAO_ESOPHAGUS_25W_C1_CILIATED_EPITHELIAL_CELLS	Details ...	352	-0.5672303	-2.0501478	0.0	2.797166E-4	0.005	2994	tags=45%, list=22%, signal=56%	
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_CILIATED_CELLS	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_CILIATED_CELLS	Details ...	127	-0.59677356	-2.046805	0.0	2.610688E-4	0.005	2099	tags=39%, list=15%, signal=46%	
GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY	GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY	Details ...	90	-0.6025742	-1.9890988	0.0	0.0024978218	0.049	1389	tags=34%, list=10%, signal=38%	
GOBP_CILIUM_MOVEMENT	GOBP_CILIUM_MOVEMENT	Details ...	125	-0.5791325	-1.9636334	0.0	0.0041022017	0.082	1389	tags=34%, list=10%, signal=37%	
GOBP_SPERM_MOTILITY	GOBP_SPERM_MOTILITY	Details ...	72	-0.6209792	-1.958418	0.0	0.004266155	0.091	1389	tags=33%, list=10%, signal=37%	
GOBP_SPERM_FLAGELLUM_ASSEMBLY	GOBP_SPERM_FLAGELLUM_ASSEMBLY	Details ...	27	-0.70150894	-1.9539844	0.0	0.00453738	0.102	1677	tags=44%, list=12%, signal=50%	
GOBP_MOTILE_CILIUM_ASSEMBLY	GOBP_MOTILE_CILIUM_ASSEMBLY	Details ...	50	-0.6368738	-1.9428257	0.0	0.0054868935	0.13	1361	tags=36%, list=10%, signal=40%	
GOBP_MICROTUBULE_BUNDLE_FORMATION	GOBP_MICROTUBULE_BUNDLE_FORMATION	Details ...	97	-0.5810867	-1.9073653	0.0	0.01149526	0.271	1677	tags=37%, list=12%, signal=42%	
GOCC_MOTILE_CILIUM	GOCC_MOTILE_CILIUM	Details ...	161	-0.5384344	-1.9022343	0.0	0.012148943	0.294	2744	tags=37%, list=20%, signal=46%	
GOMF_NUCLEAR_IMPORT_SIGNAL_RECEPTOR_ACTIVITY	GOMF_NUCLEAR_IMPORT_SIGNAL_RECEPTOR_ACTIVITY	Details ...	18	-0.7322208	-1.8699944	0.0013568521	0.023720033	0.505	457	tags=17%, list=3%, signal=17%	
DESCARTES_FETAL_HEART_ELF3_AGBL2_POSITIVE_CELLS	DESCARTES_FETAL_HEART_ELF3_AGBL2_POSITIVE_CELLS	Details ...	23	-0.7173012	-1.8624051	0.0	0.026549986	0.556	1515	tags=52%, list=11%, signal=58%	
GOBP_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY	GOBP_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY	Details ...	32	-0.65577894	-1.861835	0.0	0.025801094	0.562	1389	tags=47%, list=10%, signal=52%	
GOCC_CYTOPLASMIC_MICROTUBULE	GOCC_CYTOPLASMIC_MICROTUBULE	Details ...	87	-0.5576625	-1.8313224	0.0	0.046206415	0.797	1322	tags=26%, list=10%, signal=29%	
HP_ESOPHAGEAL_VARIX	HP_ESOPHAGEAL_VARIX	Details ...	33	-0.63334846	-1.8237875	0.0	0.051142845	0.841	3129	tags=52%, list=23%, signal=66%	
GOBP_SPERM_AXONEME_ASSEMBLY	GOBP_SPERM_AXONEME_ASSEMBLY		22	-0.68303	-1.823577	0.0	0.049484298	0.841	1677	tags=41%, list=12%, signal=46%	
DESCARTES_FETAL_HEART_STROMAL_CELLS	DESCARTES_FETAL_HEART_STROMAL_CELLS		21	-0.67355096	-1.7804523	0.0013623978	0.10453692	0.978	1737	tags=57%, list=13%, signal=65%	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS		25	-0.6465354	-1.7762483	0.001321004	0.10841649	0.981	2811	tags=52%, list=20%, signal=65%	
CUI_DEVELOPING_HEART_C3_FIBROBLAST_LIKE_CELL	CUI_DEVELOPING_HEART_C3_FIBROBLAST_LIKE_CELL		105	-0.52826566	-1.7746794	0.0	0.107193984	0.983	2244	tags=35%, list=16%, signal=42%	
HP_ABNORMAL_SPERM_MOTILITY	HP_ABNORMAL_SPERM_MOTILITY		74	-0.54443187	-1.7683983	0.0	0.115179114	0.987	2913	tags=46%, list=21%, signal=58%	
GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS	GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS		27	-0.6416975	-1.7678643	0.0	0.11289927	0.989	1849	tags=44%, list=13%, signal=51%	
GOBP_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS	GOBP_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS		22	-0.66447616	-1.7559375	0.0	0.13216658	0.996	1563	tags=36%, list=11%, signal=41%	
GOBP_OUTER_DYNEIN_ARM_ASSEMBLY	GOBP_OUTER_DYNEIN_ARM_ASSEMBLY		17	-0.681654	-1.7489629	0.009668509	0.14408152	0.997	1389	tags=47%, list=10%, signal=52%	
HP_ABNORMALITY_OF_COMPLEMENT_SYSTEM	HP_ABNORMALITY_OF_COMPLEMENT_SYSTEM		24	-0.6502749	-1.7390326	0.0	0.16341154	0.999	2071	tags=46%, list=15%, signal=54%	
HP_CHRONIC_SINUSITIS	HP_CHRONIC_SINUSITIS		50	-0.56894684	-1.7363169	0.0012048193	0.16521874	1.0	2913	tags=52%, list=21%, signal=66%	
GOBP_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY		26	-0.63501304	-1.7349248	0.0053908355	0.16419013	1.0	1272	tags=27%, list=9%, signal=30%	
HP_URETERAL_DUPLICATION	HP_URETERAL_DUPLICATION		41	-0.5780757	-1.7330277	0.0012690355	0.16516192	1.0	2643	tags=37%, list=19%, signal=45%	
HP_CONGENITAL_HEPATIC_FIBROSIS	HP_CONGENITAL_HEPATIC_FIBROSIS		43	-0.5821774	-1.7306358	0.0012437811	0.16720438	1.0	2643	tags=47%, list=19%, signal=57%	
HP_DECREASED_URINE_OUTPUT	HP_DECREASED_URINE_OUTPUT		23	-0.63858473	-1.7292638	0.0013368984	0.16670154	1.0	1822	tags=52%, list=13%, signal=60%	
HP_ATELECTASIS	HP_ATELECTASIS		60	-0.5475696	-1.7246898	0.0034364262	0.17430048	1.0	2913	tags=48%, list=21%, signal=61%	
GOCC_9PLUS2_MOTILE_CILIUM	GOCC_9PLUS2_MOTILE_CILIUM		99	-0.51069003	-1.7148117	0.0	0.19816445	1.0	2744	tags=36%, list=20%, signal=45%	
GOMF_EXTRACELLULAR_MATRIX_BINDING	GOMF_EXTRACELLULAR_MATRIX_BINDING		45	-0.56845623	-1.7092378	0.0012062726	0.21032721	1.0	2957	tags=42%, list=21%, signal=53%	
HP_ABNORMAL_BLOOD_UREA_NITROGEN_CONCENTRATION	HP_ABNORMAL_BLOOD_UREA_NITROGEN_CONCENTRATION		16	-0.69143826	-1.7064682	0.002728513	0.21427327	1.0	1319	tags=44%, list=10%, signal=48%	
HP_CHRONIC_RHINITIS	HP_CHRONIC_RHINITIS		43	-0.5681871	-1.7062132	0.0012804097	0.2103475	1.0	2913	tags=53%, list=21%, signal=67%	
HP_WHEEZING	HP_WHEEZING		46	-0.5639267	-1.7032665	0.0	0.21480873	1.0	2913	tags=52%, list=21%, signal=66%	
GOMF_NUCLEOCYTOPLASMIC_CARRIER_ACTIVITY	GOMF_NUCLEOCYTOPLASMIC_CARRIER_ACTIVITY		29	-0.6175995	-1.7025465	0.001285347	0.21253662	1.0	1831	tags=24%, list=13%, signal=28%	
HP_ABNORMAL_NASAL_MUCOSA_MORPHOLOGY	HP_ABNORMAL_NASAL_MUCOSA_MORPHOLOGY		60	-0.5432532	-1.6991495	0.0011682243	0.21859029	1.0	2913	tags=48%, list=21%, signal=61%	
GOBP_CILIUM_ORGANIZATION	GOBP_CILIUM_ORGANIZATION		361	-0.47311383	-1.697884	0.0	0.2180271	1.0	3052	tags=35%, list=22%, signal=43%	
HP_DECREASED_NASAL_NITRIC_OXIDE	HP_DECREASED_NASAL_NITRIC_OXIDE		15	-0.68028647	-1.6901308	0.009668509	0.23738335	1.0	1470	tags=53%, list=11%, signal=60%	
GOMF_BASIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_BASIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		15	-0.6884958	-1.6850077	0.006821282	0.2501611	1.0	2389	tags=53%, list=17%, signal=64%	
HP_ABNORMAL_3RD_FINGER_MORPHOLOGY	HP_ABNORMAL_3RD_FINGER_MORPHOLOGY		18	-0.6736455	-1.683253	0.005625879	0.25170875	1.0	925	tags=33%, list=7%, signal=36%	
