Barcode,Cluster
aaaacldl-1,6
aaaalajk-1,6
aaabfimo-1,6
aaabhmep-1,6
aaabjfno-1,6
aaadacdl-1,6
aaadhdok-1,6
aaaehagf-1,6
aaaehjna-1,6
aaaficng-1,6
aaaiedap-1,6
aaaijkcb-1,6
aaajbhje-1,6
aaajbnko-1,6
aaajohmd-1,6
aaalmgkh-1,6
aaamncmc-1,5
aaaonjde-1,6
aaaoockp-1,1
aaapchbd-1,6
aaapgemj-1,1
aabaibfc-1,6
aabapdci-1,1
aabbhock-1,6
aabcbenb-1,6
aabcdbhb-1,5
aabckikd-1,1
aabcmhka-1,6
aabdfaaf-1,6
aabejcba-1,1
aabejgib-1,6
aabfbojl-1,6
aabfeoom-1,6
aabffhge-1,6
aabgaekf-1,1
aabgakaa-1,6
aabgcijm-1,1
aabhfibm-1,6
aabhobal-1,5
aabjjgoo-1,6
aabkpdca-1,6
aablfkof-1,6
aablonkm-1,6
aabnneof-1,6
aabnnfpl-1,6
aabokpcn-1,1
aabolpmd-1,6
aabpfdmn-1,6
aabpiilh-1,6
aabplekg-1,5
aacbpldh-1,6
aaccnpnj-1,6
aacdcddk-1,6
aacebkag-1,6
aacfehee-1,6
aacggbcg-1,6
aachekon-1,6
aaciddhf-1,6
aaciffoe-1,6
aacjdkca-1,5
aackaceg-1,6
aackbkaj-1,6
aackbpbk-1,6
aackfedo-1,6
aackjejn-1,6
aackjjlh-1,6
aaclncmi-1,6
aacmebmo-1,6
aacmnaop-1,6
aacmpjcd-1,6
aacobbgn-1,6
aacpdhae-1,6
aacplfjb-1,6
aadbfmhb-1,6
aadchjde-1,6
aadcmoke-1,6
aadcpheg-1,6
aaddbbnd-1,6
aadeekbj-1,6
aadegeab-1,6
aademeci-1,5
aadfcpli-1,6
aadgifmf-1,6
aadhcnfe-1,6
aadhjoho-1,5
aadhmopi-1,6
aadhonmj-1,6
aadipjnk-1,6
aadkdfoa-1,6
aadknjno-1,6
aadlamnn-1,6
aadmgfbj-1,4
aadmkacl-1,6
aadncmjb-1,6
aadnjgnm-1,6
aadnkdip-1,6
aadnojfd-1,6
aadnponm-1,6
aadoejoc-1,6
aadpljdm-1,6
aaeafgnh-1,5
aaeaicii-1,6
aaebeahe-1,5
aaeblpjp-1,6
aaecgjfa-1,6
aaeciemd-1,6
aaedamjn-1,6
aaedbopd-1,5
aaedhghh-1,6
aaedimoh-1,4
aaedphok-1,5
aaeegkjm-1,6
aaeeihba-1,6
aaefbdjd-1,6
aaefmpkh-1,6
aaeggpmi-1,6
aaegkgle-1,6
aaegodcp-1,6
aaejihgh-1,6
aaejoejp-1,6
aaekmhkl-1,6
aaekmpkf-1,6
aaelohmd-1,5
aaemafhk-1,6
aaemlpcd-1,6
aaepnglb-1,4
aaepoijc-1,6
aafaakjl-1,6
aafadbfp-1,6
aafaiblh-1,6
aafaocah-1,5
aafbfbmb-1,6
aafbfkkk-1,6
aafckppk-1,6
aafeface-1,5
aafegeci-1,6
aafehagh-1,5
aafekhac-1,10
aafelapo-1,10
aaffbcgd-1,6
aaffkeod-1,6
aaffphph-1,6
aafhafdi-1,6
aafhcaai-1,6
aafhdaad-1,6
aafhnodi-1,6
aafigmkg-1,6
aafignbc-1,6
aafinnpg-1,6
aafjacmg-1,6
aafjfmea-1,6
aafjgeed-1,6
aafklhcm-1,4
aaflccnp-1,6
aafloefm-1,6
aafmjejh-1,6
aafmlgjj-1,4
aafngean-1,4
aafpgmab-1,6
aafppamh-1,6
aagainfo-1,6
aagbiaee-1,6
aagbknnc-1,6
aagcneim-1,10
aagdibhj-1,10
aagdoihk-1,2
aageohem-1,2
aagfdfmf-1,2
aagffele-1,2
aaghkock-1,2
aaghngjf-1,2
aagibpio-1,2
aagiepbc-1,2
aaginbch-1,1
aaginbfb-1,1
aagjjmci-1,2
aagjlang-1,8
aagjlelj-1,2
aaglekje-1,5
aagllblk-1,2
aagllkdc-1,2
aagmfcpi-1,5
aagmohkm-1,2
aagobfeh-1,2
aagodoch-1,5
aagoegid-1,2
aagohbfk-1,2
aagpcich-1,5
aagpjgee-1,2
aahaegoa-1,2
aahaekik-1,2
aahahieb-1,2
aahbfidn-1,2
aahbldha-1,2
aahblepi-1,10
aahcblgb-1,1
aahchbpe-1,8
aahciljm-1,1
aahcklfg-1,5
aahdfoip-1,2
aahdjjhd-1,2
aahfgfab-1,5
aahhlbie-1,6
aahhlhgm-1,6
aahhlnbm-1,6
aahidjii-1,6
aahiekjd-1,6
aahimfgf-1,6
aahimnea-1,5
aahjbede-1,6
