NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HP_PROGRESSIVE_EXTERNAL_OPHTHALMOPLEGIA	HP_PROGRESSIVE_EXTERNAL_OPHTHALMOPLEGIA	Details ...	24	0.72127897	2.1882722	0.0	0.030912612	0.032	1228	tags=46%, list=9%, signal=51%	
PYEON_HPV_POSITIVE_TUMORS_UP	PYEON_HPV_POSITIVE_TUMORS_UP	Details ...	64	0.551847	2.1058369	0.0	0.06784962	0.13	1954	tags=39%, list=15%, signal=46%	
MANNO_MIDBRAIN_NEUROTYPES_HNBML5	MANNO_MIDBRAIN_NEUROTYPES_HNBML5	Details ...	425	0.42096353	2.0927742	0.0	0.056791272	0.159	3126	tags=41%, list=24%, signal=53%	
MANNO_MIDBRAIN_NEUROTYPES_HRN	MANNO_MIDBRAIN_NEUROTYPES_HRN	Details ...	301	0.43154013	2.091407	0.0	0.043756433	0.162	3202	tags=41%, list=25%, signal=53%	
HP_PSYCHOTIC_MENTATION	HP_PSYCHOTIC_MENTATION	Details ...	20	0.69716966	2.0862396	0.0	0.037991628	0.175	1523	tags=45%, list=12%, signal=51%	
GABRIELY_MIR21_TARGETS	GABRIELY_MIR21_TARGETS	Details ...	265	0.43403152	2.0667396	0.0	0.04040015	0.217	4114	tags=58%, list=32%, signal=83%	
HP_MITOCHONDRIAL_INHERITANCE	HP_MITOCHONDRIAL_INHERITANCE	Details ...	17	0.719597	2.0647461	0.0	0.035962854	0.227	1274	tags=59%, list=10%, signal=65%	
MIR664B_3P	MIR664B_3P	Details ...	416	0.408977	2.0350614	0.0	0.05217318	0.341	3779	tags=50%, list=29%, signal=68%	
LAKE_ADULT_KIDNEY_C14_DISTAL_CONVOLUTED_TUBULE	LAKE_ADULT_KIDNEY_C14_DISTAL_CONVOLUTED_TUBULE	Details ...	179	0.44782984	2.0317092	0.0	0.048760787	0.359	3685	tags=51%, list=28%, signal=71%	
MIR579_3P	MIR579_3P	Details ...	419	0.40352	2.0246413	0.0	0.048374135	0.391	3779	tags=49%, list=29%, signal=68%	
MIR1250_3P	MIR1250_3P	Details ...	423	0.39930043	2.0162797	0.0	0.050183605	0.432	3631	tags=44%, list=28%, signal=59%	
ATTACAT_MIR3803P	ATTACAT_MIR3803P	Details ...	87	0.49389973	2.0145528	0.0	0.047015198	0.44	2824	tags=44%, list=22%, signal=55%	
MIR12124	MIR12124	Details ...	279	0.4175381	2.0090747	0.0	0.04836789	0.479	2769	tags=37%, list=21%, signal=46%	
MIR6507_3P	MIR6507_3P	Details ...	101	0.47631517	1.9919591	0.0	0.05927583	0.585	3616	tags=49%, list=28%, signal=67%	
SCHAEFFER_SOX9_TARGETS_IN_PROSTATE_DEVELOPMENT_DN	SCHAEFFER_SOX9_TARGETS_IN_PROSTATE_DEVELOPMENT_DN	Details ...	38	0.58372056	1.9910411	0.0021231424	0.055825006	0.591	2784	tags=45%, list=22%, signal=57%	
GOMF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	GOMF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	Details ...	18	0.6982828	1.9874434	0.0020876827	0.055031825	0.612	2299	tags=67%, list=18%, signal=81%	
MIR129_5P	MIR129_5P	Details ...	316	0.40575597	1.9861759	0.0	0.052896842	0.622	2892	tags=41%, list=22%, signal=52%	
MIR1912_5P	MIR1912_5P	Details ...	76	0.4960152	1.9851208	0.0	0.05058162	0.627	3223	tags=57%, list=25%, signal=75%	
MIR6888_3P	MIR6888_3P	Details ...	70	0.50501657	1.9813302	0.0	0.050180316	0.643	2659	tags=43%, list=21%, signal=54%	
MIR664A_3P	MIR664A_3P	Details ...	325	0.4115225	1.973047	0.0	0.054555	0.692	2831	tags=40%, list=22%, signal=50%	
HP_STUTTERING	HP_STUTTERING		16	0.71233284	1.9721646	0.0020325202	0.053116415	0.699	925	tags=50%, list=7%, signal=54%	
HP_STROKE_LIKE_EPISODE	HP_STROKE_LIKE_EPISODE		20	0.6592967	1.9660724	0.0	0.055074263	0.73	925	tags=40%, list=7%, signal=43%	
HP_ABNORMAL_4TH_FINGER_MORPHOLOGY	HP_ABNORMAL_4TH_FINGER_MORPHOLOGY		15	0.7120251	1.962811	0.0	0.055446796	0.743	2087	tags=60%, list=16%, signal=71%	
MIR342_3P	MIR342_3P		102	0.46107796	1.9599429	0.0	0.055550173	0.755	3057	tags=44%, list=24%, signal=57%	
MIR9983_3P	MIR9983_3P		393	0.3950019	1.9557528	0.0	0.056807835	0.775	2892	tags=39%, list=22%, signal=49%	
MIR24_1_5P_MIR24_2_5P	MIR24_1_5P_MIR24_2_5P		37	0.5731588	1.9547112	0.0	0.055449232	0.781	3333	tags=54%, list=26%, signal=73%	
MIR486_5P	MIR486_5P		76	0.48504514	1.9487263	0.0	0.057726808	0.805	2840	tags=43%, list=22%, signal=55%	
MIR4768_5P	MIR4768_5P		250	0.4081163	1.9422824	0.0	0.061479706	0.839	3844	tags=47%, list=30%, signal=66%	
MIR4728_3P	MIR4728_3P		102	0.45185152	1.9382613	0.0	0.06255605	0.852	2962	tags=45%, list=23%, signal=58%	
MIR4751	MIR4751		29	0.6002655	1.9326028	0.0	0.06470932	0.872	2066	tags=38%, list=16%, signal=45%	
MIR3692_3P	MIR3692_3P		252	0.4061983	1.9313005	0.0	0.0634361	0.874	3718	tags=45%, list=29%, signal=62%	
MIR4762_3P	MIR4762_3P		230	0.4098277	1.9278917	0.0	0.064610355	0.887	3782	tags=46%, list=29%, signal=64%	
TERAO_AOX4_TARGETS_SKIN_DN	TERAO_AOX4_TARGETS_SKIN_DN		18	0.659875	1.9276111	0.004405286	0.062823206	0.887	2520	tags=56%, list=19%, signal=69%	
LAKE_ADULT_KIDNEY_C20_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_A_CORTEX	LAKE_ADULT_KIDNEY_C20_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_A_CORTEX		132	0.4416665	1.9258738	0.0	0.06243125	0.891	4101	tags=55%, list=32%, signal=80%	
GOBP_MICROTUBULE_ANCHORING	GOBP_MICROTUBULE_ANCHORING		23	0.62671703	1.9230266	0.0	0.06337721	0.901	3566	tags=74%, list=28%, signal=102%	
MIR557	MIR557		198	0.41028523	1.9209963	0.0	0.06335825	0.91	3083	tags=41%, list=24%, signal=53%	
MIR3133	MIR3133		447	0.3782776	1.9192392	0.0	0.06301389	0.912	3565	tags=43%, list=28%, signal=57%	
MIR6833_3P	MIR6833_3P		311	0.3950546	1.9184359	0.0	0.06167676	0.912	3948	tags=47%, list=31%, signal=66%	
HP_WIDENED_SUBARACHNOID_SPACE	HP_WIDENED_SUBARACHNOID_SPACE		36	0.56079006	1.9181987	0.0	0.060311154	0.914	1003	tags=31%, list=8%, signal=33%	
MIR5011_3P	MIR5011_3P		40	0.54591334	1.9168763	0.0	0.059808794	0.917	3725	tags=60%, list=29%, signal=84%	
OCT1_04	OCT1_04		172	0.41948107	1.9143045	0.0	0.060492076	0.92	3214	tags=44%, list=25%, signal=58%	
MIR6074	MIR6074		225	0.40584743	1.9082186	0.0	0.064043365	0.939	3356	tags=44%, list=26%, signal=58%	
MIR4760_3P	MIR4760_3P		229	0.40874723	1.9057138	0.0	0.06487781	0.945	3978	tags=53%, list=31%, signal=75%	
MIR4766_5P	MIR4766_5P		265	0.3967363	1.9015751	0.0	0.06723066	0.953	3645	tags=46%, list=28%, signal=63%	
GOMF_REGULATORY_RNA_BINDING	GOMF_REGULATORY_RNA_BINDING		37	0.54897803	1.900907	0.0	0.066214174	0.956	1316	tags=32%, list=10%, signal=36%	
VERHAAK_GLIOBLASTOMA_PRONEURAL	VERHAAK_GLIOBLASTOMA_PRONEURAL		158	0.4228981	1.8999591	0.0	0.06581299	0.96	3481	tags=42%, list=27%, signal=57%	
MIR181C_5P	MIR181C_5P		498	0.37224895	1.8985173	0.0	0.06562527	0.962	3670	tags=43%, list=28%, signal=57%	
MIR181D_5P	MIR181D_5P		496	0.37428606	1.8984894	0.0	0.06429687	0.962	3670	tags=43%, list=28%, signal=58%	
