Barcode,Cluster
aaaabecp-1,3
aaaadbcj-1,3
aaabklfa-1,3
aaacgbad-1,3
aaacmddf-1,3
aaadbjgj-1,3
aaadfkbh-1,3
aaaebeec-1,3
aaafmopb-1,3
aaahheih-1,3
aaahhlfb-1,3
aaaicojo-1,7
aaaidbmi-1,3
aaaiepfl-1,7
aaakmojh-1,3
aaalhcif-1,3
aaalnalc-1,3
aaamcmbp-1,3
aaamegfm-1,7
aaanoaia-1,7
aaaodiop-1,3
aaaopeop-1,3
aaapbpfd-1,3
aaapngoa-1,3
aabapopp-1,3
aabbhodm-1,3
aabbnmmj-1,3
aabckeod-1,3
aabdhhbf-1,7
aabdlmab-1,3
aabeknim-1,3
aabfcbeh-1,3
aabfilki-1,3
aabflpki-1,3
aabhjoec-1,3
aabieelk-1,3
aabijohe-1,3
aabipggl-1,3
aabkaoke-1,5
aabkbjdg-1,3
aabkklpe-1,3
aabneail-1,3
aabnfmfg-1,3
aabnkaie-1,3
aabnooed-1,3
aabobknk-1,3
aabogemb-1,3
aaboikhd-1,3
aacacppo-1,3
aaccfilg-1,3
aacdlhen-1,3
aaceldle-1,3
aacfojff-1,3
aaclckfl-1,3
aaclfgkf-1,3
aacmolad-1,3
aacnepgp-1,3
aacohlid-1,7
aacpcfkb-1,8
aadajija-1,7
aadbalin-1,7
aadbmgfl-1,7
aadbnnmd-1,7
aadchloc-1,7
aadcljge-1,7
aaddpofi-1,7
aadfdeib-1,7
aadfgmfo-1,7
aadfhbja-1,7
aadgaflp-1,7
aadgdmhe-1,3
aadgihbn-1,7
aadhbodd-1,3
aadilpee-1,7
aadklbhm-1,7
aadmcpgj-1,3
aadmicla-1,7
aadnlfaf-1,3
aadolefb-1,3
aadoobdp-1,3
aadpccfd-1,3
aadpioij-1,7
aadpldnc-1,7
aaeaafbl-1,3
aaeacajo-1,3
aaebekle-1,3
aaeddbmk-1,3
aaedjmmf-1,3
aaeefhnd-1,3
aaefcmnc-1,3
aaefcpfp-1,3
aaefnoaa-1,3
aaegnidn-1,7
aaeibfck-1,3
aaeihnoo-1,3
aaejcmnj-1,7
aaejgoma-1,7
aaekmmhn-1,3
aaelbcdf-1,5
aaelbmjd-1,3
aaelfhmg-1,3
aaelkceb-1,3
aaenjdkf-1,3
aaeoachn-1,3
aaeoajfc-1,3
aaepkega-1,3
aafalfmj-1,3
aafbbnoo-1,3
aafcekfi-1,3
aafcjnbb-1,3
aaffjnel-1,3
aafgdkib-1,3
aafgfmad-1,3
aafgpfpa-1,3
aafhbifm-1,7
aafiaolj-1,3
aafiighh-1,3
aafinafn-1,3
aafkioaf-1,3
aafmlfan-1,3
aafnbnic-1,3
aafnleio-1,3
aafnnjhb-1,3
aafoioeh-1,3
aafomool-1,3
aafpikid-1,3
aafpmklb-1,3
aagbahoi-1,3
aagbppha-1,3
aagdbndc-1,3
aagdmmoe-1,3
aageikfe-1,3
aagenejn-1,3
aagenfin-1,3
aagfdmon-1,3
aagfmahl-1,3
aaggdmkc-1,3
aaghffgo-1,3
aagildhh-1,3
aagjhnak-1,3
aagjljha-1,3
