Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value
ENSG00000069431,ABCC9,0.3720264549773718,1.150906587502334,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006989139560924462,0.08456594220916148,-1.7716708389195595,0,0.10176232114165944,-1.4586361684436153,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000677519311829537,0.16077498842943533,-0.6201211431083262,0.00000000000000000017953969422356696,0.6495922577162544,1.607384360689203,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001750508068791349,0.22896948881170356,-0.0776498184076524,0.3082438691719603
ENSG00000123612,ACVR1C,0.3289755501001883,-0.8979298155103063,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022407144861729893,0.867949167242592,1.1111301540711278,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004047004668452174,0.6127545480172779,0.34496833635628754,0.0000000000000000000000022387766059203186,0.4072232241178438,-0.3487686642163784,0.0000000015240610672603894,0.20248950923123288,-1.3918245746469475,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026446514078227276,0.2660916497733935,-0.9778281535275681,0.0000000000000000000000000000000000000000014299110819427119
ENSG00000151388,ADAMTS12,0.04195490424385397,0.6576786386171074,0.000000000000000000003161291505949177,0.02613979204069129,-0.3745912291082423,0.00001678331379831762,0.017154219849594022,-1.0755072591254713,0.0000000000000000000000000008793682242202555,0.03678003159961055,0.21885186909032495,0.10694464921871681,0.03424092674348099,0.10764340803561456,0.4807241806371547,0.04424961586633441,0.5011952607891859,0.000611855433455318
ENSG00000145536,ADAMTS16,0.04160418404118853,1.3053178772971643,0.00000000000000000000000000000000000000000000000000000000000000019728696918601017,0.01877742167264129,-0.5660190996037118,0.00000000556340667068461,0.012502228025975302,-1.2275937429373487,0.00000000000000000000000000005651102756976219,0.01695845768365277,-0.6227113460989937,0.00022442403023153546,0.025126435452050795,-0.024951055894671725,0.8916995674329867,0.015739796247756538,-0.7156526758030175,0.0002840518041186497
ENSG00000156140,ADAMTS3,0.08399748853837431,0.9823665049479966,0.00000000000000000000000000000000000000000000000000000000000000000000000003598549464464542,0.03708203056935276,-0.7776985183041036,0.000000000000000000000000000050126985539172585,0.045647669769258666,-0.4100591645993328,0.0000000018809619555751017,0.03832170957085171,-0.6132595272711185,0.0000001460771208514918,0.056903986170820924,-0.009287534510249884,0.9299310567403438,0.04187379756478626,-0.4687245518414169,0.0003659213489874015
ENSG00000197381,ADARB1,0.3387957157748208,-0.8729861487915324,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020343888945698174,0.7974325189467736,0.8771183399119098,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005833400255683305,0.5838976612363931,0.22070744114773877,0.000000000000009414721597544468,0.4210983258590142,-0.32223754649814573,0.000000000018797080053989513,0.48429972645815555,-0.10628045233545935,0.03470051449169318,0.4255684532648135,-0.30050430776341597,0.00000005285247360805711
ENSG00000141433,ADCYAP1,0.39521782837862446,-1.2938493769865196,0,0.495034976398518,-0.7695646619953601,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002032713902396442,1.9590700567214323,2.1864163679213755,0,0.43233055107805696,-0.8654634076698549,0.00000000000000000000000000000000000000000000000000000003103748611040429,0.37098442932145587,-1.088461213253841,0.0000000000000000000000000000000000000000000000000000000000000000000000000002978750907480923,0.45318734102031083,-0.7824327919768223,0.000000000000000000000000000000000011386424896669658
ENSG00000120907,ADRA1A,0.7488314727160603,0.41740906333000916,0.000000000000000000000000000000000000000000000000000000000000000000013038408800863799,0.6266795621538341,-0.005267482371270282,0.8539212210239265,0.46214631272762197,-0.5455605831878866,0.0000000000000000000000000000000000000000000000000000000000000000000000000000038729751265504333,0.6688679998084864,0.09724989846814769,0.0316494900644773,0.3461043314718762,-0.9036485953312224,0.000000000000000000000000000000000000000000000000000000000000000000028987919071726057,0.7860988805247463,0.34347980343095363,0.000000000007516541837048233
ENSG00000170214,ADRA1B,0.06361187675844526,-0.6958403629577141,0.000000000000000000000000000000002620786075517745,0.18304608896711472,1.6057283562124298,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014071781148422412,0.0472467919586276,-1.0858856105965011,0.0000000000000000000000000000000000000000000000000109785996913117,0.04625033913723482,-0.9883926474773261,0.00000000000000020467014394839966,0.08646449846735127,-0.038752977531207655,0.7475230492990785,0.07632316293723453,-0.22602958939011186,0.07597346260272086
ENSG00000159723,AGRP,0.01806209043727047,-2.2196627678877503,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018990284680736576,0.20398494047257804,3.6119039830980513,0,0.016645408243885725,-2.1191611500525984,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021988862545088356,0.0151965400022343,-2.053032274038617,0.000000000000000000000000000000008264252214007268,0.014041243340851916,-2.155651035180414,0.00000000000000000000000000000017602099413181006,0.01247304608312782,-2.3067005828725358,0.00000000000000000000000000018626508765530201
ENSG00000204472,AIF1,0.1306871155182118,-1.0960103298351953,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003863670060024394,0.0708543717071968,-1.9455303128304064,0,0.09325789858910648,-1.492924813950637,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002373747356356499,0.2004181362613509,-0.18372980878550482,0.014263400980101641,0.2539740681476899,0.18255869584707818,0.016558876392124097,2.0942838328146998,4.113516703313822,0
ENSG00000171094,ALK,0.5046425316102435,0.18489851151934544,0.000000029093518788172288,0.657007124495618,0.6891902014339383,0.00000000000000000000000000000000000000000000000000000000000000000000000000000008919731944028752,0.4668709919234847,0.004306245692849986,0.9123839517183159,0.21473371742287597,-1.1748694888494726,0.000000000000000000000000000000000000000000000000000000000000001331797225057777,0.09237660092665734,-2.4077648748479494,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021717617687911457,0.14640980283290514,-1.7217396240910552,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000012071092544457354
ENSG00000189292,ALKAL2,0.5833792171086362,1.927047191910746,0,0.16237741619075416,-1.1187865575981046,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000028445683541056686,0.10772268566567092,-1.7553180485751008,0,0.18345967857769813,-0.7916444483634133,0.0000000000000000000000000002745280495107573,0.24485957685625973,-0.35123604614143145,0.0000006961389691371311,0.14967655299753385,-1.0809106196953795,0.000000000000000000000000000000000008460617861351776
ENSG00000154188,ANGPT1,0.19096715035133532,0.5436275261912868,0.0000000000000000000000000000000000000000000000011499679766342518,0.10820658100565232,-0.6180284957463593,0.00000000000000000000000000000000000000000005460996697353228,0.10314338121429625,-0.688622719782757,0.000000000000000000000000000000000000000000000000007485003824521652,0.16297738553120844,0.10395532177026601,0.1503208136668808,0.2167770901745559,0.5497075848220145,0.00000000000000311078539779913,0.1986778054669646,0.4068839116598397,0.00000017468998179010915
ENSG00000029534,ANK1,0.17500938113005754,-0.6990693076941179,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020885301716679385,0.39844608074428406,1.0089000190739585,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013061225014401393,0.2512802458476548,0.04814817834573337,0.19752269409090367,0.20944796437862057,-0.24022058212068798,0.00008702110240081753,0.1576560655814952,-0.6680721258189162,0.00000000000000000000020159975587333084,0.16927705398530615,-0.5552903144200054,0.00000000000006237676605496911
ENSG00000180071,ANKRD18A,0.107934142370291,-1.5465748380600717,0,0.32509255579288676,0.5970255958600446,0.0000000000000000000000000000000000000000000000000000000000026279175120368216,0.31982443787378684,0.5482708845726441,0.0000000000000000000000000000000000000000000000013927258593027686,0.6149092708150459,1.5378635944594006,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009589488386709001,0.09089857531183082,-1.4615501957161903,0.000000000000000000000000000000000000000000000000000000000000000000000518605345715729,0.1214637106666495,-1.0231764146846731,0.0000000000000000000000000000000010332230966087915
ENSG00000189127,ANKRD34B,0.2586561494657664,-2.006061115962372,0,0.41276555338672993,-1.0645343323377672,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006552417999612921,2.4011546547096985,2.990295800808575,0,0.2202397101773087,-1.8590526240960268,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003997608412530397,0.2273696070808126,-1.803611614258986,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000041199309505146185,0.310935220215115,-1.3317429781423342,0.00000000000000000000000000000000000000000000000000000000000000000000000000004805053498399864
ENSG00000134343,ANO3,0.07707076453573175,-1.6538936273249876,0,0.2193175833491592,0.3513383240638781,0.0000000000000000023058396173526855,0.39178493639538886,1.6471174678526508,0,0.11584608755326437,-0.6977321227220372,0.00000000000000000000011671066467893572,0.08301577203275606,-1.1896628224522248,0.0000000000000000000000000000000000000000000000046782619913411817,0.09919041408963553,-0.9165185123692461,0.000000000000000000000000008140626753269582
