NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
ASTON_MAJOR_DEPRESSIVE_DISORDER_DN	ASTON_MAJOR_DEPRESSIVE_DISORDER_DN	Details ...	153	0.72980666	3.1194928	0.0	0.0	0.0	1295	tags=50%, list=9%, signal=54%	
LEIN_OLIGODENDROCYTE_MARKERS	LEIN_OLIGODENDROCYTE_MARKERS	Details ...	74	0.8147062	3.0927403	0.0	0.0	0.0	1184	tags=66%, list=9%, signal=72%	
LU_AGING_BRAIN_UP	LU_AGING_BRAIN_UP	Details ...	258	0.66694677	2.9817715	0.0	0.0	0.0	3149	tags=70%, list=23%, signal=89%	
WP_TYROBP_CAUSAL_NETWORK_IN_MICROGLIA	WP_TYROBP_CAUSAL_NETWORK_IN_MICROGLIA	Details ...	50	0.7649078	2.6910636	0.0	0.0	0.0	2695	tags=84%, list=19%, signal=104%	
MCLACHLAN_DENTAL_CARIES_UP	MCLACHLAN_DENTAL_CARIES_UP	Details ...	188	0.61778235	2.6785069	0.0	0.0	0.0	2091	tags=52%, list=15%, signal=61%	
PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_UP	PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_UP	Details ...	195	0.5868519	2.5766735	0.0	0.0	0.0	2420	tags=50%, list=17%, signal=60%	
WIELAND_UP_BY_HBV_INFECTION	WIELAND_UP_BY_HBV_INFECTION	Details ...	86	0.6525584	2.517337	0.0	0.0	0.0	2522	tags=58%, list=18%, signal=71%	
POOLA_INVASIVE_BREAST_CANCER_UP	POOLA_INVASIVE_BREAST_CANCER_UP	Details ...	155	0.5881604	2.5046983	0.0	0.0	0.0	1667	tags=46%, list=12%, signal=52%	
FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP	Details ...	76	0.6553358	2.4926476	0.0	0.0	0.0	1981	tags=47%, list=14%, signal=55%	
LIAN_LIPA_TARGETS_6M	LIAN_LIPA_TARGETS_6M	Details ...	46	0.72351503	2.4883254	0.0	0.0	0.0	1611	tags=57%, list=12%, signal=64%	
DEMAGALHAES_AGING_UP	DEMAGALHAES_AGING_UP	Details ...	49	0.71427125	2.4763882	0.0	0.0	0.0	2508	tags=69%, list=18%, signal=84%	
SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_UP	SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_UP	Details ...	315	0.5391765	2.454544	0.0	0.0	0.0	2707	tags=51%, list=20%, signal=62%	
NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP	NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP	Details ...	66	0.651537	2.4307451	0.0	0.0	0.0	2363	tags=59%, list=17%, signal=71%	
LIAN_LIPA_TARGETS_3M	LIAN_LIPA_TARGETS_3M	Details ...	38	0.73828095	2.4206636	0.0	0.0	0.0	1611	tags=58%, list=12%, signal=65%	
QI_PLASMACYTOMA_UP	QI_PLASMACYTOMA_UP	Details ...	189	0.55717486	2.4142196	0.0	0.0	0.0	2631	tags=48%, list=19%, signal=58%	
BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_UP	BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_UP	Details ...	343	0.51202786	2.3658664	0.0	0.0	0.0	3312	tags=44%, list=24%, signal=57%	
LEE_DIFFERENTIATING_T_LYMPHOCYTE	LEE_DIFFERENTIATING_T_LYMPHOCYTE	Details ...	157	0.5528645	2.3561006	0.0	0.0	0.0	2132	tags=41%, list=15%, signal=48%	
