NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
LEIN_NEURON_MARKERS	LEIN_NEURON_MARKERS	Details ...	69	-0.7393537	-2.940258	0.0	0.0	0.0	2673	tags=74%, list=19%, signal=91%	
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	Details ...	222	-0.5568688	-2.6649594	0.0	0.0	0.0	1748	tags=42%, list=13%, signal=48%	
REACTOME_NEURONAL_SYSTEM	REACTOME_NEURONAL_SYSTEM	Details ...	335	-0.5388622	-2.6192396	0.0	0.0	0.0	1748	tags=41%, list=13%, signal=45%	
LU_AGING_BRAIN_DN	LU_AGING_BRAIN_DN	Details ...	151	-0.5739141	-2.6037436	0.0	0.0	0.0	3287	tags=50%, list=24%, signal=64%	
MIKKELSEN_MEF_HCP_WITH_H3K27ME3	MIKKELSEN_MEF_HCP_WITH_H3K27ME3	Details ...	376	-0.51728547	-2.5746307	0.0	0.0	0.0	2198	tags=50%, list=16%, signal=57%	
MIKKELSEN_MCV6_HCP_WITH_H3K27ME3	MIKKELSEN_MCV6_HCP_WITH_H3K27ME3	Details ...	303	-0.50306576	-2.4578266	0.0	0.0	0.0	2705	tags=54%, list=19%, signal=65%	
MIKKELSEN_NPC_HCP_WITH_H3K27ME3	MIKKELSEN_NPC_HCP_WITH_H3K27ME3	Details ...	197	-0.5253791	-2.4370587	0.0	0.0	0.0	1424	tags=43%, list=10%, signal=47%	
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	Details ...	44	-0.6648059	-2.4297197	0.0	0.0	0.0	1748	tags=52%, list=13%, signal=60%	
MEISSNER_NPC_HCP_WITH_H3K4ME2_AND_H3K27ME3	MEISSNER_NPC_HCP_WITH_H3K4ME2_AND_H3K27ME3	Details ...	230	-0.5131917	-2.4260716	0.0	0.0	0.0	1807	tags=43%, list=13%, signal=49%	
WP_GABA_RECEPTOR_SIGNALING	WP_GABA_RECEPTOR_SIGNALING	Details ...	29	-0.73016435	-2.3893304	0.0	0.0	0.0	1631	tags=62%, list=12%, signal=70%	
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	Details ...	166	-0.51800835	-2.3524032	0.0	0.0	0.0	1699	tags=39%, list=12%, signal=43%	
REACTOME_PHASE_0_RAPID_DEPOLARISATION	REACTOME_PHASE_0_RAPID_DEPOLARISATION	Details ...	27	-0.7090296	-2.3185062	0.0	0.0	0.0	3005	tags=74%, list=22%, signal=94%	
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	Details ...	143	-0.51772106	-2.3001857	0.0	0.0	0.0	2323	tags=54%, list=17%, signal=64%	
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	Details ...	30	-0.7035169	-2.2956405	0.0	4.2880638E-5	0.001	2152	tags=63%, list=16%, signal=75%	
WANG_LSD1_TARGETS_DN	WANG_LSD1_TARGETS_DN	Details ...	30	-0.6846172	-2.2654397	0.0	4.0021932E-5	0.001	2198	tags=57%, list=16%, signal=67%	
MIKKELSEN_MEF_ICP_WITH_H3K4ME3_AND_H3K27ME3	MIKKELSEN_MEF_ICP_WITH_H3K4ME3_AND_H3K27ME3	Details ...	32	-0.6688156	-2.2590508	0.0	3.752056E-5	0.001	2330	tags=66%, list=17%, signal=79%	
LEE_TARGETS_OF_PTCH1_AND_SUFU_DN	LEE_TARGETS_OF_PTCH1_AND_SUFU_DN	Details ...	84	-0.54527545	-2.2451277	0.0	1.0603799E-4	0.003	3076	tags=63%, list=22%, signal=81%	
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	Details ...	22	-0.7215763	-2.2237751	0.0	2.3488836E-4	0.007	1451	tags=64%, list=10%, signal=71%	
WP_SYNAPTIC_VESICLE_PATHWAY	WP_SYNAPTIC_VESICLE_PATHWAY	Details ...	45	-0.60797894	-2.2069156	0.0	2.225258E-4	0.007	1173	tags=42%, list=8%, signal=46%	
WP_MBDNF_AND_PROBDNF_REGULATION_OF_GABA_NEUROTRANSMISSION	WP_MBDNF_AND_PROBDNF_REGULATION_OF_GABA_NEUROTRANSMISSION	Details ...	35	-0.6349709	-2.1974938	0.0	2.714491E-4	0.009	1062	tags=40%, list=8%, signal=43%	
REACTOME_NEUREXINS_AND_NEUROLIGINS	REACTOME_NEUREXINS_AND_NEUROLIGINS		55	-0.5675046	-2.1879797	0.0	2.5852295E-4	0.009	1717	tags=45%, list=12%, signal=52%	
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS		35	-0.6085713	-2.1096663	0.0	0.0011022964	0.039	1581	tags=54%, list=11%, signal=61%	
REACTOME_POTASSIUM_CHANNELS	REACTOME_POTASSIUM_CHANNELS		75	-0.5227268	-2.0908043	0.0	0.0016347729	0.061	1988	tags=48%, list=14%, signal=56%	
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	REACTOME_AMINE_LIGAND_BINDING_RECEPTORS		21	-0.68806463	-2.0805542	0.0	0.0018956269	0.074	1595	tags=52%, list=11%, signal=59%	
LE_NEURONAL_DIFFERENTIATION_UP	LE_NEURONAL_DIFFERENTIATION_UP		18	-0.7145083	-2.0795784	0.0	0.0018683244	0.076	2437	tags=61%, list=18%, signal=74%	
WP_MONOAMINE_GPCRS	WP_MONOAMINE_GPCRS		19	-0.697764	-2.0767064	0.0	0.0019833534	0.083	1595	tags=53%, list=11%, signal=59%	
